variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M420.088T2.56	M420T3	420.0880175	420.0871034	420.0891924	153.8906536	152.7159675	156.4623712	55	34	0	21		[M-H-C3H2O3]- 507.097	16															
M420.127T9.02	M420T9	420.1270355	420.126321	420.1282834	541.0357532	540.216325	542.0233265	47	29	0	18			15															
M420.1424T2.25	M420T2	420.1424457	420.1416736	420.143156	135.2166978	134.4073291	136.4779781	63	39	0	24	[561][M]-	[M+Cl]- 385.179	41															
M420.1674T1.5	M420T2.1	420.1674263	420.1664439	420.1682308	90.12522663	87.26193213	92.92864297	68	42	2	24	[562][M]-	[M+Cl]- 385.195	11															
M420.3863T16.56	M420T17.1	420.3863275	420.3855014	420.3871527	993.6260746	992.3700754	995.6726264	56	41	0	15		[M-H]- 421.39	14															
M420.8009T17.14	M421T17	420.8008749	420.7997437	420.8016445	1028.512305	1026.848077	1031.351099	67	42	1	24	[563][M]-	[2M-2H+Na]- 199.911	30															
M420.8784T16.61	M421T17.1	420.8783721	420.8770734	420.8791559	996.4562598	984.5069352	1003.40247	100	42	1	24	[560][M+3]-		14															
M421.0034T10.21	M421T10	421.0034038	421.0027641	421.0042202	612.7672357	611.7874186	614.242793	47	28	0	19		[2M-2H+K]- 192.026	10															
M421.0794T5.5	M421T6	421.0794361	421.0787474	421.0801652	330.2436398	326.2557482	334.1898328	42	25	0	17			919															
M421.1458T2.26	M421T2	421.1457696	421.1448737	421.1465972	135.5815379	134.4073291	136.182598	58	38	0	20	[561][M+1]-		41															
M421.171T1.51	M421T2.1	421.1710066	421.1698633	421.1718386	90.87809203	88.34546464	94.76250319	62	36	2	24	[562][M+1]-		11															
M421.1833T4.51	M421T5	421.1833128	421.1825133	421.1842707	270.6576497	268.7623241	273.3400205	61	41	0	20			1309															
M421.2275T1.21	M421T1	421.2275447	421.226512	421.2285194	72.72124923	71.23585238	78.28976876	46	20	3	23		[3M-2H+K]- 128.091	2															
M421.8045T17.14	M422T17	421.8044825	421.8033667	421.8058848	1028.630778	1027.400268	1031.992667	45	32	0	13	[563][M+1]-		30															
M422.1134T5.52	M422T6	422.1134069	422.1127751	422.114128	331.3751791	329.1450757	333.4433008	55	32	0	22			920															
M422.1216T3.68	M422T4	422.1216248	422.1209136	422.1223874	220.9360501	218.9205991	224.3935325	51	30	0	21			686															
M422.7988T17.14	M423T17	422.7987795	422.7981024	422.7995756	1028.611349	1027.670308	1031.944446	66	42	0	24	[563][M+2]-		30															
M422.9247T16.56	M423T17.1	422.9247475	422.9241192	422.9255618	993.6290434	992.3700754	996.700822	57	39	0	18			14															
M423.1289T10.57	M423T11	423.1289451	423.1278481	423.1297504	634.0982543	628.3294428	638.2471231	35	18	0	17			1277															
M423.1533T5.39	M423T5	423.1532759	423.1527823	423.1541958	323.3745536	320.5921751	326.4868121	65	41	0	24			25															
M423.3799T16.56	M423T17.2	423.3798762	423.3789571	423.3807909	993.3666252	991.8760492	995.4852323	55	41	0	14		[M+Cl]- 388.415	14															
M423.8721T16.58	M424T17	423.8720762	423.871413	423.8726725	994.9109227	987.654368	1002.513558	50	22	0	19			477															
M423.9087T16.56	M424T17.1	423.9086509	423.9079711	423.9094527	993.7504154	992.3700754	996.8813798	50	34	0	16			14															
M423.9905T10.79	M424T11	423.9905101	423.989543	423.9913924	647.5511456	645.7196112	648.8969773	60	40	0	20		[M-2H+K]- 387.042	1272															
M424.0049T2.56	M424T3	424.0048733	424.0038218	424.0062303	153.5678245	152.798666	154.7565096	54	34	0	20		[M-H]- 425.011	16															
M424.8301T20.72	M425T21	424.8301381	424.8294203	424.8310248	1243.077258	1222.936857	1265.038488	59	38	0	19			1654															
M424.8869T16.81	M425T17	424.8869254	424.8862039	424.8874638	1008.575707	1007.264365	1009.926727	47	30	0	17		[M+Cl]- 389.92	14															
M424.8929T16.46	M425T16	424.8929084	424.8921204	424.8935035	987.7283128	985.2860468	997.817118	54	33	1	20		[M+Cl]- 389.92	14															
M425.0041T10.16	M425T10	425.0040573	425.003419	425.0050463	609.8702664	608.6752212	611.9957418	64	40	0	24			360															
M425.0131T2.55	M425T3	425.0130565	425.012453	425.0139938	153.2083766	152.5643086	153.9231308	66	42	0	24	[564][M]-	[2M-H]- 213.011	16															
M425.0767T7.6	M425T8	425.0767085	425.0759099	425.0777388	456.1582784	454.9881111	457.0308851	36	16	0	20			166															
M425.0817T9.58	M425T10.1	425.0817213	425.0811084	425.0826225	574.9933334	574.1932299	576.6230605	66	42	0	24	[565][M]-	[M-2H+Na]- 404.11 [M-H]- 426.089	729															
M425.1426T8.34	M425T8.1	425.1425797	425.1418844	425.1431667	500.4355902	496.5955853	503.858899	45	30	0	15		[3M+Cl]- 130.051	3															
M425.1536T9.9	M425T10.2	425.1536258	425.1529619	425.1544964	593.7913905	592.7323732	594.3885576	63	42	0	21		[3M+Cl]- 130.068	39															
M425.1788T5.6	M425T6	425.1788076	425.1781332	425.1798147	335.8014618	333.7608853	337.1114696	59	39	0	20			921															
M425.2588T1.26	M425T1	425.2587821	425.258031	425.2591367	75.81731818	71.26626538	78.28976876	6	2	3	1			124															
M425.8614T20.43	M426T20	425.8613638	425.8608039	425.8621485	1226.035044	1217.354963	1246.96428	55	37	0	16		[M+Cl]- 390.888	36															
M426.0166T2.55	M426T3	426.0166264	426.0160137	426.02232	153.219628	152.3587841	161.5574091	66	41	1	24	[564][M+1]-		16															
M426.0856T9.59	M426T10	426.0856489	426.0849598	426.0864316	575.2954642	574.0306794	576.8240338	63	42	0	21	[565][M+1]-		21															
M426.8088T17.05	M427T17	426.808805	426.8081269	426.8095795	1023.105327	1022.201554	1024.722107	59	42	0	17		[M+Cl+HCOOH]- 345.833	30															
M426.8089T24.6	M427T25	426.8088864	426.8082002	426.8097168	1476.176937	1453.402296	1494.829705	60	37	0	23			1450															
M427.0084T2.55	M427T3	427.0084101	427.0077136	427.009568	153.2786571	152.3587841	153.9555588	60	39	0	21	[564][M+2]-		16															
M427.077T9.59	M427T10	427.0770371	427.0762833	427.0780893	575.1273184	573.9166521	576.8240338	59	40	0	19	[565][M+2]-		764															
M427.0771T3.72	M427T4	427.0771011	427.0758929	427.0778649	222.9035464	218.2211486	224.3935325	32	15	0	17			19															
M427.1366T3.52	M427T4.1	427.136638	427.1355494	427.1375524	211.1517228	208.25917	213.0730549	55	39	0	16			19															
M427.1578T9.71	M427T10.1	427.1578094	427.1571738	427.1587549	582.7286073	581.5270249	583.5179138	59	41	0	18			21															
M427.1763T5	M427T5	427.1763148	427.1754298	427.1773026	300.1773583	298.7582343	302.5463004	47	27	0	20			724															
M428.1255T2.21	M428T2	428.1254784	428.1244889	428.1262907	132.3108655	130.9279563	140.2893675	68	42	2	24	[566][M]-	[M+Cl]- 393.155	41															
M428.1319T5.44	M428T5	428.1318603	428.1311957	428.132812	326.3595456	320.09795	335.9111881	65	41	0	23		[M-H-C2H4]- 457.179	25															
M428.2256T7.94	M428T8	428.2255926	428.2248672	428.2266177	476.163854	469.9818449	486.2033752	46	33	0	13		[M-H-H20]- 447.244	3															
M428.819T10.08	M429T10	428.8189692	428.8180769	428.8202423	604.7120466	603.1349342	606.2981799	56	31	2	23			405															
M428.8653T20.36	M429T20	428.8653139	428.8647393	428.8665354	1221.458304	1218.729536	1233.978839	47	32	0	15		[M+Cl+NH3]- 376.885	36															
M429.0407T2.58	M429T3	429.0407122	429.039514	429.0417636	154.686679	153.223952	155.8299363	61	40	0	21			16															
M429.128T2.84	M429T3.1	429.1279909	429.1268945	429.1295883	170.2923304	155.3263765	172.7153966	40	22	0	18		[M+Cl]- 394.153 [M-H]- 430.132	56															
M429.1292T2.21	M429T2	429.129198	429.1281325	429.1298927	132.8454546	131.5985943	141.0140655	44	25	2	17	[566][M+1]-		1189															
M429.1547T4.07	M429T4	429.1546969	429.1539324	429.1555524	244.0549355	240.5226548	247.5730355	66	42	0	24		[2M-2H+Na]- 204.088	1															
M430.0935T2.25	M430T2	430.0934781	430.0928269	430.0943011	134.9781737	134.3767388	135.746466	66	42	0	24	[567][M]-	[M-2H+K]- 393.155	41															
M430.1574T7.89	M430T8	430.1574261	430.156731	430.1582825	473.1933023	468.678472	473.8744382	66	42	0	24	[568][M]-	[M-H]- 431.163	3															
M430.7407T17.16	M431T17	430.7407088	430.7399478	430.741379	1029.86349	1028.512305	1030.894246	56	39	0	17			30															
M430.8853T16.56	M431T17.1	430.8853475	430.8791474	430.886333	993.3983235	992.3700754	998.2704435	58	41	0	17			14															
M431.0775T2.06	M431T2	431.0775497	431.0768864	431.0783393	123.4828902	121.0775193	125.5541945	65	42	0	23			980															
M431.0971T2.25	M431T2.1	431.0971226	431.0962687	431.0981721	135.0391755	134.0440312	136.1971466	63	42	0	21	[567][M+1]-		41															
M431.1608T7.89	M431T8	431.1608361	431.1601733	431.1617089	473.2150421	468.8938267	473.8744382	66	42	0	24	[568][M+1]-		3															
M431.192T8.26	M431T8.1	431.1920478	431.191454	431.1929702	495.7726981	495.025201	498.5703542	66	42	0	24	[569][M]-		3															
M431.3773T16.56	M431T17.2	431.3772859	431.376642	431.3782153	993.5832191	992.3700754	996.3779125	58	42	0	16	[570][M]-		14															
M431.8692T16.61	M432T17	431.8691681	431.8675701	431.8700257	996.4885699	985.2960382	1003.938539	95	42	1	24			14															
M432.1269T3.69	M432T4	432.1269016	432.1257435	432.1278158	221.6927154	219.2655896	227.9348002	45	23	0	22			655															
M432.1286T5.69	M432T6	432.1285571	432.1276197	432.1295903	341.4343366	339.8697609	342.8368167	55	37	0	18			892															
M432.1301T8.17	M432T8	432.1300996	432.1293832	432.1309017	490.2961664	489.4816539	493.3031213	63	42	0	21	[571][M]-		3															
M432.1423T2.77	M432T3	432.1423158	432.1416413	432.1431578	166.2484863	163.2962131	167.793949	65	42	0	23			56															
M432.1454T2.28	M432T2	432.1454482	432.1445804	432.1463823	136.9109891	135.8955092	137.8266003	63	42	0	21		[M-H]- 433.152	41															
M432.1632T7.89	M432T8.1	432.1631943	432.1623874	432.1639879	473.2956161	468.8938267	474.0665821	66	42	0	24	[568][M+2]-		3															
M432.1957T8.26	M432T8.2	432.1957432	432.1949405	432.196714	495.7403527	495.025201	497.6867882	62	42	0	20	[569][M+1]-		3															
M432.2192T20.12	M432T20	432.2192117	432.2185274	432.2201475	1207.181905	1206.330852	1208.69673	50	31	1	18			36															
M432.3707T16.62	M432T17.1	432.3707338	432.3700864	432.3713735	997.0131976	984.8606272	1002.76904	55	28	0	18	[570][M+1]-		14															
M432.8167T16.99	M433T17	432.8166912	432.8160929	432.8174281	1019.380751	1018.140896	1020.903943	59	42	0	17		[M-2H+Na]- 411.841	47															
M432.817T14.73	M433T15	432.817034	432.8159379	432.8177572	883.9054491	870.829814	892.5487737	63	39	2	21			564															
M432.8171T24.42	M433T24	432.8171178	432.8164318	432.8179429	1465.05683	1437.046156	1495.506826	69	42	0	23			1383															
M433.0757T2.65	M433T3	433.0756654	433.0747901	433.0766265	158.7405063	155.9516168	162.3276778	46	28	0	18		[M-H]- 434.08	16															
M433.1254T9.99	M433T10	433.1254385	433.124679	433.1262187	599.188718	597.7565255	600.2236394	66	42	0	24			406															
M433.1338T8.17	M433T8	433.1337886	433.1330762	433.1346144	490.4433825	489.3907209	491.6693455	58	40	0	18	[571][M+1]-		3															
M433.237T1.42	M433T1	433.2369798	433.2363939	433.2378484	85.2421041	84.71861673	86.46438954	66	42	0	24	[572][M]-	[M+Cl]- 398.268	11															
M434.1293T9.98	M434T10	434.1293022	434.1282084	434.13042	598.5229945	597.1983555	599.5279749	55	35	0	20			1176															
M434.2404T1.42	M434T1	434.2404355	434.2396722	434.2412721	85.49888079	84.33620357	86.92106612	66	42	0	24	[572][M+1]-		11															
M435.2527T1.43	M435T1	435.2526969	435.251659	435.2535746	85.67492827	85.05482971	86.93719005	67	42	1	24	[572][M+2]-		11															
M435.9209T10.08	M436T10	435.9209199	435.9200342	435.9218412	604.537617	602.4524899	605.9895809	67	41	2	24			12															
M436.0958T5.06	M436T5	436.0958335	436.0950206	436.0968278	303.7145242	298.89297	307.5012341	54	38	0	16			20															
M436.1598T8.22	M436T8	436.1598198	436.1591052	436.1607861	493.1155847	491.7625785	496.9900608	66	42	0	24	[573][M]-	[M+Cl+NaCOOH]- 333.201	3															
M436.2558T1.43	M436T1	436.2558385	436.2552161	436.2567144	85.96889721	84.72034334	86.76683496	66	42	0	24	[572][M+3]-		11															
M436.7747T17.16	M437T17	436.7746921	436.7737533	436.7755193	1029.869369	1026.024777	1031.277161	67	42	1	24	[574][M]-	[2M-2H+K]- 199.911	30															
M437.1633T8.22	M437T8	437.1633026	437.1626337	437.1640569	493.1969042	491.2125634	496.2678217	66	42	0	24	[573][M+1]-		3															
M437.2151T3.33	M437T3	437.2150993	437.2144346	437.2160128	199.8566609	194.910436	205.4296656	66	42	0	24	[575][M]-		1264															
M437.2683T1.41	M437T1	437.2682913	437.267034	437.2690808	84.82632777	81.87507433	86.92109364	68	42	2	24		[M-H-CH4]- 454.297	53															
M437.7784T17.16	M438T17	437.7784307	437.7773002	437.779358	1029.666583	1028.512305	1032.117046	45	31	0	14	[574][M+1]-		30															
M437.9355T16.56	M438T17.1	437.9355213	437.93491	437.9362985	993.5832191	991.8708407	996.3779125	60	42	0	18		[M-H+CF3COOH]- 304.956	14															
M438.1165T2.8	M438T3	438.1165174	438.1085689	438.1173299	167.8726632	165.699038	185.1962694	65	42	0	22		[M+Cl]- 403.146	56															
M438.2187T3.33	M438T3.1	438.2186816	438.2179912	438.2194657	199.6051293	194.910436	205.3134381	57	36	0	21	[575][M+1]-		1265															
M438.2716T1.43	M438T1	438.2716359	438.2708115	438.2724177	85.67492827	84.25987955	87.99171574	61	37	0	24		[M-H-C4H8]- 495.335	11															
M438.7726T17.17	M439T17	438.7726203	438.7719743	438.7734425	1029.983352	1029.382114	1031.351099	66	42	0	24	[574][M+2]-		30															
M438.8054T11.22	M439T11	438.8053845	438.8047894	438.806354	673.4886659	671.3960144	675.6309977	51	33	0	18			1339															
M438.9195T16.56	M439T17.1	438.919505	438.9185998	438.9202679	993.717546	992.3700754	996.8813798	62	42	0	20			14															
M439.0012T10.04	M439T10	439.0011653	439.0006499	439.0019972	602.686144	601.9601349	603.3245421	66	42	0	24		[M+Cl]- 404.037	12															
M439.0868T9.62	M439T10.1	439.0868401	439.0861702	439.0878025	577.1774637	576.116351	578.8594138	45	27	0	18		[M+Cl]- 404.11	729															
M439.1399T4.96	M439T5	439.1399273	439.1392207	439.1409528	297.8525168	291.3711441	302.858057	49	32	0	17			725															
M439.1579T8.25	M439T8	439.1578822	439.1569404	439.1590915	495.1254633	494.0685316	497.1951762	63	39	0	24			3															
M439.3986T16.56	M439T17.2	439.3986382	439.3979513	439.3994144	993.3615473	992.0271023	996.1778859	57	42	0	15			14															
M439.8563T20.35	M440T20	439.8563482	439.8556001	439.8572096	1221.220327	1218.49759	1227.656147	49	36	0	13			1127															
M439.9035T16.56	M440T17	439.9035293	439.9029353	439.9042741	993.7462841	992.3700754	996.9523595	63	42	0	21	[576][M]2-		14															
M440.0781T2.7	M440T3	440.0780796	440.0773826	440.078958	162.288101	160.6917929	164.0285086	66	42	0	24	[577][M]-		1493															
M440.1145T2.56	M440T3.1	440.1145354	440.1133753	440.1156616	153.532871	149.5413426	154.8175618	54	33	0	21		[M+Cl]- 405.139	16															
M440.3951T16.56	M440T17.1	440.3951072	440.3935085	440.395818	993.3979437	991.6879267	994.7609181	38	30	0	8	[576][M+1]2-		14															
M440.8615T16.72	M441T17	440.8615391	440.8608964	440.862299	1003.045466	996.047902	1005.52499	66	42	0	24			14															
M440.8875T16.73	M441T17.1	440.8874948	440.8868053	440.8882676	1003.86606	995.2332333	1006.043964	66	42	0	24	[578][M]-		14															
M440.9083T16.57	M441T17.2	440.9083246	440.9065995	440.9100393	993.9028567	992.0952392	996.4132737	51	38	0	13	[576][M+2]2-		14															
M440.9968T10.04	M441T10	440.9967962	440.9960563	440.9977689	602.4351732	601.1533079	603.4930148	65	42	0	23		[M-2H+K]- 404.037	12															
M441.0817T2.71	M441T3	441.0816699	441.081077	441.0824911	162.3434614	160.2964515	164.0285086	66	42	0	24	[577][M+1]-		1493															
M441.1847T8.34	M441T8	441.1847331	441.1837385	441.18596	500.4562151	499.4717152	502.3554073	60	40	0	20		[M+Cl+NaCOOH]- 338.214 [M+Cl]- 406.212	3															
M441.2533T1.23	M441T1	441.2533166	441.2522369	441.2539428	73.70340474	71.0801967	79.45813735	18	7	3	8		[M-H+CF3COOH]- 308.267	2															
M441.254T20.15	M441T20	441.253954	441.2529513	441.2548385	1209.027988	1208.071819	1210.071341	69	42	3	24			36															
M441.8908T16.73	M442T17	441.8908138	441.890092	441.8915389	1003.913455	995.2332333	1005.985947	66	42	0	24	[578][M+1]-		14															
M442.0394T2.54	M442T3	442.0394379	442.03881	442.0404229	152.6534293	151.8142393	153.6848099	64	41	0	23		[M-H-C2H4]- 471.083	16															
M442.0736T2.71	M442T3.1	442.0736332	442.0727774	442.0746896	162.3465867	160.6917929	164.0285086	62	42	0	20	[577][M+2]-		1493															
M442.1212T9.38	M442T9	442.1211911	442.1205874	442.1223608	562.5487913	561.6930487	563.9491075	51	34	0	17			799															
M442.13T2.67	M442T3.2	442.1300076	442.1293171	442.1310711	160.0020316	156.3705838	163.4020346	61	40	0	21			1521															
M442.194T5.57	M442T6	442.1940473	442.1932391	442.1948476	333.9237564	331.8088561	336.9100686	66	42	0	24		[M-2H+Na]- 421.209	25															
M442.3682T16.56	M442T17.1	442.3681697	442.367413	442.3689479	993.6497235	992.3875904	995.1676995	56	41	0	15		[M-2H+Na]- 421.39	14															
M442.7828T17.11	M443T17	442.7828438	442.7821128	442.7836624	1026.395589	1025.316499	1029.598307	63	42	0	21			30															
M443.2483T1.22	M443T1	443.2482737	443.2469953	443.249238	73.10852327	71.81996616	78.74849891	57	37	3	17		[M+Cl+NaCOOH]- 340.302	2															
M444.0882T2.54	M444T3	444.0882489	444.087311	444.0893126	152.1237935	147.9290208	155.5057595	52	31	0	21			513															
M444.2001T20.13	M444T20	444.2001027	444.1993156	444.2010602	1207.733965	1207.044961	1209.032927	44	22	1	21		[M-H]- 445.206	36															
M444.7806T17.11	M445T17	444.7806391	444.7798383	444.7814458	1026.368071	1025.385561	1027.791567	54	39	0	15			30															
M445.0627T5.78	M445T6	445.0626729	445.0621096	445.0635825	346.5481092	344.5358187	349.0859336	62	41	0	21		[M-H]- 446.063	6															
M445.1048T3.23	M445T3	445.1047626	445.1039062	445.1054351	193.7251534	192.1499924	195.6689395	34	17	0	17			1266															
M445.1288T4.07	M445T4	445.1287538	445.127977	445.1298457	244.2144886	240.3348841	248.2635346	66	42	0	24		[2M-2H+K]- 204.088	1															
M445.1501T4.23	M445T4.1	445.1500727	445.1490075	445.151016	253.8470301	246.1972828	261.0930406	63	40	0	22			1															
M445.1845T10.37	M445T10	445.1844715	445.1838066	445.1853596	622.0634662	619.6558729	625.1682973	66	42	0	24	[579][M]-		1002															
M445.8906T16.56	M446T17	445.890642	445.889937	445.8915109	993.7083496	992.3875904	996.700822	53	36	0	17		[M-H-NH3]- 463.919	14															
M446.1525T8.36	M446T8	446.1525202	446.1519681	446.1535287	501.5647469	499.7340898	504.7190003	64	42	0	22			3															
M446.1884T10.38	M446T10	446.1883818	446.1874869	446.1893825	622.6783735	620.0962314	625.6534229	56	38	0	18	[579][M+1]-		1002															
M446.8748T16.71	M447T17	446.874762	446.8739869	446.8753163	1002.502222	995.538115	1004.256231	45	23	0	21		[M-H+HCOOH]- 401.877 [M-H-CH4]- 463.919	14															
M446.995T2.58	M447T3	446.9949821	446.9942642	446.995882	154.6211335	152.7269838	156.2202576	66	42	0	24	[580][M]-	[2M-2H+Na]- 213.011	16															
M447.0605T5.78	M447T6	447.0604949	447.0597628	447.0615453	346.8054825	344.8407281	349.053982	62	42	0	20	[581][M]-		6															
M447.0634T9.57	M447T10	447.0634154	447.0626709	447.0643421	573.9254539	572.8265787	576.7937199	53	34	0	19		[M-2H+Na]- 426.089	729															
M447.0652T1.23	M447T1	447.0652143	447.0641644	447.0658487	74.01670105	73.12027489	79.45813735	11	0	3	8		[2M-H]- 224.039	2															
M447.1528T4.04	M447T4	447.1528389	447.1518212	447.1535947	242.3492115	240.5653381	244.3343619	46	23	0	23			1															
M447.2106T5.63	M447T6.1	447.21061	447.2097742	447.2119624	337.5612896	336.1099249	339.6755764	44	25	0	19		[M+Cl]- 412.236 [M-H]- 448.214	25															
M447.8434T20.42	M448T20	447.843414	447.8424929	447.8441019	1225.385546	1219.690381	1238.2712	45	32	0	13		[M-H]- 448.845	36															
M447.9986T2.58	M448T3	447.998643	447.9978725	447.9995127	154.5187552	152.5155869	158.2424133	63	39	0	24	[580][M+1]-		16															
M448.0641T5.78	M448T6	448.0640851	448.0634604	448.0652808	346.787549	345.2294191	349.6966325	47	32	0	15	[581][M+1]-		6															
M448.1407T2.8	M448T3.1	448.1407369	448.1401031	448.1416412	168.1150939	165.0243796	170.296503	40	22	0	18		[M-H+HCOOH]- 403.146	56															
M448.7908T17.03	M449T17	448.7907774	448.7898783	448.7917828	1021.751975	1020.193877	1023.113131	59	42	0	17		[M+Cl+NaCOOH]- 345.833	30															
M448.7911T24.45	M449T24	448.791063	448.7904059	448.7919625	1467.093477	1434.786169	1490.235232	68	41	1	24			50															
M448.7912T14.58	M449T15	448.7911686	448.7904081	448.7918619	874.7109965	845.125588	896.5158707	46	23	0	19			548															
M449.0254T10.02	M449T10	449.0253694	449.0244909	449.0259618	601.0431812	598.8483802	601.9832967	52	33	0	19			397															
M449.9105T16.55	M450T17	449.9105167	449.9096653	449.9114686	992.9890714	992.1808468	993.8069496	41	30	0	11			14															
M450.1531T2.81	M450T3	450.1530542	450.1521582	450.1540371	168.8730387	166.528204	171.3524563	43	25	0	18			1501															
M450.4025T16.56	M450T17.1	450.4025233	450.401702	450.4033986	993.3618184	991.8708407	994.6717743	53	40	0	13		[M+Cl+NH3]- 398.421	14															
M451.1347T8.28	M451T8	451.1347217	451.1337992	451.1355302	497.0901446	494.6930673	498.5532657	49	31	0	18		[M+Cl+HCOOH]- 370.153	3															
M451.3437T1.21	M451T1	451.3437024	451.3427267	451.3446396	72.72269945	71.40251335	76.28236367	49	29	0	20			2															
M451.3866T16.56	M451T17	451.3865631	451.3858106	451.3875975	993.6497235	992.6004773	995.4852323	57	42	0	15		[M-H-CO]- 480.384	14															
M451.8785T16.61	M452T17	451.87851	451.8777548	451.8793478	996.5864103	984.8606272	1003.85962	94	42	0	24			14															
M452.2794T1.36	M452T1	452.2793568	452.2782803	452.2802541	81.53961983	80.86031525	82.48321609	68	42	2	24		[M-H-C2H4]- 481.321	2															
M453.1738T9.04	M453T9	453.1737771	453.1729852	453.17461	542.4074191	541.9447138	543.5921407	64	42	0	22		[M-H-CH4]- 470.212	15															
M453.2829T1.38	M453T1	453.2829065	453.281482	453.2883749	82.90753932	81.1355378	94.10801416	47	22	2	19		[M-H]- 454.297	53															
M453.8511T16.6	M454T17	453.8511238	453.8504483	453.8518943	996.2123886	985.2860468	1003.40247	93	42	0	24		[M-2H]2- 909.715	14															
M454.0378T3.83	M454T4	454.0378218	454.0366035	454.038985	229.6512482	227.1138011	232.2682125	41	23	0	18			8															
M454.0938T2.46	M454T2	454.0938225	454.0930941	454.0947746	147.3431694	145.2623276	150.7278732	65	41	0	24			495															
M454.9621T16.56	M455T17	454.9620574	454.9611086	454.9630681	993.6670728	992.0271023	996.1778859	56	41	0	15			14															
M455.0698T2.64	M455T3	455.0698334	455.0690922	455.0708877	158.2567962	155.3983534	163.2284369	47	27	0	20		[M-H-CH3]- 471.083	16															
M455.0975T2.44	M455T2	455.0975468	455.0966098	455.0982645	146.6078128	144.6168127	151.1727579	43	25	0	18		[2M-2H+Na]- 217.066	41															
M455.1351T5.22	M455T5	455.1351483	455.1344441	455.1361171	313.0632392	307.1340965	317.8274215	46	32	0	14			726															
M455.1531T8.39	M455T8	455.1531186	455.152254	455.1541191	503.1508088	502.0016807	504.8585003	54	37	0	17			1045															
M455.1892T9.18	M455T9	455.1892319	455.1880512	455.1902403	551.0146679	549.4949329	552.2327434	65	41	0	24			4															
M456.1735T5.66	M456T6	456.1734548	456.1726776	456.1742974	339.6621968	338.5319947	343.6341148	48	29	0	19		[M+Cl]- 421.209 [M-H]- 457.179	25															
M456.8353T16.93	M457T17	456.8352584	456.8343923	456.8362656	1015.524556	1014.691513	1016.559723	58	42	0	16		[M-H+HCOOH]- 411.841	47															
M456.8357T20.69	M457T21	456.8357262	456.8351233	456.8366612	1241.277619	1231.277081	1282.582446	50	35	0	11			1655															
M456.8615T16.94	M457T17.1	456.8614711	456.8607037	456.8621637	1016.357514	1015.196673	1017.107775	60	42	0	18			47															
M456.8617T20.4	M457T20	456.8617053	456.8610479	456.8626784	1224.137325	1217.131014	1256.485059	67	42	1	24			1128															
M457.2373T1.4	M457T1	457.2373438	457.2366579	457.2383163	84.14290546	83.30639132	85.52024014	66	42	0	24			53															
M457.3337T1.47	M457T1.1	457.3337395	457.3329884	457.3345963	88.1741631	86.60052212	89.65133803	58	34	0	24			11															
M458.7568T17.15	M459T17	458.7568465	458.7562133	458.7576408	1028.865041	1027.949841	1031.650134	66	42	0	24			30															
M459.1664T3.55	M459T4	459.1664147	459.1658429	459.1675213	213.0077678	205.8159259	221.3980212	53	36	0	15			19															
M459.1998T5.6	M459T6	459.1997789	459.1991073	459.2008293	336.0492611	334.0974386	337.2006643	58	37	0	21			897															
M459.253T1.42	M459T1	459.2529817	459.2521918	459.2539762	85.46229056	84.72034334	86.46438954	66	42	0	24		[2M+Cl]- 212.14	11															
M459.3282T1.23	M459T1.1	459.3281789	459.3269251	459.3290849	73.78035361	72.0492247	77.4341335	10	3	3	4			125															
M459.7879T17.17	M460T17	459.7879226	459.7869513	459.7890533	1029.901047	1028.238334	1031.638351	46	33	0	13			30															
M460.1682T7.9	M460T8	460.1681623	460.1671686	460.1691477	473.7166176	469.4145916	474.7791351	65	41	0	24			3															
M460.7548T17.15	M461T17	460.7547915	460.7536685	460.7556083	1028.892064	1027.935697	1030.843339	60	42	0	18			30															
M460.9017T16.56	M461T17.1	460.9017276	460.9009443	460.9025462	993.7083496	992.3875904	996.9703593	61	42	0	19	[582][M]2-		14															
M460.9874T6.14	M461T6	460.9873515	460.9867569	460.9886251	368.510241	366.5499708	370.3178598	46	30	0	16		[M-H]- 461.998	6															
M460.9931T7.25	M461T7	460.9930744	460.9923477	460.9939858	435.2854878	424.961754	438.8108903	58	42	0	16		[M+Cl+NH3]- 408.997	9															
M461.1571T8.41	M461T8	461.1571263	461.156209	461.1579658	504.8554212	503.6030449	507.9420804	65	42	0	23			1067															
M461.2688T1.44	M461T1	461.2687704	461.2680401	461.2694859	86.34753193	84.80952333	88.94805096	44	26	0	18		[3M+2Cl]2- 284.196	11															
M461.3646T1.21	M461T1.1	461.3645742	461.3639161	461.3658658	72.48118969	71.18821361	73.6764306	43	30	0	13			55															
M461.3935T16.55	M461T17.2	461.3934648	461.3927946	461.3947734	993.2401748	991.8708407	994.6150171	52	37	0	15	[582][M+1]2-		14															
M461.8857T16.56	M462T17	461.8857036	461.8849231	461.8865274	993.6882958	991.8708407	996.9703593	60	41	0	19	[583][M]2-		14															
M461.9055T16.56	M462T17.1	461.905455	461.904767	461.9064349	993.6498492	992.4829286	996.6896444	55	40	0	15	[582][M+2]2-		478															
