variableMetadata	accession	description	uniprot_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2
P01635_Ig kappa chain V-V regio.	sp|P01635|KV5A3_MOUSE	Ig kappa chain V-V region K2  OS=Mus musculus (Mouse) PE=1 SV=1	P01635	-0.139518060633588	0.775314656127362	0	0.549272634056514	0.106090424802622	0	0.11292729695808	0.884659522763886	0	0.287556985469262	0.645038041087455	0	0.142531982806253	0.268051946463803
Q9QUM9_Proteasome subunit alpha.	sp|Q9QUM9|PSA6_MOUSE	Proteasome subunit alpha type-6  OS=Mus musculus (Mouse) GN=Psma6 PE=1 SV=1	Q9QUM9	0.702322180773827	0.455739093141537	0	0.807654795055932	0.14355868975522	0	0.73442320170064	0.322529193916597	0	0.687707116793813	0.288506262699476	0	1.17885088447522	1.08306627071441
P55284_Cadherin-5	sp|P55284|CADH5_MOUSE	Cadherin-5  OS=Mus musculus (Mouse) GN=Cdh5 PE=1 SV=2	P55284	-0.0369917645679259	0.818882895530952	0	0.062003076069729	0.596674447808763	0	-0.0491141625561902	0.669494582961579	0	0.108530879391896	0.291859005106687	0	0.577386307656497	0.629115857314715
P01630_Ig kappa chain V-II regi.	sp|P01630|KV2A6_MOUSE	Ig kappa chain V-II region 7S34.1  OS=Mus musculus (Mouse) PE=1 SV=1	P01630	0.675809598141786	0.455739093141537	0	0.262319343394843	0.687686775838467	0	0.709294932608309	0.314714860889696	0	0.122229081412229	0.898104054590916	0	1.48212600299216	1.18206590256653
P04919_Band 3 anion transport p.	sp|P04919|B3AT_MOUSE	Band 3 anion transport protein  OS=Mus musculus (Mouse) GN=Slc4a1 PE=1 SV=1	P04919	0.583279588249813	0.687654942468378	0	1.56965654201312	0.100004399903189	0	0.528386014314066	0.758513914577214	0	1.60278492782169	0.170984866333565	0	0.566833467036308	0.39795655378837
Q61805_Lipopolysaccharide-bindi.	sp|Q61805|LBP_MOUSE	Lipopolysaccharide-binding protein  OS=Mus musculus (Mouse) GN=Lbp PE=1 SV=2	Q61805	-0.0615752029643239	0.717407113061737	0	0.23938942359667	0.0555101246615568	0	-0.0341841840244683	0.762764199544133	0	0.380938529087334	0.00329689811072645	1	0.749389651465108	0.672549450259666
Q922U2_Keratin, type II cytoske.	sp|Q922U2|K2C5_MOUSE	Keratin, type II cytoskeletal 5  OS=Mus musculus (Mouse) GN=Krt5 PE=1 SV=1	Q922U2	-0.217278037765826	0.81913919539855	0	-0.0431697536833013	0.952353254361759	0	-0.20465066173842	0.825328396666704	0	0.12243386946874	0.898104054590916	0	0.120741221260146	0.308486524624314
Q91Y97_Fructose-bisphosphate al.	sp|Q91Y97|ALDOB_MOUSE	Fructose-bisphosphate aldolase B  OS=Mus musculus (Mouse) GN=Aldob PE=1 SV=3	Q91Y97	1.07165472019049	0.276924615996529	0	-0.378561741153451	0.551568357514889	0	0.719874089732315	0.426986874954407	0	-1.14314267748545	0.149840464920755	0	1.75879162198938	1.07426197965094
P01636_Ig kappa chain V-V regio.	sp|P01636|KV5A4_MOUSE	Ig kappa chain V-V region MOPC 149  OS=Mus musculus (Mouse) PE=1 SV=1	P01636	-0.982369216952382	0.316159411750792	0	0.018986868533343	0.96845980203388	0	0.0753981401923447	0.90851532740315	0	-0.320778634309239	0.648551912770814	0	1.09848859324126	0.455524418992977
Q9ET66_Peptidase inhibitor 16	sp|Q9ET66|PI16_MOUSE	Peptidase inhibitor 16  OS=Mus musculus (Mouse) GN=Pi16 PE=1 SV=1	Q9ET66	0.04123831115621	0.940505884366681	0	0.96954809287972	0.00078368204934586	1	-0.17159967067019	0.551084989362382	0	0.924059215507661	0.00114169792679652	1	0.125681505992709	0.723854004354354
Q9WVA4_Transgelin-2	sp|Q9WVA4|TAGL2_MOUSE	Transgelin-2  OS=Mus musculus (Mouse) GN=Tagln2 PE=1 SV=4	Q9WVA4	1.13105436201007	0.305613841509562	0	0.637879839073893	0.337099845447141	0	1.24076651473516	0.111955427523819	0	0.479179904916094	0.53506827042663	0	1.28083317233465	1.67735633823653
P23492_Purine nucleoside phosph.	sp|P23492|PNPH_MOUSE	Purine nucleoside phosphorylase  OS=Mus musculus (Mouse) GN=Pnp PE=1 SV=2	P23492	0.495000279046348	0.590600269443009	0	1.868001405198	0.0037482576683477	1	0.906033970595566	0.254704532583248	0	1.22846971365441	0.0504873556365651	0	0.515424843432476	1.15402664547214
P63242_Eukaryotic translation i.	sp|P63242|IF5A1_MOUSE	Eukaryotic translation initiation factor 5A-1  OS=Mus musculus (Mouse) GN=Eif5a PE=1 SV=2	P63242	0.789645297110955	0.348858397829223	0	0.269908122437048	0.623738804030985	0	1.13033676833735	0.0733824918910447	0	0.148697650234517	0.871833201693334	0	1.52853881665971	1.84093806332437
P34928_Apolipoprotein C-I	sp|P34928|APOC1_MOUSE	Apolipoprotein C-I  OS=Mus musculus (Mouse) GN=Apoc1 PE=1 SV=1	P34928	0.16078627074107	0.312720656637452	0	-0.427534330111733	8.42692544984859e-05	1	0.343987779342836	0.0392716218790069	1	-0.344359230232389	0.00587466372264149	1	1.1136665472708	1.79112714552614
P11352_Glutathione peroxidase 1	sp|P11352|GPX1_MOUSE	Glutathione peroxidase 1  OS=Mus musculus (Mouse) GN=Gpx1 PE=1 SV=2	P11352	0.384679845200456	0.455739093141537	0	0.917591945412756	0.00629370461875576	1	0.316951630445434	0.463165219055343	0	0.575954503633952	0.0915443316769009	0	0.953612041029275	0.719274129457037
O88200_C-type lectin domain fam.	sp|O88200|CLC11_MOUSE	C-type lectin domain family 11 member A  OS=Mus musculus (Mouse) GN=Clec11a PE=1 SV=1	O88200	0.0313180379325786	0.913657022164311	0	-0.0970157337822179	0.614928160621851	0	0.0373983032824938	0.845428707627331	0	-0.160280246473082	0.427068430883341	0	0.444262936678518	0.343239459453621
O88342_WD repeat-containing pro.	sp|O88342|WDR1_MOUSE	WD repeat-containing protein 1  OS=Mus musculus (Mouse) GN=Wdr1 PE=1 SV=3	O88342	0.428439206630127	0.623256130862167	0	0.982901611474343	0.0928242068031015	0	0.580998954017293	0.409741314545371	0	0.63798245098948	0.29556090326066	0	0.654242802577601	0.831945839973145
Q91X79_Chymotrypsin-like elasta.	sp|Q91X79|CELA1_MOUSE	Chymotrypsin-like elastase family member 1  OS=Mus musculus (Mouse) GN=Cela1 PE=1 SV=1	Q91X79	0.291907913754482	0.482818751375932	0	0.114011435369552	0.7024408434954	0	0.0461667101830301	0.902868866549364	0	-0.0222851138648572	0.954391938400729	0	0.776756198562024	0.0882618867772346
O09164_Extracellular superoxide.	sp|O09164|SODE_MOUSE	Extracellular superoxide dismutase [Cu-Zn]  OS=Mus musculus (Mouse) GN=Sod3 PE=1 SV=1	O09164	0.355601240179059	0.348858397829223	0	0.00948361219504434	0.979476548952128	0	0.218371751944485	0.409164279653203	0	-0.0821991766757897	0.708905620803069	0	1.65808528924952	1.02093365820264
Q9CPY7_Cytosol aminopeptidase	sp|Q9CPY7|AMPL_MOUSE	Cytosol aminopeptidase  OS=Mus musculus (Mouse) GN=Lap3 PE=1 SV=3	Q9CPY7	0.688560533852126	0.448296759623705	0	-0.0300422966890963	0.952353254361759	0	0.523809227256461	0.418936258989561	0	-0.486062896749882	0.392387008502503	0	1.69571784494551	1.07962733742127
O70435_Proteasome subunit alpha.	sp|O70435|PSA3_MOUSE	Proteasome subunit alpha type-3  OS=Mus musculus (Mouse) GN=Psma3 PE=1 SV=3	O70435	0.326320161219705	0.367929620506375	0	0.614762273063015	0.00626326087166815	1	0.15743855923742	0.746561751983174	0	0.146071047740556	0.72797625187387	0	1.29052458328295	0.627602988249785
P00688_Pancreatic alpha-amylase	sp|P00688|AMYP_MOUSE	Pancreatic alpha-amylase  OS=Mus musculus (Mouse) GN=Amy2 PE=1 SV=2	P00688	0.382415605355614	0.574923933291639	0	0.864694227276416	0.0578618641790683	0	-0.0575297354236639	0.915936798371691	0	0.106711012710029	0.846864232771012	0	0.838369134303091	0.215046038585792
Q99PT1_Rho GDP-dissociation inh.	sp|Q99PT1|GDIR1_MOUSE	Rho GDP-dissociation inhibitor 1  OS=Mus musculus (Mouse) GN=Arhgdia PE=1 SV=3	Q99PT1	0.851616987260904	0.448296759623705	0	0.354092456999417	0.617521432414158	0	0.691531994330298	0.326661637555884	0	-0.190605794223309	0.745112338134114	0	1.23839973095523	1.30406740767878
P08121_Collagen alpha-1(III) ch.	sp|P08121|CO3A1_MOUSE	Collagen alpha-1(III) chain  OS=Mus musculus (Mouse) GN=Col3a1 PE=1 SV=4	P08121	1.08767719539076	0.448296759623705	0	0.0992545388814534	0.924076916061557	0	1.05292734338498	0.300815290919486	0	0.042901611798392	0.999502453756691	0	1.19335007432804	0.929920702406379
P14152_Malate dehydrogenase, cy.	sp|P14152|MDHC_MOUSE	Malate dehydrogenase, cytoplasmic  OS=Mus musculus (Mouse) GN=Mdh1 PE=1 SV=3	P14152	-0.540969154823802	0.550049301846131	0	1.1946290079783	0.0552864133101465	0	-0.180915481695894	0.778557677383327	0	0.176808465591868	0.764201876273475	0	0.575402351243361	0.158772261583748
P01675_Ig kappa chain V-VI regi.	sp|P01675|KV6A1_MOUSE	Ig kappa chain V-VI region XRPC 44  OS=Mus musculus (Mouse) PE=1 SV=1	P01675	0.197117746480377	0.692907324632071	0	-0.193561436838529	0.598871751461465	0	0.0805054150599318	0.825328396666704	0	-0.318273598291125	0.419565848999359	0	0.771858424964588	0.142422026597789
P27656_Hepatic triacylglycerol .	sp|P27656|LIPC_MOUSE	Hepatic triacylglycerol lipase  OS=Mus musculus (Mouse) GN=Lipc PE=2 SV=2	P27656	-0.2642094302252	0.489349694707071	0	0.0596549026887665	0.83643610246423	0	-0.160099935217278	0.240332485326435	0	0.30642974176256	0.00934056903969371	1	1.45691207613333	1.19382115531852
Q7TPR4_Alpha-actinin-1	sp|Q7TPR4|ACTN1_MOUSE	Alpha-actinin-1  OS=Mus musculus (Mouse) GN=Actn1 PE=1 SV=1	Q7TPR4	0.607370930239032	0.455739093141537	0	-0.055181735153738	0.924076916061557	0	0.565593808083378	0.409741314545371	0	-0.285153471049775	0.644183815775215	0	1.10584574641535	1.17887520221495
P01787_Ig heavy chain V regions.	sp|P01787|HVM18_MOUSE	Ig heavy chain V regions TEPC 15/S107/HPCM1/HPCM2/HPCM3  OS=Mus musculus (Mouse) PE=1 SV=1	P01787	0.272310915728269	0.613794112799131	0	0.076340705094939	0.866738157934184	0	-0.279458981285693	0.7085157667551	0	0.424653681768945	0.519461791639262	0	0.785425312263162	0.396820574596891
Q9Z121_C-C motif chemokine 8	sp|Q9Z121|CCL8_MOUSE	C-C motif chemokine 8  OS=Mus musculus (Mouse) GN=Ccl8 PE=3 SV=1	Q9Z121	-0.221649082720468	0.855683878539777	0	1.44620469922948	0.0977051866411773	0	0.608123791211465	0.591448728224286	0	0.350389068913678	0.750061202832764	0	0.370741527557693	0.533291772527629
P97321_Prolyl endopeptidase FAP	sp|P97321|SEPR_MOUSE	Prolyl endopeptidase FAP  OS=Mus musculus (Mouse) GN=Fap PE=1 SV=1	P97321	0.080145386382096	0.864798252505281	0	0.580881749159531	0.0568177039481873	0	-0.108365846786906	0.762764199544133	0	0.320300373587287	0.327200541234438	0	0.0654805409523915	0.453428479491633
P40124_Adenylyl cyclase-associa.	sp|P40124|CAP1_MOUSE	Adenylyl cyclase-associated protein 1  OS=Mus musculus (Mouse) GN=Cap1 PE=1 SV=4	P40124	0.759802721226585	0.455739093141537	0	0.693688978967845	0.272728893144187	0	0.821084905164646	0.353011230370031	0	0.443757560820845	0.622178539101023	0	1.02046923987168	1.36468779593391
Q8R242_Di-N-acetylchitobiase	sp|Q8R242|DIAC_MOUSE	Di-N-acetylchitobiase  OS=Mus musculus (Mouse) GN=Ctbs PE=1 SV=2	Q8R242	0.342196991791994	0.502891551403146	0	-0.229722121192818	0.536973473017479	0	0.131286759765665	0.801521897564132	0	-0.412346864784631	0.402142018410038	0	1.1097363905414	0.465627636401907
P18525_Ig heavy chain V region .	sp|P18525|HVM54_MOUSE	Ig heavy chain V region 5-84  OS=Mus musculus (Mouse) PE=1 SV=1	P18525	0.741077995453949	0.378676624478261	0	0.6834178760311	0.165765633597203	0	0.630910088774161	0.287537027563107	0	-0.499614023373908	0.327200541234438	0	1.34375740868864	1.34600518576319
P13597_Intercellular adhesion m.	sp|P13597|ICAM1_MOUSE	Intercellular adhesion molecule 1  OS=Mus musculus (Mouse) GN=Icam1 PE=1 SV=1	P13597	-0.0388859358929352	0.725251692234493	0	0.146053399316301	0.0666320112626746	0	-0.566568580588655	0.287537027563107	0	-0.25021363763641	0.648551912770814	0	0.536936854616119	0.783754491375885
P05208_Chymotrypsin-like elasta.	sp|P05208|CEL2A_MOUSE	Chymotrypsin-like elastase family member 2A  OS=Mus musculus (Mouse) GN=Cela2a PE=1 SV=1	P05208	0.545222113605586	0.554664864926619	0	-1.4213104002232	0.0288939107428423	1	-0.288662948641917	0.820869567998894	0	-1.6562566104188	0.0268517793925294	1	1.0722156134388	0.0533487866975859
P01750_Ig heavy chain V region .	sp|P01750|HVM06_MOUSE	Ig heavy chain V region 102  OS=Mus musculus (Mouse) PE=1 SV=1	P01750	0.946877538840859	0.560646994108898	0	1.65258683217833	0.12389423338842	0	1.09827320725606	0.409741314545371	0	-0.193774664746325	0.852586624367729	0	0.883191611629983	1.17662181660111
Q60963_Platelet-activating fact.	sp|Q60963|PAFA_MOUSE	Platelet-activating factor acetylhydrolase  OS=Mus musculus (Mouse) GN=Pla2g7 PE=2 SV=2	Q60963	0.368143284828182	0.178312306554702	0	0.235572603541193	0.153601772930102	0	0.509784029168539	0.0164617510194812	1	0.202573324907139	0.291859005106687	0	1.79247591690835	1.97615547539716
O55042_Alpha-synuclein	sp|O55042|SYUA_MOUSE	Alpha-synuclein  OS=Mus musculus (Mouse) GN=Snca PE=1 SV=2	O55042	0.0393878543964341	0.982656835415756	0	1.14125840632969	0.106821091354976	0	-0.042499560896843	0.916797889434689	0	1.11917075132976	0.12118052024306	0	0.0199183862454698	0.0269451421223377
P06801_NADP-dependent malic enz.	sp|P06801|MAOX_MOUSE	NADP-dependent malic enzyme  OS=Mus musculus (Mouse) GN=Me1 PE=1 SV=2	P06801	0.7217138531256	0.169199293993066	0	0.100015151429471	0.791475532364126	0	0.793234656956116	0.0452733272882163	1	-0.170391834002373	0.570797366697812	0	2.22221887401513	2.06872520165141
P57780_Alpha-actinin-4	sp|P57780|ACTN4_MOUSE	Alpha-actinin-4  OS=Mus musculus (Mouse) GN=Actn4 PE=1 SV=1	P57780	0.482231351112052	0.182424632980348	0	0.714029966544786	0.00256285906006738	1	0.553342310063442	0.105782404772462	0	0.550117430281666	0.0396623376213599	1	1.20419074336586	1.43260237353465
P35700_Peroxiredoxin-1	sp|P35700|PRDX1_MOUSE	Peroxiredoxin-1  OS=Mus musculus (Mouse) GN=Prdx1 PE=1 SV=1	P35700	0.874093094539216	0.455739093141537	0	1.59410591529538	0.0362510432194831	1	0.689269954327806	0.538978517600632	0	0.927149594949928	0.3236304115831	0	0.897639374449255	0.782805524988838
Q9CQF9_Prenylcysteine oxidase	sp|Q9CQF9|PCYOX_MOUSE	Prenylcysteine oxidase  OS=Mus musculus (Mouse) GN=Pcyox1 PE=1 SV=1	Q9CQF9	-0.107253078133279	0.509765546161445	0	0.12070394652994	0.268526804863437	0	-0.141254573092109	0.177840918503847	0	0.133276933532812	0.112939976279192	0	1.24297434106119	1.31638541895749
P11499_Heat shock protein HSP 9.	sp|P11499|HS90B_MOUSE	Heat shock protein HSP 90-beta  OS=Mus musculus (Mouse) GN=Hsp90ab1 PE=1 SV=3	P11499	0.532576035721195	0.455739093141537	0	0.756904465656717	0.0977051866411773	0	1.09667998499958	0.085549785974317	0	0.711511929532065	0.195846090877126	0	0.934049545271174	1.61433925872973
Q9CPU0_Lactoylglutathione lyase	sp|Q9CPU0|LGUL_MOUSE	Lactoylglutathione lyase  OS=Mus musculus (Mouse) GN=Glo1 PE=1 SV=3	Q9CPU0	0.700120888072426	0.536276330265229	0	1.77295736823256	0.0211934808943034	1	0.964977755484089	0.353011230370031	0	0.911849687059725	0.315843704318169	0	0.639675309702315	1.09973571945198
P0CG49_Polyubiquitin-B	sp|P0CG49|UBB_MOUSE	Polyubiquitin-B  OS=Mus musculus (Mouse) GN=Ubb PE=2 SV=1	P0CG49	0.258960157638274	0.613794112799131	0	0.871572571688834	0.0144911072390482	1	0.30003902658558	0.483104147654617	0	0.584891938976437	0.0803785923426169	0	0.616208066336611	0.677316016091377
Q9Z2U0_Proteasome subunit alpha.	sp|Q9Z2U0|PSA7_MOUSE	Proteasome subunit alpha type-7  OS=Mus musculus (Mouse) GN=Psma7 PE=1 SV=1	Q9Z2U0	0.740673083767589	0.455739093141537	0	1.11042460499874	0.0722845887860342	0	0.577853199618197	0.482807728495113	0	0.279210681457663	0.744752410932483	0	1.23734606704874	0.901015045146143
Q9R1P4_Proteasome subunit alpha.	sp|Q9R1P4|PSA1_MOUSE	Proteasome subunit alpha type-1  OS=Mus musculus (Mouse) GN=Psma1 PE=1 SV=1	Q9R1P4	0.124628446297532	0.580342253677856	0	0.370032982053143	0.0157617070838426	1	0.10709091399438	0.567728422921498	0	0.233177837045094	0.0914201653300492	0	0.810393789799711	0.588651980680294
P62827_GTP-binding nuclear prot.	sp|P62827|RAN_MOUSE	GTP-binding nuclear protein Ran  OS=Mus musculus (Mouse) GN=Ran PE=1 SV=3	P62827	0.748602537244956	0.448296759623705	0	1.22846530006668	0.0357659346777473	1	0.811332459933183	0.287537027563107	0	0.949013774502578	0.125933372470869	0	1.06703250866486	1.09007712679481
P01642_Ig kappa chain V-V regio.	sp|P01642|KV5A9_MOUSE	Ig kappa chain V-V region L7  OS=Mus musculus (Mouse) GN=Gm10881 PE=1 SV=1	P01642	0.329213548480599	0.594157896337547	0	0.630854704605831	0.127781809421419	0	0.335028487877658	0.588698997428487	0	0.136152126025134	0.832098107088304	0	0.310438669121041	0.846029462234948
P10639_Thioredoxin	sp|P10639|THIO_MOUSE	Thioredoxin  OS=Mus musculus (Mouse) GN=Txn PE=1 SV=3	P10639	0.812139603804511	0.448296759623705	0	1.21408890566666	0.0552864133101465	0	1.4064515482701	0.0745291452517171	0	0.686010805043523	0.336924940304201	0	0.997268500703475	1.73609913743967
Q60605_Myosin light polypeptide.	sp|Q60605|MYL6_MOUSE	Myosin light polypeptide 6  OS=Mus musculus (Mouse) GN=Myl6 PE=1 SV=3	Q60605	0.428181963140656	0.590600269443009	0	0.45868073274687	0.400252344574815	0	0.619576155652851	0.364102924768082	0	0.156446820270052	0.846864232771012	0	0.892131996306375	1.28490420641955
P01746_Ig heavy chain V region .	sp|P01746|HVM02_MOUSE	Ig heavy chain V region 93G7  OS=Mus musculus (Mouse) PE=2 SV=1	P01746	2.09714622472097	0.0225139194414537	1	1.07889593995253	0.0797737570953485	0	1.66881666220968	0.064088771340149	0	0.972674148720472	0.223186440148657	0	2.41987957781919	1.64427601567309
O09172_Glutamate--cysteine liga.	sp|O09172|GSH0_MOUSE	Glutamate--cysteine ligase regulatory subunit  OS=Mus musculus (Mouse) GN=Gclm PE=1 SV=1	O09172	0.464903859755754	0.539667777303147	0	1.3578713265272	0.00871730058934846	1	0.663059401173737	0.320598068209001	0	0.889676379904206	0.0962925342072992	0	0.530140505034442	0.999066577708648
Q9R0P5_Destrin	sp|Q9R0P5|DEST_MOUSE	Destrin  OS=Mus musculus (Mouse) GN=Dstn PE=1 SV=3	Q9R0P5	0.771766990909207	0.455739093141537	0	0.889128094273662	0.186201445342255	0	0.847784403543912	0.322529193916597	0	0.236923609156879	0.803603254024082	0	0.941787281086555	1.34333485466053
Q8VED5_Keratin, type II cytoske.	sp|Q8VED5|K2C79_MOUSE	Keratin, type II cytoskeletal 79  OS=Mus musculus (Mouse) GN=Krt79 PE=1 SV=2	Q8VED5	-1.04473584031958	0.124224122879883	0	-0.458670697670094	0.291612425309082	0	-0.604743518613855	0.384025031475599	0	-0.706317389578484	0.223186440148657	0	1.74213924211947	0.805773070352803
P18528_Ig heavy chain V region .	sp|P18528|HVM57_MOUSE	Ig heavy chain V region 6.96  OS=Mus musculus (Mouse) PE=4 SV=1	P18528	-0.104347961770056	0.869892369230404	0	0.629850995644567	0.147965346343595	0	0.444753458033716	0.400282253568826	0	0.266366438765541	0.618601698026973	0	0.256537738888709	0.775640040678659
P04223_H-2 class I histocompati.	sp|P04223|HA1K_MOUSE	H-2 class I histocompatibility antigen, K-K alpha chain  OS=Mus musculus (Mouse) GN=H2-K1 PE=1 SV=1	P04223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P01723_Ig lambda-1 chain V regi.	sp|P01723|LV1A_MOUSE	Ig lambda-1 chain V region  OS=Mus musculus (Mouse) PE=1 SV=2	P01723	0.173170935080972	0.871381646582684	0	-1.03100164962298	0.164878136091668	0	0.541405634714046	0.538978517600632	0	-0.744912894647637	0.338950808015557	0	0.18184397248552	0.713849518865538
Q9Z2U1_Proteasome subunit alpha.	sp|Q9Z2U1|PSA5_MOUSE	Proteasome subunit alpha type-5  OS=Mus musculus (Mouse) GN=Psma5 PE=1 SV=1	Q9Z2U1	0.110653459602659	0.529443557273982	0	0.242476472014744	0.0397007795821085	1	-0.00838890358880207	0.916797889434689	0	0.144650202076118	0.24876463517601	0	1.10747583030709	0.0354103252586361
Q8VCC2_Liver carboxylesterase 1	sp|Q8VCC2|EST1_MOUSE	Liver carboxylesterase 1  OS=Mus musculus (Mouse) GN=Ces1 PE=1 SV=1	Q8VCC2	0.00409341777343641	0.999515001347033	0	0.59388230286055	4.72042237129317e-05	1	-0.107646285073557	0.353011230370031	0	0.519869824776773	2.65755849530973e-05	1	0.000496788598047337	0.762938716241949
O89053_Coronin-1A	sp|O89053|COR1A_MOUSE	Coronin-1A  OS=Mus musculus (Mouse) GN=Coro1a PE=1 SV=5	O89053	0.913077313618235	0.449728861252554	0	0.610765904773565	0.399888337431257	0	0.717056278844474	0.43728528864573	0	0.642721595112231	0.430923918582199	0	1.15647746559505	1.09041508739499
P15532_Nucleoside diphosphate k.	sp|P15532|NDKA_MOUSE	Nucleoside diphosphate kinase A  OS=Mus musculus (Mouse) GN=Nme1 PE=1 SV=1	P15532	0.115452604590306	0.717407113061737	0	0.179600007984494	0.432959510526547	0	0.253669880524164	0.386842167994493	0	-0.0213032920619938	0.91124471991105	0	0.926655145931489	1.27756527102862
Q8K1I3_Secreted phosphoprotein .	sp|Q8K1I3|SPP24_MOUSE	Secreted phosphoprotein 24  OS=Mus musculus (Mouse) GN=Spp2 PE=1 SV=2	Q8K1I3	-0.507541353522292	0.124224122879883	0	0.158355344577682	0.444638273478045	0	-0.165028490301083	0.198022708549458	0	0.424606688055974	0.00032422560876648	1	2.22166602000733	1.49493271806513
P05366_Serum amyloid A-1 protein	sp|P05366|SAA1_MOUSE	Serum amyloid A-1 protein  OS=Mus musculus (Mouse) GN=Saa1 PE=1 SV=2	P05366	0.456945192627039	0.590600269443009	0	-1.13746213792372	0.0552864133101465	0	NA	NA	NA	NA	NA	NA	0.420106281905583	NA
P47877_Insulin-like growth fact.	sp|P47877|IBP2_MOUSE	Insulin-like growth factor-binding protein 2  OS=Mus musculus (Mouse) GN=Igfbp2 PE=2 SV=2	P47877	0.61575512863411	0.455739093141537	0	0.725200395598833	0.134699521948031	0	-0.144665981279264	0.886141982771959	0	-0.572597254841153	0.427068430883341	0	0.656040670771873	0.0251268249953441
P02816_Prolactin-inducible prot.	sp|P02816|PIP_MOUSE	Prolactin-inducible protein homolog  OS=Mus musculus (Mouse) GN=Pip PE=2 SV=3	P02816	-0.778933312620918	0.495547204440785	0	0.327119127794443	0.682864372425475	0	-1.69412403975731	0.085549785974317	0	-0.78924095185128	0.388309787819665	0	0.415852905874524	1.54572316840178
P08905_Lysozyme C-2	sp|P08905|LYZ2_MOUSE	Lysozyme C-2  OS=Mus musculus (Mouse) GN=Lyz2 PE=1 SV=2	P08905	0.153390902698021	0.692907324632071	0	0.101134836912685	0.726564180681195	0	0.36953341965776	0.282083624739707	0	0.0468375425316481	0.932308538328667	0	0.432055879867554	1.10245763249594
P01728_Ig lambda-2 chain V regi.	sp|P01728|LV2A_MOUSE	Ig lambda-2 chain V region  OS=Mus musculus (Mouse) PE=3 SV=1	P01728	0.381337451882892	0.688614962238509	0	-0.378494799935403	0.58903911442465	0	0.43853788969496	0.575237134733312	0	-0.39763688639481	0.569086840941033	0	0.978540750460032	0.806706284810763
P01819_Ig heavy chain V region .	sp|P01819|HVM43_MOUSE	Ig heavy chain V region MOPC 141  OS=Mus musculus (Mouse) PE=4 SV=1	P01819	0.632679696216098	0.276924615996529	0	0.503321594714251	0.147600224541929	0	0.490206747054216	0.33603191929598	0	0.56622937219899	0.185840037993443	0	1.5699663109469	0.84333230232635
Q3SXB8_Collectin-11	sp|Q3SXB8|COL11_MOUSE	Collectin-11  OS=Mus musculus (Mouse) GN=Colec11 PE=2 SV=2	Q3SXB8	0.710648441414733	0.378676624478261	0	0.1191071151136	0.836965306245957	0	0.309837821943685	0.648029984926925	0	0.172567907471024	0.794519168359658	0	1.28296303541206	0.337779527155521
P01806_Ig heavy chain V region .	sp|P01806|HVM36_MOUSE	Ig heavy chain V region 441  OS=Mus musculus (Mouse) PE=4 SV=1	P01806	0.458892674365266	0.455739093141537	0	0.125601853469917	0.770072976716945	0	0.201614407988615	0.705461764269697	0	0.0541011022602227	0.932238749489124	0	1.40729457076924	0.351236226856879
P01902_H-2 class I histocompati.	sp|P01902|HA1D_MOUSE	H-2 class I histocompatibility antigen, K-D alpha chain  OS=Mus musculus (Mouse) GN=H2-K1 PE=1 SV=1	P01902	0.381697211344687	0.560646994108898	0	0.724745802741324	0.0991622845446455	0	-0.384327105524843	0.592809657120175	0	-0.136217062565219	0.860152105327609	0	0.948771360057786	0.720988261148546
O08742_Platelet glycoprotein V	sp|O08742|GPV_MOUSE	Platelet glycoprotein V  OS=Mus musculus (Mouse) GN=Gp5 PE=1 SV=1	O08742	1.01074521112874	0.448296759623705	0	-0.382664045132103	0.644297708557419	0	1.30676041524566	0.177840918503847	0	-0.362880000058109	0.643419255470819	0	1.31083020785051	1.67956010745923
O70570_Polymeric immunoglobulin.	sp|O70570|PIGR_MOUSE	Polymeric immunoglobulin receptor  OS=Mus musculus (Mouse) GN=Pigr PE=1 SV=1	O70570	0.865134816805643	0.448296759623705	0	0.41930531092849	0.555343977972606	0	0.544089798292212	0.449276023132279	0	-0.109691000207384	0.852586624367729	0	1.4841348225777	0.931105364881349
Q9R182_Angiopoietin-related pro.	sp|Q9R182|ANGL3_MOUSE	Angiopoietin-related protein 3  OS=Mus musculus (Mouse) GN=Angptl3 PE=1 SV=1	Q9R182	0.510956609295867	0.455739093141537	0	0.204591939410442	0.682864372425475	0	0.466741644961143	0.437034304186742	0	0.125293936542011	0.85850239299835	0	1.07693538343964	0.888424201938826
P01783_Ig heavy chain V region .	sp|P01783|HVM16_MOUSE	Ig heavy chain V region MOPC 21  OS=Mus musculus (Mouse) PE=1 SV=1	P01783	0.00847988069493866	0.992779854233181	0	0.374667593073859	0.3034933971563	0	0.447631905804968	0.37781056253336	0	0.193549626736946	0.706430900386096	0	0.126413966081311	1.00430278704357
