variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M336.0209T6.31	hilic					0.348031726114828	0.232662687642616	0	-0.114982523413058	0.849904012532294	0	0.0520623471630621	0.917266411196384	0	0.0593255377733151	0.884258708129625	0	0.992658798455111	0.343960512008252	E	E	E	E	E	E											M336T6	336.020885976336	378.582401475876	[468][M+3]-		6	NA	
M336.8956T20.34	hilic					0.265424026599348	0.0747602237015913	0	0.00799590613894985	0.927905375304796	0	0.161928077884493	0.67866476584675	0	0.030193645252675	0.931140875321416	0	1.26748409336459	0.832225190839378	E	E	E	E	E	E											M337T20	336.895615804785	1220.46913732723		[M-2H+Na]- 315.923	36	NA	
M337.0784T8.94	hilic					0.0362019064458146	0.936612251649765	0	-0.0468225643035503	0.952867674785692	0	0.51743884215856	0.306689771221235	0	0.404134695481147	0.216373719384283	0	0.0660322725191561	1.4512965556274	E	E	E	E	E	E											M337T9	337.078403178149	536.514941126348			493	NA	
M337.1409T4.07	hilic					0.942414025703368	0.346985241521328	0	0.984423399836915	0.405089815841535	0	1.68136846291001	0.306689771221235	0	1.3759595824272	0.189301828219951	0	0.718418612984527	1.9236559376415	E	E	E	E	E	E											M337T4	337.140938219153	244.214488642698			1	NA	
M337.412T16.56	hilic					0.468198714853138	0.00676329236429186	1	-0.0236756983619646	0.978417919140194	0	0.0996560764342469	0.855250936546933	0	0.202517544934258	0.581111835333884	0	1.73668852218207	0.265953347950175	E	E	E	E	E	E											M337T17.3	337.411957816521	993.504100918242		[M+Cl]- 302.435	14	NA	
M337.8979T16.63	hilic					-0.166499465493782	0.603129651404989	0	0.0783308002917931	0.899662304641851	0	-0.084062195576303	0.871013711302412	0	-0.0123588805019104	0.980149744167114	0	0.506588391857842	0.192511770407025	E	E	E	E	E	E											M338T17.1	337.897933180556	997.755463757872	[470][M+3]-		14	NA	
M338.0188T6.29	hilic					-0.301410926188463	0.216672115375676	0	-0.0155783404916292	0.945017963133027	0	-0.732649330513565	0.068857221183879	0	0.2980120456566	0.310601274529544	0	0.973353445469244	2.40482696226221	E	E	E	E	E	E											M338T6	338.018788490294	377.227622530637			264	NA	
M338.089T3.14	hilic					9.98222990778884	0.00052075601280555	1	-4.13492500316124	0.137134810359776	0	11.8821012957972	1.28981411301176e-05	1	-2.18141590969311	0.244474633245249	0	2.05128368388496	3.25324381554263	A	E	A	A	A	A											M338T3.2	338.089028108226	188.495647124473			1230	NA	
M339.1779T9.55	hilic					-0.540989419039535	0.0353696065083908	1	0.490925599170835	0.0670997726865601	0	0.0178994814476923	0.987762771681642	0	0.626415087000417	0.00490278510932253	1	1.34822145471269	0.26593999348238	E	E	E	E	E	E											M339T10	339.177915877684	573.238402147925	[478][M]-		729	NA	
M339T1.1_Behenic.acid.Docosanoic..	hilic	Behenic acid;Docosanoic acid	CHEBI:28941	2	a,b	0.713386071932554	0.187189445830247	0	-0.800384391904986	0.163999288016764	0	-0.321510632109813	0.739558643241648	0	-1.35569730839543	0.0049174363655097	1	0.824607961999926	0.598798183622369	E	E	E	E	E	E	C08281	Lipid metabolism	Fatty acids	Straight chain	HMDB00944	CID8215	C22H44O2	340.33413	UKMSUNONTOPOIO-UHFFFAOYSA-N	InChI=1S/C22H44O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h2-21H2,1H3,(H,23,24)	M339T1.1	339.327335562176	73.5999048448546	[476][M+2]-		2	NA	
M339.8996T16.77	hilic					0.0382423626171935	0.833009147404068	0	-0.089295946350326	0.598974327457632	0	-0.0480586967933618	0.815547841819575	0	0.00147445030173543	0.983886325815186	0	0.237632499521826	0.5660325194614	E	E	E	E	E	E											M340T17	339.899564614243	1006.0853401633		[M-2H+Na]- 318.919	14	NA	
M340.1045T5.35	hilic					-0.983852973444666	0.0381353097890363	1	-2.52235532108787	1.81506351892103e-05	1	-2.22362801619942	0.420464848358059	0	-2.53855889540075	0.0937027704800412	0	0.941514121102475	1.59983565849696	E	E	E	E	E	E											M340T5	340.10451647142	321.229485403831			62	NA	
M340.1267T7.39	hilic					-0.125775180171132	0.590546687382186	0	0.272357693783094	0.191913653068717	0	-0.0771966830944439	0.750754219658839	0	0.377931151895501	0.0240906657059812	1	0.553841576445167	0.438025126175923	E	E	E	E	E	E											M340T7	340.126719899911	443.615125115913			9	NA	
M340.9099T16.46	hilic					0.524384234157061	0.467809059362281	0	-0.549270147152757	0.535764373570213	0	0.547551778843552	0.647502992842883	0	-0.405256009639746	0.592079435389898	0	0.614757702932865	0.776861619778206	E	E	E	E	E	E											M341T16	340.909854027349	987.666002180224		[M-H]- 341.922	14	NA	
M341.1012T10.69	hilic					0.683404275866721	0.786462593797095	0	-0.846168993611169	0.797097544311855	0	1.68557852240671	0.517784545644508	0	-1.35754519920445	0.358754090577646	0	0.431920219216089	1.50593289782057	E	E	E	E	E	E											M341T11	341.101157741999	641.164039437155			1299	NA	
M342.8983T16.6	hilic					0.113027292519272	0.714038238146753	0	-0.262357032788636	0.328164908997202	0	0.104303401045566	0.78857579916209	0	-0.0439094528170401	0.884258708129625	0	0.315337191133194	0.35747263710686	E	E	E	E	E	E											M343T17.1	342.898308966389	996.089652041981		[M-H-HCOOH]- 389.92	14	NA	
M343.0207T8.83	hilic					0.274847392677543	0.737647775926301	0	-0.732068343257929	0.279838108904125	0	0.433575825632282	0.651245376744069	0	-0.806738761499432	0.126207820597789	0	0.383712865561933	0.959182504689572	E	E	E	E	E	E											M343T9.1	343.020721966302	529.920244408683		[2M-H]- 172.012	18	NA	
M343.0921T8.2	hilic					0.402240008205506	0.19118369435739	0	0.987087425213693	0.00595609084447371	1	0.197094597250468	0.783866006366472	0	1.24670896848967	0.000208264336498142	1	0.561767740411714	0.267818921947387	E	E	E	E	E	E											M343T8	343.092092139907	492.177495450864		[2M+Cl]- 154.065	3	NA	
M343.1013T7.49	hilic					1.39267462094155	0.0119373387527826	1	0.39891838565236	0.439529899055462	0	0.826941236053731	0.563707834189877	0	1.04734325883376	0.144185130708283	0	1.46760876822432	1.2386345089702	E	E	E	E	E	E											M343T7	343.101317467025	449.422088895546			337	NA	
M344.0549T6.57	hilic					1.60833189661969	0.215261004857251	0	1.1918040867803	0.422611153768033	0	-0.739940680463729	0.769964964762126	0	2.96447698168061	0.0847449056058265	0	0.745197448666518	0.955972942292652	E	E	B	E	E	E											M344T7	344.05486337858	394.365122294035		[M-H]- 345.067	7	NA	
M344.8677T17.17	hilic					0.32952107890519	0.110218792093305	0	-0.258626733259593	0.284840314754769	0	0.347704515289363	0.43131689202597	0	-0.336033186214253	0.178983430798703	0	1.37093674971883	1.83195448940232	E	E	E	E	E	E											M345T17.1	344.867661149908	1030.09918497819			995	NA	
M344.8826T20.35	hilic					0.287481009400921	0.146054299424048	0	0.27060089816225	0.208378034009221	0	0.190438662595582	0.686633517348766	0	0.192169273268364	0.530232680384947	0	0.836256093658287	0.813548564845659	E	E	E	E	E	E											M345T20	344.882612469882	1220.99216688663			36	NA	
M345.1044T7.42	hilic					-0.436885710159689	0.370939443647382	0	0.359245162876345	0.580725341229297	0	-0.314682673910525	0.623865964918936	0	-0.332102201442506	0.350619582684585	0	0.506627381811885	0.668243699004273	E	E	E	E	E	E											M345T7	345.104427281436	445.424074931835			352	NA	
M345T1_Corticosterone.21.Deoxyc.	hilic	Corticosterone|21-Deoxycortisol	CHEBI:16827	2	a,b	3.35281049240836	0.171521145126725	0	2.71321325831913	0.318967049057602	0	1.75422215828287	0.738008317343529	0	5.1824111496861	0.0663594990208541	0	0.714919636762359	0.140522118392315	E	E	A	E	E	B	C02140|C05497	Lipid metabolism	Steroid hormone biosynthesis	Aldosterone|Cortisol	HMDB01547|HMDB04030	CID5753|CID222803	C21H30O4	346.2144	OMFXVFTZEKFJBZ-HJTSIMOOSA-N|LCZBQMKVFQNSJR-CZUPSRJTSA-N	InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1|InChI=1S/C21H30O4/c1-12(22)21(25)9-7-16-15-5-4-13-10-14(23)6-8-19(13,2)18(15)17(24)11-20(16,21)3/h10,15-18,24-25H,4-9,11H2,1-3H3/t15-,16-,17+,18+,19-,20-,21-/m0/s1	M345T1	345.20772483106	89.0273764107156		[2M-3H]3- 519.334	11	NA	
M345.2289T2.78	hilic					1.20255375824567	0.280241955402547	0	1.73282198097169	0.166431483724173	0	0.00557732881241257	0.986919147660785	0	1.0160981630951	0.409013422397885	0	0.678526265673205	0.252249320443348	E	E	E	E	E	E											M345T3	345.228938743759	166.991261776089			56	NA	
M345.4222T16.56	hilic					0.367376824262582	0.0500243696220664	0	-0.0109189798069647	0.968752151279538	0	0.204498614560638	0.710398077749461	0	0.198843354075761	0.616546613438438	0	1.26970484877182	0.548865899844165	E	E	E	E	E	E											M345T17.5	345.422214480777	993.795377932022	[487][M+1]2-		14	NA	
M346.0551T8.83	hilic					2.10830389641048	0.245012120038652	0	-2.2661289241845	0.255559423036929	0	2.36964251771152	0.365834663522579	0	-2.27191577917801	0.141816949998641	0	0.885919497939103	1.47709191953131	E	E	B	E	E	E											M346T9	346.055116065924	530.084861461646			626	NA	
M346.0788T2.71	hilic					0.676473040219031	0.372483252773925	0	-0.437158869845756	0.698463515079588	0	-2.15103534677588	0.47861021171611	0	3.19010078701623	0.0514652297203472	0	0.615050646811949	1.3387302294791	E	E	E	E	E	E											M346T3	346.078752618671	162.582734164004			1493	NA	
M346.1375T3.71	hilic					-0.662221269126176	0.321154903452548	0	-0.641706220405524	0.412751677664117	0	-1.61902844088076	0.575815158287166	0	-1.22418799601854	0.486399700423171	0	0.985215213488613	1.32781942039414	E	E	E	E	E	E											M346T4	346.137506703735	222.581667599714		[M-H+NaCOOH]- 279.146	19	NA	
M346.1411T5.51	hilic					-0.306854716607759	0.379031158806699	0	0.444044959068901	0.210316880156317	0	-0.00398053140868804	0.952143730432975	0	0.715371081127117	0.0167219335339622	1	0.632960029313845	0.00461633238376103	E	E	E	E	E	E											M346T6	346.141093358915	330.718558099386	[486][M+2]-		915	NA	
M346.8866T17.12	hilic					0.446025380190909	0.0311107406336654	1	-0.180617657527248	0.561297481267699	0	0.235981511197611	0.638126530717761	0	-0.132406728084863	0.667392812396791	0	1.41629922048582	0.900281939793393	E	E	E	E	E	E											M347T17	346.886618753427	1027.33881613983			983	NA	
M347.12T7.45	hilic					0.78974416353431	0.269148974601474	0	-0.460885144335268	0.666826193361696	0	1.19221747289094	0.171431157433884	0	-1.01826573013988	0.0803948225960968	0	0.912990772661685	1.7194676067833	E	E	E	E	E	E											M347T7	347.12002912775	446.9308000841		[2M-H+Cl]2- 330.146	9	NA	
M347.187T1.53	hilic					0.591118014059173	0.0838695497140864	0	0.220526103423529	0.564662064397482	0	0.172609652152474	0.728721697103484	0	-0.0646306251912065	0.866846502553897	0	1.26684656743151	0.951071371937614	E	E	E	E	E	E											M347T2.1	347.186977411423	91.8240496467126			11	NA	
M347.8866T16.62	hilic					-0.0612517587421806	0.825867103409852	0	0.0320996288352049	0.955487416715423	0	0.0912385621039355	0.836342617590005	0	0.129888651242759	0.692305568462831	0	0.250219511610357	0.473733865437551	E	E	E	E	E	E											M348T17	347.88659413466	996.952359522767	[491][M]2-		14	NA	
M348.4153T16.56	hilic					0.468448738058845	0.00588249431778806	1	0.0572028840313923	0.665585367949645	0	0.0896039115204523	0.875150092755604	0	0.256957031406749	0.462437198691266	0	1.76248702655344	0.175277581905491	E	E	E	E	E	E											M348T17.2	348.415256130249	993.845117697651		[M-H-H20]- 367.43	14	NA	
M349.1025T9.52	hilic					-0.601213084466648	0.168456463040547	0	-1.20452945815058	0.0142638943444551	1	-0.0413993937798622	0.988639324713133	0	-0.875137331819621	0.0105241802418569	1	0.726749902829483	0.0206003371972968	E	E	E	E	E	E											M349T10	349.102541697695	571.429229288135		[M-2H+K]- 312.154	729	NA	
M349.1524T5.6	hilic					-0.0337233497834042	0.954379465385134	0	0.326578375011671	0.0205787817262953	1	0.216344944979969	0.526569470159752	0	0.529900806138022	0.00106237585774317	1	0.125509566052678	1.12387974422709	E	E	E	E	E	E											M349T6	349.152404585876	336.257184006266	[493][M]-	[M+Cl]- 314.184	25	NA	
M350.046T2.55	hilic					0.162528995760596	0.751220015599799	0	-0.572164443278657	0.114232643307033	0	-0.087484050172181	0.9045967125834	0	-0.53119318684965	0.119901734952971	0	0.132725744728659	0.401014257863139	E	E	E	E	E	E											M350T3	350.045962092577	153.254817382632			499	NA	
M350.0735T8.73	hilic					0.915967422881417	0.00592116588746994	1	-1.2799553912233	2.58530608096426e-05	1	0.604259783994515	0.156042881474249	0	-1.11638256975344	0.000314714693797812	1	1.443641035229	1.56891528379468	E	E	E	E	E	E											M350T9	350.073508774218	523.854586007399			18	NA	
M350.1113T2.85	hilic					0.898382930807532	0.208272216308907	0	-0.921011003092236	0.243766293719127	0	-0.332301411142934	0.844658618992064	0	-0.812928360005644	0.449053292815935	0	0.972492388314668	0.281739229433439	E	E	E	E	E	E											M350T3.1	350.111262975396	171.071250941037			1495	NA	
M350.156T5.61	hilic					-0.558119697432813	0.159436809364765	0	0.679874844027156	0.0932766305409633	0	0.099267073563599	0.881150803465368	0	0.743230748135588	0.00522619908825262	1	0.917573127970862	0.420256086978274	E	E	E	E	E	E											M350T6	350.155984176163	336.786941089994	[493][M+1]-		895	NA	
M350.1572T8.07	hilic					-0.215594907202259	0.490314857451197	0	0.346934068624794	0.262472843936744	0	-1.95529698126364	0.476632765889667	0	1.41319466770509	0.378416762219997	0	0.720837992681623	1.42841747385488	E	E	E	E	E	E											M350T8	350.15719540356	484.018883903104		[M-H-C5H8O4]- 483.216	3	NA	
M350.8708T16.32	hilic					0.0614645916868088	0.565866012820405	0	0.0366125050717283	0.806271202217229	0	-0.0476200017782595	0.801463109040889	0	-0.0517119167298059	0.721157131234529	0	0.49614189798208	0.630153943946417	E	E	E	E	E	E											M351T16	350.87081515778	979.196825522777		[M+Cl]- 315.9	14	NA	
M353.0343T5.08	hilic					0.920352621375567	0.0936613075561875	0	1.06465204200436	0.069866787332254	0	0.212570096550657	0.893058556795605	0	1.33561882126611	0.046612363763281	1	1.1765253192647	0.53717046489714	E	E	E	E	E	E											M353T5	353.034297420493	304.794655223261		[M+Cl]- 318.067	20	NA	
M353.0732T8.76	hilic					0.223954622862307	0.205259010702235	0	-0.355465895055644	0.0356965521705239	1	0.151999702919356	0.69517080102511	0	-0.0605122721259868	0.826007247767178	0	0.876378250664719	0.721705566975644	E	E	E	E	E	E											M353T9.1	353.073159717142	525.351870546037	[495][M+2]-		18	NA	
M353.1686T10.54	hilic					-0.10557426199491	0.812714911735336	0	0.305208044328392	0.397887128412188	0	-0.0143840397262256	0.924956899030519	0	0.868496620074131	0.00245887425728494	1	0.454466361777454	0.410759290948431	E	E	E	E	E	E											M353T11	353.168592132461	632.634485235674			1028	NA	
M353.8894T16.6	hilic					-0.152397863356493	0.654209817738701	0	-0.102096667090899	0.832657963085221	0	0.214543276879606	0.714942478008351	0	-0.00864213999202157	0.968895074304836	0	0.409292443386824	0.405861113139305	E	E	E	E	E	E											M354T17	353.889409818988	995.897450326401		[M+Cl]- 318.919	14	NA	
M354.0502T5.74	hilic					-1.24094239330689	0.0198438742465069	1	1.7167715788821	0.000712962614592792	1	-0.71754434999953	0.429073158059755	0	1.5716983273827	0.00266937471171245	1	1.06500733904617	1.2317441372008	E	E	E	E	E	E											M354T6.1	354.050178180583	344.282543875574			6	NA	
M354.105T8.57	hilic					0.246184723751313	0.678423850112257	0	0.0190613918919365	0.975894999785305	0	0.241501140648085	0.78629153225484	0	0.558634359157178	0.29951226762784	0	0.226533205873459	0.570866150547958	E	E	E	E	E	E											M354T9	354.105040204533	514.224016869784			1053	NA	
M354.1414T5.49	hilic					-0.366263626643802	0.571656040887002	0	0.202636291063971	0.858975887836853	0	-0.4835208821007	0.613077714960808	0	0.15733207414312	0.787332134426608	0	0.395470477571053	0.954841646449909	E	E	E	E	E	E											M354T5	354.141397036308	329.240226928384			916	NA	
M355.0889T8.75	hilic					0.27606346947381	0.174296102628161	0	-0.440224030215607	0.0230050010762342	1	0.177910138351944	0.686633517348766	0	-0.0366013003394041	0.895468430181707	0	0.912558667573266	0.601509025514627	E	E	E	E	E	E											M355T9.1	355.088908266919	525.141968986709			624	NA	
M355.2648T1.26	hilic					0.138797682369606	0.526683935123347	0	0.0392449081417503	0.899662304641851	0	-0.180998034840844	0.686633517348766	0	0.0512475150563247	0.866210428144295	0	0.672705829730158	0.791624355599992	E	E	E	E	E	E											M355T1	355.264786687745	75.810936576355	[503][M]-	[M-H]- 356.265	2	NA	
M355.8737T20.35	hilic					0.299931532965655	0.0556381302141324	0	0.0428695443662832	0.79146390536896	0	0.0757397651524983	0.750658483737879	0	-0.0255085314153991	0.887740226672627	0	1.27376735537378	0.63762669002263	E	E	E	E	E	E											M356T20	355.873667971121	1220.80400414745		[M-H]- 356.882	36	NA	
M356.0632T10.37	hilic					-0.173968733455172	0.320706504398268	0	-1.3609152355083	6.26514869562651e-06	1	-0.803404252350608	0.202178359648624	0	-1.48833261162722	0.000201966816562576	1	0.464000296439826	1.42029769407694	E	E	E	E	E	E											M356T10	356.063186100216	622.098353771127			1004	NA	
M356.0974T8.86	hilic					-0.0174426650287547	0.919697904023354	0	0.741098874847486	0.00749562326366651	1	-0.0337238076608148	0.858706799567812	0	1.03856235722064	3.13673065868068e-05	1	0.123937667371804	0.428724146608079	E	E	E	E	E	E											M356T9	356.09735009567	531.660779102188			631	NA	
M356.0995T9.61	hilic					0.278009984653938	0.119186167718537	0	-1.27484423373309	5.88359836854372e-12	1	0.0547662284304469	0.696134171748606	0	-1.46281635513812	3.02384614361232e-11	1	0.490813545169792	0.29466858834777	E	E	E	E	E	E											M356T10.1	356.099494471166	576.821585567003		[M-H+NaCOOH]- 289.133	729	NA	
M356.1319T9.75	hilic					-0.492722352819889	0.0159515556246189	1	0.219225281776858	0.418281368161271	0	-0.320386794718619	0.396563678397952	0	0.548731915815353	0.0122978239196729	1	1.62700956998775	1.3705862666539	E	E	E	E	E	E											M356T10.2	356.131934194328	584.921015553436	[506][M]-	[3M-H]- 119.044	21	NA	
M356.2682T1.24	hilic					0.267990773751851	0.409202279124449	0	-0.00298324099842162	0.981241294413634	0	-0.118037567365738	0.842820420885037	0	0.0745685822415769	0.878602924369212	0	0.714119556471609	0.511925979477183	E	E	E	E	E	E											M356T1	356.268163024516	74.3061103729003	[503][M+1]-		2	NA	
M356.9049T20.32	hilic					0.237577156543011	0.0798966784667881	0	0.0860011822762132	0.56673364476229	0	0.0528676681480711	0.883940778101792	0	0.174647500271842	0.409013422397885	0	1.18240809010953	0.485636262315858	E	E	E	E	E	E											M357T20	356.90492499373	1219.15877701512		[2M-2H+Na]- 167.968	36	NA	
M357.1409T3.86	hilic					-0.0802724836513651	0.990540689232855	0	1.03361254591123	0.00693159752763284	1	-0.402921010121977	0.608113885674766	0	1.47448074312714	0.000957664458294144	1	0.208240466902993	0.904130460619776	E	E	E	E	E	E											M357T4	357.140946725821	231.712712267146	[502][M+2]-		322	NA	
M357.2806T1.25	hilic					0.339607406642966	0.29170096866131	0	0.212691766932348	0.587484324854144	0	-0.263401863853041	0.680048452025916	0	0.102043095835668	0.806748111464747	0	0.929238695976055	0.637416194782608	E	E	E	E	E	E											M357T1.1	357.280648396545	75.1898771890019	[503][M+2]-		2	NA	
M357.9252T16.57	hilic					0.380812050547336	0.0770786645088495	0	-0.16020102354295	0.634104221521725	0	0.17828175792916	0.686633517348766	0	0.173424284702785	0.548180901250008	0	1.37271478746335	0.947012743060886	E	E	E	E	E	E											M358T17.1	357.92519965832	993.910499229154		[M+Cl]- 322.952	14	NA	
M358.0472T2.85	hilic					0.969979723160312	0.127791182796554	0	0.413355391649663	0.577203458382259	0	-0.147419138974106	0.899690093974464	0	0.991548757757579	0.278079360536102	0	1.05250478714614	0.208360024297849	E	E	E	E	E	E											M358T3	358.047186751573	170.821128153123			1495	NA	
M358.9806T7.28	hilic					0.456266172552793	0.104699598081236	0	-0.137505308743293	0.808867632633954	0	0.238870467944514	0.723056377753208	0	0.359114354885349	0.427502133540385	0	0.991770866366131	0.625688194563792	E	E	E	E	E	E											M359T7	358.980560487428	436.853886051561			9	NA	
M359.0989T7.41	hilic					0.267314362266927	0.251691892695936	0	-0.43600455632515	0.0516945209901152	0	-0.162326035340374	0.740524677199211	0	-0.509474885525243	0.0494771832269165	1	0.629230046909558	0.514119091025033	E	E	E	E	E	E											M359T7.1	359.098908841688	444.460247332763		[2M+Cl]- 162.056	9	NA	
M359.1258T3.63	hilic					0.155794761996846	0.583193811146407	0	0.183399650368408	0.614340292531796	0	-0.0881072610941747	0.9045967125834	0	-0.0835363382901981	0.890341694112472	0	0.488655899024391	0.149377577798229	E	E	E	E	E	E											M359T4	359.125811164084	217.822497341711			661	NA	
M359.158T5.07	hilic					0.430007611588799	0.136292957804281	0	-0.184355129995735	0.698463515079588	0	0.545586597615154	0.0582063814659219	0	-0.330420461513704	0.102013623337325	0	1.36190180307573	2.43090595200643	E	E	E	E	E	E											M359T5	359.157975671185	304.386297431846			722	NA	
M359.8969T16.74	hilic					0.108172302360874	0.699036686026155	0	-0.218644673052822	0.405625382796419	0	-0.0246891060288625	0.942623910478013	0	-0.0801548531224938	0.735440572810363	0	0.482010514365045	0.186689515296934	E	E	E	E	E	E											M360T17	359.896890204362	1004.28003178502		[M-2H+K]- 322.952	14	NA	
M360.1304T5.56	hilic					-0.304692489023324	0.236463019152691	0	-0.0517285729149926	0.868704478045796	0	0.0851957531605461	0.862882892011962	0	0.156950485377161	0.647098459991936	0	0.938420063245741	0.289790896759264	E	E	E	E	E	E											M360T6.1	360.130385876586	333.683943173375			917	NA	
M360.7984T17.14	hilic					0.355727626977544	0.0361187119166746	1	-0.125088271412171	0.651558568624931	0	0.197736491517253	0.618839853061075	0	-0.135070345880731	0.570860520184222	0	1.54498259773845	1.34554585581256	E	E	E	E	E	E											M361T17	360.798410782795	1028.50633633041			30	NA	
M361.0528T6.33	hilic					0.176572052938134	0.507276284778963	0	0.625336753437271	0.0564656293609012	0	0.162191196615634	0.869799212347153	0	0.986056246299849	0.0221705678093365	1	0.261878515649543	0.223610370134244	E	E	E	E	E	E											M361T6	361.052769984129	380.038231536019	[511][M+1]-		6	NA	
M361.093T8.24	hilic					0.839227876597507	0.00814780591772708	1	0.0784166870089713	0.747024559046368	0	0.539651581201799	0.344569868906294	0	0.154985874547188	0.760496983999017	0	1.59879534518239	1.72400994767982	E	E	E	E	E	E											M361T8	361.092998094712	494.328008226132			3	NA	
M362.1212T3.76	hilic					-0.102713028732838	0.521966110032335	0	-0.36051596993595	0.0675339768862202	0	-0.105524788542386	0.806661990708196	0	-0.127700754865156	0.697332782357377	0	0.477190406266461	0.362425348473703	E	E	E	E	E	E											M362T4	362.121242333498	225.544457403508		[M-H]- 363.132	8	NA	
M362.1213T9.76	hilic					0.261479865970244	0.312351935188121	0	0.176452490279928	0.580678777630877	0	0.00715814165062056	0.990605895840636	0	0.0358417965393478	0.931140875321416	0	0.884131807853491	0.0645794957326944	E	E	E	E	E	E											M362T10	362.121338391842	585.571968865414			758	NA	
M362.892T16.45	hilic					-0.00340887493548436	0.990293917895254	0	-0.014576798576126	0.980408940421322	0	0.0615138033629954	0.902903513838007	0	0.0650947349903035	0.878785060773238	0	0.112563299101156	0.194780031179372	E	E	E	E	E	E											M363T16	362.892014624164	987.077420420391		[M-2H+Na]- 341.922	14	NA	
M362.9134T16.81	hilic					-0.0340354132498533	0.858244585777392	0	-0.177740172061386	0.504278506120229	0	-0.0640846079735464	0.891377144545114	0	-0.0279613600419335	0.943327771191655	0	0.197094588367708	0.571524468491199	E	E	E	E	E	E											M363T17.2	362.913422901346	1008.48276167502		[M-2H+Na]- 341.922	14	NA	
M362.9954T6.36	hilic					0.870130545851463	0.358218689619826	0	-1.11469695294828	0.268495884197577	0	-0.480797472736709	0.758857628822954	0	-1.68437468848252	0.0359997939111275	1	0.908927780551309	0.30415982867595	E	E	E	E	E	E											M363T6	362.995381394024	381.683338284511			6	NA	
M364.0522T6.33	hilic					0.186743567575295	0.239964988771308	0	0.158364534231058	0.384726392278909	0	0.015356641118986	0.980296916214367	0	0.21344383671134	0.199861230430658	0	0.887580513929802	0.24054305847053	E	E	E	E	E	E											M364T6	364.052155810886	379.524323481161			6	NA	
M364.062T2.45	hilic					-0.206519371324433	0.491972328170066	0	0.543359164250329	0.0276355003738908	1	0.14337664735322	0.758857628822954	0	0.739574812009781	0.000974582534900874	1	0.62592078622274	0.339916190623209	E	E	E	E	E	E											M364T2	364.06204828435	147.267593337429			500	NA	
M364.1038T7.25	hilic					-0.878034991293902	0.0817691739070927	0	-0.357574898286614	0.523112621664545	0	-0.930312521041447	0.144174853305062	0	-0.761151275470205	0.0845857903678761	0	0.993376338641179	1.76446802316638	E	E	E	E	E	E											M364T7	364.103771565465	435.001750132195		[M+Cl]- 329.13	9	NA	
M364.1482T3.05	hilic					0.479705592218936	0.50146757741074	0	-0.646943796102914	0.401948717274447	0	-0.138722075411231	0.909706663545814	0	-0.370671198410072	0.663095117296249	0	0.693942215424435	0.0585986204377976	E	E	E	E	E	E											M364T3.2	364.148240899354	183.097762073387		[M-H-CO]- 393.154	22	NA	
M364.8918T20.36	hilic					0.269162924576397	0.227584862131772	0	-0.0270492108393778	0.986531258109408	0	-0.00794028721628415	0.988639324713133	0	-0.0765942467269767	0.784879484370799	0	0.67903897655982	0.243104725229334	E	E	E	E	E	E											M365T20	364.891762929469	1221.31781682084			36	NA	
M365.0188T8.83	hilic					0.886515940038295	0.0087381403067858	1	-0.222204106849929	0.717397066541822	0	0.239480037192958	0.669482379069446	0	-0.403060959767693	0.201286068378696	0	1.84111582741263	0.873420924093114	E	E	E	E	E	E											M365T9	365.018774125765	530.023848006818			641	NA	
M365.052T7.51	hilic					-0.0362074513410526	0.916598987920621	0	-0.0633446528096506	0.903198380932202	0	-0.0839399670707639	0.881150803465368	0	-0.174392312139693	0.651477319682838	0	0.138057831940088	0.210771635436999	E	E	E	E	E	E											M365T8	365.052017473284	450.312625047375			3	NA	
M365.0803T6.59	hilic					0.300182787546749	0.287254805475841	0	0.843971947502515	0.0107600328276338	1	0.171545130908504	0.811160765524281	0	1.3759961894797	2.03480543637941e-05	1	0.609575525976687	0.329582855716802	E	E	E	E	E	E											M365T7	365.080322637004	395.268769651632		[M+Cl+NH3]- 313.092	7	NA	
