variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M650.3061T6.6	M650T7.1	650.3060891	650.3024697	650.3078528	395.8755631	395.0024787	396.7398263	44	26	1	17		[M+H]+ 649.292	69															
M650.3517T6.6	M650T7.2	650.3517253	650.3479852	650.3543492	395.9622259	395.0961868	397.0101472	47	27	1	19			69															
M650.3883T5.79	M650T6.1	650.3882683	650.3844638	650.3910399	347.6898305	347.0546156	348.2846906	52	31	0	21			58															
M650.397T6.6	M650T7.3	650.3969994	650.3935068	650.3992384	396.0018212	395.0681563	398.375666	48	27	1	20			69															
M650.425T13.72	M650T14	650.4250494	650.4216969	650.4263392	822.9795133	816.8981263	823.6525111	42	31	0	11			1085															
M650.4424T6.6	M650T7.4	650.4424216	650.4383656	650.4453876	396.0177184	395.0961868	397.0341013	44	25	1	18		[M+Na]+ 627.45	69															
M650.4577T11.88	M650T12	650.4577483	650.4542274	650.4607665	712.9465945	711.8204409	726.9832831	57	29	3	19	[1291][M+1]+		684															
M650.4878T6.6	M650T7.5	650.4878402	650.4842827	650.4915438	395.9230249	395.0323105	398.3305208	42	20	1	21			69															
M650.5332T6.6	M651T7	650.5331515	650.5299199	650.5356367	395.9230249	395.0570623	397.7263686	44	25	0	19		[M+Na]+ 627.542	69															
M650.5786T6.6	M651T7.1	650.5785706	650.5744855	650.5820518	395.8567885	394.3831016	396.7560345	40	21	0	19			69															
M650.624T6.6	M651T7.2	650.6239956	650.6203964	650.6266405	396.0613694	394.6648705	402.1949005	34	16	1	17			69															
M650.6705T6.19	M651T6	650.6704888	650.6666842	650.6728289	371.3290471	370.7291397	372.180594	64	42	1	21		[2M+H+Na]2+ 638.684	64															
M650.7229T5.8	M651T6.1	650.7228705	650.7190577	650.7252139	347.8135365	347.1632522	348.3581694	47	26	0	21		[M+H]+ 649.716	58															
M650.7471T6.19	M651T6.2	650.7471372	650.7436145	650.7495503	371.3857926	370.6479843	372.0019624	64	42	1	21		[M+K]+ 611.781 [M+Na]+ 627.755 [M+H]+ 649.738	64															
M650.7611T5.34	M651T5	650.7610955	650.7582531	650.7633642	320.648988	319.9514088	321.5911593	50	36	0	14		[3M+2Na]2+ 418.526	16															
M650.8243T6.19	M651T6.3	650.8243448	650.8207948	650.8264637	371.3719839	370.9541156	372.0242116	64	42	1	21		[3M+Na+K]2+ 413.23	64															
M650.9013T6.19	M651T6.4	650.9012977	650.8977244	650.9028444	371.3822907	370.9541156	371.9456636	62	42	1	19		[M+H-C6H8O6]+ 825.924	64															
M650.9617T5.35	M651T5.1	650.9617132	650.9586062	650.9633857	320.7020715	320.1039462	321.4776683	49	38	0	11		[M+Na]+ 627.976 [M+Na]+ 627.976	16															
M650.978T6.19	M651T6.5	650.9780294	650.9742285	650.9804856	371.3766262	370.8523864	371.8755188	64	42	1	21		[M+K+HCOOH]+ 566.017 [M+H]+ 649.969	64															
M651.0545T6.19	M651T6.6	651.0544879	651.0509645	651.0573352	371.3822907	370.9541156	371.9456636	64	42	1	21		[M+Na+CF3COOH]+ 494.072	64															
M651.1313T6.19	M651T6.7	651.1312517	651.1279695	651.1342232	371.379386	370.9541156	372.0242116	63	41	1	21		[M+H-C4H8]+ 706.207	64															
M651.2081T6.19	M651T6.8	651.2081338	651.2043546	651.2114741	371.3802981	370.8523864	372.0242116	64	42	1	21			64															
M651.2131T0.93	M651T1	651.2131011	651.2100247	651.2143028	55.72706718	54.81909674	56.48932853	51	35	0	16	[1290][M+2]+		4															
M651.2481T0.8	M651T1.1	651.2480625	651.244405	651.2500426	48.18511535	47.03936267	48.7976113	58	37	0	21			4															
M651.2845T0.78	M651T1.2	651.2844715	651.2806602	651.2861087	46.62976222	46.05209759	47.38861278	46	31	0	15		[M+H]+ 650.278	4															
M651.2849T6.19	M651T6.9	651.2849129	651.2810794	651.2865932	371.3812102	370.9541156	372.0019624	61	42	1	18		[M+2K-H]+ 574.38	64															
M651.3618T6.19	M651T6.10	651.3617842	651.358047	651.3656111	371.4083464	370.9541156	372.0019624	64	42	1	21			64															
M651.4386T6.19	M651T6.11	651.4386497	651.4347821	651.4427323	371.4083464	370.985811	372.0242116	64	42	1	21			64															
M651.5157T6.19	M652T6	651.5156926	651.5118367	651.5176753	371.4774581	370.6987852	372.0610724	60	42	0	18		[M+H-CH4]+ 666.53	64															
M651.5928T6.19	M652T6.1	651.5928386	651.5894978	651.597375	371.3990948	370.3937944	372.8567865	55	36	0	19		[M+K]+ 612.627	64															
M652.1756T0.79	M652T1	652.1755916	652.172129	652.1773265	47.58001899	46.59105066	48.33236781	63	42	0	21			4															
M652.2326T0.81	M652T1.1	652.2325975	652.2291301	652.234181	48.78794258	47.48577462	49.26746357	63	42	0	21	[1292][M]+	[M+H-C6H10O5]+ 813.28	4															
M652.9364T5.13	M653T5	652.9363831	652.9331684	652.9388569	307.9067574	307.0853681	309.1036057	41	26	0	15			3055															
M653.1337T0.92	M653T1	653.1336962	653.1302989	653.1348997	55.33656714	54.82357402	55.94352516	38	23	0	15		[2M+3Na+K-H]3+ 926.251	4															
M653.1354T5.14	M653T5.1	653.1354224	653.1283152	653.1378046	308.398148	307.0009825	315.040913	46	30	0	10		[M+H-COCH2]+ 694.131	3055															
M653.2359T0.81	M653T1.1	653.2359079	653.2329049	653.2374796	48.78793988	47.48577462	49.25533653	62	41	0	21	[1292][M+1]+		4															
M653.3289T4.86	M653T5.2	653.3289333	653.3253477	653.3318698	291.5587611	290.8645698	292.2225632	44	25	0	19		[2M+H]+ 326.158	33															
M653.3524T6.86	M653T7	653.3523613	653.3490433	653.3553366	411.6153836	410.7450916	428.5861836	25	8	0	17			2796															
M653.4952T6.86	M653T7.1	653.4951525	653.4891907	653.4964658	411.5859191	411.1771614	427.9980776	25	10	0	15			2797															
M653.6381T6.86	M654T7	653.6381117	653.6353247	653.6396967	411.4091633	410.8103666	412.699904	21	6	0	15			2798															
M654.2288T2.59	M654T3	654.2288448	654.2259215	654.2300375	155.6360353	152.7036084	160.1530015	42	30	0	12		[3M+K]+ 205.081	82															
M654.2377T0.81	M654T1	654.2377472	654.2340946	654.2396361	48.74836273	47.48577462	49.44915876	48	27	0	21	[1292][M+2]+		4															
M654.2765T2.98	M654T3.1	654.2764577	654.27316	654.2776991	178.7222522	176.9416135	182.913732	56	41	0	15		[3M+H+Na]2+ 428.191	57															
M655.1567T1.1	M655T1	655.1566526	655.1529412	655.1586363	65.94743311	54.5419533	66.62757856	59	36	0	17			461															
M655.1731T1.49	M655T1.1	655.173135	655.1697973	655.1756211	89.30424505	88.58023643	90.129888	63	42	0	21	[1293][M]+	[2M+H]+ 327.082 [M+Na]+ 632.179	38															
M655.371T5.26	M655T5	655.370982	655.3680645	655.3730726	315.667399	314.0274086	318.5357609	40	24	0	16			16															
M655.6528T6.86	M656T7	655.6528099	655.649844	655.6543342	411.7796379	411.0623332	412.571666	51	38	0	13			2724															
M655.793T6.56	M656T7.1	655.7929699	655.7894786	655.7957987	393.756154	392.8111312	394.7064274	51	35	0	16		[M+H-C6H10O4]+ 800.847	2625															
M655.8752T7.33	M656T7.2	655.8751618	655.8698672	655.8774455	439.5291727	438.1990315	441.4997733	46	29	0	17	[1294][M]2+		1048															
M655.8774T5.64	M656T6	655.8773701	655.8736975	655.8785691	338.4596055	337.3962136	339.1352649	39	21	0	18	[1295][M]2+		85															
M655.8838T6.57	M656T7.3	655.8837576	655.8798017	655.8868436	393.9169457	392.9552034	394.6703297	60	39	0	21			2625															
M655.9395T6.87	M656T7.4	655.9395388	655.9357581	655.941938	411.9296476	411.2164316	412.8676696	61	40	0	21			2685															
M655.9751T6.56	M656T7.5	655.975055	655.9708963	655.9778339	393.808741	392.9552034	394.6278597	60	42	0	18			2625															
M656.042T7.33	M656T7.6	656.0420194	656.0380776	656.0438097	439.5056628	436.9685292	441.5608221	44	28	0	16			1049															
M656.0446T5.64	M656T6.1	656.0446331	656.0411781	656.0460066	338.539724	337.8171461	339.2974804	40	22	0	18			85															
M656.0662T6.56	M656T7.7	656.0661664	656.0617119	656.0678605	393.73871	378.5387285	394.3207098	60	41	0	18			2625															
M656.0827T6.86	M656T7.8	656.0827443	656.0791385	656.0840912	411.8365898	410.9085074	412.7805439	56	38	0	18			2685															
M656.1573T6.56	M656T7.9	656.1572688	656.1533173	656.1591042	393.3348691	392.0611388	405.9433699	55	39	0	15			2625															
M656.1763T1.49	M656T1	656.1763144	656.173017	656.1789501	89.31144187	88.58023643	90.129888	63	42	0	21	[1293][M+1]+		38															
M656.2094T7.32	M656T7.10	656.2094304	656.2060229	656.2112831	439.4225034	437.6955743	441.5608221	40	24	0	16			1050															
M656.2114T5.64	M656T6.2	656.2113878	656.2082748	656.2127381	338.4986303	337.6422011	339.2323245	37	22	0	15			85															
M656.2259T6.87	M656T7.11	656.2259079	656.2222733	656.2275493	412.0314874	410.9085074	412.571666	57	38	0	19			2685															
M656.2303T14.14	M656T14	656.2302706	656.2269815	656.2312781	848.6724526	848.1248937	849.4705302	65	42	3	20	[1296][M]+		1054															
M656.2484T6.56	M656T7.12	656.2483996	656.2442979	656.2518292	393.7961294	392.8111312	394.6703297	52	39	0	13		[M+K]+ 617.287	2625															
M656.3691T6.86	M656T7.13	656.3690746	656.36497	656.3711031	411.7901223	410.9297983	412.8676696	44	33	0	11		[M+H]+ 655.355	2685															
M656.377T7.33	M656T7.14	656.3769517	656.3733185	656.37993	439.5292434	437.6955743	442.0929607	39	24	0	15	[1294][M+1]2+		1051															
M656.3783T5.64	M656T6.3	656.3783266	656.3748734	656.3807407	338.6144313	337.8380582	340.3148439	31	15	0	16	[1295][M+1]2+		85															
M657.088T6.41	M657T6	657.0879694	657.0838122	657.0895825	384.3309979	368.6529432	387.6540174	31	14	0	17		[M+H-CO2]+ 700.071	80															
M657.1437T6.4	M657T6.1	657.1437095	657.1409175	657.1449153	384.2364141	383.3225413	385.1331157	29	11	1	17		[2M+2K-H]+ 290.12	80															
M657.167T1.49	M657T1	657.1669775	657.1631401	657.1689815	89.30424505	88.58023643	89.87936839	63	42	0	21	[1293][M+2]+		38															
M657.2307T14.14	M657T14	657.230717	657.2274623	657.2319154	848.6177816	848.1248937	849.5146293	58	42	2	14	[1296][M+1]+		1086															
M657.7786T4.83	M658T5	657.778593	657.7744014	657.7810401	289.9969322	288.922968	290.8518976	47	26	0	21			33															
M657.9787T4.83	M658T5.1	657.9787306	657.9749414	657.9821282	289.9763187	288.9072174	290.8518976	51	30	0	21			33															
M658.0254T4.55	M658T5.2	658.0254411	658.0220954	658.0271621	272.8364801	272.0323212	273.4242524	47	33	0	14		[M+Na]+ 635.034 [M+H]+ 657.012	77															
M658.1709T1.49	M658T1	658.1708547	658.1674664	658.1723175	89.26746304	88.58023643	90.129888	57	41	0	16	[1293][M+3]+		38															
M658.1791T4.83	M658T5.3	658.1790905	658.1750518	658.1822736	289.9814538	289.0796869	290.8518976	53	32	0	21			33															
M658.2276T14.14	M658T14	658.2275817	658.2237886	658.2287359	848.5652189	847.8084372	849.4493593	54	41	2	11	[1296][M+2]+		1055															
M658.3449T4.42	M658T4	658.3448957	658.3415139	658.3470229	265.1023797	264.3604649	282.3981572	57	37	0	20			2191															
M658.3603T4.55	M658T5.4	658.360281	658.356539	658.3620189	272.8284318	271.8135942	273.8055017	50	35	0	15		[M+H]+ 657.357	77															
M658.3798T4.83	M658T5.5	658.379771	658.3756632	658.3826616	289.9763187	289.0706311	290.7235403	47	27	0	20		[M+H]+ 657.379	33															
M658.4789T15.12	M658T15	658.4789366	658.4759099	658.4802164	907.2902418	906.003233	908.191451	41	30	0	11		[3M+2H]2+ 438.318	104															
M658.5134T12.42	M659T12	658.5133999	658.5101418	658.5147554	745.3471734	744.8435113	746.1573787	66	42	3	21	[1297][M]+	[M+H+NH3]+ 640.479	1315															
M658.5797T4.83	M659T5	658.5797049	658.5759652	658.5819163	289.9231735	288.929167	290.5577376	33	16	0	17		[M+Na]+ 635.584	33															
M658.6794T4.42	M659T4	658.6793962	658.6760749	658.6823817	264.9345759	264.3352168	265.4863291	57	36	0	21			2192															
M659.275T8.05	M659T8	659.2750039	659.2696278	659.2765552	483.1807204	482.6492408	483.6099125	4	1	3	0			1453															
M659.4677T13.26	M659T13	659.467721	659.4644287	659.4688012	795.7680008	794.9046896	796.6725054	41	31	0	10			648															
M659.5151T5.93	M660T6	659.5150556	659.5103825	659.5166611	356.0703257	354.9295545	371.823291	44	31	0	13			76															
M659.5167T12.42	M660T12	659.5167014	659.5133615	659.5185707	745.3856084	744.6907223	746.3752894	66	42	3	21	[1297][M+1]+		1315															
M659.672T6.19	M660T6.1	659.6719952	659.6680884	659.6777633	371.4430976	355.9701128	373.0379815	44	32	0	12			64															
M659.7493T6.19	M660T6.2	659.7493114	659.7452822	659.7527108	371.391233	370.12026	372.4469151	54	37	0	17		[M+H-NH3]+ 675.768	64															
M659.8263T6.19	M660T6.3	659.8262976	659.8221215	659.8278941	371.1893646	370.1697597	372.6434591	52	39	0	13		[M+2K-H]+ 582.9 [M+H]+ 658.819	64															
M659.9037T6.19	M660T6.4	659.903734	659.8990144	659.9071752	371.4711992	369.7099471	372.5025788	55	39	0	16			64															
M660.4896T4.97	M660T5	660.4895729	660.4860553	660.4920619	298.2127268	297.3994843	299.1577771	63	42	0	21	[1298][M]+	[M+Na]+ 637.509	74															
M660.4917T10.93	M660T11	660.4917104	660.4883396	660.4943447	655.7999487	655.122628	656.3911101	51	30	0	21	[1299][M]+	[M+H+NH3]+ 642.457	17															
M660.633T4.97	M661T5	660.6330423	660.6296904	660.635358	298.3112188	297.1657617	298.9284447	63	42	0	21		[M+H]+ 659.63	8															
M660.7762T4.97	M661T5.1	660.7761511	660.7729058	660.7784252	298.3219428	297.4301634	298.8798493	63	42	0	21		[M+H-H20]+ 677.778	8															
M660.9192T4.97	M661T5.2	660.9191852	660.9158619	660.9217032	298.3127957	297.5134731	299.0185649	62	42	0	20		[M+H-H20]+ 677.921	8															
M661.0032T1.37	M661T1	661.0032072	661.0001101	661.0057961	82.45262377	79.62516805	86.31560355	57	36	0	21	[1300][M]+		56															
M661.0623T4.97	M661T5.3	661.0622534	661.0589737	661.065232	298.3143726	297.5134731	298.8055051	63	42	0	21		[M+K]+ 622.108	8															
M661.2054T4.97	M661T5.4	661.205357	661.2021119	661.2078404	298.3093094	297.5134731	299.2712529	62	42	0	20		[3M+3Na-H]2+ 418.146	8															
M661.2588T8.12	M661T8	661.2588274	661.2549048	661.2618611	487.1857615	480.8785644	493.0886099	58	36	0	21			14															
M661.3483T4.97	M661T5.5	661.3482768	661.3446394	661.3513167	298.0820232	297.1657617	298.8964958	63	42	0	21		[M+Na]+ 638.359	74															
M661.4168T6.16	M661T6	661.4167572	661.4137221	661.4210847	369.3265804	367.689494	370.3348199	56	37	0	19		[M+H-CO]+ 688.421	64															
M661.4542T14.32	M661T14	661.4541681	661.4506494	661.4551553	858.9930774	857.9906996	860.4873867	42	33	0	9			3211															
M661.4838T6.16	M661T6.1	661.4838491	661.479331	661.4870446	369.4506758	361.1434086	370.4826601	63	42	0	20			64															
M661.4915T4.97	M661T5.6	661.4914671	661.4879728	661.4946752	297.9840691	296.835935	299.2975992	60	39	0	21	[1298][M+1]+		74															
M661.4952T10.93	M661T11	661.4952237	661.49186	661.4978879	655.7632879	655.3325062	656.3495189	43	24	0	19	[1299][M+1]+		17															
M661.5388T4.24	M662T4	661.5387653	661.5362022	661.5405896	254.5664021	253.6121487	255.1692196	41	31	0	10		[3M+Na+2K-H]2+ 407.738	49															
M661.5509T6.16	M662T6	661.5509089	661.5469012	661.5521248	369.3127191	368.442982	370.3348199	60	42	0	18			64															
M661.6177T6.16	M662T6.1	661.6176862	661.6139421	661.620985	369.3428393	368.442982	370.3348199	64	42	1	21		[M+Na]+ 638.622	64															
M661.6344T4.96	M662T5	661.63436	661.6303106	661.6363477	297.8132869	296.7821577	298.8018462	53	37	0	16		[M+H]+ 660.634 [M+H-H20]+ 678.636	74															
M661.6845T6.16	M662T6.2	661.6845304	661.6808597	661.6873888	369.3242126	368.442982	370.0175457	64	42	1	21	[1301][M]+	[M+Na]+ 638.684	64															
M661.7398T4.24	M662T4.1	661.739771	661.7360391	661.7412601	254.3465556	253.0233807	255.2760024	59	41	0	18		[3M+H+Na]2+ 433.171	49															
M661.7513T6.16	M662T6.3	661.7512714	661.7472463	661.752695	369.3327428	368.3939012	370.0175457	60	42	0	18		[M+H-CH3]+ 675.768	64															
M661.8178T6.16	M662T6.4	661.8178259	661.813194	661.821626	369.3047136	361.7572289	370.3348199	64	42	0	21		[3M+2Na+K-H]2+ 413.23	64															
M661.8418T7.05	M662T7	661.84176	661.8381859	661.8434926	423.2566428	421.877293	427.2882838	49	33	0	16		[M+H-NH3]+ 677.845	36															
M661.8844T6.16	M662T6.5	661.8844308	661.8806816	661.8878445	369.3504585	368.3939012	370.0059647	63	42	0	21		[M+Na]+ 638.898	64															
M661.8976T7.06	M662T7.1	661.8975625	661.8934199	661.9006509	423.3243079	422.0053563	425.5068766	43	30	0	13		[3M+2Na+K-H]2+ 413.282 [M+H-C5H8O4]+ 792.931	36															
M661.9404T4.24	M662T4.2	661.9404323	661.9365481	661.942879	254.5366624	253.0233807	256.0930578	61	42	0	19		[M+H]+ 660.93	49															
M661.9513T6.16	M662T6.6	661.9513193	661.9470164	661.9528715	369.3322181	368.442982	370.0346683	59	42	0	17		[M+H+NH3]+ 643.92	64															
M662.0106T1.38	M662T1	662.0106114	662.0074686	662.012353	82.58713203	79.85596866	87.84062048	43	31	0	12	[1300][M+1]+		2286															
M662.018T6.16	M662T6.7	662.0180457	662.013989	662.0219964	369.3928313	368.3939012	370.2014659	62	42	0	20		[M+H-C6H10O4]+ 807.062	64															
M662.0849T6.16	M662T6.8	662.0848633	662.0813169	662.0873619	369.3928313	368.442982	370.2014659	58	40	0	18		[M+K]+ 623.126	64															
M662.1415T4.26	M662T4.3	662.1414962	662.1380402	662.1453125	255.4373361	253.7406922	270.4445124	51	38	0	11			49															
M662.1521T6.16	M662T6.9	662.1521268	662.1482403	662.1560521	369.436573	353.3790439	370.4363555	55	35	0	19			64															
M662.2188T6.16	M662T6.10	662.2188426	662.2145092	662.2220974	369.4862007	367.9721035	370.7045076	43	31	0	12			64															
M662.6864T6.05	M663T6	662.6863611	662.6829438	662.6927603	362.8203963	351.3936808	364.865497	69	38	0	17	[1301][M+1]+		64															
M662.7354T0.73	M663T1	662.7353659	662.731793	662.7370953	43.70254929	43.21420834	45.227669	59	39	0	20			353															
M662.8595T5.87	M663T6.1	662.8594825	662.8562959	662.8611077	351.9928597	351.0879324	352.4829968	35	20	0	15			2867															
M663.3404T14.79	M663T15	663.340429	663.3369593	663.342351	887.4831157	885.6300749	889.5912263	51	28	2	21	[1302][M]+		3180															
M663.3649T6.18	M663T6.2	663.3649404	663.3595693	663.3676379	370.5779169	369.5866811	371.5665293	42	27	0	15		[M+H-COCH2]+ 704.378	64															
M663.4418T6.18	M663T6.3	663.4418405	663.4380794	663.4463282	370.6337272	369.7954297	371.379386	57	37	0	20			64															
M663.4452T7.47	M663T7	663.4452355	663.4396918	663.4473979	448.1111015	447.7378591	448.2478819	11	2	3	6	[1303][M]+	[M+H]+ 662.438	1165															
M663.4568T17.12	M663T17	663.4568084	663.4533652	663.4582982	1027.158022	1025.799949	1028.298933	63	40	2	21	[1304][M]+	[M+H]+ 662.45	55															
M663.4686T12.42	M663T12	663.4686056	663.4655123	663.4703184	745.4329152	744.9445259	746.0616784	66	42	3	21	[1305][M]+	[M+Na]+ 640.479	1315															
M663.4999T17.22	M663T17.1	663.4998858	663.4970392	663.5014147	1033.085251	1031.991563	1034.29194	50	35	0	15			3229															
M663.5194T6.18	M664T6	663.519359	663.5156209	663.5228085	370.5660829	369.7099471	371.5591344	58	38	0	20		[M+H+CF3COOH]+ 528.521	64															
M663.5967T6.18	M664T6.1	663.5967468	663.5932587	663.6019791	370.5821962	369.2692375	372.354074	52	34	0	18			64															
M663.6733T6.17	M664T6.2	663.6733372	663.6686468	663.677802	370.4681575	369.342827	371.6693398	40	24	0	16	[1301][M+2]+		64															
M664.1192T0.85	M664T1	664.1192412	664.1157801	664.1216802	51.27270814	37.71190579	52.16913895	52	32	0	20			354															
M664.1754T3.24	M664T3	664.1753653	664.1722071	664.17787	194.2459972	191.6851859	199.3155379	62	42	0	20	[1306][M]+	[M+Na]+ 641.18	59															
M664.3433T14.79	M664T15	664.34329	664.3405849	664.345899	887.4906803	885.6300749	889.7897262	32	13	0	19	[1302][M+1]+		3181															
M664.3477T10.32	M664T10	664.3476527	664.3441208	664.3492699	619.0498624	618.1777533	619.6504881	60	42	0	18	[1307][M]+		1157															
M664.4494T7.47	M664T7	664.4493931	664.4442331	664.4509414	448.1794917	448.0861944	448.2924405	4	0	3	1	[1303][M+1]+		27															
M664.4601T17.12	M664T17	664.4601327	664.456299	664.4614636	1027.036105	1025.799949	1028.269981	48	30	2	16	[1304][M+1]+		2268															
M664.4721T12.42	M664T12	664.4721014	664.4690602	664.4740822	745.4329152	744.6979368	746.5233788	64	40	3	21	[1305][M+1]+		1315															
M664.7894T4.45	M665T4	664.7894095	664.7864538	664.7912581	267.1617544	265.3509714	272.1361924	48	35	0	13			2193															
M665.1788T3.24	M665T3	665.1787567	665.1753293	665.1810889	194.2702804	191.6851859	199.3155379	63	42	0	21	[1306][M+1]+		59															
M665.3509T10.32	M665T10	665.3509376	665.3470496	665.3523245	619.0996403	618.0487123	627.8487755	52	37	0	14	[1307][M+1]+		1150															
M665.424T7.62	M665T8	665.4240147	665.4192583	665.4274089	457.2089878	456.5420531	457.567471	9	2	3	4			5															
M665.4473T10.93	M665T11	665.4473088	665.4437548	665.4497225	655.8039367	655.4517789	656.2892396	50	29	0	21	[1308][M]+	[M+Na]+ 642.457	17															
M665.5351T6.48	M666T6	665.5350966	665.5286754	665.5366798	388.7179236	388.0994592	407.6330226	53	35	0	18			2799															
M665.7022T6.47	M666T6.1	665.7022409	665.6986491	665.7041836	388.4540688	386.8997917	389.6411811	46	31	0	15			2722															
M666.1696T3.24	M666T3	666.1695802	666.1657717	666.172527	194.221714	191.0012154	199.3155379	63	42	0	21	[1306][M+2]+		59															
M666.2491T10.86	M666T11	666.2490707	666.2458195	666.2507308	651.4829343	649.6187639	661.9785033	59	41	0	13			1192															
M666.4302T6.9	M666T7	666.4302276	666.4257003	666.4309674	414.2387397	413.6440783	415.2107788	7	0	3	4			1699															
M666.4506T10.93	M666T11.1	666.4506102	666.4471158	666.4527685	655.7632879	655.1943657	656.3911101	43	24	0	19	[1308][M+1]+		17															
M666.846T5.06	M667T5	666.8459868	666.8433576	666.847955	303.6610829	302.9847604	304.3249562	51	35	0	16	[1309][M]2+		8															
M666.9921T15.12	M667T15	666.9921478	666.9891185	666.993196	907.274406	906.0758944	908.4604637	44	33	0	11			104															
M667.0968T5.06	M667T5.1	667.0968368	667.0937811	667.0993327	303.694319	302.8974129	304.3687627	59	41	0	18		[M+2Na-H]+ 622.108	8															
M667.1737T3.24	M667T3	667.1736934	667.1701431	667.1747916	194.1259802	191.6851859	199.3155379	58	41	0	17	[1306][M+3]+		59															
M667.2323T0.84	M667T1	667.2323178	667.2289472	667.2340901	50.47035076	48.83421073	51.095601	63	42	0	21	[1310][M]+	[3M+H]+ 222.073	4															
M667.3475T5.06	M667T5.2	667.347503	667.3440824	667.3495004	303.7636498	302.8974129	305.4621383	52	34	0	18	[1309][M+1]2+		8															
M667.4534T10.93	M667T11	667.453435	667.4497803	667.4546079	655.7645089	655.342544	656.1999168	32	16	0	16	[1308][M+2]+		17															
M668.1498T0.8	M668T1	668.1498233	668.1465082	668.1515562	47.74519194	47.03936267	48.26863043	63	42	0	21	[1311][M]+	[M+Na]+ 645.158	4															
M668.2357T0.84	M668T1.1	668.2356773	668.2322613	668.2375945	50.57286977	49.2885229	51.12284018	63	42	0	21	[1310][M+1]+		4															
M669.153T0.8	M669T1	669.1530431	669.1498121	669.1548755	47.74519194	46.59105066	48.34865583	61	42	0	19	[1311][M+1]+		4															
M669.1872T5.36	M669T5	669.1872458	669.183929	669.1886113	321.5034518	320.6229465	322.8486413	42	26	0	16		[M+K+NaCOOH]+ 562.244	16															
M669.2376T0.84	M669T1.1	669.2375604	669.2339652	669.2402932	50.66503136	49.34978553	51.58168523	59	38	0	21	[1310][M+2]+		4															
M669.47T15.12	M669T15	669.4700438	669.4663676	669.4711097	907.3293102	906.5808442	908.4729221	58	40	0	18		[3M+H+Na]2+ 438.318	104															
M669.7618T5.89	M670T6	669.7617553	669.7588243	669.7638963	353.1045714	351.8924608	354.2447879	54	36	0	18			78															
M669.8452T5.89	M670T6.1	669.8451596	669.8411559	669.8477595	353.1045714	352.4503585	354.142503	58	38	0	20			78															
M669.9289T5.89	M670T6.2	669.9288881	669.9247162	669.9308043	353.3220494	352.2580313	354.0403515	62	41	0	21			78															
M669.9717T15.12	M670T15	669.9716926	669.9682505	669.9726025	907.3147436	906.3169915	908.6169739	57	39	0	18			104															
M670.0125T5.89	M670T6.3	670.0124653	670.0080718	670.0145062	353.1400663	352.1224148	354.0008382	60	40	0	20			78															
M670.0959T5.89	M670T6.4	670.0959264	670.0909867	670.0975445	353.2495329	352.3818314	354.3810653	55	36	0	19			78															
M670.1795T5.89	M670T6.5	670.1794759	670.1759505	670.1820753	353.2425004	352.0783646	354.2665351	52	36	0	16			78															
M670.4588T13.26	M670T13	670.4588491	670.4552663	670.459853	795.8696434	794.9046896	796.8640963	43	31	0	12	[1312][M]2+		649															
M670.4731T15.12	M670T15.1	670.4731224	670.4697767	670.4741832	907.2937542	905.713334	908.4399485	52	37	0	15			104															
M670.6374T4.97	M671T5	670.6374159	670.6338775	670.6404939	298.4201931	297.3994843	300.0090475	47	34	0	13		[M+H-NH3]+ 686.662	8															
M670.7802T4.98	M671T5.1	670.7801555	670.7770997	670.7823003	298.548856	297.4301634	299.4422671	59	42	0	17		[M+H+HCOOH]+ 623.772	8															
M670.8643T6	M671T6	670.8642581	670.8600371	670.8665243	359.7137628	358.8784642	374.6104641	46	29	0	16		[M+Na+K-H]+ 609.916	76															
M670.9234T4.98	M671T5.2	670.923412	670.9201187	670.9266834	298.7163041	297.4301634	299.7565739	62	41	0	21		[M+H-NH3]+ 686.941	8															
M670.9603T13.26	M671T13	670.9603236	670.9568463	670.9613449	795.7797192	794.5550162	796.4709103	41	32	0	9	[1312][M+1]2+		650															
M671.0669T4.98	M671T5.3	671.0669309	671.0632936	671.0702263	298.6733753	297.5134731	299.8815111	61	42	0	19		[M+Na]+ 648.073 [M+H]+ 670.061	8															
M671.1526T0.94	M671T1	671.15258	671.1490083	671.15403	56.19219828	55.64573509	57.03349178	32	15	0	17		[M+Na]+ 648.158	3															
M671.1764T15.41	M671T15	671.176353	671.1723267	671.1774172	924.4143041	923.647461	925.1182154	36	30	1	5			1621															
M671.2096T4.97	M671T5.4	671.2095587	671.2061	671.2113344	298.4838947	297.4301634	299.4925523	58	41	0	17		[M+H]+ 670.204	8															
M671.3531T4.97	M671T5.5	671.3531169	671.3495983	671.3563933	298.4436605	297.4301634	300.0811328	55	36	0	19		[3M+2Na]2+ 432.246 [M+Na]+ 648.372	8															
M672.2982T1.45	M672T1	672.298173	672.2943821	672.3006929	86.87449141	86.25193747	87.43799157	63	42	0	21	[1313][M]+	[M+Na]+ 649.31 [M+H]+ 671.296	38															
