dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m
Q8CIT9_Suprabasin	19.8686139347649	18.9664741336918	18.4546728048216	18.2467056717147	19.6159110087647	18.9771034670266	18.5022156095208	18.9955555684984	16.8243017133578	17.4838617422871	19.7710799651676	18.3827873420941	20.1064822773065	19.0596756882951	19.1998345248601	19.6795297187846	18.2036483419854	18.9676824617506	18.4710197467475	16.9194994225592	17.8928660535624	17.5255112508417	20.3088439392622	20.3951270816691	17.2836702418233
Q8CIF4_Biotinidase	22.7200143675737	22.1540975765003	21.9467962682771	22.3039427772131	22.6863191692629	22.5974538284058	22.5432251508425	22.6699655804417	22.1805285310363	21.4695305331379	22.6953099711922	22.6898988260527	22.8289408647543	22.6939204681011	22.5396206714754	22.5315994399599	22.4153642293151	22.1815955739449	22.0594905242432	22.3828553918056	22.0856488017723	22.5815329919285	22.4756323866544	22.4322438074823	22.189582839397
P97321_Prolyl endopeptidase FAP	21.1065448900313	20.181226885629	20.0695553149777	20.4187050072596	20.7641524931384	19.0223396893046	20.912442326979	20.6481008003125	20.971035046025	21.0282996605642	20.9866798671793	20.829820176878	20.5556178676683	20.7594244776959	21.4675942322199	21.0647542751772	20.8480408187902	20.5097860009076	21.1091584100272	21.1193037002005	19.4292093006411	19.7440651517301	20.7056108743341	21.1862167275227	20.4271181761168
A2AEP0_Odorant-binding protein .	23.2243651870671	19.5133852994674	19.246390503952	18.8445391098788	23.0904566821731	23.4810281582814	23.7244491113802	23.8940460572302	19.0277671529471	19.5117845611609	23.6399707034357	24.1088688196583	25.5021118907129	24.5931697426517	24.0479383168804	24.7371636701853	24.1946776627492	17.9480024162486	18.835672466266	19.2473370757672	19.6969952113462	20.0240017836406	22.2598662195936	22.5337000866549	18.82149111926
O70165_Ficolin-1	23.9180024418797	24.2814678226941	24.2055088503111	23.8796255004941	24.0645863782792	23.8410982281351	23.8856147385374	23.8787114088305	24.3461839283809	24.248708501526	24.2401451103206	24.0036846624792	24.0067213948321	24.075214388587	23.9685444599417	24.2405285983445	24.0419697338831	23.8042096185765	24.2069176202006	24.1535387344737	24.1979416530729	24.2419960925024	24.0707629896082	24.1501566416923	24.2347038684303
Q80VP2_Spermatogenesis-associat.	23.276490213703	23.2056241378722	23.210019365696	22.9114307571769	23.3814424830024	23.3680567908	23.2761627513479	23.038059610076	23.4701392615116	23.5342473051267	23.5241504653236	23.2376476165714	23.4397517653351	23.1627825293406	23.5194091391408	23.5981307818775	23.3597459416143	23.0996996668857	23.6693074571544	22.9701523316962	23.1443162497423	23.2156972513288	23.494268797194	23.1814774401481	23.3944441152535
Q61805_Lipopolysaccharide-bindi.	21.9319100869496	21.1362221844676	20.991954963793	21.1007282585432	21.4966674175676	21.6803128390582	21.8231098551119	21.2959628247836	20.8381826180324	20.8395851816809	21.3623780957546	21.7412367491609	21.4487870575963	21.5315328121839	21.363418678798	21.5726936353472	21.5009815212868	21.5975666949884	21.3683139529845	21.215876144311	21.1637166178474	21.2169141150527	21.0636890073066	21.727387872025	21.2649549470691
P70296_Phosphatidylethanolamine.	17.2119913079308	16.5845685470469	17.5977160375967	18.5379951812043	16.0102324554884	18.1101495235938	16.583705112899	18.4500592736219	16.9272192770981	16.6556855608345	16.5858266495988	16.1236758546009	16.8714744193594	18.2533750572069	17.5177529566588	17.6497355498137	16.9837576211492	16.5717828573162	16.9885279358777	16.7082585137657	17.0109851040078	16.7077402213672	18.3128015213859	17.8893079989199	16.8316442729488
Q9WVJ3_Carboxypeptidase Q	22.5245320307338	22.4351434870941	22.2862286277599	22.0750752961931	22.9019755447186	22.775814907746	22.4664359827728	22.5976969409159	22.5810807944036	22.6010132248731	22.772333101123	22.5605988411079	22.6534661474112	22.5368501338238	22.8518122224381	22.8354212114848	22.8655460118048	22.1105229758909	22.2304231894859	22.3531219167254	21.9848226038623	22.4781225438667	22.7303600511308	22.4211935790326	22.3284375835163
O08677_Kininogen-1	30.5438072286948	30.3535540565953	30.3568369165205	30.2160385800626	30.5916023529552	30.5467915682875	30.5135679796943	30.537538113033	30.6110144378446	30.3879934971248	30.5691800906289	30.5595670763346	30.5647459778823	30.4844493644017	30.5603904479334	30.5253701397584	30.5274325005518	30.371067244134	30.3197284806332	30.4986217179487	30.1387066190964	30.5575624461602	30.5052330842003	30.3554137419115	30.4417584402133
P16301_Phosphatidylcholine-ster.	24.9024895723968	24.6111912141324	24.745782837468	24.5875148718972	24.7376818272785	24.8480562011326	24.6820843937465	24.8028912162573	25.1516677054928	25.0588383233362	24.8921815647931	24.8105926187702	24.9870543128741	25.0104949834651	24.8860817724287	24.9128646732789	24.8642103312649	24.4347853694682	24.4143946569136	24.5974470083899	24.6740393222036	24.7192644103056	24.9811773828268	24.9500936114902	24.6303066798432
P07310_Creatine kinase M-type	22.5816591773294	19.313778469201	23.6954470849664	24.2453063630025	22.5720278907325	21.9039748612957	20.6859010123075	21.6412137688563	19.0043300449066	21.7268834614023	22.661012902461	22.5670038610616	21.8552595383847	21.8961690353244	22.8072699109856	22.6788805558429	23.7013705583138	22.4896854350951	18.4677289214693	24.1787832153248	21.8148366837123	19.2472314552341	23.2056633603883	22.5568627916555	23.0355997145051
P14152_Malate dehydrogenase, cy.	21.3970016278514	19.809733593031	22.1727882300918	21.8951114046381	21.4922122431218	20.6163950431125	19.7391305980595	21.0267132170976	18.4748158621547	20.7704206285898	18.7813319839013	20.7597579735856	20.5687382661166	19.9286162346522	20.6573775516196	20.7200891226152	21.8286779844949	20.067168946591	19.3515145939484	21.6377140571105	20.9408702311115	20.6311834960387	21.4663507165898	21.5151267647483	20.5518367354146
O35664_Interferon alpha/beta re.	22.4880057101919	22.622405896138	22.2263960223094	22.2772719318641	22.2008242388172	22.0746468334719	22.6072968975745	22.2254640024736	22.543953153824	22.2185425432741	22.5177119134436	22.0970277765925	22.4629578905575	22.0696012028083	22.3176491562389	22.3716390724259	22.4320984983165	22.4381320496281	22.5759305370202	22.485370907156	19.5175755685426	22.3743947875404	22.5472464019839	22.5840622920403	22.5773650903977
O09061_Proteasome subunit beta .	19.0342898487046	18.8665260134082	18.8272836872805	18.9810926006955	19.0189544986352	18.9774573875599	19.0738849659458	18.9821217916381	18.658062391632	18.1885311854305	19.1748857555033	19.106966224987	19.3233155283973	17.1409284016118	18.6771078611031	18.99641944955	19.4231498695516	18.4686761020035	19.0964839855504	20.118069912971	19.4299381568319	18.4059129832804	18.7197529116305	20.557420929666	18.9898040084628
Q61508_Extracellular matrix pro.	23.811693361976	23.4948172620047	23.3329094576264	23.8391551454764	23.5994070039602	23.5203286509581	23.4279194464026	24.4916188751657	23.6037275255959	23.492919269881	23.5606366215379	23.8300427944469	23.7794666879615	23.8274758711547	24.1180852906407	23.8165409368277	23.4510922325263	23.955000476819	24.1063424863019	23.547367619683	23.3256988012537	23.7739447615783	23.6123820316543	23.5482099778582	23.4708762961054
P22599_Alpha-1-antitrypsin 1-2	28.9478797267207	29.2739688539687	28.9276093456648	29.2915223147358	29.1736359670898	28.9928653151088	28.9927927224657	29.1124520746659	29.1896956368095	29.0381282854565	29.0490038037687	28.7628308117413	28.9552139998869	28.8666208161021	29.0798382630977	28.9995428836946	29.0299946964175	28.8264727462647	29.1601473293027	29.2738468096821	28.6201658949359	29.3867125598337	28.9526698950092	28.9064242867553	29.3464160711894
Q80YX1_Tenascin	21.0529517277309	19.94685756943	20.336008385577	19.670066213214	21.0192846237639	20.6082646416977	20.3441010897493	21.0855303239699	18.7399973800364	19.4365654013601	20.9658397583194	20.8022882754635	20.8104104201519	20.830394212915	20.4859775382537	21.9275959640005	20.8706551066699	22.1471692054931	19.5630364535119	19.6734862576754	18.9955402216349	19.7771398063376	21.1205704389307	21.2515289295548	18.0097184170057
Q9Z0M6_CD97 antigen	18.4115792582057	19.2281805842042	19.4718508178538	17.7754499181041	18.2933910877336	19.5226553927021	19.9347983915156	18.2605847619441	17.9337025252374	18.95457049212	18.3476101666703	18.7994805017667	20.0007209362145	19.1713278443649	19.623870436766	18.3087732737296	18.2488357245992	17.7480219388183	18.0488907767424	19.4420881157971	18.1022032278069	16.8927828031608	19.709041730638	18.3349234289033	17.7924743652049
Q8R121_Protein Z-dependent prot.	24.4287307489671	25.0061894303744	24.710730985934	24.8046096306783	24.8639075914926	24.7887012093778	25.1268081189718	24.8150581100277	24.7792876301434	24.9878787920708	24.944900132013	24.9608080830244	24.71544340843	24.7951260821155	24.7157114145176	24.5380234713221	24.8705726125197	25.5993090390169	25.23514520737	25.0391325824718	24.9822678946188	25.1401214122553	24.4637764183806	24.6371820477539	25.0689312594913
Q64726_Zinc-alpha-2-glycoprotein	26.0948534577443	26.3034148271902	25.9809257566162	26.1025729439798	26.0024886769896	26.005980152103	25.9135506941186	26.1142494269224	25.8431759835423	25.8663060344841	26.2885735128754	25.9216284998115	25.9013897016573	25.9037088502595	26.1164865876113	26.1002824811373	25.9783314843411	25.9377696322411	26.1564171994333	26.3998423318295	26.1705838884788	26.1335135172736	26.0534788269364	25.9514410710354	26.105096127246
P03987_Ig gamma-3 chain C region	27.0153216343683	27.3489621835891	27.747163978555	26.9643216524337	26.6911072951444	27.8183609013086	27.5378404593651	27.2285697665576	27.8720386768097	28.5155196268029	27.6696476385297	27.949780946302	29.8537754583274	27.6259434518633	27.5148546465728	27.0054987996358	27.1422307967093	26.9975718845721	27.1918795735887	28.4938211305415	28.9342116886853	27.2071148872377	27.6654280901639	26.532694549926	27.6566507118848
O55111_Desmoglein-2	16.5668139650806	16.3797298254779	15.8094398179552	16.1549717431476	16.875161183418	16.9332962078708	16.2449125094287	16.7017860620868	17.2442868962714	17.427443392569	16.7425381289157	17.7060198031643	16.2428607406139	16.9086848645236	16.8501681541942	18.2228648854621	16.7767695826173	16.2672955170403	16.2593572749566	16.6739600485939	16.2208219214719	16.3103837924488	17.9234287588521	17.5376108620223	16.3407252413952
Q8R242_Di-N-acetylchitobiase	16.9006649523729	19.8511139289469	20.1573190288687	19.502990063991	20.0289740706717	19.8865259602444	19.9449148800289	19.8781453241888	19.7169761961565	19.8310896471615	19.9867898280518	19.870629236988	19.8187599384016	16.6765294283442	19.5945970592319	19.5395609302404	19.8447790182808	19.4621056942322	19.8372600680213	19.6928489400678	20.0456971733858	19.943476433721	19.5914866264532	19.757307085617	19.6746746045262
Q01149_Collagen alpha-2(I) chain	21.4472832917295	20.8425836955408	20.0346387924246	18.0090590615314	21.3622461805875	20.298380767596	21.0011050811345	21.1037022483306	20.8167472647413	20.5321277083301	21.3452767793436	21.3899684233084	19.9735590776765	21.7356189264304	21.0467445094663	21.6967401563711	20.9744560783994	21.9220030583149	17.2685056327571	21.4973368113736	20.6192812353631	20.6917058264038	21.1976333571535	21.3279459261704	20.6168294711379
O89020_Afamin	28.5203267324202	27.9784625046104	27.9586674922593	27.8092297883122	28.4978741245887	28.6248830064235	28.3685702700832	28.5924703823472	28.1638905599657	28.2090543850854	28.481934894717	28.5833240665616	28.5946499041361	28.5281465706793	28.6724816702483	28.5682493306368	28.5573563019099	27.5822662758959	28.0307492962348	28.0420440699043	28.1276315103106	28.2322689637088	28.6124599896705	28.4732183298975	28.1271128710599
P11680_Properdin	25.9289804889509	25.3901973015332	25.5962363995739	25.0340125478703	25.8737637228181	25.6354818852521	25.5439171752722	26.1222992513318	25.7007607872504	25.9169372019598	26.0084325546239	25.699780953585	26.0138170946461	25.9394808438902	26.0997436429129	26.1433695112717	25.843603960533	25.3231567659423	25.5966963822851	25.369109799297	25.2528187268214	25.423002902723	25.9352100208728	25.9822171407991	25.4452096404514
P05208_Chymotrypsin-like elasta.	19.2099687911337	20.9073940729473	21.5565838170555	20.0223623942418	21.1041432903616	19.8577457473303	21.0050318542136	17.5334387121425	21.0514710076485	20.1185905581103	17.5112400385007	17.0961646720262	17.1624306687267	20.9077245886855	18.2485836992304	21.6458728927896	19.9882049770435	19.1733555338458	21.4437690293679	20.8119456441683	21.5300051214907	21.2917302643376	19.9734809525439	17.1247187762025	21.1727757192672
P08113_Endoplasmin	19.8792525881263	20.0428057449502	20.6718821295669	20.5433601600156	19.5840269603839	21.8905488275082	20.5868627989049	17.6602524289255	16.9684661049646	20.3283560860125	19.1382958522231	19.1701542934215	20.8791877886807	19.2218133741998	19.7000813231686	17.8719587050137	19.7445246878132	19.1010764241223	20.8867551630542	20.1333487248985	17.923291733329	19.7166622741213	20.3995250236271	16.9670894458373	21.0225501771968
Q1EHW4_Histone deacetylase comp.	25.3054304201112	25.781743902877	25.7711989792697	25.5914558043578	25.5490998019829	26.4847713998412	25.2864401619908	25.1280191870865	25.4744932007049	25.5973660750722	25.4034556126912	25.4169130832417	26.0600967356602	25.3643127585379	25.4356880625833	25.4734387110774	25.1812679904739	25.5161070958606	26.6305406532892	25.5942925938829	21.7997102706292	25.3911898243183	25.704464525398	25.4955964485238	26.8317779863964
P08071_Lactotransferrin	18.874333206446	16.9715127939707	18.2053454507509	18.9474882094284	19.2643015676939	18.7178343363613	18.7375515414731	18.7504575372402	18.705345922851	19.4628742852707	18.3378662879146	17.1707825012352	18.6908393708963	16.937088250874	17.7800954567396	18.9394955397996	18.5959493524716	20.1718941959082	16.8704198696318	18.3026629292394	18.5437950685426	18.4904403529886	17.0031298237884	19.6343768011014	18.97764808668
Q11136_Xaa-Pro dipeptidase	19.7622433338271	18.9439876095359	17.2052871561209	19.0992233816317	19.1721008894385	19.1707090170298	18.9339548033234	19.2034610675934	17.3033345629838	18.8522411817591	19.8002387427678	17.1174726559257	19.689534603437	19.3122168611789	19.0266750480741	19.9535242080973	16.9110198662956	18.6963338315738	18.3761569288542	18.7749942275608	19.2440542660318	18.3942181603975	20.3085430369214	18.7603169266008	17.2798490398211
Q61233_Plastin-2	21.4092558688046	21.1188050243202	20.5123188745539	18.3947755036491	21.4370130327008	21.6456015967129	21.0668212092993	21.2434416113313	20.8885553262963	21.0750509699719	21.207829679765	21.0227795812701	21.3445642478622	21.3457176359697	21.5361289738705	21.3802472860405	21.4027997391963	21.1683197016169	19.3253161726548	21.304305639519	19.220646663441	21.1402885475628	21.8038615118942	21.2831016389677	20.5389419709222
Q02105_Complement C1q subcompon.	25.0238594065884	24.7451384062668	24.2305775461858	24.6979859537828	25.1517276197331	24.1432935211089	24.8198615784224	25.1906704843167	25.3924805513846	24.8546350088157	25.3521685974179	24.8265999811596	24.5106747219075	24.8991797875672	24.4836688062796	24.9715916151066	24.9866263174072	25.0754453633477	24.7495156294885	24.7704530895941	24.3391444382303	24.6341740329218	25.1511706464776	25.3960435492892	24.5239781239513
Q9QWK4_CD5 antigen-like	24.2904521649449	24.2473204136913	25.2146742623731	23.8154077282141	24.1712091783549	24.4933778452172	25.150131999246	24.0505494972451	24.9098023713328	25.1295556475643	24.456451554494	24.6570054519324	24.5188521813234	24.5352931774107	24.4470555983367	24.406825475616	24.2482293023772	24.6605041062404	23.783548823126	25.1685425159874	24.7480028018426	24.4131386366197	25.0382182285103	24.1107568083342	24.2809883432979
P70389_Insulin-like growth fact.	25.3541054191088	25.1360195198436	24.7486635604995	25.0283249566335	25.5867811596964	25.5609675078376	25.3314747716808	25.4023137869633	24.9250621526867	24.9943290056734	25.4946242915967	25.4737997463237	25.3242521153834	25.2996124561522	25.4876413442505	25.2791095078931	25.5157692461809	24.6913632455715	25.0706549101748	24.9587521752445	25.2595034982696	24.8772007104739	25.6575980179354	25.3115842501945	24.9569462092519
P09813_Apolipoprotein A-II	28.719119198765	29.1536347501229	29.1121779426695	29.0972252210812	28.7601371941962	29.4740033229321	29.0545738481672	29.1027183796926	28.6291476964107	28.883484830792	28.708761959921	28.8471057230102	28.8525996089086	28.7484818666798	28.7539607913796	28.6881462402412	28.7311561716634	28.7245350861125	28.7457703249894	29.1137022704896	29.2874439625838	29.6284715726217	28.4415800216883	28.5834267958242	29.7196484713848
Q8K0D2_Hyaluronan-binding prote.	23.4908946894621	23.6266985105652	23.7152307695112	23.3751862266115	23.6543140342473	23.4715948463564	23.2914226850161	23.2608181985429	23.4198681348185	23.5488984403157	23.6432861404219	23.3914636120931	23.6467061386381	23.3764171541555	23.5676130953522	23.6185740354383	23.5237223845176	23.5607134620141	23.5041765816326	22.9465972901338	23.1254314440211	23.2777350565291	23.628427628625	23.569188552491	23.5836435936882
Q9R1P0_Proteasome subunit alpha.	20.3886426092454	19.7361389766339	20.126914126452	20.7263413439097	20.0032926381226	20.3352176363744	17.0198485931306	18.2675819736893	20.216604963128	20.2306178609081	20.2973739088834	18.1167467183036	20.5034466679252	19.7789143208308	20.0871737195622	20.4409643197467	20.6370306612101	19.7914996610624	17.197817179028	20.4366741849371	19.8501285426448	17.4929365109428	20.2643987867713	20.4601380079395	20.3225708861072
O09043_Napsin-A	17.3876618668866	17.3340386214403	16.8239788077272	16.7616909511612	17.2748048158413	17.7810245269888	19.505206673793	17.3077354105859	18.3310224691735	17.640435458143	17.3385939860024	18.510026073046	17.435287726771	18.9407092343577	17.7217162938659	17.9513974211145	17.4865703042095	16.6312546576021	16.85251219735	18.9570821129748	17.8492252249793	17.099005014535	16.9818583378494	19.1550678797146	17.8460031904239
Q9DBD0_Inhibitor of carbonic an.	27.9997092340297	28.4080485071703	28.2637083344026	28.2480162899668	28.1598567121656	28.0325472259263	27.983607654531	27.9824443438331	28.1197985633714	28.1261212063966	28.2511336152968	28.1528464905683	28.1423666796493	27.9860846326169	28.1538986442778	28.1061894265845	28.0451510613419	28.1024686633153	28.4224207935149	28.3331404696017	28.1719076303609	28.1950860468311	28.1324953366717	28.0573271087561	28.3632700127218
Q8CGK3_Lon protease homolog, mi.	26.7762960736294	26.3844113283314	26.3545725060193	26.2701879451426	26.9038132750905	26.7383804205975	26.5498938075206	19.6162424646919	26.7801605650213	26.6062080777678	26.8031531204389	26.8000153263928	27.1651291950318	27.6332499654387	27.0318840732371	27.1028895842264	26.9236477492243	19.0624309259785	26.7210746707826	25.8868086456939	26.67503021893	26.8909335818808	27.3507104628372	27.0701068555893	26.7645024205038
Q922U2_Keratin, type II cytoske.	21.8126034136773	23.6476683380961	19.2645207624175	18.6622862145865	19.924898193547	20.3475271661151	20.1999764683324	18.4418794787319	18.8817815534497	18.5600939576425	18.5854698657987	21.3830210444556	19.5167588824586	19.2130220345032	19.2860269362437	19.5231917325019	21.3620371787234	22.2136787260784	17.9368968625047	19.7753926551868	21.0579472814996	19.69100587381	19.3091242347346	23.0021936898851	20.4608861760573
P01675_Ig kappa chain V-VI regi.	23.0046312745441	22.397983478179	23.2763908184162	22.6869510981144	22.8433896524273	24.0911296226831	23.1152446781362	22.6399886929383	22.7250049422208	24.5737114362532	23.0316100111818	23.547973437819	22.6542993914689	22.5259067901356	23.0120553501582	22.854699395023	23.6582969198406	22.0023470288937	24.1158179145081	24.0760577979241	24.1222144005296	22.8523589133637	22.2439071538719	22.486566842728	23.444078277265
O88844_Isocitrate dehydrogenase.	17.9304762088566	18.7195898943164	18.1889698574948	18.1096677502869	19.255533027347	18.7367071622725	19.2613820596185	18.3098514295942	18.4203474552568	18.6747614338082	18.7734485157153	18.5094241906755	18.5838756380386	18.4222666780867	18.964028623525	18.9094167679263	19.039638812609	18.1000294608386	19.1026730463269	17.9446384055923	18.1048402778902	18.3981635751778	18.1835187896669	18.3673387698783	18.4630169269163
Q06770_Corticosteroid-binding g.	27.811365285253	26.8464656970918	26.9597716088841	26.8005645209935	27.7022877972469	27.7755707985752	27.5367344310214	27.9797146709281	27.2871130576202	26.997266241052	27.9907503358138	27.5199733182053	27.6774756685577	27.6869068699667	27.8390371851172	27.9981324360165	27.902222275095	26.5232418832736	26.7894685722636	27.0989428766329	26.8448025786985	27.0325236852722	27.9430876446098	27.4630477242811	26.9658173930063
Q8BHC0_Lymphatic vessel endothe.	18.5692742161977	18.3323171607208	17.4515237692196	18.1091945919808	18.4885946674554	18.304410047524	18.80397694999	17.8690327717575	18.594816844872	18.1318574126564	18.629403083971	18.5453282820432	19.0277140303908	18.4175604925046	18.4545294763118	19.0157165352176	18.5391127565998	17.7593495468994	17.6240814695242	17.7049253772695	17.987548309941	18.2122652459304	18.6837166348907	19.0798079831457	17.9047202885005
P10605_Cathepsin B	24.0728125091841	23.6150471995315	23.6901094751644	23.4420982481058	23.8397202984645	23.7162223628064	23.6894821278081	23.8407655362898	23.5726872754467	23.7980688963935	23.8985795233694	23.8985093163602	23.778355509288	23.9016467507198	23.9255364212846	23.9602300970143	23.8222275161521	23.9505253733237	23.6649177032097	23.7094246308086	23.2307052114712	23.6347165678138	23.937227338614	24.0086031829167	23.4597582861486
P28665_Murinoglobulin-1	30.4167239639574	31.3772715718176	30.8329121243263	31.1691246397471	30.3826915668966	30.3787965042303	30.4813589656935	30.412791679546	30.681781977318	30.7666778161695	30.3800170880128	30.7263457140579	30.4447037768994	30.1486638520085	30.5196718823349	30.3850752179927	30.1610763572043	30.7242183281994	31.2781222984947	31.2933397355403	31.0701845065845	31.1077413194148	30.1875002338085	30.1300507790333	31.2045517421438
O88200_C-type lectin domain fam.	21.6766801308337	21.4687704418809	21.7772414671412	21.2940468743554	21.6845045490816	21.6707658006508	21.4415809081372	21.6317187206103	21.8363085242046	22.4559493673868	21.658751700002	20.5380104373742	21.3466004330645	21.5255290530377	21.8458143827377	21.7542469220576	21.5159121413535	21.6632741500954	21.9046560266657	21.7673518021881	21.4270166108893	21.0985071488617	21.2945992958134	21.4790833010102	21.6200871213497
P99026_Proteasome subunit beta .	20.7497481291862	20.261923027272	20.0417695855704	20.4536533328402	17.9184876806244	20.2603019392015	20.0284224266736	20.6044830999851	20.3600903536835	20.1830392395071	18.0941595609119	20.1601199386736	19.9257483817015	20.365332188478	20.5276173147087	20.4123641333184	20.7428659316651	17.565488441536	20.0069437447539	19.9914298091078	18.6522589691638	20.5660387039531	20.8563896222086	20.6468509158842	20.0624944984057
Q06890_Clusterin	28.1716670125814	28.8544845412163	28.7377871277156	28.6831038450181	28.1241871149591	28.2231790520386	28.0927056938809	28.1807004580691	28.3878725785596	28.4226119903941	28.373233967868	28.0815222842214	28.0783726797935	27.986589777443	28.1555424508685	28.3094165389596	28.104844263291	28.8654988156698	28.8021976354714	28.8480162640279	28.4844766541616	28.5926332508016	28.2141932587543	28.0418882104271	28.7672046820081
Q6GQT1_Alpha-2-macroglobulin-P	25.8225329050008	19.99088975906	19.8740477927143	20.2657954316011	25.2855270993206	25.0050477928237	25.2905112245074	25.3434683589208	20.2692885088133	20.6997922831087	24.6680270031186	25.5049178871688	25.7365864945997	25.3492715086338	25.2224318785308	24.8001720770469	25.1514469147465	18.7281815725037	19.7656984645568	20.2571024928741	21.6137855309266	19.9974429260649	24.2735497636618	25.7415205797002	20.7286312663491
P01635_Ig kappa chain V-V regio.	23.5576294016455	24.5931656384767	24.807426956421	21.4935614544231	23.57183687774	24.5984002475559	24.9751647013913	25.11721631572	26.1549623886435	25.0701471559945	24.4574530248469	24.8995427948405	24.6201496706143	24.4884995605917	24.4010692112346	24.0464184664516	24.6039982110862	23.735767650542	23.0247394560106	25.9630627533874	24.192687578529	24.1916032609256	24.8330764433813	24.9580434988514	23.2107119154464
Q8BH35_Complement component C8 .	26.2161758291994	27.6769526379165	27.4106900704616	27.4804511274846	26.2139570710048	25.9909590658534	26.9294926613863	25.9740705561338	27.587087672164	27.7184454976629	26.3808515462636	26.6542855134745	26.2995604753394	26.3738468791815	26.3679643078031	26.3824595157257	26.1597372466186	27.7748937068915	27.7937789127411	27.7222709725369	27.4754155565518	27.4325131005979	26.272521865372	26.4966092742273	27.5743693591259
Q9D3H2_Odorant-binding protein .	23.5870393581231	25.3413577022267	24.9256694275778	24.7231226194508	24.0709028258294	24.3692793011336	24.2129865607448	24.70523466087	24.0953422891403	24.8975813587836	24.6547618784916	24.7599472916744	25.9159869369777	25.058372969211	24.4456294584049	25.1813940279185	25.2136377928333	24.6744926158413	25.5181315734256	24.8133565073733	24.5950617774887	24.7344652775904	21.3202009059377	21.3905084074521	24.9941418300739
P28666_Murinoglobulin-2	20.0898747255897	20.9918582846492	20.6484082745323	20.858914472038	19.2790925000942	19.8406402245553	20.6887558127654	19.0409336490543	20.4863007060411	20.4016709336261	19.9265540736432	20.5684757274357	20.3708415668531	20.3804787684848	20.4448970973485	20.2501914175727	18.7925790259697	20.5429576915229	21.1301346987635	21.5017102584949	17.752185399067	21.0370889276274	20.44833803851	18.6699111990722	20.9720816913546
Q3UV17_Keratin, type II cytoske.	20.4464032300145	21.7725200715716	18.9541945492835	20.4406000927527	19.0831661969489	19.422550159358	20.1016569130698	17.9042364050846	18.0130433510618	18.1622663473399	18.3250159189314	19.952505670297	19.8833480987747	18.3096410581626	18.1935423487975	18.8356975982031	20.1392114320943	21.0659474081811	18.1935676143073	18.6675336596544	20.3133295305128	19.4060827782239	18.7311011517103	22.2151586613929	19.6742684699154
P26041_Moesin	19.7892751198434	17.3993810753862	20.3304625843911	20.4269074957733	19.2832041118841	19.9581037857366	19.4093548020088	19.9133602263696	19.4083034289587	19.7068071020614	17.3704476641475	17.4426292971729	19.2913026761698	19.1339543177272	19.3831465796131	19.1790717283084	19.7262083786315	16.7278400397245	18.3463001559695	19.0450425395837	20.165903869238	18.9742502762523	19.2716593461115	20.0937408939481	18.876674882571
P47877_Insulin-like growth fact.	17.5792969313621	21.1513369712686	20.9512080427164	20.0828792915755	17.7578821143642	18.0664076782591	20.7648760440915	17.6786068783356	17.7110111946004	19.8700382314668	17.1332706746277	18.7110283348195	19.1158749642689	19.7924552051717	19.5138672053437	20.1322549587846	19.3607445980692	19.4595386816822	19.7794232031032	17.3077751894451	19.5687408263292	19.0579279931609	17.4161921276329	19.8706943241628	17.9178310659207
Q62351_Transferrin receptor pro.	23.0489251705596	23.2482458091639	23.4573344082693	23.0880033724992	22.2215552617751	22.9354211872059	23.1635947076941	22.9148954878088	23.6741730834271	23.8934914248248	22.8885076729387	22.8813996679701	22.8798403812911	22.8668072755449	23.2651603214376	23.4289998043545	23.0841373588084	22.8313716163594	23.5101357557013	23.4967860129659	23.2907342228648	23.0578585600951	22.9575216154446	22.605275134327	23.0932137940838
Q61598_Rab GDP dissociation inh.	18.0175166344747	17.4570064647246	17.9537809144854	18.4589063142645	17.9041085997903	18.5539725590629	17.8205510213346	17.9571375891701	17.7138436620108	18.9462377357419	17.4491461460692	17.7634475612009	17.6194589360917	19.1047521484603	18.2074832991006	17.921527695558	19.1538446882647	16.5754871547461	16.8032088702219	17.5313097199906	18.1732191953187	17.8956864871531	18.2852749171559	17.9240205294396	17.8702680212876
Q99K28_ADP-ribosylation factor .	21.734042748327	21.6218257414615	19.6669334712916	21.7624345565233	21.9219213645583	21.6033606838182	19.194677969306	22.0411089946726	19.4562056174759	22.1070403158699	22.35466087498	21.3441963344625	22.0934286870967	20.3372980841301	22.3256745118724	22.0688612474605	21.5679916914725	20.5696413682276	18.9004821142593	20.8454246742813	21.733899637206	18.4486863613158	21.6617183060213	21.9413003731494	21.7697056035956
P01872_Immunoglobulin heavy con.	28.1762046568175	28.2124569027132	29.2574750318897	28.0695448261257	28.3597316007194	28.6670553286726	29.3411514899379	27.9033198564044	29.0028843594909	29.2901631600824	28.3098519790151	28.9241080719011	28.8079348292664	28.6133437816759	28.7158166553455	28.4680608028003	28.3073827458112	28.2655973065955	27.883333333325	29.5301810317696	28.8728083421736	28.601149395721	29.1075793094616	28.0085990798679	28.4846991324946
