variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M248.9457T6.55	hilic															M249T7	248.945690873435	393.247657303829		[M-2H+K]- 211.985 [M-H]- 249.956	7	NA	
M248.9714T10.06	hilic															M249T10	248.971403780262	603.695787630412			403	NA	
M248.9841T8.84	hilic															M249T9	248.984122328609	530.149442819434			18	NA	
M249.008T5.53	hilic															M249T6	249.007954595959	332.058275699677			25	NA	
M249.0887T1.79	hilic															M249T2.1	249.088665867894	107.198178853902			1609	NA	
M249.1461T9.41	hilic															M249T9.1	249.146096614824	564.671142637882			730	NA	
M249.9752T16.56	hilic															M250T17.1	249.975216626638	993.78457720329		[M-H-C3H2O3]- 336.99 [M-H-C3H2O3]- 336.99	14	NA	
M250.0686T5.23	hilic															M250T5	250.068554868667	313.705025801734			688	NA	
M250.0727T6.49	hilic															M250T6.1	250.07267527904	389.564500326356			7	NA	
M250.9403T16.43	hilic															M251T16	250.940282462605	985.552489593326	[318][M]-		474	NA	
M250.9403T20.28	hilic															M251T20	250.940294969824	1217.08842982427		[3M-2H]2- 167.968	36	NA	
M250.959T16.57	hilic															M251T17.2	250.958964583675	994.339431449185		[3M+2Cl]2- 143.988	14	NA	
M250.9962T3.65	hilic															M251T4	250.996151240648	218.737244651356			664	NA	
M251.0315T2.68	hilic															M251T3	251.031484475564	160.980778690044			1498	NA	
M251.0417T9.48	hilic															M251T9	251.041672190202	569.006497145502			774	NA	
M251.0526T8.4	hilic															M251T8.1	251.052643293477	503.776042433981			1063	NA	
M251.0527T9.6	hilic															M251T10	251.05267816879	576.065583676535		[M-2H+Na]- 230.084	729	NA	
M251.0679T3.68	hilic															M251T4.1	251.067936994225	220.660348410142		[2M-2H+Na]- 115.05	19	NA	
M251.0891T3	hilic															M251T3.1	251.089119704764	179.931127512519			826	NA	
M251.1142T3.47	hilic															M251T3.2	251.114188603211	207.993304620768			1232	NA	
M251.2018T1.32	hilic															M251T1	251.201844979552	78.9069385488052		[M-H-C4H8]- 308.267	2	NA	
M251.9437T16.43	hilic															M252T16	251.943727404908	985.907052873825			14	NA	
M251.9977T8.45	hilic															M252T8	251.997720289083	507.214966185951			34	NA	
M252.0189T8.41	hilic															M252T8.1	252.018857574416	504.745389330217		[M-H]- 253.03	34	NA	
M252.0375T2.38	hilic															M252T2	252.037502068789	142.775571532887		[M+Cl]- 217.066	41	NA	
M252.0883T2.76	hilic															M252T3	252.08829683007	165.897450488688		[M-H+NH3]- 236.077 [M-H]- 253.102	56	NA	
M252.8847T6.32	hilic															M253T6	252.884664563576	379.125403034507	[319][M]-	[M+Cl]- 217.911	6	NA	
M252.9511T16.81	hilic															M253T17	252.951059381031	1008.530968234			14	NA	
M252.9835T6.07	hilic															M253T6.2	252.983506536565	364.287935226535			6	NA	
M253.0506T9.1	hilic															M253T9	253.050599175716	545.793314043738			57	NA	
M253.0509T2.23	hilic															M253T2	253.050918046898	133.660774288132			1207	NA	
M253.0571T8.19	hilic															M253T8	253.057102375165	491.311169964532			3	NA	
M253.0934T5.44	hilic															M253T5.1	253.0933995123	326.344317108275		[M-2H+Na]- 232.12	25	NA	
M253.12T3.3	hilic															M253T3	253.119953123444	197.705934049934			1246	NA	
M253.1455T1.51	hilic															M253T2.1	253.145476785593	90.7314951944688			11	NA	
M254.0345T8.64	hilic															M254T9	254.034519534735	518.478813432397			1133	NA	
M254.0807T3.48	hilic															M254T3	254.080697782396	208.597774621889		[M-H+NH3]- 238.074 [M-H]- 255.095	19	NA	
M254.0887T8.17	hilic															M254T8	254.08869119968	490.207162481672			3	NA	
M254.1152T5	hilic															M254T5.1	254.115191657669	299.854931214077			717	NA	
M254.8826T6.32	hilic															M255T6	254.882614400396	378.903008023998	[319][M+2]-		6	NA	
M254.9815T6.06	hilic															M255T6.2	254.981495618633	363.710158511177	[323][M]-	[M-H]- 255.988 [M-H]- 255.988	6	NA	
M255.045T5.58	hilic															M255T6.5	255.04499742328	334.749213046728		[M-H+NaCOOH]- 188.061 [M-H-C2H4]- 284.082	25	NA	
M255.0774T7.94	hilic															M255T8.1	255.077378711286	476.603467572478			3	NA	
M255.0894T2.67	hilic															M255T3	255.089371560216	160.009008518805			1493	NA	
M255.9645T16.7	hilic															M256T17	255.964518341559	1001.9821766086			14	NA	
M255.9834T6.3	hilic															M256T6.1	255.983435226275	378.117138291134	[323][M+1]-		229	NA	
M256.0778T3.47	hilic															M256T3	256.077816002944	208.473413945253		[M-H]- 257.086	19	NA	
M256.0945T5.55	hilic															M256T6.2	256.094529864936	332.876676041149			25	NA	
M256.1056T4.84	hilic															M256T5	256.105631971189	290.696944261435			440	NA	
M256.9275T20.26	hilic															M257T20	256.92747028809	1215.36114056927			1120	NA	
M256.9672T6.22	hilic															M257T6	256.967216594915	373.463914794662	[328][M]-		6	NA	
M257.0204T2.95	hilic															M257T3.1	257.020383200761	177.209297240283			22	NA	
M257.0633T6.51	hilic															M257T7.1	257.06328459046	390.688447552857	[327][M+1]-		7	NA	
M257.0644T9.78	hilic															M257T10.1	257.064403206372	586.810404872537			762	NA	
M257.076T9.88	hilic															M257T10.2	257.076026473327	592.589410302339		[M-H]- 258.086	21	NA	
M257.0785T2.34	hilic															M257T2	257.07845937577	140.587635874332			41	NA	
M257.9811T6.3	hilic															M258T6	257.981146239016	377.920125030461	[328][M+1]-		6	NA	
M257.9989T6.43	hilic															M258T6.1	257.998895855656	385.629454033484		[M+2Cl]2- 446.063	6	NA	
M258T9_alpha.D.glucosamine.6.phosphate	hilic	D-Glucosamine 6-phosphate	CHEBI:15873	2	a,b	C00352	Amino acid metabolism|Carbohydrate metabolism	Alanine, Aspartate and Glutamate|Amino sugar and nucleotide sugar matabolism	Glutamate|UDP sugar	HMDB01254	CID439217	C6H14NO8P	259.0457	XHMJOUIAFHJHBW-UKFBFLRUSA-N	InChI=1S/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11,12)13/h2-6,8-10H,1,7H2,(H2,11,12,13)/t2-,3-,4-,5-,6+/m1/s1	M258T9	258.038910245358	548.566655072659		[M+Cl]- 223.07	1525	NA	
M258.085T8.58	hilic															M258T9.1	258.085045110373	514.837299318402			1154	NA	
M258.9431T16.55	hilic															M259T17	258.943100214282	993.184770258365		[2M-3H]3- 389.92	14	NA	
M258.9651T6.25	hilic															M259T6.1	258.965065550915	374.770288916253		[M+Cl]- 223.995 [M+Cl]- 223.995	6	NA	
M259.0326T5.1	hilic															M259T5	259.032564533755	306.16358898445			719	NA	
M259.0365T1.53	hilic															M259T2	259.03652693012	91.8356484784351			387	NA	
M259.0576T8.2	hilic															M259T8	259.057582913941	492.135424853621			3	NA	
M259.0601T6.51	hilic															M259T7.2	259.060094622205	390.581659429415	[327][M+3]-		271	NA	
M259.0821T4.79	hilic															M259T5.1	259.082133031647	287.468596145656	[329][M+2]-		450	NA	
M259.1304T2.94	hilic															M259T3.1	259.1303694703	176.656278027235		[M-H]- 260.137	22	NA	
M259.1304T7.02	hilic															M259T7.4	259.130389683351	421.297741050787	[333][M]-	[M-H]- 260.138	38	NA	
M259.9967T6.42	hilic															M260T6	259.996730159588	385.164244271127			6	NA	
M260.0238T8.9	hilic															M260T9	260.02381482659	533.902120650367			1083	NA	
M260.0891T9.26	hilic															M260T9.1	260.089123717882	555.851548103372			4	NA	
M260.1257T8.91	hilic															M260T9.2	260.125659214276	534.519567641387			15	NA	
M260.1257T9.61	hilic															M260T10.1	260.125702363686	576.803358135356	[335][M]-	[M-H+NH3]- 244.104 [M-H-CO]- 289.133 [M-H-COCH2]- 303.151	729	NA	
M260.1338T7.03	hilic															M260T7.2	260.133768145613	421.714618784689	[333][M+1]-		38	NA	
M260.9807T6.27	hilic															M261T6.2	260.980741098109	376.377248284279	[337][M]-		6	NA	
M261.0079T9.07	hilic															M261T9	261.007861847468	544.445518917637			57	NA	
M261.0734T9.87	hilic															M261T10.1	261.073411557837	592.032662224995			21	NA	
M261.1096T8.56	hilic															M261T9.1	261.109639026562	513.763215423787			1052	NA	
M261.1289T9.61	hilic															M261T10.2	261.128907879397	576.898609647093	[335][M+1]-		729	NA	
M261.1347T2.16	hilic															M261T2.2	261.134737318703	129.612615956325			42	NA	
M261.1826T3.62	hilic															M261T4	261.182559936991	216.997524587489			657	NA	
M261.9913T5.79	hilic															M262T6	261.99126717428	347.346953368329	[337][M+1]-		6	NA	
M262.1302T2.87	hilic															M262T3	262.130154144813	172.144506750006		[M-H]- 263.141	22	NA	
M263.0061T1.43	hilic															M263T1	263.006148532815	85.6990758247061		[M+Cl+HCOOH]- 182.04	11	NA	
M263T4	hilic	4-Hydroxy-3-methoxyphenylglycol sulfate		2	a,b					HMDB00559	CID4183	C9H12O7S	264.03037	WUFPNASKMLJSND-UHFFFAOYSA-N	InChI=1S/C9H12O7S/c1-15-9-4-6(7(11)5-10)2-3-8(9)16-17(12,13)14/h2-4,7,10-11H,5H2,1H3,(H,12,13,14)	M263T4	263.023648120701	210.700438785107			19	NA	
M263.0348T4.98	hilic															M263T5.1	263.03480510829	298.96883616627			698	NA	
M263.0413T10.27	hilic															M263T10.2	263.041289006317	616.47336657902			1014	NA	
M263.06T2.23	hilic															M263T2.1	263.059998806512	133.610965394105		[M+Cl+NaCOOH]- 160.107	41	NA	
M263.9076T17.17	hilic															M264T17	263.907624556626	1029.93448734854	[336][M+3]-		30	NA	
M264.0178T7.09	hilic															M264T7	264.0177785085	425.162605602508	[342][M]-		1553	NA	
M264.0843T3.71	hilic															M264T4.1	264.084292001664	222.31899343526			667	NA	
M264.9026T17.17	hilic															M265T17	264.902569109392	1030.0703969527		[M-H+HCOOH]- 219.913	30	NA	
M264.992T4.2	hilic															M265T4	264.992004768015	252.169322680139		[M-H]- 266.002	1	NA	
M264.9922T7.91	hilic															M265T8	264.992182556132	474.727258687799			3	NA	
M264.9922T7.33	hilic															M265T7	264.992192282783	440.0398592708			9	NA	
M264.9922T16.54	hilic															M265T17.1	264.99220746451	992.685247732147			14	NA	
M264.9923T1.3	hilic															M265T1	264.992298036319	78.1269775753919			2	NA	
M265.0571T9.62	hilic															M265T10.2	265.057085196891	577.012802365264		[M+Cl]- 230.084	729	NA	
M265.0683T3.46	hilic															M265T3.2	265.068302670276	207.370587257769	[344][M]-	[M-H]- 266.079	43	NA	
M265.0742T6.48	hilic															M265T6.2	265.074194468993	388.637541290063		[2M-H]- 133.036	7	NA	
M265.12T1.55	hilic															M265T2	265.119959484241	92.9505075909435			26	NA	
M266.0148T7.09	hilic															M266T7	266.014841842771	425.291974362951	[342][M+2]-		1553	NA	
M266.0717T3.46	hilic															M266T3.1	266.071681027716	207.612586469519	[344][M+1]-		43	NA	
M266.0999T2.81	hilic															M266T3.2	266.099948548535	168.518770476319			1515	NA	
M266.1249T5.02	hilic															M266T5.1	266.124928014152	301.328414638864			720	NA	
M266.9701T3.65	hilic															M267T4	266.970063768404	219.1533757446		[2M-2H+Na]- 123.004	19	NA	
M267.0181T7.1	hilic															M267T7	267.01813512836	425.930407672949	[342][M+3]-		1553	NA	
M267.0305T2.64	hilic															M267T3	267.030460847441	158.688234304801			16	NA	
M267.0356T6.02	hilic															M267T6.1	267.035600774535	360.989566935973			258	NA	
M267.0477T3.68	hilic															M267T4.1	267.047702097913	220.550860760723		[2M-2H+K]- 115.05	19	NA	
M267.0629T2.79	hilic															M267T3.1	267.062885454269	167.5422326199		[M-H-C6H10O5]- 430.132	56	NA	
M267.0726T8.11	hilic															M267T8	267.072642293876	486.533400592502	[348][M+1]-		3	NA	
M267.1246T1.55	hilic															M267T2	267.124578028121	92.7245775566372			26	NA	
M267.1608T2.26	hilic															M267T2.2	267.160757155745	135.549162546075		[2M-H]- 134.088	41	NA	
M267.1608T1.58	hilic															M267T2.1	267.16082153304	94.6536311764975		[M-H-H20]- 286.179	26	NA	
M267.9177T17.01	hilic															M268T17	267.91770418151	1020.47723106956	[349][M+1]-		47	NA	
M268.0119T7.1	hilic															M268T7	268.011912914798	425.741007030857			1556	NA	
M268.0925T8.38	hilic															M268T8	268.09245672563	502.738097681608			1050	NA	
M268.1558T1.54	hilic															M268T2	268.155756810918	92.526265643481		[M-H-CH3]- 284.196	11	NA	
M268.2368T1.3	hilic															M268T1	268.236769605744	78.0358046629023	[353][M+1]-		2	NA	
M269.0673T3.54	hilic															M269T4	269.067277915761	212.453249533863		[M+Cl+NaCOOH]- 166.116	19	NA	
M269.0786T3.19	hilic															M269T3	269.078572579199	191.186863689825			1230	NA	
M269.081T12.06	hilic															M269T12	269.081037280138	723.480854320337		[M-3H]3- 810.265	74	NA	
M269.0884T7.92	hilic															M269T8	269.088372236402	475.165212637616		[3M-2H]2- 180.064	3	NA	
M269.1261T4.78	hilic															M269T5	269.126086090417	286.901631611866			441	NA	
M269.1768T1.54	hilic															M269T2	269.176791298218	92.4235816908066		[M-H-CH2]- 284.196	11	NA	
M269.2121T1.34	hilic															M269T1	269.212071147967	80.6818948097762			2	NA	
M269.2492T1.3	hilic															M269T1.1	269.249187393375	78.0137603354762	[353][M+2]-		2	NA	
M269.4153T12.06	hilic															M269T12.2	269.415307440069	723.839803426218		[M-2H]2- 540.843	74	NA	
M269.9989T6.3	hilic															M270T6	269.998871387341	377.937369273059	[354][M+1]-		216	NA	
M270.0659T8.28	hilic															M270T8	270.065886844155	496.8975054884			3	NA	
M270.0771T7.88	hilic															M270T8.1	270.077056156478	472.855861913385			3	NA	
M270.1213T5.05	hilic															M270T5	270.121331514706	303.175044035546		[M-H]- 271.126	20	NA	
M270.1712T1.41	hilic															M270T1	270.171240314646	84.7203433444626			53	NA	
M270.2517T1.3	hilic															M270T1.1	270.251676543783	78.0338546820966	[353][M+3]-		2	NA	
M270.2524T20.14	hilic															M270T20	270.252352168594	1208.3085106383	[357][M+1]-		36	NA	
M270.9772T10.15	hilic															M271T10	270.977180025376	609.133691520171			363	NA	
M271.0724T10.31	hilic															M271T10.1	271.072380555809	618.768794412656	[358][M]-		1002	NA	
M271.083T3.48	hilic															M271T3.1	271.082973678565	208.677182348577		[M+Cl]- 236.11	19	NA	
M271.1165T9.32	hilic															M271T9	271.116480609346	559.041309041944		[M-H-CH2]- 286.139	4	NA	
M271.1304T4.75	hilic															M271T5	271.130440174608	285.261335464304			13	NA	
M271.1555T1.54	hilic															M271T2	271.155456527819	92.6851406977859		[M-H-CH2]- 286.179	26	NA	
M271T1.2_X2.hydroxyhexadecanoic.acid	hilic	2-Hydroxyhexadecanoic acid;2-Hydroxypalmitic acid	CHEBI:65101	2	a,b		Lipid metabolism	Fatty acids	Hydroxy	HMDB31057	CID92836	C16H32O3	272.23514	JGHSBPIZNUXPLA-UHFFFAOYSA-N	InChI=1S/C16H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(17)16(18)19/h15,17H,2-14H2,1H3,(H,18,19)	M271T1.2	271.228256515961	79.9060822470319			2	NA	
M272.0548T8.26	hilic															M272T8	272.05477718442	495.897307054644			3	NA	
M272.0548T6.82	hilic															M272T7	272.054817841419	409.328529373055			1170	NA	
M272.0756T10.33	hilic															M272T10	272.075649165676	619.795670350643	[358][M+1]-		1002	NA	
M272.151T3.52	hilic															M272T4	272.151000651468	211.209222383019		[M-H-H20]- 291.165	19	NA	
M272.8324T11.7	hilic															M273T12	272.832358850352	702.209599821223			845	NA	
M272.9011T17	hilic															M273T17	272.901137464544	1020.07702047161		[M-H-COCH2]- 315.925	47	NA	
M272.9224T20.3	hilic															M273T20	272.922354666807	1218.04940934393			36	NA	
M272.9923T6.34	hilic															M273T6	272.992316442374	380.170808041706			259	NA	
M273.008T7.67	hilic															M273T8	273.007955936051	460.170970739156		[2M-2H+Na]- 126.016	3	NA	
M273.008T1.85	hilic															M273T2	273.008042918657	111.28918928201			1468	NA	
M273.0411T10.77	hilic															M273T11	273.041119239159	646.258186680406			1275	NA	
M273.0444T4.87	hilic															M273T5	273.044422314916	292.402981401809			451	NA	
M273.0502T9.88	hilic															M273T10.1	273.050156603273	592.77309063955		[2M+Cl]- 119.044 [M+Cl]- 238.086 [M-H]- 274.06	21	NA	
M273.0734T4.93	hilic															M273T5.1	273.07340511743	295.63967037128			424	NA	
M273.0922T2.31	hilic															M273T2.1	273.092236543288	138.456064513467			41	NA	
M273.1714T1.55	hilic															M273T2.3	273.171383935389	92.7558106546031		[M-H+NaCOOH]- 206.181 [M-H-COCH2]- 316.189	26	NA	
M274.0608T5.42	hilic															M274T5	274.06084243342	325.425403154794		[M+Cl]- 239.096	25	NA	
M274.094T2.87	hilic															M274T3.1	274.09395388118	172.459036782196		[M-H-CO]- 303.1	22	NA	
M274.1415T9.59	hilic															M274T10	274.141534529112	575.422541898547	[361][M]-	[M-H-CO]- 303.151	729	NA	
M275.0237T7.95	hilic															M275T8	275.023733728345	477.075484344377		[M-H-NH3]- 293.064	3	NA	
M275.0449T4.92	hilic															M275T5	275.04487530714	294.949809727451			411	NA	
M275.0504T2.36	hilic															M275T2	275.05040112742	141.67296373197		[M+Cl+CF3COOH]- 106.094	41	NA	
M275.0544T7.5	hilic															M275T8.1	275.054410975921	450.160542366024			164	NA	
M275.0891T4.88	hilic															M275T5.1	275.089115995425	292.567883000697			442	NA	
M275.0923T7.23	hilic															M275T7	275.092349581088	433.613803739628		[M+Cl]- 240.123	1552	NA	
M275.1042T2.24	hilic															M275T2.1	275.104231275654	134.39952872506		[M+Cl]- 240.139	41	NA	
M275.1449T9.59	hilic															M275T10.1	275.14486993853	575.444077288887	[361][M+1]-		729	NA	
M275.2015T1.31	hilic															M275T1	275.201519626617	78.3631248053433		[M-H-COCH2]- 318.224	2	NA	
M276.0843T9.11	hilic															M276T9	276.084291096282	546.788547074311			1534	NA	
M276.1094T7.07	hilic															M276T7	276.109365181393	424.150859552602			1555	NA	
M276.1319T7.94	hilic															M276T8	276.131863429072	476.288480613347		[M-H-C4H8]- 333.201	3	NA	
M276.8954T17.2	hilic															M277T17.1	276.895406961544	1032.10137956172			992	NA	
M276.9876T10.01	hilic															M277T10	276.987608968648	600.512452263563			393	NA	
M277.024T10.04	hilic															M277T10.1	277.023953386888	602.463268571877			12	NA	
M277.0513T7.49	hilic															M277T7	277.051267309637	449.105615828484			349	NA	
M277.0868T7.43	hilic															M277T7.1	277.086819782017	445.624161204479			9	NA	
M277.087T2.43	hilic															M277T2.1	277.087009427254	146.088369845213		[2M-H]- 139.052 [M-2H+K]- 240.139	41	NA	
M277.1123T1.55	hilic															M277T2.2	277.112326435233	93.088341449678		[2M-2H+Na]- 128.079	26	NA	
M277.9294T16.82	hilic															M278T17	277.929379186067	1009.25051022679			14	NA	
M278.0211T7.33	hilic															M278T7	278.021118957852	439.523587148574		[M-H-CH2]- 293.042	9	NA	
M278.0212T1.3	hilic															M278T1	278.021175767309	78.0894363686923		[M-2H+K]- 241.071	2	NA	
M278.0212T7.9	hilic															M278T8	278.021179174237	474.182587932794		[M+Cl]- 243.055	3	NA	
M278.0212T10.13	hilic															M278T10	278.021244243947	607.885404976888			10	NA	
M278.0999T3.62	hilic															M278T4.1	278.099926776624	217.119387904584	[366][M]-	[M+Cl]- 243.134 [M-H]- 279.11	19	NA	
M278.1251T6.56	hilic															M278T7.1	278.125065218769	393.807757049755	[368][M]-	[M-H]- 279.132	7	NA	
M278.9571T2.05	hilic															M279T2	278.957062328795	122.766080678036			978	NA	
M279.0494T8.95	hilic															M279T9	279.04939530725	536.906355425613		[M-H]- 280.061	15	NA	
M279.1034T3.61	hilic															M279T4	279.103423442574	216.376012022135	[366][M+1]-		682	NA	
M279.1242T2.25	hilic															M279T2.2	279.124214508113	134.811650115036		[M-H-C3H2O3]- 366.141	41	NA	
M279.9962T2.51	hilic															M280T3	279.996203210494	150.449551475262		[M-H+NaCOOH]- 213.011	16	NA	
M280.081T8.79	hilic															M280T9	280.081001340699	527.604266090316			18	NA	
M280.1056T3.5	hilic															M280T4	280.105609062276	210.002680888158	[366][M+2]-		663	NA	
M280.1407T5.38	hilic															M280T5	280.140681520711	322.827886484596		[M-H-C6H8O6]- 457.179	25	NA	
M280.9461T16.82	hilic															M281T17	280.946132830535	1009.06880107972		[M+Cl+NaCOOH]- 177.989 [M+Cl+NaCOOH]- 177.989	14	NA	
M281.0679T7.82	hilic															M281T8	281.067908054442	469.003122029288		[2M-2H+Na]- 130.051	3	NA	
M281.1149T6.56	hilic															M281T7	281.114941627963	393.580461064305		[M-H-CH2]- 296.145	7	NA	
M282.0737T5	hilic															M282T5	282.073715953996	299.877361940392			699	NA	
M282.1352T3.68	hilic															M282T4.1	282.135230342586	220.783909714058			683	NA	
M282.2524T7.6	hilic															M282T8.1	282.252442676721	456.217443537148		[M+Cl]- 247.283 [M-H]- 283.26	3	NA	
M283.0789T5.52	hilic															M283T6.1	283.078890193327	331.377859739324	[378][M]-	[M-H]- 284.082	25	NA	
M283.1054T8.81	hilic															M283T9	283.105390439218	528.493826219068		[M-H+NH3]- 267.075	18	NA	
M283.1557T1.59	hilic															M283T2	283.155679365176	95.4260545086717		[M+Cl]- 248.186	26	NA	
M283.1645T3.55	hilic															M283T4	283.164469072504	213.194705076325		[2M-2H+Na]- 131.095	19	NA	
M283.8916T17.12	hilic															M284T17	283.891607444031	1027.23010264912	[376][M+1]-		30	NA	
M284.1257T7.37	hilic															M284T7	284.125657201912	442.125939759079		[M-H-CO2]- 329.13	9	NA	
M284.8655T17.16	hilic															M285T17	284.865533868752	1029.80870184759			993	NA	
M285.017T11.25	hilic															M285T11	285.016956067483	675.042768560935			1338	NA	
M285.0946T5.62	hilic															M285T6.1	285.094555004951	337.032907598185	[378][M+2]-		25	NA	
M285.0959T8.9	hilic															M285T9	285.095892351598	533.747899293371		[M+Cl+NaCOOH]- 182.147 [M-H+NaCOOH]- 218.124	35	NA	
M285.1322T9.21	hilic															M285T9.1	285.132158555846	552.592447314396		[M-H]- 286.139	4	NA	
M286.0803T9.68	hilic															M286T10	286.080323579443	580.844788416471		[M+Cl+HCOOH]- 205.102	729	NA	
M287.0173T6.02	hilic															M287T6	287.017309365817	361.290568654514			6	NA	
M287T8.1_orotidine.5..phosphate	hilic	Orotidine	CHEBI:15842	2	a,b					HMDB00788	CID92751	C10H12N2O8	288.05937	FKCRAVPPBFWEJD-XVFCMESISA-N	InChI=1S/C10H12N2O8/c13-2-4-6(15)7(16)8(20-4)12-3(9(17)18)1-5(14)11-10(12)19/h1,4,6-8,13,15-16H,2H2,(H,17,18)(H,11,14,19)/t4-,6-,7-,8-/m1/s1	M287T8.1	287.052719368961	464.673527225126		[M-H+CF3COOH]- 154.065	3	NA	
M287.1255T7.07	hilic															M287T7.1	287.125480980735	424.163145490461			1558	NA	
M288.0844T2.77	hilic															M288T3	288.084441066862	166.430625529467			1516	NA	
M288.1207T8.11	hilic															M288T8.2	288.120735048004	486.814557545618			3	NA	
M288.1321T9.64	hilic															M288T10	288.132101243389	578.152064906341		[M-H]- 289.133 [M-H-CH2]- 303.151	729	NA	
M289.0182T9.26	hilic															M289T9	289.01817809333	555.795313278676		[3M-H]- 96.6753	4	NA	
M289.0319T3.68	hilic															M289T4	289.031944051512	220.709002558979			646	NA	
M289.0795T3.83	hilic															M289T4.1	289.079533191069	230.090257401726		[M-H]- 290.087	8	NA	
M289.8998T16.98	hilic															M290T17	289.899761496033	1018.74203145486	[387][M+1]-		1333	NA	
M290.0888T7.41	hilic															M290T7	290.088757479187	444.431788771478			9	NA	
M290.8946T16.98	hilic															M291T17	290.894551292854	1018.67691309993	[387][M+2]-		47	NA	
M291.001T2.73	hilic															M291T3	291.000992094846	163.570468678862			1499	NA	
M291.0494T8.86	hilic															M291T9.1	291.049414834037	531.88788962363	[391][M+2]-		18	NA	
M291.0815T2.91	hilic															M291T3.2	291.081465767239	174.60686112934		[2M-H]- 146.043	22	NA	
M291.1318T7.91	hilic															M291T8	291.131769799159	474.688877415214			3	NA	
M291.2045T9.88	hilic															M291T10.1	291.204534848926	592.573709550221			21	NA	
M291.2103T7.3	hilic															M291T7	291.210257675058	438.064692966657			9	NA	
M292.1042T8.01	hilic															M292T8.2	292.104178236346	480.314243408844			3	NA	
M292.1045T5.42	hilic															M292T5	292.104473116955	325.249099119622			25	NA	
M292.1158T2.88	hilic															M292T3.2	292.115786395949	172.632908827263		[2M-H+Cl]2- 275.143	22	NA	
M292.1405T4.2	hilic															M292T4	292.140507000903	252.203127638538	[395][M]-		1	NA	
M293.0167T1.66	hilic															M293T2	293.016718223578	99.3958395113074		[M+Cl+NH3]- 241.009	5	NA	
M293.0521T8.94	hilic															M293T9	293.052075767761	536.152942907469		[3M+2Cl]2- 172.046	15	NA	
M293.0534T5.05	hilic															M293T5	293.053401872173	302.917975025536			20	NA	
M293.0553T7.47	hilic															M293T7	293.055250015873	448.127570352664	[394][M+1]-		9	NA	
M293.0787T5.85	hilic															M293T6	293.078659482236	350.796365082046			217	NA	
M293.0886T8.3	hilic															M293T8	293.088638398876	497.762128468097			3	NA	
M293.1147T4.1	hilic															M293T4	293.114664692703	245.78693116593		[3M-2H+Na]- 90.711	1	NA	
M293.136T9.2	hilic															M293T9.1	293.136042943988	552.28139721909		[2M-2H+Na]- 136.083	4	NA	
M293.1404T1.55	hilic															M293T2.1	293.140371439408	92.7885310853065			943	NA	
M293.1439T4.2	hilic															M293T4.1	293.143874001979	252.168094775911	[395][M+1]-		1	NA	
M293.1613T2.31	hilic															M293T2.2	293.161293399736	138.429340588002			1208	NA	
M293.2074T7.3	hilic															M293T7.2	293.20736524168	438.061676949742			351	NA	
M293.92T16.56	hilic															M294T17	293.919993307838	993.629043358679		[M-H-C2H4]- 322.952	14	NA	
M294.0838T4.94	hilic															M294T5	294.083756773987	296.62788271005			444	NA	
M294.0838T9.41	hilic															M294T9	294.083825176955	564.798276796166		[M-H-CH2]- 309.107	730	NA	
M294.1395T9.74	hilic															M294T10	294.139470944591	584.166980692153	[397][M+1]-		21	NA	
M294.9042T20.33	hilic															M295T20	294.904212852417	1219.84800253882			36	NA	
M295.1052T4.61	hilic															M295T5.1	295.105183992565	276.807851776553			49	NA	
M295.1072T7.02	hilic															M295T7	295.107195653727	421.226162380347		[M+Cl]- 260.138	38	NA	
M295.1305T1.59	hilic															M295T2	295.130532514843	95.5133389296278			26	NA	
M295.1306T2.15	hilic															M295T2.1	295.130557772171	129.137438656087			42	NA	
M295.1402T9.73	hilic															M295T10.2	295.140221367991	583.84987747677	[397][M+2]-		742	NA	
M295.1404T5.75	hilic															M295T6.1	295.140402195416	344.874498095921		[2M-2H+K]- 129.083	6	NA	
M295.1557T1.52	hilic															M295T2.2	295.155682666961	91.1183945480692		[M+Cl]- 260.183	11	NA	
M295.957T16.69	hilic															M296T17.1	295.956996297493	1001.13275727486			14	NA	
M296.0257T6.3	hilic															M296T6.1	296.025706877375	377.881945018029		[M+Cl]- 261.063	6	NA	
M296.0992T4.9	hilic															M296T5	296.099200500639	293.738147713862			414	NA	
M296.1006T3.44	hilic															M296T3	296.100626712008	206.611164814912			43	NA	
M296.1233T9.58	hilic															M296T10	296.123337776851	575.074923219571	[397][M+3]-		729	NA	
M296.9199T16.47	hilic															M297T16	296.919922608533	987.987688466651		[M-H-CO2]- 341.922	14	NA	
M297.1462T5.42	hilic															M297T5	297.146176419198	325.077629033141		[M-H-CH4]- 314.184	25	NA	
M297.2806T1.28	hilic															M297T1.3	297.280593259139	76.9644459297686		[M-H-COCH2]- 340.302	2	NA	
M298.0237T6.3	hilic															M298T6.1	298.023705447126	377.770009701522		[M-2H+K]- 261.063 [M+Cl]- 263.056	6	NA	
