variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M359.8786T17.09	M360T17	359.8785867	359.8780536	359.8797106	1025.128409	1023.854591	1026.974654	56	42	0	14		[M-H]- 360.888	28															
M359.8981T16.68	M360T17.1	359.8981427	359.8973079	359.8995596	1000.528331	999.152843	1001.796126	54	40	0	14	[550][M+3]-		31															
M360.0404T7.83	M360T8	360.0404475	360.040414	360.0416305	469.9565202	467.7601937	471.7050214	3	0	3	0			174															
M360.0491T5.81	M360T6	360.0490556	360.0486285	360.0504012	348.7627327	345.3059791	351.2503326	62	42	0	20		[M+Cl]- 325.072	4															
M360.0833T8.22	M360T8.1	360.0833246	360.0830896	360.0845509	493.0409068	492.2884499	493.6218242	3	0	3	0			1283															
M360.1234T7.9	M360T8.2	360.1234116	360.1228641	360.1245924	473.8563001	470.8463961	476.4648183	64	42	1	21	[555][M+1]-		2															
M360.1301T5.49	M360T5	360.1300833	360.1294031	360.1316753	329.190325	322.9746421	331.8719586	41	25	0	16	[556][M+1]-		368															
M360.1602T1.5	M360T1	360.1601951	360.1595739	360.1612185	89.97117548	88.49626642	91.3932723	48	30	0	18	[554][M+3]-		854															
M360.222T1.27	M360T1.1	360.2219503	360.2213799	360.2230555	76.37512365	74.27201486	77.2244857	43	24	0	19			5															
M360.24T1.51	M360T2	360.2400392	360.2395925	360.2410564	90.73040075	89.25850083	92.34477611	34	17	0	17		[M-H]- 361.245	11															
M360.2842T1.29	M360T1.2	360.2842029	360.2836904	360.2853414	77.38205759	76.30402395	78.41530789	55	34	0	21	[557][M+1]-		5															
M360.6152T9.59	M361T10	360.6152126	360.6146073	360.6163738	575.697381	575.0145402	576.7275714	48	36	0	12		[M-H+Cl]2- 687.268 [M-2H]2- 723.246	17															
M360.7987T17.01	M361T17	360.7986927	360.7979806	360.7999581	1020.548395	1018.068924	1043.674489	63	39	0	20			1910															
M360.8626T17.1	M361T17.1	360.8626379	360.8620962	360.8638296	1026.20982	1024.943236	1033.096326	63	42	0	21	[558][M]-		28															
M360.8627T20.36	M361T20	360.8626644	360.8621784	360.8637216	1221.887216	1216.51739	1231.965624	52	37	0	15			30															
M361.075T6.1	M361T6	361.074993	361.0743464	361.0759185	366.2932457	362.8914247	367.8677127	36	19	0	17			369															
M361.0926T8.21	M361T8	361.092626	361.0920991	361.093949	492.8745392	490.5341471	494.1666865	56	42	0	14			15															
M361.1019T5.61	M361T6.1	361.1019489	361.100968	361.1029893	336.4142007	334.0573205	339.6278299	40	31	0	9			337															
M361.1245T7.9	M361T8.1	361.124494	361.1238648	361.1281366	473.7644028	470.5035849	476.4648183	66	42	3	21	[555][M+2]-		2															
M361.1411T5.46	M361T5	361.1411111	361.1406338	361.1423141	327.6221407	322.7285317	329.1822407	63	42	0	21	[559][M]-	[2M-H]- 181.074	24															
M361.1621T3.34	M361T3	361.1620808	361.1616368	361.1632698	200.1162594	185.0485277	204.6492925	51	30	0	20		[M+Cl]- 326.189	8															
M361.2027T1.49	M361T1	361.202716	361.2022578	361.2049307	89.30839671	88.03158856	90.32133725	54	33	0	21			11															
M361.2392T1.33	M361T1.1	361.2392096	361.2388664	361.2405555	79.91408271	79.04269733	81.2710985	58	37	0	21			5															
M361.866T17.11	M362T17	361.8660284	361.8655071	361.8672563	1026.84039	1024.559882	1033.776152	63	42	0	21	[558][M+1]-		28															
M362.0108T7.93	M362T8	362.0108241	362.0107771	362.0121544	475.89796	473.6938408	477.6989548	3	0	3	0			175															
M362.0497T8.78	M362T9	362.0497034	362.0491394	362.0508458	526.9045488	525.9282392	527.7111354	37	20	0	17		[M-H+CF3COOH]- 229.071	748															
M362T10_GMP.Guanosine.5..monopho.	M362T10	362.0514367	362.0509558	362.0527193	585.8710984	583.6749943	586.7832654	60	39	0	21	[560][M]-	[M+Cl]- 327.084	17	"GMP;Guanosine 5'-monophosphate;Guanosine monophosphate"	C10H14N5O8P	363.058	CHEBI:17345	HMDB01397	C00144	CID6804	RQFCJASXJCIDSX-UUOKFMHZSA-N	InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	Nucleotide metabolism	Purine metabolism	Guanine	2	a,b	
M362.0761T9	M362T9.1	362.0761278	362.075958	362.077292	540.1603756	538.9443781	540.1965731	3	0	3	0			821															
M362.1032T6.68	M362T7	362.1032338	362.1026913	362.1045041	400.9204977	396.8915067	406.3446215	61	41	0	20		[M-H+NH3]- 346.1	7															
M362.1226T8.8	M362T9.2	362.1226406	362.1218065	362.1238093	527.7145743	525.7979219	529.3778347	52	38	0	14		[M-H-C6H10O5]- 525.187	748															
M362.1282T7.9	M362T8.1	362.1282031	362.1276807	362.1315228	473.9648069	471.0865136	476.5484277	59	37	3	19	[555][M+3]-		2															
M362.1445T5.46	M362T5	362.1445295	362.1440079	362.1457547	327.6221407	322.9892123	329.6794946	63	42	0	21	[559][M+1]-		24															
M362.2368T1.28	M362T1	362.2368485	362.2362483	362.238279	76.5276389	75.25005886	77.3701836	63	42	0	21			5															
M362.6125T10.11	M363T10	362.6125085	362.6119516	362.613821	606.769457	605.0446994	608.0766869	62	41	0	21	[561][M]2-	[M-H+Cl]2- 691.263	23															
M362.8606T17.11	M363T17	362.8606445	362.8600951	362.8619004	1026.358385	1025.045924	1033.096326	63	42	0	21	[558][M+2]-		28															
M362.8916T16.67	M363T17.1	362.8915964	362.8911048	362.8928932	1000.486887	999.3323672	1001.919723	62	42	0	20		[2M+Cl]- 163.967	31															
M363.0552T9.76	M363T10.1	363.0551593	363.0545355	363.0565352	585.8921153	584.2966276	587.0381233	38	18	0	20	[560][M+1]-		17															
M363.0687T11.88	M363T12	363.0686855	363.068208	363.0700334	712.9933251	711.6905539	715.5209258	63	42	0	21	[562][M]-		1046															
M363.0749T10.75	M363T11	363.0748997	363.0743354	363.07631	644.9511696	644.1832393	646.7417145	48	30	0	18			2085															
M363.1144T10.12	M363T10.2	363.1144159	363.1139465	363.1157334	607.2352385	604.4919732	609.576905	35	19	0	16	[561][M+1]2-		23															
M363.1312T7.92	M363T8	363.1312236	363.1311328	363.1323347	475.0198203	472.3985119	475.2383561	3	0	3	0			176															
M363.2182T1.49	M363T1	363.2182297	363.2177327	363.219314	89.42252589	88.24865374	90.55371386	44	23	0	21		[2M+Cl]- 164.129	11															
M364.0575T6.13	M364T6	364.0575288	364.0568669	364.058631	367.5442038	362.9805788	369.7778566	51	37	0	14			370															
M364.0722T11.89	M364T12	364.0721914	364.0715521	364.0735766	713.170811	711.9418666	714.7452688	56	40	0	16	[562][M+1]-		1047															
M364.0895T2.91	M364T3	364.0894914	364.0889836	364.0905767	174.3482517	173.1118753	176.3683198	39	20	0	19			22															
M364.0923T7.51	M364T8	364.0923041	364.0917145	364.0934309	450.6461676	449.1481247	452.0899852	60	39	0	21			209															
M364.0986T2.3	M364T2	364.0986302	364.0982089	364.0999367	137.9358858	134.6852203	138.8082854	7	0	3	4			1454															
M364.1007T10.22	M364T10	364.1007352	364.1002355	364.1022209	613.2130094	612.278429	614.7432064	57	42	0	15			1779															
M364.1219T2.23	M364T2.2	364.1218875	364.1216735	364.1228258	133.9700668	133.507496	134.4612871	5	0	3	2		[M-H+NH3]- 348.108	18															
M364.122T1.66	M364T2.1	364.121981	364.1216461	364.1230805	99.35581677	97.73237121	103.9714119	12	2	3	7			37															
M364.1256T3.03	M364T3.1	364.125555	364.1251183	364.1268808	181.5776504	178.8043245	185.0154431	63	42	0	21		[M-H]- 365.139	22															
M364.1367T7.28	M364T7	364.1366868	364.1362383	364.1380488	436.5630228	435.3316123	438.5242944	63	42	0	21		[M+Cl+NaCOOH]- 261.169 [M-H]- 365.141	3															
M364.89T6.39	M365T6	364.890005	364.8898974	364.8911564	383.4821892	382.5559866	383.4996671	3	0	3	0			627															
M364.9563T8.94	M365T9	364.9563327	364.9560804	364.9574631	536.141192	535.4566532	536.2670556	3	0	3	0			822															
M365.0129T9.21	M365T9.1	365.0129017	365.0124664	365.0143388	552.844214	551.0318628	553.8767614	29	14	0	15			555															
M365.019T9.75	M365T10	365.018983	365.0181639	365.0202105	584.8824054	583.3558592	586.1485228	48	28	0	20			17															
M365.0493T8.78	M365T9.2	365.0493287	365.0487541	365.0506157	527.0808435	526.0648973	527.8097665	39	21	0	18		[M-H+HCOOH]- 320.049	748															
M365.0706T3.56	M365T4	365.0705895	365.0699395	365.0713288	213.4581818	210.1370429	215.8352299	24	9	0	15		[3M-2H]2- 244.066	8															
M365.0968T10.33	M365T10.1	365.0967545	365.0962123	365.0981247	619.9674089	618.6945323	621.1474998	62	41	0	21		[M-H]- 366.108	26															
M365.1206T9.34	M365T9.3	365.1206369	365.1200715	365.1218272	560.118027	559.0832481	561.3034973	63	42	0	21		[M-H+HCOOH]- 320.124	19															
M365.1254T8.8	M365T9.4	365.1254135	365.1249766	365.1265495	528.0269381	526.874851	529.0297151	41	25	0	16		[3M+Cl]- 110.05 [M-H]- 366.132	10															
M365.1294T2.19	M365T2	365.1293648	365.128911	365.130752	131.6667179	130.4972481	133.2058315	66	42	3	21	[563][M]-	[3M-H]- 122.045	18															
M365.1294T1.63	M365T2.1	365.1294457	365.1289765	365.1307905	97.69971348	95.04604161	99.16518656	40	22	3	15			2272															
M365.1357T5.22	M365T5	365.1356528	365.1352784	365.1370754	313.4090729	305.2500659	321.202249	64	42	0	19		[3M+Cl]- 110.058	9															
M365.1647T1.25	M365T1	365.1647205	365.1640928	365.1665969	75.25028522	73.73022604	76.87507906	39	18	0	21			5															
M365.1764T20.11	M365T20	365.1764269	365.1756531	365.1776561	1206.65853	1204.724918	1208.008615	44	26	3	15		[M-H-CH4]- 382.213	30															
M365.1872T1.52	M365T2.2	365.1871808	365.1869346	365.1891828	90.95964321	90.32077327	91.38693924	10	1	3	6	[564][M]-		855															
M365.234T1.52	M365T2.3	365.2339963	365.233512	365.2351593	91.03072347	89.42180396	92.87860572	56	37	0	19		[M-H]- 366.239	11															
M365T1.1_Nervonic.acid.15Z.Tetrac.	M365T1.1	365.3431396	365.3424653	365.3443212	72.88070304	71.46032731	74.49141521	48	31	0	17			48	"Nervonic acid;15Z-Tetracosenoic acid;Selacholeic acid"	C24H46O2	366.34978	CHEBI:44247	HMDB02368	C08323	CID5281120	GWHCXVQVJPWHRF-KTKRTIGZSA-N	InChI=1S/C24H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H,25,26)/b10-9-	Lipid metabolism	Fatty acids	Monoinsaturated	2	a,b	
M365.4311T10.33	M365T10.2	365.431052	365.430607	365.43249	620.0128215	618.8396995	621.1474998	55	40	0	15		[M-H]- 366.438 [2M-3H]3- 549.658	26															
M366.0803T6.15	M366T6	366.0802961	366.0797354	366.0813818	368.9473094	361.9198515	380.1614264	61	40	0	21		[M+Cl]- 331.113 [M-H]- 367.089	309															
M366.1048T5.36	M366T5	366.1047777	366.104193	366.10598	321.6237668	318.7467535	329.4106499	41	23	0	17		[M+Cl]- 331.136 [M-H-C4H8]- 423.182	9															
M366.1095T6.84	M366T7	366.1094561	366.1088206	366.1105802	410.1254263	404.6024208	412.065364	43	31	0	12			1547															
M366.1136T4.46	M366T4	366.1135922	366.1133599	366.1147543	267.6098482	266.0276079	269.2241337	4	0	3	1			124															
M366.1328T2.2	M366T2	366.1327962	366.1323519	366.1342132	131.9099832	130.467666	133.2058315	65	41	3	21	[563][M+1]-		18															
M366.1328T1.62	M366T2.1	366.1328483	366.1289806	366.1342485	97.1710035	84.21543216	99.16518656	49	27	3	18			45															
M366.1519T5.49	M366T5.1	366.1519449	366.151471	366.1531564	329.5251015	327.5162195	331.9136428	36	19	0	17			371															
M366.1911T1.53	M366T2.2	366.1911364	366.1905655	366.1917585	91.55746543	90.92611491	92.34477611	6	0	3	3	[564][M+1]-		856															
M366.8445T20.35	M367T20	366.8444882	366.8439091	366.8456626	1221.273797	1217.17728	1235.237527	66	42	3	21			1964															
M366.8703T16.92	M367T17	366.8702994	366.8698955	366.8717156	1014.974177	1013.620033	1023.528784	61	41	0	20		[2M-H]- 183.939	1910															
M366.8704T24.53	M367T25	366.8703965	366.8699596	366.8716827	1471.936151	1453.322643	1495.230217	46	27	2	17			2171															
M366.8705T20.34	M367T20.1	366.8705108	366.8699874	366.8717402	1220.10794	1216.439186	1233.189994	66	42	3	21		[2M-H]- 183.938	30															
M367.0822T2.28	M367T2	367.0821797	367.0817219	367.0832814	137.0712829	136.2936678	138.1142854	41	21	0	20			18															
M367.1056T6.84	M367T7	367.1056253	367.1051532	367.1069954	410.4046104	404.9015222	414.0516832	50	33	0	17			1548															
M367.107T2.9	M367T3	367.1070132	367.1065319	367.10823	174.0626981	172.4957345	177.6261418	63	42	0	21	[565][M]-	[2M-2H+K]- 165.078	22															
M367.1252T2.2	M367T2.1	367.1251538	367.1246275	367.1264894	131.913433	130.4972481	133.3801059	65	42	3	20	[563][M+2]-		18															
M367.1253T1.62	M367T2.2	367.1252613	367.1249007	367.1266392	97.24187398	94.55382068	99.16518656	51	30	3	18	[566][M]-	[M-H]- 368.133	37															
M367.1362T5.37	M367T5	367.1361785	367.1356587	367.1374942	322.374708	307.2417845	326.6898285	65	42	0	21	[567][M]-	[3M-2H+K]- 110.058	9															
M367.1723T8.1	M367T8	367.1722952	367.1717982	367.173258	485.7977849	484.2489448	487.1112283	39	21	0	18			15															
M367.2129T1.48	M367T1	367.212931	367.2123598	367.2141328	88.63707806	86.51998819	90.41865937	61	41	0	20			11															
M367.359T1.25	M367T1.1	367.3589554	367.3588924	367.360009	75.28433516	74.79723356	76.38677283	3	0	3	0			441															
M367.6226T9.32	M368T9	367.6225694	367.6218822	367.6239549	559.3670221	558.0410321	560.6399097	54	39	0	15		[M-2H]2- 737.26	19															
M367.8825T16.67	M368T17	367.8824642	367.8818875	367.8837154	1000.325513	999.152843	1000.913139	63	42	0	21	[568][M]2-		31															
M367.8953T16.67	M368T17.1	367.8953413	367.8948272	367.8966113	1000.485201	999.3323672	1001.196989	62	42	0	20	[569][M]2-		31															
M368.1094T7.95	M368T8	368.1094301	368.1090902	368.1174121	477.2513432	473.6938408	480.5947451	7	0	3	4			177															
M368.1102T2.9	M368T3	368.1101768	368.1095687	368.1113734	174.0481771	172.1574527	175.9018417	51	33	0	18	[565][M+1]-		22															
M368.1202T8.27	M368T8.1	368.1202139	368.1196388	368.1214308	496.215719	494.9224302	499.6572627	62	42	0	20	[570][M]-	[M+Cl]- 333.146	15															
M368.1281T1.65	M368T2.1	368.1281077	368.1277667	368.1294284	98.82150412	96.5595106	101.1603321	16	5	3	8	[566][M+1]-		37															
M368.1283T2.19	M368T2	368.1282812	368.1276485	368.129507	131.623801	129.4667083	133.4616668	32	19	3	10	[563][M+3]-		18															
M368.1398T5.36	M368T5	368.1397589	368.1391967	368.1407747	321.7114479	318.6551396	323.5999779	44	27	0	17	[567][M+1]-		9															
M368.1684T7.95	M368T8.2	368.1684266	368.1676468	368.169637	476.7621749	470.8306266	480.6110692	52	34	0	18			136															
M368.3842T16.67	M368T17.2	368.3842141	368.3836407	368.3854447	1000.486887	998.9835191	1001.648502	52	38	0	14	[568][M+1]2-		31															
M368.3971T16.68	M368T17.3	368.3971418	368.3966181	368.3985279	1000.609457	999.2996431	1001.760543	51	36	0	15	[569][M+1]2-		31															
M368.8719T11.22	M369T11	368.8719006	368.8715926	368.8730585	673.1328008	660.6462959	679.309771	4	0	3	1			2561															
M368.8842T16.67	M369T17	368.8842393	368.8833022	368.8855294	1000.493626	998.8909872	1001.648502	58	42	0	16	[568][M+2]2-		31															
M368.9773T1.27	M369T1	368.9773119	368.9772062	368.97817	76.38677283	76.18646496	76.55220516	3	0	3	0			442															
M368.9998T10.16	M369T10	368.9998396	368.9994713	369.0012081	609.3967372	607.629072	610.673299	47	27	0	20			1692															
M369.0991T6.09	M369T6	369.0991138	369.0985938	369.1002991	365.4127743	357.755934	371.2852993	63	42	0	21	[571][M]-		4															
M369.1127T7.9	M369T8	369.1127002	369.1126271	369.1138458	473.9184038	473.721798	474.3573392	3	0	3	0	[572][M]-		178															
M369.1213T7.4	M369T7	369.1212622	369.1205688	369.1224694	444.1585183	440.9054346	446.3899716	51	32	0	19			300															
M369.1236T8.27	M369T8.1	369.1235712	369.1228239	369.1248475	496.2834417	494.8949451	501.211518	35	19	0	16	[570][M+1]-		15															
M369.2288T1.49	M369T1.1	369.2288425	369.2284433	369.2302866	89.26046475	86.97610736	90.47446712	63	42	0	21	[573][M]-		11															
M369.5906T10.47	M370T10	369.5906127	369.5901457	369.5919345	628.1343543	627.1233558	630.6330316	55	34	0	21		[M-H+Cl]2- 705.219 [M-2H]2- 741.195	26															
M370.0564T5.65	M370T6	370.0563827	370.0556891	370.0575475	339.231178	335.6629573	340.3710852	53	35	0	18		[M-H+HCOOH]- 325.072 [M-2H+K]- 333.105 [M+Cl]- 335.087	4															
M370.0582T7.3	M370T7	370.058209	370.0577655	370.0596044	438.1851036	435.8968215	439.932557	63	42	0	21	[574][M]-	[M+Cl]- 335.09	3															
M370.0819T8.56	M370T9	370.0818826	370.0813671	370.0833608	513.3694469	511.563441	515.3067167	45	25	0	20			1381															
M370.0845T1.53	M370T2	370.0845347	370.0844705	370.0853524	91.55993787	91.53693198	92.75402012	3	0	3	0			857															
M370.1027T6.09	M370T6.1	370.1027346	370.1022062	370.1038038	365.5477061	359.1798842	372.4043638	63	42	0	21	[571][M+1]-		4															
M370.116T7.89	M370T8	370.1160019	370.1158342	370.1170436	473.6938408	473.0602261	473.9184038	3	0	3	0	[572][M+1]-		179															
M370.1665T1.46	M370T1	370.1664756	370.1657922	370.1677543	87.59337753	86.27382353	91.16584647	19	7	3	9			858															
M370.2318T1.49	M370T1.1	370.2318052	370.2312897	370.2329968	89.40103684	86.97610736	90.51536592	61	40	0	21	[573][M+1]-		11															
M370.8053T17.1	M371T17	370.8053252	370.8048667	370.8066822	1026.26726	1023.871081	1033.57677	47	28	0	19			28															
M370.9747T3.92	M371T4	370.9747411	370.9739852	370.975953	235.449985	228.0322682	240.9970155	60	39	0	21			636															
M370.9793T9.63	M371T10	370.9793366	370.9786856	370.9806358	578.0663456	577.4220217	578.8195017	46	25	0	21			17															
M371.0617T7.29	M371T7	371.0617146	371.0610614	371.063154	437.6992184	435.7410145	438.918437	46	30	0	16	[574][M+1]-		301															
M371.0662T1.28	M371T1	371.0662462	371.065518	371.067586	76.79202761	73.97794948	78.35567505	64	42	3	19	[575][M]-	[M-H-H20]- 390.085	5															
M371.0835T6.83	M371T7.1	371.0835016	371.0829856	371.0848137	409.7400325	408.8021459	410.7199785	63	42	0	21	[576][M]-	[M+Cl+NaCOOH]- 268.119	20															
M371.0904T10.11	M371T10.1	371.0903911	371.0899371	371.0918965	606.5331722	605.4251687	608.0521532	42	32	0	10			1780															
M371.095T6.1	M371T6	371.0950224	371.0943812	371.0962549	365.8071732	357.701816	371.7212777	57	36	0	21	[571][M+2]-		329															
M371.1507T1.43	M371T1.1	371.1507167	371.150297	371.1522988	85.89701474	85.16228557	88.61755497	64	40	3	21	[577][M]-		11															
M371.1708T1.44	M371T1.2	371.1708236	371.1706311	371.1716406	86.29533598	86.27382353	86.44213415	3	0	3	0			859															
M371.2081T1.41	M371T1.3	371.208051	371.207491	371.2094912	84.42125519	83.16852808	85.85480901	36	16	0	20			1951															
M371.2443T1.37	M371T1.4	371.2442692	371.2438145	371.2456756	82.16438377	81.45196475	82.98856455	63	42	0	21	[578][M]-	[M+Cl]- 336.268	5															
M371.2811T1.3	M371T1.5	371.2811368	371.2809643	371.2821461	78.03791553	77.46708189	78.05680577	3	0	3	0			443															
M371.5391T9.79	M372T10	371.5390971	371.5386111	371.5401593	587.101729	586.1474244	588.6786417	33	18	0	15			2160															
M372.0656T1.28	M372T1	372.0655684	372.0653194	372.066569	76.95311318	75.24480472	78.35567505	6	0	3	3	[575][M+1]-		444															
M372.0869T6.83	M372T7	372.0868869	372.0862746	372.0879649	409.739894	408.3243885	410.8821931	59	38	0	21	[576][M+1]-		1523															
M372.0977T1.34	M372T1.1	372.0977031	372.0974428	372.0988018	80.62133149	78.82807019	80.71105683	3	0	3	0			445															
M372.1051T4.56	M372T5	372.1051324	372.1046401	372.1064355	273.5833037	265.9442304	292.4109022	60	37	0	21			13															
M372.1164T5.89	M372T6	372.1164478	372.1159738	372.1174539	353.4219444	343.6833286	362.5425938	58	38	0	20	[571][M+3]-		4															
M372.1535T1.44	M372T1.2	372.1535332	372.1530182	372.1548476	86.60232502	85.27066953	87.45727451	12	0	3	9	[577][M+1]-		860															
M372.182T1.58	M372T2	372.181965	372.1810904	372.1856774	94.86000924	78.8530815	96.80218378	60	36	3	21	[579][M]-		45															
M372.2475T1.37	M372T1.3	372.2474529	372.246982	372.2487367	82.26190162	81.51358849	83.09928148	63	42	0	21	[578][M+1]-		5															
M372.8784T16.83	M373T17	372.8783664	372.8778529	372.8796771	1010.095591	998.6821342	1011.119518	63	42	0	21			2002															
M372.8784T14.74	M373T15	372.878424	372.8778156	372.8797694	884.6769725	867.8667632	892.9768557	41	25	3	12			21															
M372.8786T20.32	M373T20	372.87864	372.8780267	372.8796843	1219.187611	1216.052483	1227.146057	27	15	3	9			30															
M372.8937T16.67	M373T17.1	372.8937247	372.8931998	372.8952547	1000.332829	998.7260885	1005.390733	48	33	0	15			2015															
M372.9853T9.98	M373T10	372.9853356	372.9847581	372.9867341	598.6442751	598.0405401	599.2213072	63	42	0	21			27															
M373.0461T1.28	M373T1	373.0460625	373.0458076	373.0468187	76.94646743	75.73238831	78.35567505	12	1	3	8	[575][M+2]-		446															
M373.0635T1.3	M373T1.1	373.0634599	373.0633242	373.0642364	78.05680577	78.03791553	78.35567505	3	0	3	0	[575][M+2]-		447															
M373.0827T6.71	M373T7	373.0826945	373.082014	373.0840751	402.4875321	398.8978494	406.2088354	40	24	0	16			7															
M373.0967T1.3	M373T1.2	373.0966565	373.0963284	373.0980186	78.05680577	76.38677283	78.35567505	3	0	3	0			448															
M373.1005T5.63	M373T6	373.1005226	373.0999887	373.1016834	338.0574064	332.9481195	338.8811818	29	8	0	21			372															
M373.1201T5.84	M373T6.1	373.1201372	373.1195528	373.1213364	350.4658415	336.2953767	362.9090116	60	30	0	14		[M+Cl+HCOOH]- 292.135	4															
M373.1302T4.48	M373T4	373.1302262	373.1296605	373.1314518	268.9191143	260.4044114	271.6762337	24	7	0	17			88															
M373.1661T1.47	M373T1.3	373.1660863	373.1655397	373.1672887	88.33808812	87.34165374	88.93139581	66	42	3	21	[577][M+2]-		11															
M373.1697T20.14	M373T20.1	373.1696501	373.1689619	373.1707609	1208.271933	1207.060672	1209.639387	66	42	3	21		[M+Cl]- 338.205	30															
M373.1862T1.56	M373T2	373.1862218	373.1852033	373.1892867	93.63606867	87.59373263	95.81291604	14	2	3	9	[579][M+1]-		2441															
M373.2599T1.32	M373T1.4	373.2598867	373.2594363	373.2612443	79.09920874	78.44868844	79.88682797	64	42	1	21	[580][M]-	[M-H]- 374.275	5															
M373.8635T4.24	M374T4	373.8634649	373.8614347	373.8654597	254.3556668	232.8868985	263.421509	69	41	0	21			1															
M373.8637T8.25	M374T8.1	373.8637105	373.8618849	373.8654546	495.0730789	492.800315	496.725068	10	3	3	4			15															
M373.8638T9.19	M374T9	373.8638436	373.8616726	373.8657064	551.6694917	549.7245901	553.7912294	59	40	0	19			6															
M373.8639T7.88	M374T8	373.8638529	373.8615952	373.8658648	472.7363482	447.1486892	478.27528	68	41	0	20			2															
M374.0371T7.46	M374T7	374.0370714	374.0365624	374.0384375	447.7739705	443.2223132	450.6628734	63	42	0	21		[3M-2H]2- 250.03	3															
M374.045T1.3	M374T1	374.0450098	374.0449155	374.0458165	78.05680577	77.2066011	78.35567505	3	0	3	0	[575][M+3]-		449															
M374.0781T2.32	M374T2	374.0781422	374.0775747	374.0793157	139.273236	138.4687132	140.0830407	48	27	0	21			18															
M374.0861T5.65	M374T6	374.0861416	374.0855819	374.0875564	339.0681713	335.4248681	344.6331133	56	37	0	19		[M+Cl]- 339.122	4															
M374.1148T10.44	M374T10	374.1148046	374.1141499	374.116188	626.3221829	624.4394387	627.8372067	52	34	0	18			1876															
M374.1176T1.44	M374T1.1	374.1175502	374.117393	374.1183021	86.29533598	86.27382353	86.44213415	3	0	3	0			861															
M374.1361T6.59	M374T7.1	374.1360795	374.1353645	374.1374385	395.4292758	393.1786216	398.7286326	51	36	0	15		[M-H+CF3COOH]- 241.143 [M+Cl]- 339.167	7															
M374.1571T3.99	M374T4.2	374.1570767	374.1563672	374.1583455	239.6086431	232.7730782	244.5473133	33	18	0	15			125															
M374.1573T3.73	M374T4.1	374.15727	374.1567706	374.1585037	223.7113509	218.3552773	232.3029349	46	34	0	12	[581][M]-	[M-H]- 375.168	8															
M374.1573T6.61	M374T7.2	374.1573286	374.1568706	374.1585482	396.3370667	392.8374543	400.0569623	56	41	0	15			573															
M374.1694T1.47	M374T1.2	374.1693816	374.1687953	374.170537	88.34309203	87.34165374	89.16537544	21	8	3	10	[577][M+3]-		862															
M374.2632T1.32	M374T1.3	374.2631847	374.2627274	374.2645649	79.08133755	78.44868844	79.88682797	63	42	0	21	[580][M+1]-		5															
M374.7739T17.11	M375T17	374.7739095	374.7733517	374.7751921	1026.312339	1025.086506	1033.096326	63	42	0	21			28															
M374.8161T10.08	M375T10	374.8160721	374.8153353	374.817112	604.670779	604.3501539	606.7824594	3	0	3	0			1781															
M375.0252T1.32	M375T1	375.0251753	375.0251494	375.0260671	78.96288699	78.82807019	79.17292696	3	0	3	0			450															
M375.0428T1.3	M375T1.1	375.0428432	375.0427349	375.0435241	78.05680577	77.2066011	78.35567505	3	0	3	0			451															
M375.115T7.66	M375T8	375.1149841	375.1144104	375.1165636	459.5480003	454.7643447	476.4488831	75	40	0	21	[582][M]-	[M+Cl+HCOOH]- 294.136	3															
M375.1607T3.74	M375T4	375.1607129	375.1600676	375.1619193	224.3575719	217.8904244	238.315298	48	30	0	12	[581][M+1]-		8															
M375.1721T1.46	M375T1.2	375.1721155	375.172066	375.1730436	87.79927788	87.34165374	88.74472604	6	0	3	3			863															
M375.2755T1.35	M375T1.3	375.275547	375.2751122	375.2769613	81.11300727	80.40451047	82.0668442	63	42	0	21	[580][M+2]-		5															
M376.033T7.46	M376T7	376.0330173	376.032514	376.0343262	447.3199063	439.821777	451.2034891	61	41	0	20			302															
M376.0654T8.77	M376T9	376.0653656	376.0648032	376.0666292	526.225632	523.6939209	527.3049151	55	34	0	21			1303															
M376.1005T10.51	M376T11	376.1004554	376.1000281	376.1017439	630.7217435	628.3032795	634.2999903	44	28	0	16			1848															
M376.1018T8.46	M376T8	376.1018137	376.1013031	376.1031846	507.4229712	506.5828496	508.3903673	63	42	0	21		[M+Cl+NH3]- 324.112	15															
M376.102T3.15	M376T3	376.1019691	376.1014287	376.1033674	188.9246612	187.0961071	192.4642716	59	41	0	18		[M-H-CO]- 405.109	22															
M376.1186T7.66	M376T8.1	376.1185947	376.1179004	376.1203297	459.5459571	455.221279	478.6352361	76	38	0	21	[582][M+1]-		210															
M376.1365T7.87	M376T8.2	376.1364537	376.1358024	376.1374015	471.940365	466.7348119	475.5917892	45	25	0	20			180															
