dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L854f	L859m	L862f
P02104_Hemoglobin subunit epsil.	20.3223977374534	19.6678443903919	20.0859918560163	20.9673429900403	19.2403049880066	20.6490598769154	20.0897087637814	20.2916570582559	19.6377589262019	19.9468349864126	19.8059793801978	19.2321935674914	20.2883558132851	19.4029888819323	19.3899400734781	20.3019027820765	20.1879573062817	17.3525928443782	18.5165890075148	18.7684053665792	20.2635382843253	19.3731338488839	20.21943842847	20.5485297380961	19.8923630822259	19.7343209678324	20.990987963757	19.74094122625	19.7518822491637	19.9205370451479	19.9148782441286	19.0743303032974	20.3014413852157	19.6989446483961	18.3601530402606	20.4781813135728
P15379_CD44 antigen	21.0029269253726	20.6147798192807	20.6546609372047	20.6022784042748	20.8014180684752	20.9212563868679	20.5717716197772	20.5537007673575	20.7832521531196	21.0167691893248	20.7681087892815	20.2086295533341	21.0531509872401	20.7972417683819	21.0584486118578	21.0145812230272	20.812876679515	20.8268719662998	20.7765859450543	20.7129068783418	21.2082843769476	20.7571221097383	20.9658826353534	20.8300953284836	20.9821185009104	20.4782941545741	20.4934639770921	20.4354198753059	20.785185131004	20.8083175071547	20.5910857188705	20.9394360091423	20.8424871197156	20.6121102188388	20.7381456691128	21.0168968500572
P47879_Insulin-like growth fact.	20.2455178899737	19.1982578338696	20.2012032121633	19.335638828653	21.275624250736	19.9772307375888	19.1355549395351	19.6990898962076	19.6997123350056	19.3901843047423	20.3023080049656	19.99411946062	20.6276401968125	20.2642720581684	20.1706858049235	20.4992573545467	20.8017401274717	21.5232989631369	18.5735328823385	19.8608464822376	19.5512377065746	20.2206345726382	20.4426345107569	20.863256829909	19.4992563714308	20.8980218360526	21.2739216305975	19.6720816098179	18.7975829745932	19.8061916539313	20.5205641273117	20.2438451386248	21.0892372580179	20.9790963140718	19.4942899290971	19.9994830100825
P01758_Ig heavy chain V region .	19.1529394648093	19.4675000790817	20.5041262584574	19.1146783617749	22.1073933347231	21.7941506850167	23.382392888112	22.1816222626544	20.8988749827041	21.423980681814	20.8922209464722	22.0505528184618	22.1859633664049	21.6809360324967	21.5617751672457	19.4163737495584	21.4877394659779	21.5838397051401	18.4748485322071	20.7471957375493	19.5599904819514	19.5363635457425	21.3872118162034	22.1158791774793	19.0112958412207	21.4363714797043	18.9495395494915	19.2353884706177	21.158685338134	19.3101445575362	21.1546835483786	22.6092028657188	20.0556791189185	21.6944583207633	21.3541658314315	21.5587830484391
P01648_Ig kappa chain V-V regio.	22.2808623615332	19.9745869224584	22.2255493180567	22.3673442254397	20.8093548236602	23.2153060677867	20.0185852942457	23.2138013705516	20.7612023134452	22.964176647552	23.0201401623051	22.4925543093605	21.9254772933792	22.9296988879123	20.6759531576502	20.8266673761958	20.4307527960277	19.4889694638606	21.1232862824588	22.1642838098452	20.7408535562283	23.3281173197661	22.7225864906826	22.1320434182192	19.787718564261	22.985899770862	21.398328403375	21.9827031898137	19.8939997880099	22.0855291893885	23.5503730310562	22.9117284416831	21.0829486266401	23.2038931097868	23.5006544540071	23.5582684189271
P63028_Translationally-controll.	18.0559703460726	17.4569254758205	20.0395504640669	18.1731555483661	17.9471520274447	18.0277256376204	19.7802203428367	17.7455280620131	17.2929427553148	19.5565196195399	17.2195921629324	18.006430347084	18.0555943702792	17.7489236448073	18.0827524897815	17.5503932066335	17.6353260950596	17.830786159931	17.3384281019784	18.9034572362638	17.899117201304	17.7169210512792	17.8489502162096	19.352183552612	17.6572562655166	19.7992672954465	19.9901889929835	17.3664578020814	17.6987508488739	17.6345721407347	20.0476897508497	16.5876141310129	20.2171091382265	18.0308507910316	15.9667080040142	18.269198194687
B2RPV6_Multimerin-1	17.0909828201966	16.9436072920636	18.8196100921416	18.9146624143399	19.4589120799596	19.0248910801004	16.5860092430018	17.6318321347448	17.8786293815567	17.0387562355063	18.3487925896902	16.2412854972538	16.7298444485827	16.3201466971706	16.7332954525893	16.6421609654441	16.9108301983832	16.7528196608492	16.7029105951205	16.514584878207	17.3922199718245	16.6968224295827	16.2435412689549	18.5423194225003	16.8574622876138	18.2692816706643	17.5814175996243	17.3676811023868	16.9367647902998	17.1255665347934	17.4779390161582	16.6558866293709	17.5773898411898	16.5962315487275	17.0049601650006	19.079516034103
P01786_Ig heavy chain V region .	21.137452428363	21.8297652137975	20.9607221068005	21.1783859955164	22.3465507942904	21.7009075409283	21.9619818130406	23.116924532205	22.5948105908645	21.8828150450795	21.7614693632096	21.8363812463517	20.8354263197436	22.5219318962157	21.4269543123064	21.9204006533763	22.1648682678136	20.7566435565494	21.0237386200227	22.4417138693066	21.9296754135249	21.6963227762898	21.8679853645044	21.6275569277897	21.529373120572	21.0146045475254	18.2043003747277	21.1826512211103	20.8668792347111	21.7208347904678	21.4038929560702	22.9869263267265	22.5289636315733	21.886509025326	22.5065859161807	21.9954758755104
Q9WUU7_Cathepsin Z	20.1021235767347	18.7455652853892	18.7214564729631	19.1311839055776	19.9350804998226	20.230569196981	18.6299238681255	19.5408957836987	19.0613809236034	20.1835548197702	19.6133134230275	19.3611888180895	19.8725011152225	19.3575399345735	19.8012461558442	19.7515251649114	19.9109585050152	19.8175340130756	16.1933524823828	19.264118543912	17.3448306637064	18.6828607851183	20.2474777597662	20.1227441165138	17.1303317495025	20.0946113894692	19.7456339196253	16.7712250784248	18.98401167548	19.4399790879021	16.794751039758	20.547350315597	19.141097096627	19.452203528967	18.9402737894101	19.8747124647251
P13609_Serglycin	20.0437167097613	19.6139337620047	20.3647394281367	17.8708655082259	19.8435293013493	20.0632448102854	19.7918437139608	20.4668221742293	17.6607458704598	18.1376558110399	19.8409303113953	19.9504952120466	19.6696166038187	19.6891416766264	18.2569365752759	17.4917702830071	17.0152799022955	19.8883026236606	16.5056979086827	19.7891229571528	19.7471687256391	19.0118511787096	20.0252681677209	20.0073767066885	19.3801633829813	20.423159643312	20.2030646214007	19.9124469905876	19.9910213709367	19.7869853631112	19.9236966203788	17.5076563773631	18.6396067728793	20.2135489518311	18.8491470085366	19.3710696271114
Q61316_Heat shock 70 kDa protei.	18.0494017317976	17.5532461311383	17.6642036480745	17.6976912044434	17.9716604116238	17.9532807011604	17.6215383801794	18.2589903612062	17.7271773696259	17.6941099430186	17.8919480352005	17.8692435411716	18.2905997078491	18.1134492325591	17.8132467189856	17.7417851347818	18.1183996665686	17.5164355797094	17.5811069231863	17.6191477461443	18.1186113161379	17.6276011347399	19.1272223141088	18.415051180509	17.8830472176944	17.8954099641024	19.7244707533474	17.2327119027922	17.7333274623872	17.7526948297515	17.2818284480886	17.6660696677952	18.3014067471892	17.8710881654718	17.408994074121	18.3286813691685
P01674_Ig kappa chain V-III reg.	21.1900923180861	20.8706793656593	22.9811221473144	22.124410223615	23.0748267902507	22.0761773824361	22.4916970346535	21.7585814915215	22.3918797014838	21.3700350928323	21.7044135483727	20.7065277365253	21.8176357865761	22.2229595086505	20.3762203929153	20.6103377587875	21.1964160244559	22.4138817430018	19.2048182743937	21.3306489961422	20.1917773365425	21.9231516365231	21.0885417603654	21.2309643182114	19.9667120027187	20.676055849359	22.3962258592584	22.7774198760539	19.9784335292936	20.0842056600479	19.3093552004561	21.7685517465314	20.9121287049125	20.0143111830098	20.8752093914455	23.3757488697368
Q91X17_Uromodulin	17.122505090964	19.4730466148839	17.2799069711907	17.3417391706588	19.4887903039914	17.4798811317095	17.8586179334591	17.350939699359	17.3247848545387	18.1041386245993	19.2922226256801	19.113185117851	16.72743616983	16.9148276137998	18.490293671481	20.4469946637603	16.9716010306959	19.7998757437253	19.6169842212892	20.1953502779446	17.6936784710481	19.1127240804886	16.7796647298836	17.6701429293294	20.7320180151563	19.119291502197	19.1322309564538	17.3246783001056	16.2558082939447	17.7995113885377	17.4660040284079	19.9628642416186	18.6133920416171	19.5687734037113	20.1308259864388	19.5214516464576
P31786_Acyl-CoA-binding protein	20.2339952516914	20.0172338813024	19.7755372388736	20.3969953585749	18.1959168642263	18.7739080420056	18.8063679776935	20.0489095542391	18.1071715512557	20.6323933246793	19.0876738978966	18.9494564586189	17.9034456762973	17.0941232641497	17.6950683940865	17.9708029471019	19.8575734852973	17.3188381923131	17.6379754525666	21.6771430288216	20.4241307127895	22.3565705811636	17.890119236432	18.3538755754976	18.9995144869628	18.9381214474354	19.7704092233076	17.9531320416851	19.4464107548466	18.4439556328787	22.6056324477911	18.8097785206485	21.1444604942021	19.8647157084282	17.8641454497669	18.6331126228458
Q71KU9_Fibrinogen-like protein 1	19.8759824316849	21.7023369858226	21.9606172673805	20.2537189275962	19.6934811041618	17.2160896199074	20.5873179956971	18.9592818363805	20.1762218053339	19.7634050770486	19.7122642763041	19.9788157094948	20.2342881322792	20.2075650378036	20.2479968899389	19.912776065865	19.968406914042	20.9025950054917	15.9524343597916	16.5907615872126	17.5311303244815	16.5756277285504	19.5749560956346	16.2919007494091	16.4093153283812	19.2741755148417	18.2909435512422	18.8347897323106	19.0563016429708	18.7721009221028	19.169468168265	19.9104867423459	19.6685282888242	19.4703510516663	16.9410077041902	17.1261596695404
Q11136_Xaa-Pro dipeptidase	19.7622433338271	18.9439876095359	17.2052871561209	19.0992233816317	19.1721008894385	19.1707090170298	18.9339548033234	19.2034610675934	17.3033345629838	18.8522411817591	19.8002387427678	17.1174726559257	19.689534603437	19.3122168611789	19.0266750480741	19.9535242080973	16.9110198662956	18.6963338315738	18.3761569288542	18.7749942275608	19.2440542660318	18.3942181603975	20.3085430369214	18.7603169266008	17.2798490398211	18.5885691657691	19.9346068430774	16.6636551070769	16.4056833029559	19.3424999617238	18.9356813361656	19.2395315213176	17.746267753942	19.963661214856	20.5611836225948	17.8946939184596
P99026_Proteasome subunit beta .	20.7497481291862	20.261923027272	20.0417695855704	20.4536533328402	17.9184876806244	20.2603019392015	20.0284224266736	20.6044830999851	20.3600903536835	20.1830392395071	18.0941595609119	20.1601199386736	19.9257483817015	20.365332188478	20.5276173147087	20.4123641333184	20.7428659316651	17.565488441536	20.0069437447539	19.9914298091078	18.6522589691638	20.5660387039531	20.8563896222086	20.6468509158842	20.0624944984057	20.458911199091	20.9808726028064	20.2874977852451	20.1599184424182	18.5285527005109	20.6247013191362	20.6846623816054	18.8872450735694	20.4641720441287	18.5864666883205	20.8705873840072
P27931_Interleukin-1 receptor t.	17.3071741340462	19.4436447299553	18.8448032413417	19.0613991986126	17.0295691375837	17.0932914041623	18.1075672174861	16.8271820930966	19.1064098913352	19.326553787138	17.5642096783829	17.4745767062007	18.9798427137756	18.8606381854472	18.8329425824567	18.8520738320411	18.3207687357798	18.7424264187071	19.9371982345189	19.0596218795668	19.1141204037895	19.3808860134359	18.7393526585498	18.6567166761335	18.5636393361695	18.8074871509826	17.9211495187766	17.2988372782796	20.293226763263	18.3600602099889	19.3223295263399	18.8223381093943	19.0060447130638	18.7685738474143	19.3926823021976	17.4628805342484
P09803_Cadherin-1	20.9693801128479	19.5732336713269	20.6907466677647	20.7645915037431	20.1845699923376	17.7147949440541	19.7108710592439	19.7920796266756	20.3269832228403	20.8893263605801	17.2461215317064	16.9758164042304	16.6211351114027	20.6559285267652	17.5497590277617	20.324974467148	16.8872596530188	16.6451661368088	16.5917321204958	18.4514522706078	17.4734445577195	19.4733752883532	19.752519894534	19.9711891850604	17.4871793170984	19.9199812349539	20.8505001004963	20.2747172461057	20.7585702037032	21.1618804264202	20.807526996653	20.9783700671621	17.8011118484177	20.6731566874055	20.2429996063662	20.6909371647091
Q05020_Apolipoprotein C-II	23.1588096665537	25.4985774088825	25.5309432602692	24.6465970517984	23.8584815319933	23.9043865577589	24.4495753787344	23.7387742677776	23.6019753292313	23.5643672267634	23.8633931472588	24.0944483879497	23.7161285629115	20.7689758927327	23.8145485342183	23.6411520159527	20.6829000980896	22.9648617885483	24.2865930114244	22.7124046206765	24.2360531809525	23.8759480358208	22.800159237369	23.9029348045832	24.8863248159434	22.9083360847988	23.5174351160733	23.8580618365693	24.7617812935999	24.3884564426803	24.887876277166	23.7776612649155	23.5889163477489	23.6525060577266	23.5925937899647	23.0377186972982
P08228_Superoxide dismutase [Cu.	21.2907312704005	20.1208538942819	19.8928033917974	20.883073000215	19.634375365204	18.3034688878957	17.304216544034	20.1579783019666	19.6105543846864	18.3551695866061	17.5492247660889	19.9696319059122	17.1310533979427	20.0820548095532	18.3832504611773	19.4985956634088	19.9356113759285	16.5613523215596	16.4233678326315	17.3973447351499	20.4780299396819	17.7016731138919	21.0210272285579	17.2993734966091	19.7889387353836	21.1394882760778	22.0305679656032	19.6321203838675	17.737215384908	20.295932005803	20.5720211762043	20.0237592600064	21.5932808929518	20.8212306712911	19.8458472859983	18.6278308768364
Q9R1P1_Proteasome subunit beta .	19.5547314564491	18.8072746324255	19.2185613206299	19.4850238204498	18.8118762842868	19.122076757807	18.9175276163137	19.1571151297649	19.2585991106069	18.9882380187193	19.1904147451763	18.5118947315434	19.1060803001089	18.7023051446249	18.9226635185889	19.1294334827144	19.4310117897849	18.4521118709157	18.7535739373245	19.3183003336647	19.6472379424314	19.198866900921	19.3089426563929	19.0954992468156	18.9874362879127	19.1602127285603	19.6117406631661	17.445551131969	19.2974054023995	19.2032060801286	19.0954430747229	19.119486404579	19.2857563827409	17.694766090614	18.9127368649396	19.6326487019019
P10649_Glutathione S-transferas.	19.1521005121362	16.9087103099136	18.9674919936777	19.6378228228974	16.8644140788271	18.6933979297528	18.8394593637003	19.0716859332151	17.6614690847095	18.8861215070741	17.1947192516924	16.8257374385281	16.3530609974804	18.4170604981484	17.9751417144302	17.5085975568102	19.2961950554492	16.2832292795573	17.56427671056	19.0104762023728	19.1646701954631	17.730376401722	16.7415067505566	18.9727123400777	18.8416001566871	19.9497401666326	18.9689223377968	17.3327737440535	17.4980301337091	17.9787236464895	17.8337515847244	19.3402375703644	19.6926684848957	19.1235158453168	17.3006370348022	19.6596083543306
Q9R1P0_Proteasome subunit alpha.	20.3886426092454	19.7361389766339	20.126914126452	20.7263413439097	20.0032926381226	20.3352176363744	17.0198485931306	18.2675819736893	20.216604963128	20.2306178609081	20.2973739088834	18.1167467183036	20.5034466679252	19.7789143208308	20.0871737195622	20.4409643197467	20.6370306612101	19.7914996610624	17.197817179028	20.4366741849371	19.8501285426448	17.4929365109428	20.2643987867713	20.4601380079395	20.3225708861072	19.9762175457919	20.5763058035666	20.3744596575775	17.4754944553107	19.9080319253846	20.5704445305023	20.735360684296	20.7227275978343	20.449324613866	20.4444737802717	20.6990963539631
P31725_Protein S100-A9	21.4844900529989	20.539584707766	20.4197524299427	21.6950533390569	20.9829521568707	22.0392080690497	20.6649741084325	21.0915136733505	21.014519760317	21.2463270062935	19.9802713927432	21.7724040862953	20.0786422296102	20.4901256931007	18.1889621329985	18.8774389898672	21.101327971932	16.4855543442133	19.5831928654917	19.300820621986	21.0810585004349	19.9077774782576	20.8107266504864	20.464173290808	18.0211412936374	20.3103602479897	18.8968270982949	20.8140684179833	20.4906240866988	20.3730258931823	20.6475491137877	20.0330941084362	21.471820187998	20.8083170121749	17.8333539436866	21.3275224925976
Q60692_Proteasome subunit beta .	20.2736049664955	19.7762656437121	17.4268419531451	20.5039193693244	19.7462076804297	19.7914048747298	20.2305532137475	19.8061627293813	20.0242628010272	20.2306643187691	19.7705608561816	20.2093648556218	19.9062913294707	19.63923680981	19.9460248331366	20.1410249045623	20.3004684727966	19.7525824659949	19.7657144388321	19.6990525050657	20.0094647355952	20.0008116948331	20.6525210513237	20.3506091677031	20.0004726959805	20.0255012020752	20.4138131995548	17.5016810140395	20.2740423941794	19.9348050562409	19.7130343605776	20.4242952254841	20.5908736859578	19.7333633612696	19.7440583828483	20.4240173436534
P24472_Glutathione S-transferas.	21.0661493163931	21.1572744538484	20.0405821982673	21.6216817840699	19.7923585908788	18.4138016944292	20.4297230574108	21.2503227087687	20.5216222436832	20.853955402199	17.8507800030209	20.4464752907539	17.7155819944253	16.8396838354776	17.9915495316908	17.4241902416619	19.1185926111154	16.1714522425872	16.253631094043	18.0857453661399	19.9108454488394	20.9916515044367	17.7761446085481	17.1941140110469	19.8576309183842	16.8927775864872	22.0004690924006	20.1981584404178	21.5827464656773	20.1564125762525	21.0139361597605	20.039673789105	21.1978507905975	17.9155259191263	17.0123110319963	21.7618712590377
O09043_Napsin-A	17.3876618668866	17.3340386214403	16.8239788077272	16.7616909511612	17.2748048158413	17.7810245269888	19.505206673793	17.3077354105859	18.3310224691735	17.640435458143	17.3385939860024	18.510026073046	17.435287726771	18.9407092343577	17.7217162938659	17.9513974211145	17.4865703042095	16.6312546576021	16.85251219735	18.9570821129748	17.8492252249793	17.099005014535	16.9818583378494	19.1550678797146	17.8460031904239	17.6893865986654	19.2266123859523	16.7929764389501	16.8766807272802	17.3215995555768	17.1203185851549	18.0801300167942	19.7115726753713	19.9196943400279	18.2087886581741	20.1106676060469
P26041_Moesin	19.7892751198434	17.3993810753862	20.3304625843911	20.4269074957733	19.2832041118841	19.9581037857366	19.4093548020088	19.9133602263696	19.4083034289587	19.7068071020614	17.3704476641475	17.4426292971729	19.2913026761698	19.1339543177272	19.3831465796131	19.1790717283084	19.7262083786315	16.7278400397245	18.3463001559695	19.0450425395837	20.165903869238	18.9742502762523	19.2716593461115	20.0937408939481	18.876674882571	19.8937732143593	20.2194121229921	19.2644025095349	16.6717334427088	19.1501355515039	19.4113942178048	19.1378743582357	20.1176652933272	19.4672076253765	17.4232103113794	20.1653923692525
Q3UV17_Keratin, type II cytoske.	20.4464032300145	21.7725200715716	18.9541945492835	20.4406000927527	19.0831661969489	19.422550159358	20.1016569130698	17.9042364050846	18.0130433510618	18.1622663473399	18.3250159189314	19.952505670297	19.8833480987747	18.3096410581626	18.1935423487975	18.8356975982031	20.1392114320943	21.0659474081811	18.1935676143073	18.6675336596544	20.3133295305128	19.4060827782239	18.7311011517103	22.2151586613929	19.6742684699154	18.753283061423	18.9267758325594	20.4094269346924	19.2810814834609	19.6450602811639	19.0339666898407	20.985597460001	18.993105850126	18.774177766461	18.0649780590911	18.6037084127376
Q9EQ21_Hepcidin	19.836000442165	19.1975607840719	18.6946576919794	18.226467041705	19.6871540558748	19.9486143494049	19.1104512957905	19.6535535103225	18.3414700897681	18.5587421790632	19.4340969895175	18.9755620779692	19.7967616029222	20.0127793302634	19.5447904338725	19.4395410045477	19.0609310427775	17.7062697023484	19.089208642664	19.324363096268	18.939815118179	18.0831734701574	19.6924125573537	19.6594845640474	19.5930753527933	19.4409724278618	19.9533255233924	19.6921555284698	19.6669997629835	19.3133169408123	19.5474538734077	19.4066480136138	19.2423635325524	19.1192261150863	18.6453449968992	19.4738399933694
O35664_Interferon alpha/beta re.	22.4880057101919	22.622405896138	22.2263960223094	22.2772719318641	22.2008242388172	22.0746468334719	22.6072968975745	22.2254640024736	22.543953153824	22.2185425432741	22.5177119134436	22.0970277765925	22.4629578905575	22.0696012028083	22.3176491562389	22.3716390724259	22.4320984983165	22.4381320496281	22.5759305370202	22.485370907156	19.5175755685426	22.3743947875404	22.5472464019839	22.5840622920403	22.5773650903977	22.3795399246216	21.7616593698144	22.1006477432744	22.5557303062558	22.2452464392314	22.6328765285655	22.3407423720056	22.1355532048583	22.4832591763248	22.4939433795492	22.3591251318511
P70296_Phosphatidylethanolamine.	17.2119913079308	16.5845685470469	17.5977160375967	18.5379951812043	16.0102324554884	18.1101495235938	16.583705112899	18.4500592736219	16.9272192770981	16.6556855608345	16.5858266495988	16.1236758546009	16.8714744193594	18.2533750572069	17.5177529566588	17.6497355498137	16.9837576211492	16.5717828573162	16.9885279358777	16.7082585137657	17.0109851040078	16.7077402213672	18.3128015213859	17.8893079989199	16.8316442729488	18.4602345378864	19.2019388872614	18.2958187880268	16.8103767000974	17.3553478179305	17.1469710365626	17.1837569085176	17.1918555854231	17.0811479200567	17.156693972513	16.8944184853986
Q91Y47_Coagulation factor XI	18.5485281012788	18.7141432023781	18.710958141117	19.4500507128387	18.7746190776495	17.1462285650044	19.1182269527227	18.4569512334676	19.7196359474048	20.041293357394	16.7165609338757	19.431412803604	19.5783623343372	18.6210681275315	18.075525984445	18.3710313287844	18.8744569502486	16.2675661552768	16.1397949385016	18.8087297506	19.898381440414	16.8113302859988	18.7768159340355	16.1989865260059	18.7520096994838	18.706806259106	16.4718933166317	18.672262724357	19.288392720325	18.5643553544426	18.5104161446743	19.9389686174644	18.4734388655811	16.7966613480091	19.5466107344125	19.6300451001595
P00329_Alcohol dehydrogenase 1	19.2604799690474	20.4037058922956	18.9288115721659	19.5012569975795	16.7043829866241	17.4976529039253	16.0211947129929	17.1275426022704	19.7570762121211	17.7519903212251	17.4982952863069	17.5321631803225	16.6148399441773	17.3507214012627	17.3862874295234	17.6165249374579	17.3320836779149	17.741536902116	18.339990977738	16.8477038489299	17.4020525827854	17.3598946182168	19.4243477709197	16.8290821244681	19.7627778015526	20.0640430872349	19.560775248583	17.070979805288	19.3273721424131	19.5618903844361	19.3370417266886	17.8467815313272	18.21073611523	18.6158480375346	17.7648360929537	19.6143906179853
Q9R0P3_S-formylglutathione hydr.	17.6750749203854	19.3224318224368	19.9614729259243	20.312646039877	17.5960310100934	18.3559594330423	17.1122786281921	18.0116537886908	18.4655116463724	17.8013036807621	17.312521562836	17.7320713435118	17.6916981932004	17.4146274343672	17.7511915685097	17.5288204367176	17.6056979776833	18.91364881268	18.8801361925491	18.1897037300199	18.7257354783184	18.4118648119593	17.3306684209671	17.3145586397983	19.3310743842603	17.5740172950703	21.3978263225957	17.8422874978348	20.258425276849	17.869110872098	18.4042702701009	18.0888707715782	20.7599322608886	17.9666826121406	18.1500427886342	19.2754683617881
Q07079_Insulin-like growth fact.	17.1387111743926	19.309111730439	19.0268951881469	17.0211796364614	20.2001739321944	19.9595889121352	19.6626335050524	19.6902456984454	19.2635189486346	19.3081703989016	20.0359956530882	19.3076241454952	19.591329893071	19.0099960063281	20.1355541379519	20.1232678021653	19.8518675869415	19.5495193714949	19.440450496641	19.4312804099419	18.5182182671215	19.1769271726473	20.055201329824	19.5365673805861	19.1479888155811	19.5050433246898	19.5976299918864	19.5450701610675	19.3856926088016	19.4775934988715	19.3116040719882	19.4123583232955	19.7456486898374	19.7626662041779	18.4756323916017	19.8808102646177
Q9CQ19_Myosin regulatory light .	19.3436262518553	17.020468257267	17.9417946505887	20.1269330262899	16.6266586333855	20.5374447425051	19.3826738800804	20.7786251093858	17.7995054440224	17.0956436461878	17.2399273008089	17.5298820882669	17.0353619719848	17.0097432346868	17.249400710988	17.0513622217144	16.9829648399003	17.0074807839764	17.2791124754964	17.20521994366	17.4592503738116	17.2474516568878	16.9488261004473	16.8253362155642	17.6643015798806	19.9014635435049	18.6318694624498	17.6535625017196	19.7370928942355	16.9710142561378	18.5565849884228	16.6875597533582	20.3954211694639	18.6039387370485	17.0840539847323	18.11786850488
Q5MJS3_Extracellular serine/thr.	17.9745180534841	17.5271159969596	17.8029627838069	17.6860697964255	18.1090501393748	18.5032822652233	19.040133678585	17.7614282584352	17.7378961246525	17.8782681595209	17.9016345916372	17.7362330538109	17.6493721117312	19.000794863666	18.0373673136906	18.2254651792746	18.8630389918788	18.9573517350528	18.260613520084	18.221888595205	16.8099900164284	17.6753188646755	17.9278852876951	17.9371421155962	18.9378941433196	18.0678690659637	18.1087737164422	17.9808887408587	19.954020814386	17.9894330304823	18.1750794047625	19.6116758348724	17.7773462514364	18.0957446939742	17.617226957811	17.8790568120585
O09061_Proteasome subunit beta .	19.0342898487046	18.8665260134082	18.8272836872805	18.9810926006955	19.0189544986352	18.9774573875599	19.0738849659458	18.9821217916381	18.658062391632	18.1885311854305	19.1748857555033	19.106966224987	19.3233155283973	17.1409284016118	18.6771078611031	18.99641944955	19.4231498695516	18.4686761020035	19.0964839855504	20.118069912971	19.4299381568319	18.4059129832804	18.7197529116305	20.557420929666	18.9898040084628	18.7781559702666	18.8776511900602	18.7642078455579	18.2378032266527	19.1648345171664	18.4975681313214	18.9542096322125	19.1071512922089	18.6199126597207	18.6304287862753	21.672012416611
G5E8Q8_Adhesion G protein-coupl.	19.1800458665284	20.7176300898531	19.981047741562	19.7465815653884	19.1790768809952	17.9525130784246	18.9856560748938	19.2205650485555	19.1108791188246	19.2546222427225	17.020525228259	18.9621106293579	19.0407761514791	18.5796773027495	19.1498593544081	19.9975647352519	17.345897242697	19.0343889452113	16.991344465524	18.8502456034611	18.4854896700547	19.7279631357424	17.1459540311982	19.7566136376321	18.7164480650085	19.2349767136658	19.3600553646421	20.7487010224078	20.2480097731158	19.423455007554	19.9646997425099	19.2856103525983	19.5927584736467	19.6153834854781	19.1409827804582	17.879960218345
P18337_L-selectin	19.9179302645997	16.7845359329086	19.5752744709226	19.4613920140239	17.3023439543099	20.7800106389111	16.2051347779195	17.4087302679139	20.5658998707484	17.868770598495	20.0715996827229	20.3153685084449	21.1764831733116	17.2843914436811	20.920213545312	17.4591403669525	16.9228089933753	19.7437128976947	20.6963270218006	21.0208797610772	21.4850902915808	20.3807790378316	20.4867327930068	21.0903004737496	17.3572378928561	17.6949035153174	17.4878424669875	17.5545716152539	16.8483569092251	20.5619662308471	20.3932817756593	18.2132864251074	18.1151435515456	21.1245913359615	20.5953025613219	21.2056526227713
Q05909_Receptor-type tyrosine-p.	18.8546008534768	19.4019007016596	17.589193795406	17.5688082065254	19.2219799971332	17.8881657890086	16.8724957345142	17.869574276825	17.8917475760686	19.5736115952221	17.5030605471793	17.4649062514224	17.1736472750175	17.4045324815426	18.9949356848174	17.8232205595893	19.0068254636544	16.8506208850278	18.9706168463848	17.4890937469931	18.1698555829881	19.0880062979377	19.1757953195907	17.4073145740525	18.2263238402715	19.4391323598479	17.7035923695686	19.2149119627293	19.5587203591714	19.7796378011776	17.9137420715298	19.8769357133899	19.5172672529673	17.8978706797918	18.1666091963776	19.760455199549
O55111_Desmoglein-2	16.5668139650806	16.3797298254779	15.8094398179552	16.1549717431476	16.875161183418	16.9332962078708	16.2449125094287	16.7017860620868	17.2442868962714	17.427443392569	16.7425381289157	17.7060198031643	16.2428607406139	16.9086848645236	16.8501681541942	18.2228648854621	16.7767695826173	16.2672955170403	16.2593572749566	16.6739600485939	16.2208219214719	16.3103837924488	17.9234287588521	17.5376108620223	16.3407252413952	16.6510033257665	17.1213678853859	15.9461665574721	17.7230688759262	17.3300200977266	17.1848551428788	18.5074255743201	16.8438383863411	17.2030060068598	18.559715369245	18.4839334810015
Q9D1H9_Microfibril-associated g.	16.8099002357522	17.9550597306424	17.0801559950335	17.5243791057915	17.9602718010647	17.5608448672345	17.7380750361842	18.2533486476491	18.2057476300113	18.549121072033	17.6785770329078	17.3665500935644	16.8043841736098	16.5999440696433	16.8520554254408	16.3614183235646	17.8907381417088	17.0681927779557	17.104266521185	17.7391024733917	18.4949123291927	17.5264328339012	16.6328210105009	15.9608651090314	17.1318708233371	17.7212315908191	17.2361220155193	17.3699356938298	16.976446541663	17.234530996291	17.0822064352525	18.2376104151549	16.9419814371637	16.9574122457002	18.1065471455466	18.5899163686041
P15535_Beta-1,4-galactosyltrans.	17.7400345486801	17.7185848490781	18.0726759520085	17.8646470112297	17.5232609207046	17.3768945672724	17.7781258458583	17.5459808083448	17.8144133074456	17.912645596615	17.7075957913421	17.0369856513417	17.8528914300647	17.4614983121911	17.1379000174765	17.3857806527282	17.2132392380939	17.4266988545318	17.581531957529	17.446107168088	17.0468758744298	17.4315684796209	17.3912548712305	17.9647200737216	17.5035211091421	17.3078288091341	17.7832436948957	18.084115456301	17.7982991493447	17.9688669473979	17.6747577793954	17.4677708653374	17.6580916218533	17.1724609112121	17.8125488299543	17.3806537726055
