variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M224.8191T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M225T1	224.819122592285	53.3078050751677			33	NA		-0.00420332697908243	0.972248560670953	0	-0.194945345231234	0.0738936831546628	0	0.237139279658055		0
M638.2766T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M638T15.1	638.276585482814	921.90691677714	[435][M]-	[M+Cl]- 603.307 [M-H]- 639.284	62	NA		0.00395816815448846	0.972248560670953	0	-0.307507603595193	0.0205210108704992	1	0.450422557308907		0
M248.9605T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M249T1	248.960451233189	48.2359104661026	[115][M]-	[2M-2H+Na]- 113.997	18	NA		-0.00355111055949209	0.972248560670953	0	-0.0296924911417058	0.541736220812998	0	0.238123250396132		0
M128.0353T7.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M128T8	128.03528237345	453.050450364411			838	NA		0.00326896243030994	0.972248560670953	0	0.335833973098513	0.109011639204967	0	0.593844508602734		0
M78.9591T1.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M79T2	78.9590742026652	95.7089764894836			246	NA		-0.00310758072217787	0.972248560670953	0	0.430006692470391	0.0146944933260886	1	0.358603828272457		0
M592.3622T15.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M592T16.2	592.362211880258	944.55590368563			2215	NA		-0.00248894266351307	0.972248560670953	0	-0.2901665512293	0.106625494652397	0	0.342069414073908		0
M734.2523T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M734T15	734.252332368668	884.466591939696	[496][M+1]-		172	NA		0.00235037300080343	0.972248560670953	0	0.170130187909221	0.112222152913925	0	0.00930836290280501		0
M267.9655T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M268T1.1	267.9654866353	54.5724034956026		[M-H]- 268.976	105	NA		0.00120837008379127	0.972248560670953	0	0.328384619547251	0.0439360414292832	1	0.515388449784709		0
M233.1547T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M233T16.1	233.154703484411	936.017620962564	[102][M]-	[M+Cl]- 198.19	17	NA		-0.000451242650942874	0.972248560670953	0	-0.11783445083609	0.0602902660762302	0	0.469351622654587		0
M578.3017T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M578T15.2	578.301692764737	883.919667277152		[M-H-CO2]- 623.301	172	NA		-0.000390749354822972	0.972248560670953	0	0.300597215580327	0.0209045520593138	1	0.170680333495957		0
M502.2939T14.1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M502T14	502.293945167492	847.92377299056			239	NA		0.0464304575701675	0.972905337105845	0	-0.305192311641976	0.118707321830998	0	0.2468105588313		0
M103.9201T9.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M104T10.1	103.92009486134	581.887720055641			2168	NA		0.00624063397115471	0.972905337105845	0	0.0856502464364723	0.410855956400139	0	0.380761037924833		0
M454.9272T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M455T1	454.92715741274	48.2097973802436	[268][M+2]-		18	NA		-0.00503073992629588	0.972905337105845	0	-0.041544767106835	0.564638958478522	0	0.160990289452895		0
M136.8773T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M137T1.1	136.877349686717	57.9361922972999		[M-H]- 137.886	105	NA		0.0106875607177699	0.973160756428704	0	0.000160225705071682	0.996110855745001	0	0.26430088704476		0
M796.5132T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M797T15	796.513202790703	880.826872094628			11	NA		0.0149899014477359	0.974031305444293	0	0.0441103394349032	0.811066612065455	0	0.478616255362472		0
M634.3337T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M634T16	634.333743529017	936.350562653802	[427][M]-	[M+Cl]- 599.368	17	NA		0.0072922991002784	0.974040195035074	0	-0.0120367229047638	0.873133713718942	0	0.109909013124282		0
M505.3129T14.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M505T14	505.31285788607	869.417025175266	[299][M+1]-		36	85	@M504.3095T14.5|+13C|@M565.3341T14.5|-(CH3COOH)|-(C2H4O2)|-CH3COOH	0.0244202796527251	0.974685619018995	0	-0.145885041328214	0.209459576295812	0	0.295396183697012		0
M251.2017T17.1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M251T17.1	251.201742749321	1027.99793686051			852	NA		0.0184418156664137	0.974701376898649	0	0.0542774126485579	0.815965875762595	0	0.110558797932693		0
M614.2645T15.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M614T15	614.264549919543	913.824054362058	[408][M+2]-		9	NA		0.00585703446741803	0.977932101027461	0	0.00373482373245082	0.95935839698216	0	0.548099000635278		0
M531.3284T15.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M531T15.3	531.328408580342	911.706144977778	[328][M+1]-		70	99	@M530.325T15.2|+13C	0.0033929117403968	0.977932101027461	0	-0.251722513474792	0.0374137015648222	1	0.387019271748082		0
M324T1_N.Glycolylneuraminic.acid	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	N-Glycolylneuraminic acid	CHEBI:62084	2	a,b	M324T1	324.093683144273	55.5990100029352		[M-H]- 325.098	105	NA		0.0402496580773857	0.977964372596089	0	-0.148841039813371	0.61795923230742	0	0.551838173506506		0
M565.1444T14.7_7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M565T15.8	565.144389865406	882.215097961848	[361][M+1]2-		11	NA		0.0165916445847341	0.978877452853845	0	-0.109683842819278	0.147815809818544	0	0.157749865371461		0
M626.2768T16	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M626T16	626.276765394505	958.952429550792			184	NA		-0.00890371089941588	0.978877452853845	0	-0.0907652219330526	0.544710262668116	0	0.224414955801532		0
M538.3151T14.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M538T15	538.315111821765	876.536065660674	[334][M]-		52	NA		0.0426103221863237	0.97960719958708	0	-0.370608616118922	0.00804473724802387	1	0.231979590259966		0
M878.9443T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M879T1.1	878.944274056346	47.1920187793446		[M-H]- 879.949 [M-H-CH2]- 893.968	18	NA		-0.0192574218300532	0.97960719958708	0	0.0164494316624939	0.953100460604971	0	0.038306567177739		0
M711.2595T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M711T15.2	711.259500744097	882.230954138106	[483][M+2]-		11	NA		-0.0118130016450433	0.97960719958708	0	-0.0358928718631546	0.825859801350035	0	0.000861097678073291		0
M458.0009T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M458T15	458.000915635174	880.991573130438			491	NA		0.0107969964353352	0.97960719958708	0	0.164997491706158	0.44545615123858	0	0.277087034643984		0
M243.0622T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M243T1.1	243.062244613435	71.2888265298924			8	NA		0.0299204314919095	0.980118798644052	0	-0.233279379697237	0.0439360414292832	1	0.23275201046161		0
M808.834T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M809T1	808.8339568045	48.2943350434009	[541][M]-		18	70	@M672.859T0.8|+2(HCOONa)|@M740.8464T0.8|+(HCOONa)|@M876.8217T0.8_1|-(HCOONa)|@M944.8091T0.8_1|-2(HCOONa)	0.0215520216395895	0.9804537094211	0	-0.18912224965417	0.0077329983412349	1	0.468597130186813		0
M700.3054T14.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M700T14	700.305384895387	869.264334556536		[M+Cl+NaCOOH]- 597.349 [M-H+NaCOOH]- 633.325	36	NA		-0.0185231271226858	0.980654421915769	0	0.0302598887635881	0.887061580763699	0	0.302543919283982		0
M712.2727T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M712T16	712.272709028091	936.28266897897	[485][M+1]-		17	NA		0.0139446461954602	0.980806467777188	0	-0.0446918856618943	0.704543077368222	0	0.293380868911602		0
M824.8094T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M825T1	824.809416400361	48.4348679273351		[M-H-C3H2O3]- 911.823	18	NA		0.0272594347743063	0.981203879078541	0	-0.147489881007886	0.368910163275111	0	0.41503664050923		0
M790.5605T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M791T15	790.560473225892	924.104956738932			1106	NA		0.0725109929453236	0.981436668175413	0	-0.440260296702148	0.272574967726362	0	0.266760303754838		0
M589.7163T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M590T15.1	589.716294608661	883.730243173914			1962	NA		-0.0459019433868981	0.981436668175413	0	0.436700189296818	0.00169669307563207	1	0.0284546695622638		0
M566.7911T15.6_4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M567T16.4	566.791093479872	936.452714792226	[367][M]3-		647	NA		0.0230058351382851	0.981436668175413	0	-0.165438922958137	0.115040147026747	0	0.251116901674192		0
M438.8492T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M439T1	438.849153181392	52.1386664127904			848	NA		0.022134082068245	0.981436668175413	0	-0.0916534475926287	0.59818949707454	0	0.0938560487364605		0
M566.6581T15.6_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M567T16.2	566.658069681692	936.34978287114	[366][M]2-		17	NA		0.00542544270360423	0.981436668175413	0	-0.235379013173306	0.0238947124052557	1	0.318184016836809		0
M121.944T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M122T1	121.943962502488	61.3687976321322			1832	NA		-0.00603204650405154	0.982649836811338	0	-0.0775673934340286	0.537437673072209	0	0.164415151663097		0
M329.2486T18.1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M329T18.1	329.248593705361	1088.26698153089	[204][M]-		630	65	@M330.252T18.1|-13C	0.052739573010129	0.982885063211321	0	-0.220151122262145	0.602472233435709	0	0.192776392533737		0
M588.8976T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M589T1	588.897562414275	48.1627328127596	[386][M]-	[M-H]- 589.904	18	NA		0.00806535759162585	0.983167343948308	0	-0.0495908875035198	0.279353383460067	0	0.0973222634735467		0
M150.8865T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M151T1	150.886541183071	53.4183431407341			33	32	@M152.8836T0.9|-34S|-41K|-37Cl	-0.000469967478618827	0.983167343948308	0	-0.0702581145114216	0.196257302562965	0	0.0460090044176127		0
M144.9232T7.5_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M145T8.1	144.923179988505	452.184702769496			828	NA		-0.0421396066387469	0.983431984005976	0	0.263821318366489	0.271463201220253	0	0.210015652102067		0
M608.3569T14.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M608T14	608.356860862254	869.359793313288	[404][M]-	[M-H]- 609.368	36	NA		0.0221545423974803	0.983431984005976	0	-0.14558455580117	0.223021503145056	0	0.474131069194903		0
M569.269T14.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M569T15	569.269036619956	877.82086961226	[369][M+1]-		51	NA		0.00347976908956404	0.983431984005976	0	-0.273049929406985	0.087331179867012	0	0.367018971787198		0
M579.2217T15.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M579T15	579.221656019086	929.126246189802	[376][M+1]-		1270	NA		0.0604945347882495	0.983940508705622	0	-0.646690721783637	2.90516573404842e-05	1	0.0864781569234431		0
M103.9201T7.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M104T7	103.920149407791	440.592756118297			195	NA		-0.0495810943133872	0.983940508705622	0	0.431605496234878	0.0189568181896527	1	0.383270498293167		0
M919.3864T0.8_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M919T1.2	919.38642362689	47.9124074048691		[M-H+NH3]- 903.357	18	NA		-0.0428102989827099	0.985093958265386	0	0.43077067365798	0.000583334081149632	1	0.0316719790344257		0
M159T7_peptide.fragment	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	peptide fragment		3	b,c	M159T7	159.092672783012	440.954844859262		[M-H-CO2]- 204.09	195	NA		-0.0374724430243525	0.986386271692271	0	0.887844165686865	0.00249480484879853	1	0.484108140718767		0
M623.1965T14.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M623T15	623.196511384564	875.646199140618		[M+Cl]- 588.227 [M-H]- 624.203	52	NA		0.0351026494103603	0.986386271692271	0	-0.640620031186479	2.69561214878912e-06	1	0.176517381174515		0
M590.3464T15.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M590T15.4	590.346374281356	911.692666931832	[388][M]-		70	99	@M530.325T15.2|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M591.3498T15.2|-13C|@M592.3525T15.2|-18O|-13C2	0.0307354858337447	0.986386271692271	0	-0.263742821152999	0.0325480739364459	1	0.0400771251857313		0
M640.362T15.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M640T16.1	640.362018300881	932.931521939322	[442][M]-	[M-H]- 641.365	176	NA		0.0226578556655497	0.986386271692271	0	-0.596241798806787	0.00715329902579565	1	0.266492914827817		0
M276.9857T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M277T1.1	276.985728970409	53.4258720977321	[131][M+4]-		33	NA		-0.020646592992108	0.986386271692271	0	0.11558611749145	0.418824606846659	0	0.194761612569717		0
M469.365T13.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M469T13	469.365031784225	797.233000383096			1304	NA		0.0157460991726595	0.986386271692271	0	0.0370711605237446	0.888034135539035	0	0.274016539859457		0
M592.3421T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M592T15.2	592.342067499831	883.26445405428	[383][M+4]-		509	NA		-0.0077285527008577	0.986386271692271	0	0.309644014152623	0.0482519725560443	1	0.153436630362532		0
M355.1582T18.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M355T19	355.158177057354	1132.27285835169	[224][M]-	[M-2H+K]- 318.199 [M-H]- 356.166	6	NA		-0.0066165028442402	0.986386271692271	0	0.00602373990647109	0.95935839698216	0	0.114347231321438		0
M380.0064T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M380T1	380.006435442813	48.166923113453		[M+Cl]- 345.037 [M-H]- 381.014	18	NA		0.0056334002611429	0.986386271692271	0	0.10727473481994	0.497841185411132	0	0.363956623709072		0
M233.9468T10.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M234T10.1	233.946793240671	614.000046636468			1721	NA		0.0047517868815774	0.986386271692271	0	0.0255650264496712	0.77508501799988	0	0.102084192864482		0
M195.051T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M195T1.1	195.05104738746	54.265868146207		[M-H-CH2]- 210.075	105	NA		-0.00132911600348429	0.986386271692271	0	-0.345187282899909	0.245920505944548	0	0.108638143684501		0
M541.5927T15.2_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M542T15.2	541.59271967314	914.840891534712	[339][M]-		452	NA		-0.000508924003135292	0.986386271692271	0	-0.0860197663027726	0.246732536662474	0	0.27967786573524		0
M553.3341T14.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M553T15.2	553.334133808455	895.609721160912	[348][M+1]-		248	NA		0.0463391460921923	0.986531502218074	0	-0.427664329946934	0.0135886240316353	1	0.283867155516667		0
M464.838T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M465T1	464.838015673336	53.4374625473134		[M-2H+K]- 427.878 [M-H]- 465.846	33	NA		0.0293564231426942	0.987196851540508	0	-0.223700849814728	0.143885804964862	0	0.155952123489889		0
M239.0594T7.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M239T8	239.059432523117	452.167358181439		[M+Cl]- 204.091	32	NA		-0.0598364936571407	0.987733705030494	0	0.522239318329667	0.0414212561785293	1	0.379906985701044		0
M242.1761T13.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M242T13	242.176138028441	797.555979497526			1303	NA		-0.0252279414647614	0.987733705030494	0	0.0439827878327357	0.911194401456385	0	0.0516623934879344		0
M592.362T16.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M592T16	592.36198403287	969.097301997684			1285	NA		0.0219993852066036	0.987733705030494	0	-0.552680424875268	0.00784267578409359	1	0.413890554276664		0
M389.8871T0.7_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M390T1	389.887114051717	42.5319301750655		[M-H-CH3]- 405.921	90	NA		0.0137308992965419	0.987733705030494	0	0.0612853653751184	0.824985077058794	0	0.506266271485371		0
M737.2642T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M737T15.2	737.264222370093	884.021793777636	[496][M+3]-		172	NA		-0.0126506898808465	0.987733705030494	0	0.357851698266181	0.0176878445187414	1	0.255434969140055		0
M178.8578T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M179T1	178.857826076448	55.4822589509134			105	NA		-0.0121105076048806	0.987733705030494	0	0.0273403573143991	0.873340486334721	0	0.210793435256575		0
M826.9307T0.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M827T1.1	826.930726614572	47.417297479998			18	NA		-0.124214708304581	0.988238572868581	0	0.675524735525459	0.529104071289083	0	0.182998608906456		0
M476.2783T14.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M476T14	476.278306888413	864.131328566982	[278][M]-		1904	76	@M477.2819T14.4|-13C	0.0403673623317253	0.988238572868581	0	-0.737942393038864	1.55733740719681e-05	1	0.109820452426603		0
M133.0507T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M133T1.5	133.050722789009	71.6141422663356		[M-H]- 134.06	8	NA		0.0396540337951219	0.988238572868581	0	-0.39992779131607	0.00381817054668212	1	0.192431435026436		0
M570.9691T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M571T1	570.969132271876	53.4029676128942		[M-2H+K]- 534.009 [M+Cl]- 536.005	33	NA		0.025904344819752	0.988238572868581	0	-0.0448972308843008	0.915829277673574	0	0.083120925624119		0
M308.0987T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M308T1.1	308.098721208234	57.844609977862		[M-H]- 309.106	105	NA		-0.0238076237469578	0.988238572868581	0	0.0760501938365881	0.804631713831452	0	0.390015801980128		0
M243.1967T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M243T16.1	243.196697463444	936.505137916524		[M-H+HCOOH]- 198.19	17	NA		0.0096517142281165	0.988238572868581	0	0.130894406835615	0.636796766653245	0	0.0899987166159907		0
M566.7583T15.6_3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M567T16.3	566.758256848646	936.214564732272			17	NA		0.00943950141375893	0.988238572868581	0	-0.229749097428272	0.00929333244049819	1	0.411408441371483		0
M862.8521T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M863T1	862.852091812601	48.2243815998011	[583][M+2]2-		18	NA		-0.00777337284491608	0.988238572868581	0	0.0292819298458564	0.739380717390396	0	0.441181773679346		0
M356.1603T18.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M356T19	356.160341608243	1132.32171071465	[224][M+1]-		406	NA		0.00423556125017122	0.988238572868581	0	0.0399869436843066	0.696615108706298	0	0.0810514582722284		0
M89.0243T1.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M89T1.1	89.0243455096801	83.063796591735	[3][M]-		177	NA		0.0111590798695893	0.988737722267227	0	0.0654208234229134	0.806284251995487	0	0.62152587544809		0
M717.2961T16.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M717T17	717.296101403412	1009.24698241019	[490][M+1]-		19	NA		-0.00594466438771946	0.988737722267227	0	-0.0110265048387497	0.935706004422962	0	0.518958176808797		0
M826.8543T0.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M827T1	826.854294908123	48.2141030381293		[M+Cl+CF3COOH]- 657.892	18	NA		0.00498042512770347	0.988737722267227	0	0.00190075628110087	0.988274365866143	0	0.0512826887020478		0
M146.9659T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M147T1.4	146.965858958984	61.73216504265			1832	NA		0.0222842150419442	0.988871394079489	0	-0.15960563636575	0.285463101388174	0	0.28485985941184		0
M281.9562T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M282T1	281.956204698157	57.693807358275			1525	NA		-0.00094448583932305	0.988880921702719	0	-0.164336038374143	0.363344203922814	0	0.153750456446404		0
M316.9479T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M317T1	316.947896077397	48.2209180615112	[187][M]-	[M-H-CH4]- 333.991 [M-H-CH4]- 333.991	18	NA		-0.00041961024408721	0.988880921702719	0	-0.0379244624220014	0.404056154175294	0	0.0436433768333811		0
M296.1584T14	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M296T14	296.158354241941	842.650891475544	[143][M+1]-		1134	NA		-0.00233890328390274	0.98924899352769	0	-0.0932240276562712	0.495590480976929	0	0.177132437503919		0
M155.8667T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M156T1	155.866713117014	57.5128689029789		[M-H-CH3]- 171.906	105	NA		0.0136552581277325	0.990456299600859	0	-0.0961696439399216	0.334437667821468	0	0.187286927901241		0
M910.816T0.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M911T1	910.816014045869	48.2395949445535		[M-H]- 911.823	18	NA		0.0294226388696401	0.992448223970399	0	-0.313229258397307	0.00183177856836869	1	0.180319223700601		0
M711.2691T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M711T15.3	711.269095728607	921.627653827836			62	NA		0.0230877934013929	0.993110362877978	0	-0.153661713313671	0.429502715573694	0	0.0481969424816448		0
M566.5299T15.6_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M567T16	566.529940306325	936.343841968668		[M+Cl]- 531.561	17	NA		0.018778330456156	0.993110362877978	0	-0.158117861738544	0.147815809818544	0	0.0974033710790537		0
M716.2927T16.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M716T17	716.292740514565	1009.36770457431	[490][M]-	[M+Cl]- 681.322	19	NA		-0.00314449343151857	0.993110362877978	0	0.0949809171432712	0.0794317395672436	0	0.133215260685136		0
M297.2435T15.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M297T16	297.243544273284	941.850848167278	[154][M]-		1800	56	@M298.2469T15.7|-13C|@M365.231T15.7|-(HCOONa)	0.0197057830762688	0.993198556450638	0	0.111347959113136	0.837245529524671	0	0.231074688072145		0
M344.1011T11.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M344T12	344.101123434908	691.909217586702			468	NA		-0.00781912094812576	0.993712645410123	0	-0.0923326563473807	0.727860488219221	0	0.343270956263438		0
M177.8447T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M178T1	177.844694007013	53.563830211449			33	NA		-0.00723159755500724	0.993712645410123	0	-0.0298875888924517	0.877543657468249	0	0.420913028460748		0
M329.2487T18.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M329T18.2	329.248656305976	1102.42847501721	[205][M]-	[M+Cl]- 294.279 [M-H]- 330.256	57	66	@M330.252T18.4|-13C	-0.0480544214434708	0.993758190925093	0	0.502636522209864	0.00801881216485271	1	0.0613305030245124		0
M168.9439T0.9_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M169T1.2	168.943864694985	56.2929365419704		[M-H]- 169.954	105	NA		-0.0288711418846948	0.993758190925093	0	0.0934990709678427	0.8416202314366	0	0.133061438619156		0
M469.9003T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M470T1	469.900311949774	48.2425518754511	[275][M+1]-		18	NA		0.00586365052909343	0.993758190925093	0	-0.1958435450686	0.123475390280778	0	0.152043321793919		0
M564.4452T14.7_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M564T15.3	564.445222706781	882.22577759934			11	NA		-0.00258781108686534	0.993758190925093	0	-0.0562826471017459	0.636796766653245	0	0.0937384257647495		0
M509.3338T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M509T16	509.333768955322	936.287158695102	[303][M+3]-		17	NA		0.00208476047313511	0.993758190925093	0	-0.155321812171474	0.302027215081146	0	0.0512959729939902		0
M582.3773T18.2_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M582T18.1	582.37728367982	1090.28397662959			641	NA		0.0450842526360802	0.994242343696196	0	-0.506943418530842	0.000540016930636601	1	0.0178692215812049		0
M303.233T14.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M303T15	303.233014792406	878.148316303308			51	NA		0.039117265340666	0.994242343696196	0	-0.431030454900544	0.0019809880669607	1	0.0262624914785634		0
M674.8594T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M675T1	674.85937111975	48.2279243758711	[461][M+2]-		18	NA		0.0198686016720053	0.994242343696196	0	-0.188570447956792	0.077906664283477	0	0.286057839306471		0
M168.8575T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M169T1.1	168.857547361126	53.9456737546079			33	NA		0.0196757182999132	0.994242343696196	0	-0.201276934980449	0.0177893974301019	1	0.206460800227995		0
M609.3216T15.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M609T15	609.321571620672	915.887412704454	[401][M+1]-		2155	NA		0.00323405229809737	0.994242343696196	0	0.0134898473661131	0.887233514643753	0	0.0949642074544818		0
M257.2394T18.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M257T19	257.239353466326	1132.20760785175	[120][M+2]-		403	NA		-0.0138288413906924	0.994714337780743	0	0.0599788953771352	0.781892430488423	0	0.057488051099619		0
M688.8333T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M689T1	688.833345895226	48.3306754766239		[M-H-C3H2O3]- 775.846	18	NA		-0.00611768675252833	0.994714337780743	0	-0.128858547854371	0.679473122301051	0	0.0951482600805056		0
M255T19_Palmitic.acid	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	Palmitic acid	CHEBI:15756	2	a,b	M255T19	255.232972378168	1132.20760785175	[120][M]-		404	46	@M256.2364T18.9|-13C	-0.0140142157747896	0.994838456746133	0	0.0844307602309158	0.606247763039401	0	0.122213060211745		0
M712.2603T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M712T15.3	712.260258649113	881.157315144372	[483][M+3]-		11	NA		0.00719646543521968	0.996129567804807	0	-0.0381555120943933	0.691758944539766	0	0.0518367371536992		0
M144.0455T10	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M144T10.2	144.045461251367	601.07391233136			228	NA		-0.0704331080453375	0.996337640531102	0	0.913441934913973	7.02696847586332e-05	1	0.124066737111551		0
M334.9916T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M335T1.2	334.991568755293	54.4339020099826			105	1	@M154.9282T0.9|+(C6H10O5)+(H2O)	-0.0654763223904045	0.996337640531102	0	1.01820294541093	0.0053167383789297	1	0.238632158066271		0
