variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M645.4014T14.72	c18hypersil					0.853002256020439	0.777368242942628	0	-1.9598056126568	0.152793319373694	0	0.556047997107825	0.848142560837521	0	-1.63064035078039	0.214768073299152	0	0.97202746118693	0.76593599650831											M645T15.1	645.401405565945	883.126149020303			3331	NA	
M645.6807T6.24	c18hypersil					-0.260993344700161	0.824933003360147	0	0.294316725027585	0.693592817447984	0	-0.00264116222188804	0.999930188841627	0	-0.0686921252174457	0.901989406686185	0	0.0219836150832082	0.014568474710681											M646T6	645.680667227513	374.422154733287			688	NA	
M645.8469T6.23	c18hypersil					-0.159372953560068	0.684754258443417	0	-0.127697524641979	0.596343657323361	0	-0.0488687158708778	0.939447278917734	0	-0.103168340040869	0.659844180684047	0	0.239622969750829	0.334355003794354											M646T6.1	645.846907143328	373.845254114672	[1123][M]2+		79	NA	
M646.0137T6.22	c18hypersil					-0.0628966826810586	0.872900046966714	0	-0.122193058432149	0.645967907251432	0	-0.107316397756751	0.842904870006344	0	-0.173970078731619	0.44424164296785	0	0.290411605475428	0.417827564993566											M646T6.2	646.013718573917	373.412680692085	[1124][M]2+		79	NA	
M646.1805T6.22	c18hypersil					-0.0110742350269337	0.976361586393718	0	-0.0515532146246986	0.869973210279809	0	-0.10962516851249	0.844372747280884	0	-0.0939318055436029	0.731296869940794	0	0.41172690839272	0.706528274265298											M646T6.3	646.180544959724	373.216997970285			79	NA	
M646.3474T6.22	c18hypersil					-0.034388398283502	0.922417893448633	0	-0.282185933285792	0.308663321936193	0	-0.215302316650808	0.758615379665904	0	-0.133338346004809	0.699935438369712	0	0.227133078243851	1.14141442597242											M646T6.4	646.347431228347	372.968680799919	[1123][M+1]2+		79	NA	
M646.4984T15.06	c18hypersil					-0.0264692699309279	0.952394260782295	0	-0.387159870087304	0.354934798583367	0	-0.388631599593454	0.77357640223669	0	-0.259527383890557	0.687056303692726	0	0.470462891740571	0.571359760816038											M646T15	646.498367876034	903.700027373952	[1122][M+1]+		4117	NA	
M646.7741T14.2	c18hypersil					-2.2264803282034	0.540915738606879	0	-0.219695631692884	0.873736981127898	0	-0.541718749942801	0.781190816834991	0	0.342292903874542	0.701198439628287	0	1.57136959132806	0.815680866220303											M647T14	646.774125026462	852.200096010573			3293	NA	
M647.1083T14.21	c18hypersil					-0.845493200234673	0.5509805410744	0	-0.0836525661896435	0.875135803227617	0	-0.375883367256012	0.756385491574652	0	0.12078496637929	0.83171399180871	0	1.54478384132826	0.865625571159988											M647T14.1	647.10825366875	852.344811906428			3294	NA	
M648.3132T5.61	c18hypersil					-0.0181111611411815	0.979407612846681	0	0.434689186836007	0.0938975164068884	0	-0.334108266469094	0.370606700501846	0	0.58276384118164	0.00486795122513589	1	0.330532183645852	1.44388791151245											M648T6	648.313159838328	336.760306958204			88	NA	
M648.7705T14.94	c18hypersil					-0.276901105124484	0.786819303922127	0	-0.166446899432437	0.796860225974703	0	-0.382012378263274	0.799762892502129	0	0.0513465280006411	0.938231960906161	0	0.447584733604079	0.536435696233135											M649T15	648.770543022422	896.344432709341			4075	NA	
M649.4292T13.92	c18hypersil					-0.723836174681773	0.622249787585086	0	-0.31462279342526	0.716442390837504	0	-0.28971403419993	0.87765327225181	0	0.20555400004158	0.817650491758221	0	0.936115794449309	0.452375549587044											M649T14.1	649.429177209213	835.08598546304		[M+H]+ 648.424	3132	NA	
M649.4526T12.1	c18hypersil					-0.215483703533499	0.73273131258781	0	-0.347812695588365	0.358974427912193	0	0.0262743325531645	0.973747260553465	0	-0.419831891107791	0.352386450967723	0	0.208472278560502	0.412906427927716											M649T12.1	649.452554422717	725.885828949661			970	NA	
M649.5208T18.3	c18hypersil					0.887465163768567	0.730324034486241	0	-1.66136049906029	0.182527516721246	0	0.73575532410276	0.788543170156266	0	-1.33873931501058	0.292326687079349	0	1.31180380234579	1.1395616359393											M650T18	649.520772505834	1098.24013707563			4427	NA	
M649.7636T13.92	c18hypersil					-0.816271202983009	0.553868865867397	0	-0.303413341490009	0.658711333993137	0	-1.21561999971045	0.734992238877262	0	1.06617426978788	0.495980090658518	0	1.42379917986113	1.16179797708196											M650T14	649.76361541277	834.959764059457			66	NA	
M649.7765T4.69	c18hypersil					-1.10637428846121	0.532033652682962	0	0.00262889800863597	0.951022664694499	0	-0.474807440859905	0.788131207390242	0	0.358398776287505	0.66662517281678	0	1.68652272141919	1.40295741175356											M650T5	649.776451303371	281.568656651497			101	NA	
M650.1855T6.84	c18hypersil					1.83278655854217	0.61372210618259	0	-0.851331379081648	0.763115150053469	0	2.32206158774263	0.605892131825147	0	-0.621103527147495	0.767644298336234	0	1.61779894911823	1.89972292607736											M650T7.1	650.185459796153	410.109178748403		[M+K+HCOOH]+ 565.22 [M+Na+HCOOH]+ 581.194 [M+H+HCOOH]+ 603.177	109	NA	
M650.1855T7.13	c18hypersil					0.836314487077759	0.790823926004049	0	-0.313166560281799	0.910415420198856	0	1.73219079569327	0.661786554552542	0	0.177725277126097	0.959224302342819	0	1.02892890352792	1.71216116977397											M650T7	650.18551845713	427.951990737588			4411	NA	
M650.6804T5.32	c18hypersil					-1.21929224474236	0.552705719993869	0	-0.18625389369871	0.834377300333574	0	-3.67934852699364	0.0652232596559822	0	1.03926383317911	0.504654753229653	0	1.53445450104289	2.80310897990429											M651T5	650.680386617773	318.935012558621			1164	NA	
M651.146T8.73	c18hypersil					2.0255562430969	0.587992414176508	0	-0.387312670250409	0.928533274101158	0	2.40538188358064	0.604624456098622	0	-0.396164485628557	0.848607108622429	0	1.56091024738129	1.86803660715436											M651T9	651.146038557359	523.951426230244	[1125][M+1]+		1736	NA	
M651.4457T14.54	c18hypersil					-1.18071501052062	0.637327208697378	0	0.535693860877073	0.79348171064903	0	-0.713348059209892	0.715822045559533	0	-0.0507523571706319	0.98445358989484	0	1.05800884959187	1.02249387406325											M651T15.1	651.445671925411	872.407849689868			86	NA	
M651.7801T14.54	c18hypersil					-0.839310200934715	0.553868865867397	0	0.125665950906045	0.948497257984883	0	-0.472803336264148	0.734992238877262	0	0.233229758279727	0.717587649940083	0	1.7388682958683	1.14326546433714											M652T15	651.780077392896	872.299412430671			3905	NA	
M652.4218T12.44	c18hypersil					-0.365554014518052	0.554018497289555	0	-0.956839396654992	0.00542645990327916	1	-0.307797984066914	0.747591348615395	0	-0.659297248442998	0.0573594485679852	0	0.506326066132594	0.720003126972613											M652T12	652.42178373938	746.225894639685	[1126][M+2]+		1767	NA	
M652.7841T14.21	c18hypersil					-0.892512920658353	0.570155118757717	0	-0.36734516857533	0.671928183277158	0	-0.236841687440537	0.905237339425544	0	-0.065852488350636	0.955111361399146	0	1.17295075758366	0.34142317953318											M653T14	652.784080192591	852.552396116155			3295	NA	
M653.3523T6.86	c18hypersil					0.336288378230281	0.729002104001614	0	-1.40295887160178	0.000122987925915928	1	0.057730932161812	0.935641834120032	0	-0.944203185230856	0.00853738705754791	1	1.12301789700008	0.0927452640267966											M653T7	653.35232798462	411.445869552319			2109	NA	
M653.4417T15.32	c18hypersil					-0.381055433942603	0.668127049605944	0	0.0835836934515566	0.933588379680595	0	-0.42999694136021	0.716051249669118	0	0.231810372593953	0.631610679524121	0	0.98098692984994	0.984973973617331											M653T15.1	653.441742762516	918.926485375361			4119	NA	
M653.6353T5	c18hypersil					-0.134123020651321	0.902833615926175	0	0.590109369857728	0.119453216470994	0	0.753454837016299	0.192883104832815	0	0.797460401883592	0.0330428077756599	1	0.4999859325493	2.32250053347833											M654T5	653.635266034097	299.780455073696			9	NA	
M653.6761T14.93	c18hypersil					-0.749456056573289	0.822536058540477	0	-0.20414182494363	0.917733730108082	0	0.316726251686584	0.937465985954547	0	-0.24581984247399	0.885879562463498	0	0.398594964923181	0.476573981318832											M654T15	653.676060003813	896.00182387029			4077	NA	
M653.7761T15.32	c18hypersil					-0.322997683239729	0.72948869164863	0	0.0985068022987257	0.911129143794349	0	-0.636606480397734	0.656956910591593	0	0.441637130877384	0.460411813133067	0	0.936557619371072	1.28790718221032											M654T15.1	653.77610281456	918.941250318239			4120	NA	
M653.9695T5	c18hypersil					-0.19112870513022	0.804833689642069	0	0.535133300749798	0.112905125222129	0	0.66242384316064	0.191522276609621	0	0.695677632994649	0.0340710744665622	1	0.704415372260902	2.38733584986548											M654T5.1	653.969472252974	299.792801199723		[M+H-H20]+ 670.976	9	NA	
M654.1011T14.21	c18hypersil					-0.747596049979251	0.535461143876569	0	-0.0962431409571636	0.843932164283853	0	-0.369195113866198	0.734992238877262	0	0.198771064720667	0.679668826103283	0	1.57809706199046	1.0117104762192											M654T14	654.101138316452	852.314114824008			3296	NA	
M654.3043T4.99	c18hypersil					0.720169094295697	0.815392190570445	0	-0.48716943386845	0.830107682737713	0	1.58587416654764	0.696700853838819	0	-0.0723857046236525	0.950943823013302	0	0.864079506796211	1.65423275129774											M654T5.2	654.304275558109	299.415253335669		[M+H]+ 653.291 [M+H-C4H8]+ 709.36	9	NA	
M654.4357T14.21	c18hypersil					-0.546934191186077	0.608470909187823	0	-0.261474159546692	0.669002169921858	0	-0.345301450199253	0.800819936617832	0	0.0571166467188799	0.928008457734208	0	1.02741083671941	0.685848736845336											M654T14.1	654.435673635887	852.45271507128			3297	NA	
M654.7699T14.2	c18hypersil					-0.904526091261287	0.541838544859742	0	0.00525637628721043	0.955622295652558	0	-0.496090355329025	0.733720408603975	0	0.22754395004787	0.724940492084684	0	1.44301085060829	1.04167522747874											M655T14	654.769879923925	852.144493901557			3298	NA	
M656.7768T13.87	c18hypersil					-0.796474030495215	0.621534756602344	0	-0.490714471802166	0.606998729167413	0	-0.281044286822446	0.895593497791914	0	0.170457379415506	0.866362091004856	0	1.03446294551701	0.452890148500837											M657T14	656.776789437436	832.081294994336			865	NA	
M657.1116T13.87	c18hypersil					-1.6136888437812	0.582616756668778	0	0.455175840423609	0.8674318412708	0	-0.500942570224639	0.817402871494568	0	0.310701984059209	0.771072261961217	0	1.22452456685194	0.700224010353039											M657T14.1	657.111590437943	832.369639363272			3132	NA	
M657.875T0.72	c18hypersil					0.121184131976428	0.687381063725085	0	-0.200094296592036	0.195227370949303	0	-0.143590138749348	0.734992238877262	0	-0.144099237584992	0.437850145916168	0	1.02120140824659	1.31044220299872											M658T1	657.874989796657	43.0230598963664	[1134][M]+		49	NA	
M658.3722T12.07	c18hypersil					-0.0439926638792709	0.931611700948954	0	-0.83162296492382	0.146775057788766	0	0.277716518115035	0.846021786470147	0	-0.282222428210639	0.668414118803641	0	0.109457265199853	0.860214842846357											M658T12	658.372240466269	724.11366905412			971	NA	
M658.377T0.72	c18hypersil					0.168967723375372	0.732641629392075	0	-0.126769334671343	0.703075401653533	0	-0.195366621288162	0.808774270827335	0	-0.229222452743622	0.523364381638184	0	0.876271117485715	1.0045168192773											M658T1.1	658.377021626381	43.0674058066196		[M+H]+ 657.373	49	NA	
M658.7732T14.56	c18hypersil					-0.630862863987875	0.561415343819365	0	0.117309606808258	0.92290343999912	0	-0.430725646847995	0.734992238877262	0	0.320169392229017	0.569610485928942	0	1.39815514547361	0.972846769762303											M659T15	658.773181394901	873.427184703323			3906	NA	
M659.1078T14.56	c18hypersil					-0.585603843134026	0.573151332922296	0	-0.196872905242936	0.729717832065469	0	-0.326092922549122	0.776265629188687	0	0.201716585150795	0.696514636187459	0	1.272621798867	0.776011545833682											M659T15.1	659.107750381592	873.424402698688			3907	NA	
M659.2439T7.61	c18hypersil					2.32571278883487	0.635382190998357	0	5.62098875915805	0.0613011582746235	0	-0.975788261192044	0.891954630851275	0	4.20786992964014	0.182580605283973	0	0.771107602492954	0.0671926370109826											M659T8	659.243875517506	456.634429704034		[2M+3H]3+ 987.366	4	NA	
M659.4422T14.56	c18hypersil					-0.901993607096896	0.570155118757717	0	0.354646260988737	0.775429814873798	0	-0.536930319373592	0.73316708923856	0	0.25032320346396	0.703256791491875	0	1.45013909987961	1.10717295550357											M659T15.2	659.442178549177	873.527542650898			3908	NA	
M659.4872T19.61	c18hypersil					0.0451137939952666	0.973916452528261	0	-0.131067188943446	0.854983368432754	0	-0.0704925388937063	0.96631229066758	0	0.104590520786322	0.88108506290089	0	0.20949641744701	0.162388619297329											M659T20.1	659.487238999253	1176.59631363342			3791	NA	
M659.8266T4.51	c18hypersil					-0.130917244161084	0.711325058722633	0	-1.72151396058446	8.98124614028639e-06	1	0.112359674100393	0.818112344036307	0	-1.61043593970231	1.08035636966559e-06	1	0.442342102102163	0.195290104112977											M660T5	659.826582751963	270.623986346257			4335	NA	
M659.906T6.21	c18hypersil					-0.0155472225745239	0.970366379046647	0	0.763570714381556	0.142773378636616	0	0.264096484042421	0.859292923015185	0	0.41328793780605	0.503821048244392	0	0.0135613928334286	1.01554765688832											M660T6.1	659.905982260389	372.877445574592		[M+H]+ 658.901	79	NA	
M660.1692T8.33	c18hypersil					1.209796645788	0.737985997975984	0	-0.579299126228452	0.839721210626073	0	1.87749708553851	0.689438605298389	0	-0.268589877433781	0.88756733560435	0	1.22336905118827	1.63180698347749											M660T8	660.169211244789	499.814949702159			3026	NA	
M660.3594T6.4	c18hypersil					-0.894643180665408	0.283701982867323	0	1.05180035953949	0.00540742981655023	1	-0.182006552343694	0.784844041480757	0	0.935876736288984	0.00230432275239456	1	2.33204093119838	0.312384694902113											M660T6.4	660.35935486894	384.128734088406			690	NA	
M660.6935T6.4	c18hypersil					-0.852640387362573	0.283701982867323	0	0.992287371579671	0.00518139706456128	1	-0.181928687650103	0.783173453998077	0	0.913507485941196	0.00173355989084838	1	2.3704384398601	0.328983420082092											M661T6	660.693521326756	384.128734088406			691	NA	
M661.2597T7.42	c18hypersil					3.97221695398075	0.459142608714008	0	3.19092837622883	0.154115585584643	0	2.36194207968198	0.733720408603975	0	2.06941686298865	0.479650159979266	0	1.79544694455286	1.32084782751054											M661T7	661.259722794209	445.494242060354			1947	NA	
M661.4495T14.16	c18hypersil					-0.821095739600459	0.608470909187823	0	-0.315262376970892	0.729717832065469	0	-0.927389389558954	0.787588909100195	0	0.744277324178826	0.644601573886561	0	1.05858421107273	0.722098427782639											M661T14	661.449506872051	849.576812094801			3299	NA	
M661.9634T14.75	c18hypersil					-0.37934251123235	0.682343582547723	0	-0.606428637577615	0.284577140485347	0	0.221908676914023	0.846021786470147	0	-0.486729903036821	0.354158489638632	0	0.501467981910693	0.757997666995096											M662T15	661.963351477008	884.751775129454	[1142][M]2+		3367	NA	
M663.3572T6.87	c18hypersil					0.371850114986765	0.655631223079791	0	-1.43592533687101	3.52443498610685e-05	1	0.238278726511298	0.734992238877262	0	-1.04786672675918	0.000557422898798935	1	1.29278548149741	0.452955318640157											M663T7.1	663.357151239195	412.174055487083		[2M+2Na+K]3+ 952.551	38	NA	
M663.4451T14.89	c18hypersil					-1.45202036378606	0.597410995910925	0	0.719401641632262	0.721511159654825	0	-0.600732027345655	0.605892131825147	0	-0.0300946966453779	0.992828545648438	0	1.27469407670321	1.24358298719735											M663T15.1	663.445060489791	893.437806960101			4078	NA	
M663.4998T16.83	c18hypersil					-0.0442761041094819	0.967457077514576	0	-0.0254469078791786	0.971888990339389	0	-0.0171229245938278	0.980490817098805	0	0.607852872254233	0.349294236447774	0	0.171896144322973	0.323120015338786											M663T17.1	663.49980877113	1009.73101258598			4255	NA	
M663.78T14.88	c18hypersil					-0.304511415432971	0.816650945623373	0	-0.127510663933576	0.87651546406843	0	-0.0274511507412729	0.988848526580252	0	-0.157153338104747	0.845152766594497	0	0.380406554281337	0.19645288635637											M664T15	663.779971853786	892.921060197675			4079	NA	
M663.7867T6.86	c18hypersil					0.531203664642584	0.539936927563755	0	-1.42587447165055	5.27916377527199e-05	1	0.249770140910561	0.72699917458846	0	-1.17488192125801	0.000101151059837589	1	1.64551611181143	0.50226239094824											M664T7.2	663.786651687313	411.748380960657			2110	NA	
M664.1142T14.88	c18hypersil					-0.768372079325992	0.567141576514215	0	-0.334000734050623	0.64223190479749	0	-0.38577383185403	0.779402789278933	0	-0.0186404788440395	0.995540088008969	0	1.24832094333825	0.632569948715303											M664T15.1	664.114185236026	892.955526079065			4080	NA	
M664.5033T16.83	c18hypersil					-0.243570072036588	0.854406566888375	0	0.324077259188627	0.685816373337638	0	0.112865325265341	0.96631229066758	0	0.615490960956913	0.376477834975428	0	0.60477004506166	0.578253168617404											M665T17	664.503288316638	1009.79346315549			4440	NA	
M664.9427T14.74	c18hypersil					-0.259796167148249	0.769079621053808	0	-0.625406305349264	0.242484406179265	0	0.22797315453961	0.827131082600517	0	-0.406451855507756	0.40953386674246	0	0.270978538371	0.75093197373237											M665T15	664.942741258369	884.582935222069			3368	NA	
M665.5156T17.84	c18hypersil					-0.0586544191435987	0.963616470573631	0	0.199710171079245	0.714835329055787	0	-0.0810430598810417	0.947744513453897	0	0.461781717253492	0.385602959749041	0	0.257119105178688	0.204731832355732											M666T18	665.515589034023	1070.11309976182	[1148][M]+		3981	NA	
M666.5189T17.83	c18hypersil					-0.148305648489284	0.874545306384679	0	0.0398043989174433	0.968183215781745	0	0.022171950842619	0.99963339003253	0	0.547245656790821	0.342685656389989	0	0.235133241417946	0.481966843851377											M667T18	666.518949521388	1070.07617331777	[1148][M+1]+		3981	NA	
M667.1247T14.16	c18hypersil					-1.55604763350027	0.570155118757717	0	0.191266339585093	0.96998559030656	0	-1.62468772218712	0.718871562413001	0	1.21993832146852	0.508374346600791	0	1.47894034902459	1.19606706332797											M667T14	667.124699015334	849.458932180927			3301	NA	
M667.1981T3.83	c18hypersil					-0.14378140596494	0.701322678550171	0	0.370806188781851	0.0254864700416033	1	-0.252705848119875	0.577538080436152	0	0.254997464452641	0.220307853297004	0	0.972995544653728	1.51693779172049											M667T4	667.198084553556	230.048532122899			8	NA	
M667.5219T17.84	c18hypersil					-0.677300916030216	0.814662295274893	0	0.548073719794619	0.786039213937677	0	-0.524924173254782	0.89535794721105	0	0.186609381386306	0.918128752694301	0	0.720465129120195	0.0827095868877426											M668T18	667.521861962917	1070.11261099606	[1148][M+2]+		92	NA	
M667.5313T19.32	c18hypersil					0.654498020653351	0.560135418311105	0	-0.220548702507656	0.809876723142272	0	0.757277670588026	0.459423184770512	0	-0.0948930769684289	0.858091931885885	0	1.67232896304958	2.09825815012616											M668T19.1	667.53126892131	1159.49928101854			4635	NA	
M668.1172T15.25	c18hypersil					-0.227917707268157	0.816761704525211	0	-0.313161778763547	0.628052180309296	0	-0.154716141396735	0.925347611426173	0	-0.12912239657064	0.864737827806337	0	0.436339843118336	0.11067814506083											M668T15	668.117218755691	914.945364942737			4121	NA	
M668.4532T15.25	c18hypersil					-0.155674094049681	0.895632628674704	0	0.15309079984835	0.847025293431343	0	-0.304579790213628	0.836061888422441	0	0.111757181909972	0.878228285012037	0	0.365791559443074	0.461183600775029											M668T15.1	668.453161281571	915.147843293718			4097	NA	
M668.6228T14.95	c18hypersil					0.63472431953458	0.612696299972462	0	-0.887957503243708	0.172968964712912	0	0.469581432005288	0.784485582429273	0	-0.510590646704177	0.519236142958299	0	1.60630414506627	1.18249170792614											M669T15	668.62281753827	897.269268142712			4082	NA	
M668.721T0.81	c18hypersil					0.014672546007132	0.963616470573631	0	0.00385530492470032	0.983556576392849	0	-0.0296132116037882	0.942705440230685	0	0.0184970110899876	0.916375939641905	0	0.0937111583335261	0.479271792632833											M669T1	668.721008429849	48.6446305175206			1553	NA	
M668.7766T14.16	c18hypersil					-1.03135547261673	0.514942417527022	0	-0.0343535939185156	0.915516560011093	0	-0.519429379754433	0.701436476336665	0	0.27433216227317	0.628862837439555	0	1.65830226613093	1.19371617288831											M669T14	668.776576021344	849.429245674504			3302	NA	
M669.1112T14.16	c18hypersil					-0.913831141840912	0.557545609180364	0	0.0330049158493093	0.979490490707831	0	-0.317578147455427	0.739825501427239	0	0.0386279085129573	0.92283451047564	0	1.44126222221806	1.0451502594416											M669T14.1	669.111170553659	849.613863021218			3303	NA	
M669.4461T14.16	c18hypersil					-1.86496832083754	0.536832458663897	0	-0.950085762820493	0.525662297272293	0	-0.728843312829534	0.732043903833158	0	0.295459022444861	0.743634742896306	0	1.37854220463064	1.12806339129167											M669T14.2	669.446118131299	849.663622064298			3304	NA	
M669.7479T5.15	c18hypersil					-0.389786244257754	0.765337891983651	0	-0.280484364443724	0.724409803633682	0	-0.563850151959336	0.771874499882674	0	0.158691773326597	0.858091931885885	0	1.09298427983727	1.75984125986233											M670T5	669.747923374002	309.075190082579			3747	NA	
M669.8909T5.15	c18hypersil					-0.827958920661782	0.560135418311105	0	0.00996109483086371	0.962672711909234	0	-0.58579509688099	0.739349519799184	0	0.0600272360426608	0.932663855458219	0	1.65763845478332	1.81556415503743											M670T5.1	669.890923034984	309.162429183811			3689	NA	
M670.0346T5.15	c18hypersil					-0.531970360370916	0.655631223079791	0	-0.134368078503012	0.84434933982145	0	-0.548554523638396	0.771874499882674	0	0.166894025337362	0.848607108622429	0	1.27929097626175	1.59036276514765											M670T5.2	670.034561958455	309.083962348879			3748	NA	
M670.1777T5.15	c18hypersil					-0.719762331600107	0.597399161138669	0	0.183143763491199	0.892313544649807	0	-0.591992831343843	0.734483694959469	0	0.292565673419329	0.704153156591345	0	1.53052314979013	1.77624468231967											M670T5.3	670.177668521613	309.09273461518			3749	NA	
M670.4727T15.13	c18hypersil					-0.768655625829529	0.659850788701073	0	0.660342398638647	0.559795142672348	0	-2.07828884508548	0.399324668087128	0	-0.970841300401602	0.551646013644427	0	1.48309903579874	2.01112878579917											M670T15.1	670.472723853627	908.015763814917			4122	NA	
M670.7184T0.81	c18hypersil					-0.0836866568124677	0.773666111548262	0	-0.0333788988091701	0.847321913567698	0	-0.132816714794895	0.734992238877262	0	-0.00658618119143206	0.99466681188104	0	0.938392207354012	1.28279973989039											M671T1	670.718368073683	48.6475936904633			1554	NA	
M672.4385T13.67	c18hypersil					0.0185728868798449	0.979407612846681	0	-0.822980600891242	0.343543854887349	0	0.499847525438341	0.784485582429273	0	-0.739399468598064	0.376074413092526	0	0.381024473631387	1.04910839234506											M672T14.1	672.438517422016	820.387183779214	[1157][M]2+		866	NA	
M672.6304T19.92	c18hypersil					-0.406674006734162	0.862430994886941	0	-2.51081703263822	0.148940105828391	0	0.971877692328558	0.764811828076651	0	-0.88821854839922	0.527755177625822	0	0.0191106802100488	1.07827179946314											M673T20	672.630448274638	1195.38446285115			3487	NA	
M672.7156T0.81	c18hypersil					-0.0134114607641287	0.970350156030586	0	0.0201159240282998	0.929552851235614	0	-0.00643394030449507	0.980812427507988	0	0.0524512104838859	0.77909401203275	0	0.419339481133664	0.308218008979985											M673T1	672.715577742897	48.5696665925368			1555	NA	
M673.4488T14.48	c18hypersil					-0.838656743044762	0.511416817584445	0	-0.0946054845432354	0.839082081344169	0	-0.397195769394457	0.758121303453614	0	0.197543861377831	0.738860613373149	0	1.73620588522953	0.92456501400762											M673T14.2	673.44883624118	868.720063824132			3567	NA	
M673.7831T14.48	c18hypersil					-0.732083571745903	0.564245175902475	0	-0.00302104572479855	0.954030477196291	0	-0.455050980211194	0.734992238877262	0	0.329523115389138	0.581493586430077	0	1.41147587184575	0.998817583953012											M674T14.1	673.78311374308	868.594563369299			3568	NA	
M675.0104T5.52	c18hypersil					0.258876686594425	0.805025021679532	0	-0.381082642318976	0.523530894940716	0	-0.246490917785737	0.859292923015185	0	-0.398931540482254	0.490897265730496	0	1.16231019787615	0.139246742997157											M675T6	675.010406841905	331.462586530136		[M+K]+ 636.052	88	NA	
M675.3446T5.53	c18hypersil					0.163340643895545	0.815392190570445	0	-0.196046447826163	0.647656414803362	0	-0.409641889228222	0.67964113465155	0	-0.223549778202086	0.626711053667731	0	1.11180732169585	0.899910280345976											M675T6.1	675.344600758993	331.550820912078			88	NA	
M675.6788T5.52	c18hypersil					0.811537647971727	0.770981779491869	0	-0.989240174947094	0.533205416884773	0	0.165680723924735	0.9628789832247	0	-0.920462446910758	0.538182901652373	0	1.19271219091493	0.560103196739095											M676T6	675.678849915041	331.396970049024		[3M+3Na-H]2+ 427.809 [M+H-C6H10O5]+ 836.724	88	NA	
M678.1208T14.83	c18hypersil					-0.689378546072122	0.538728975554665	0	0.0225161276625165	0.974077829578209	0	-0.526332017034209	0.718229457738475	0	0.31128361857656	0.603069952426895	0	1.55609938298545	1.12197919591744											M678T15	678.12080582253	889.623794877207			3369	NA	
M678.4554T14.83	c18hypersil					-0.633086405923692	0.552705719993869	0	-0.0502861198255218	0.893042176048459	0	-0.360628467907624	0.718865499385197	0	0.110524020772129	0.795726652568474	0	1.47769784048604	1.08802282849876											M678T15.1	678.455353375875	889.60738990093			3370	NA	
M678.7896T14.83	c18hypersil					-0.656440652815968	0.651349356370537	0	-0.19053112471766	0.824000603888379	0	-0.213979322982265	0.911804059926999	0	-0.0453724048400694	0.969902295548178	0	0.912044133303711	0.214492056379969											M679T15	678.789550333244	889.552890491266			3371	NA	
M679.3688T6.94	c18hypersil					0.0373874718063494	0.941322509858784	0	-1.24823275487608	0.000115661928294559	1	0.183638107664873	0.765446010206568	0	-0.676811678153054	0.00810784910055267	1	0.586149169350168	0.699537691224635											M679T7	679.368765042221	416.531179081191			2111	NA	
M679.5121T6.93	c18hypersil					0.426807950244328	0.593322989156518	0	-1.45356875874052	1.68720869469017e-05	1	0.167202316463749	0.793248365885404	0	-1.07599174781307	0.00054235471036348	1	1.58077550239419	0.477856997171436											M680T7	679.512140218442	415.99375722366			38	NA	
M679.6551T6.93	c18hypersil					0.291739597913518	0.807676220211282	0	-1.78651552809405	4.12362800966247e-06	1	-0.00969556795424253	0.96631229066758	0	-1.5592830977352	1.48798625639767e-05	1	1.21557184590996	0.125036774586674											M680T7.1	679.655068949701	415.792047396231		[M+2K-H]+ 602.741	38	NA	
M679.7985T6.93	c18hypersil					0.459898841010482	0.636515004118432	0	-1.64509004256003	5.98003412539437e-05	1	0.297404069441052	0.718871562413001	0	-1.20787749835834	0.000335508632350926	1	1.28604796122325	0.6897891817378											M680T7.2	679.798522224537	415.776707930802			2112	NA	
M681.096T0.83	c18hypersil					-0.751379846151289	0.570155118757717	0	0.237660913039202	0.830663183517382	0	-0.220596213360814	0.788131207390242	0	0.786186618954957	0.0317673494897133	1	1.74538541164805	0.5167870959626											M681T1.1	681.096020645028	49.8253947784619			1560	NA	
M681.4355T16.83	c18hypersil					0.0920570449520035	0.969278311842737	0	-0.472094769543055	0.570356651714681	0	-0.0474595923075203	0.980102540492206	0	-0.113580362872009	0.892608404660581	0	0.435330342446511	0.23469847587615											M681T17	681.435548786478	1009.82560019038			4441	NA	
M681.4716T17.29	c18hypersil					-0.2805044519872	0.929123472509144	0	-0.726261455096113	0.731976133187261	0	0.0354939354410195	0.991987909597786	0	-0.213982952718272	0.929626067409505	0	0.104051342307574	0.204670803052874											M681T17.2	681.471605571266	1037.10463336418			3079	NA	
M681.4718T17	c18hypersil					0.504612824828513	0.898729435354553	0	-2.22235414984366	0.104577901631098	0	0.129274272411807	0.960475384152369	0	-2.22863407205804	0.0945008895093806	0	0.592502842041543	0.288753052398612											M681T17.1	681.471769166635	1019.72936295661			3602	NA	
