variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M374.0371T7.46	hilic															M374T7	374.037071432476	447.773970516903		[3M-2H]2- 250.03	3	NA	
M374.0781T2.32	hilic															M374T2	374.078142154554	139.273236048936			18	NA	
M374.0861T5.65	hilic															M374T6	374.086141553369	339.068171295533		[M+Cl]- 339.122	4	NA	
M374.1148T10.44	hilic															M374T10	374.114804603854	626.32218286742			1876	NA	
M374.1361T6.59	hilic															M374T7.1	374.136079482177	395.42927578651		[M-H+CF3COOH]- 241.143 [M+Cl]- 339.167	7	NA	
M374.1573T3.73	hilic															M374T4.1	374.157269974517	223.711350922613	[581][M]-	[M-H]- 375.168	8	NA	
M374.1573T6.61	hilic															M374T7.2	374.157328636135	396.337066668392			573	NA	
M375.115T7.66	hilic															M375T8	375.114984121223	459.548000274806	[582][M]-	[M+Cl+HCOOH]- 294.136	3	NA	
M375.1607T3.74	hilic															M375T4	375.160712902747	224.357571862512	[581][M+1]-		8	NA	
M376.033T7.46	hilic															M376T7	376.033017261387	447.319906257456			302	NA	
M376.1005T10.51	hilic															M376T11	376.100455418782	630.721743505682			1848	NA	
M376.1018T8.46	hilic															M376T8	376.101813731966	507.422971237675		[M+Cl+NH3]- 324.112	15	NA	
M376.1365T7.87	hilic															M376T8.2	376.136453710814	471.940365005503			180	NA	
M376.1366T5.37	hilic															M376T5	376.136577640009	322.494781616177		[M-H+HCOOH]- 331.136 [M-H-CO]- 405.133	9	NA	
M377.0705T1.35	hilic															M377T1	377.070457228376	80.7738765564895			452	NA	
M377.1973T1.52	hilic															M377T2	377.197331631486	91.3484609019325		[M-H+HCOOH]- 332.199	11	NA	
M378.0965T6.58	hilic															M378T7	378.096498107575	394.850736680968		[M+Cl+NaCOOH]- 275.138	7	NA	
M378.1157T5.41	hilic															M378T5.1	378.115748308805	324.546388449174		[2M-H+Cl]2- 361.143	12	NA	
M379.0694T6.81	hilic															M379T7	379.069432236077	408.420898545969		[2M-H]- 190.048 [M+Cl]- 344.098 [M-H]- 380.082	20	NA	
M379.1726T3.09	hilic															M379T3	379.172606195829	185.516274834806			1673	NA	
M381.0139T11.16	hilic															M381T11	381.013874967154	669.884047873675			2040	NA	
M381.0647T7.18	hilic															M381T7	381.064733999474	430.883958515986			3	NA	
M381.88T16.68	hilic															M382T17	381.879953662923	1000.61168980714	[585][M+2]-		31	NA	
M382.1009T8.47	hilic															M382T8	382.100899113322	508.297475561795		[M-H]- 383.108	15	NA	
M382.1295T2.94	hilic															M382T3	382.129537132362	176.698992010456			22	NA	
M383.0451T2.69	hilic															M383T3	383.045076333335	161.695615146451		[M-H+NaCOOH]- 316.068	22	NA	
M383.0771T2.3	hilic															M383T2	383.077064972275	138.112663192392		[M+Cl]- 348.108	18	NA	
M383.0771T9.03	hilic															M383T9	383.077138418462	541.73266449262			766	NA	
M383.183T2.94	hilic															M383T3.1	383.182984035842	176.113480705225			22	NA	
M384.1157T6.76	hilic															M384T7	384.115684968511	405.751999741665		[M-H]- 385.123	43	NA	
M384.8425T16.99	hilic															M385T17	384.842506260027	1019.56323276299		[M-H]- 385.844	1910	NA	
M385.1107T6.15	hilic															M385T6	385.110655568051	369.090579383208			309	NA	
M385.2236T1.39	hilic															M385T1	385.223620112834	83.6589551263118			29	NA	
M386.121T9.86	hilic															M386T10.3	386.121019190647	591.563704515677			1884	NA	
M387.1179T9.36	hilic															M387T9.2	387.117915566613	561.669751086698		[M-H+NaCOOH]- 320.124	19	NA	
M387.203T1.52	hilic															M387T2.2	387.202983016712	91.1550543141016			865	NA	
M387.2398T1.45	hilic															M387T1.1	387.239828246368	86.9269702821534			11	NA	
M388.8525T16.9	hilic															M389T17	388.852521322004	1013.83833503754		[3M-H+Cl]2- 247.911	28	NA	
M389.0796T8.81	hilic															M389T9	389.079584378495	528.319574513373		[M-H]- 390.087	748	NA	
M389.1207T3.63	hilic															M389T4	389.120690075739	217.903030901525			726	NA	
M389.1306T7.39	hilic															M389T7	389.130623892462	443.596905762784			3	NA	
M389.1683T5.49	hilic															M389T5	389.168298974257	329.474605391031		[2M-H]- 195.079	4	NA	
M389.2704T1.47	hilic															M389T1.2	389.27043165515	87.9784360736667		[M-H-COCH2]- 432.292	11	NA	
M391.1099T8.27	hilic															M391T8	391.109937242263	496.04639979189			15	NA	
M391.1131T9.27	hilic															M391T9.1	391.113050142314	555.926012161582			6	NA	
M391.5718T6.73	hilic															M392T7	391.571796998835	404.023443242616			2399	NA	
M392.0605T9.33	hilic															M392T9	392.060508180268	559.760905449179		[M-H]- 393.066	19	NA	
M392.0736T6.73	hilic															M392T7.1	392.073584026469	404.087249015279			2411	NA	
M392.1239T6.81	hilic															M392T7.2	392.123905230042	408.761429226449			1550	NA	
M392.5742T6.73	hilic															M393T7	392.574217360088	403.59785320217			2412	NA	
M393.1539T2.37	hilic															M393T2.1	393.153880378729	142.473731410802			1811	NA	
M393.1885T3	hilic															M393T3	393.188504256728	179.977610479097			22	NA	
M393.2659T1.53	hilic															M393T2.2	393.265878046886	91.6920206638528		[M-H-C4H8]- 450.329	11	NA	
M394.147T6.15	hilic															M394T6	394.147022210088	369.068048562889			4	NA	
M394.1623T2.22	hilic															M394T2	394.162305034703	133.170813457304			18	NA	
M395.0883T10.16	hilic															M395T10	395.088296635324	609.330969405772			1783	NA	
M395.096T5.91	hilic															M395T6	395.096037579659	354.321132159934			346	NA	
M396.0472T9.05	hilic															M396T9.1	396.047178380608	543.296508185721			748	NA	
M396.0717T4.14	hilic															M396T4	396.071705883599	248.295568611966		[M+Cl+CF3COOH]- 227.095	1	NA	
M396.1164T4.8	hilic															M396T5	396.116420054107	287.981794616746	[609][M]-	[M+Cl]- 361.143	12	NA	
M397.129T3.44	hilic															M397T3	397.129010012395	206.565947271673		[M-H-CO]- 426.128	8	NA	
M398.0532T8.55	hilic															M398T9	398.053197170008	512.812029275597			15	NA	
M399.0105T10.32	hilic															M399T10	399.010521493011	618.928714715845			26	NA	
M399.0955T8.27	hilic															M399T8.1	399.095516535073	496.478698135911		[2M-2H+Na]- 189.065	15	NA	
M400.1123T2.81	hilic															M400T3	400.112311449514	168.392008460501		[M+Cl]- 365.139	22	NA	
M401.0262T8.79	hilic															M401T9	401.026196748102	527.536996039518		[M+Cl+HCOOH]- 320.049	748	NA	
M401.1239T6.56	hilic															M401T7	401.123905665496	393.415721704947			7	NA	
M401.1571T2.55	hilic															M401T3	401.157060395877	153.294206772016			25	NA	
M402.1165T10.39	hilic															M402T10	402.116461171134	623.612417267557			1878	NA	
M403.2495T1.47	hilic															M403T1.1	403.24950910422	88.0601454115389		[M-H-C2H4]- 432.292	11	NA	
M404.1219T5.18	hilic															M404T5	404.121873116115	311.012685438211		[M-H]- 405.133	9	NA	
M404.1311T4.11	hilic															M404T4.1	404.131066142693	246.823249520291			1	NA	
M404.1321T10.38	hilic															M404T10	404.132085481526	622.688588827809		[M-H]- 405.137	26	NA	
M404.1932T2.66	hilic															M404T3	404.193206655748	159.777300896429			1674	NA	
M405.1284T9.11	hilic															M405T9.2	405.128393263918	546.39868834828			538	NA	
M406.1124T5.49	hilic															M406T5	406.112397880631	329.409673113766		[M-H+NaCOOH]- 339.122	4	NA	
M406.22T2.96	hilic															M406T3	406.220036925418	177.899231614347		[M-H]- 407.225	22	NA	
M407.0665T7.55	hilic															M407T8	407.066501711548	453.012527826357			3	NA	
M407.0995T6.37	hilic															M407T6	407.099467150888	382.210926812324			7	NA	
M407.2042T3.02	hilic															M407T3	407.204183648672	181.097011715034			22	NA	
M407.2211T1.42	hilic															M407T1	407.221080741092	85.1328016045611			1942	NA	
M408.0909T4.94	hilic															M408T5	408.090889814959	296.468123347355		[M+Cl]- 373.125	12	NA	
M409.1834T3.44	hilic															M409T3	409.183388396072	206.149659780399			637	NA	
M409.2367T1.42	hilic															M409T1	409.236666275556	85.3891065261974		[M-H-C2H4]- 438.276	29	NA	
M410.1785T5.44	hilic															M410T5	410.178542006017	326.551403257402			12	NA	
M411.1094T4.08	hilic															M411T4.2	411.109391587295	244.538996909683			1	NA	
M411.1626T5.4	hilic															M411T5	411.162601157722	323.956489698937			12	NA	
M411.602T9.41	hilic															M412T9	411.602003272539	564.377085340461			1474	NA	
M412.0785T8.8	hilic															M412T9.1	412.078469598354	528.169971965069		[M+Cl+CF3COOH]- 243.118 [M-H+CF3COOH]- 279.095	748	NA	
M412.1103T6.79	hilic															M412T7	412.11027974642	407.63096916187			2401	NA	
M412.6388T10.17	hilic															M413T10	412.638820909905	610.322473132766			1681	NA	
M413.1242T5.47	hilic															M413T5	413.124184692995	328.242181103847			24	NA	
M414.1273T5.17	hilic															M414T5	414.127287459901	310.432535392273			9	NA	
M414.7666T17.02	hilic															M415T17	414.766599070076	1021.40665189439			1910	NA	
M415.0638T6.88	hilic															M415T7	415.063768189849	413.038574007109			1505	NA	
M415.1398T3.44	hilic															M415T3	415.139805274878	206.437276812571		[M-H-COCH2]- 458.175	8	NA	
M415.1465T9.35	hilic															M415T9	415.146487456996	560.878877562448			19	NA	
M415.2316T5.81	hilic															M415T6	415.231646283373	348.303943557672	[633][M]-	[M+Cl]- 380.262 [M-H]- 416.238	4	NA	
M417.0789T4.12	hilic															M417T4	417.078876264446	247.39917960524			90	NA	
M417.7965T17.11	hilic															M418T17	417.796522066742	1026.35838540371		[M-H+Cl]2- 801.641	28	NA	
M418.0272T7.43	hilic															M418T7	418.027171714719	445.596665669195		[M-H-C4H8]- 475.102	3	NA	
M418.7955T17.11	hilic															M419T17	418.795547178738	1026.62136574549			28	NA	
M419.0805T6.93	hilic															M419T7	419.080496983882	415.765826791092			1551	NA	
M419.0916T6.51	hilic															M419T7.1	419.09161347556	390.826075030212		[2M+Cl]- 192.071	7	NA	
M419.449T10.36	hilic															M419T10.1	419.448991971323	621.573073687157		[M-H]- 420.456 [2M-3H]3- 630.684	26	NA	
M420.1366T7.87	hilic															M420T8	420.136600372433	472.438172508925		[M+Cl]- 385.164 [M-H]- 421.138	2	NA	
M420.8778T16.67	hilic															M421T17.3	420.877798814716	1000.49751015029			31	NA	
M421.1041T2.81	hilic															M421T3	421.104134753799	168.360750390264		[M-H]- 422.111	22	NA	
M421.1504T7.08	hilic															M421T7.1	421.150397640902	424.570732740514			3	NA	
M421.2273T1.23	hilic															M421T1	421.227340828109	73.8364190244129			5	NA	
M422.0881T3.63	hilic															M422T4	422.088109292017	217.583177663959		[M-H-H20]- 441.107	8	NA	
M423.0913T5.07	hilic															M423T5	423.091328596786	304.023422014047			12	NA	
M423.1278T5.21	hilic															M423T5.1	423.127762621523	312.658076596106			743	NA	
M423.1529T5.37	hilic															M423T5.2	423.152875669384	322.128089822012		[2M+Cl]- 194.082 [M+Cl]- 388.18	9	NA	
M423.2761T1.5	hilic															M423T1.1	423.276077257221	89.9898523215675		[2M-H]- 212.141	11	NA	
M424.1371T5.44	hilic															M424T5	424.137148995255	326.3314146085			931	NA	
M424.1576T5.42	hilic															M424T5.1	424.157623899081	325.007179089708			933	NA	
M424.8924T16.68	hilic															M425T17	424.892380063555	1000.65071690721		[M+Cl+HCOOH]- 343.912	31	NA	
M425.1073T7.35	hilic															M425T7	425.10727978853	440.924960562091			304	NA	
M425.142T8.3	hilic															M425T8	425.142010258111	497.930246420789		[M-H]- 426.146	15	NA	
M426.0229T8.78	hilic															M426T9	426.022907650882	526.634047860387			748	NA	
M426T10_ADP	hilic	ADP;Adenosine diphosphate;Adenosine 5'-diphosphate	CHEBI:16761	2	a,b	C00008	Nucleotide metabolism	Purine metabolism	Adenine|Adenine Sufate	HMDB01341	CID6022	C10H15N5O10P2	427.02942	XTWYTFMLZFPYCI-KQYNXXCUSA-N	InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	M426T10	426.023098513792	572.856613469445		[M-H]- 427.03	17	NA	
M426.0655T9.61	hilic															M426T10.1	426.065539147506	576.366943731979		[M-H]- 427.083	17	NA	
M427.1224T7.36	hilic															M427T7	427.122419936333	441.407260561249		[M-H+CF3COOH]- 294.136	3	NA	
M427.1256T8.8	hilic															M427T9.1	427.125595038572	527.924716644625		[M-H+Cl]2- 820.275	748	NA	
M427.1353T9.64	hilic															M427T10.1	427.13531227345	578.546099441622	[641][M+2]-		17	NA	
M428.0447T10.48	hilic															M428T10	428.044651609397	628.519349137718		[M-H-C6H8O6]- 605.08	26	NA	
M428.1787T4.34	hilic															M428T4	428.178661032439	260.441545684203		[M+Cl]- 393.215	1	NA	
M429.0214T10.37	hilic															M429T10.1	429.021364189568	622.498378488636			1846	NA	
M429.0905T5	hilic															M429T5	429.090471016086	300.125683667568			12	NA	
M431.1412T8.94	hilic															M431T9.1	431.141160542296	536.661059361581			10	NA	
M431.169T2.89	hilic															M431T3	431.168964073304	173.392604128582		[2M-2H+Na]- 205.098	22	NA	
M431.1919T8.25	hilic															M431T8.1	431.191874067011	494.868329474213		[M-H-C3H2O3]- 518.192	15	NA	
M431.2297T1.5	hilic															M431T2	431.229731691994	90.1174153941008			11	NA	
M432.1368T8.26	hilic															M432T8	432.136777863163	495.791075033142	[646][M]-		15	NA	
M433.1401T8.27	hilic															M433T8	433.140081387408	496.109880796934	[646][M+1]-		1058	NA	
M433.2365T1.42	hilic															M433T1.2	433.236520958136	85.0912823457807	[647][M]-	[M+Cl]- 398.262	29	NA	
M433.3334T1.44	hilic															M433T1.3	433.333383910133	86.269382519584			11	NA	
M434.106T11.45	hilic															M434T11	434.106004983418	686.773463750425			2292	NA	
M434.1183T6.08	hilic															M434T6	434.118320930964	364.845348598479	[648][M]-		4	NA	
M434.1421T3.63	hilic															M434T4	434.142126240563	217.87044343447		[M-H-C2H4]- 463.179	8	NA	
M434.1575T2.96	hilic															M434T3	434.157489440955	177.668325930098		[M-H]- 435.169	22	NA	
M434.24T1.4	hilic															M434T1	434.240023254167	84.2925384691992	[647][M+1]-		29	NA	
M435.1415T2.56	hilic															M435T3	435.141511323843	153.631944749045		[M-2H+Na]- 414.166	25	NA	
M435.2524T1.42	hilic															M435T1	435.252384153457	84.9597967044179	[647][M+2]-		29	NA	
M436.1038T3.29	hilic															M436T3	436.103758883218	197.149155918442			727	NA	
M436.2553T1.41	hilic															M436T1	436.255303472674	84.7930729416489	[647][M+3]-		29	NA	
M437.071T9.1	hilic															M437T9	437.071007692144	546.121710888024		[M-H-H20]- 456.09	748	NA	
M437.0877T2.93	hilic															M437T3	437.08765035624	175.654827300781			22	NA	
M437.1376T10.99	hilic															M437T11	437.137579631051	659.548009877562			2033	NA	
M437.2678T1.4	hilic															M437T1	437.267769350244	83.9622532934019	[653][M]-	[M-H]- 438.276	29	NA	
M437.4722T10.99	hilic															M437T11.1	437.472179849884	659.636618639801			2041	NA	
M439.1412T2.29	hilic															M439T2	439.141170546953	137.441006337988		[M+Cl]- 404.176	18	NA	
M440.0987T3.63	hilic															M440T4	440.098684388867	217.630801102787		[M-H]- 441.107	8	NA	
M440.183T7.14	hilic															M440T7	440.183019480007	428.559530563163			212	NA	
M440.6096T10.95	hilic															M441T11	440.609616227171	657.225780803457			2042	NA	
M441.0923T6.67	hilic															M441T7	441.092331138171	400.184319859412		[M-H]- 442.102	7	NA	
M441.8642T16.68	hilic															M442T17	441.864186850776	1000.52159875961	[655][M+1]-		2016	NA	
M442T10_GDP	hilic	GDP;Guanosine diphosphate;Guanosine 5'-diphosphate	CHEBI:17552	2	a,b	C00035	Nucleotide metabolism	Purine metabolism	Guanine	HMDB01201	CID8977	C10H15N5O11P2	443.02433	QGWNDRXFNXRZMB-UUOKFMHZSA-N	InChI=1S/C10H15N5O11P2/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(25-9)1-24-28(22,23)26-27(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	M442T10	442.018113580469	613.686673360633			1682	NA	
M442T9.1_dihydrofolic.acid	hilic	Dihydrofolic acid	CHEBI:15633	2	a,b	C00415	Metabolism of cofactors and vitamins	Folate biosynthesis|One carbon pool by folate	Folate	HMDB01056	CID98792	C19H21N7O6	443.15533	OZRNSSUDZOLUSN-LBPRGKRZSA-N	InChI=1S/C19H21N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,12,21H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)/t12-/m0/s1	M442T9.1	442.148709117385	559.268843690619		[M+Cl]- 407.179 [M-H]- 443.156	19	NA	
M442.1574T5.52	hilic															M442T6	442.157435928467	331.098961156329			4	NA	
M442.8912T16.68	hilic															M443T17	442.891188084483	1000.5419162932	[656][M+2]-		31	NA	
M443.1073T4.1	hilic															M443T4	443.107321314231	245.944969322969			128	NA	
M443.168T2.91	hilic															M443T3	443.167972445108	174.543636809029			22	NA	
M444.1728T8.09	hilic															M444T8	444.172806608739	485.297011223296		[M-2H+Na]- 423.206	15	NA	
M444.2096T8.96	hilic															M444T9	444.209565969897	537.535711795475		[M+Cl+CF3COOH]- 275.235 [M-H+CF3COOH]- 311.21	10	NA	
M445.1075T7.7	hilic															M445T8	445.107519421244	462.116161764736			3	NA	
M445.1601T8.3	hilic															M445T8.1	445.160079379267	498.052676849686		[M-H-CO]- 474.165	15	NA	
M446.099T4.05	hilic															M446T4	446.098955218774	243.005302958066		[M+Cl]- 411.135	1	NA	
M447.3129T1.46	hilic															M447T1.1	447.312864028648	87.7975192360164		[M-H]- 448.319	11	NA	
M448.365T1.61	hilic															M448T2	448.365027136133	96.44973586251			2444	NA	
M449.3283T1.48	hilic															M449T1.2	449.32829462301	88.9121207484458		[M-H]- 450.329	11	NA	
M450.1736T8.56	hilic															M450T9	450.173637776095	513.371983841492			16	NA	
M451.1341T8.24	hilic															M451T8	451.134053110517	494.516455314715	[667][M]-	[2M-2H+Na]- 215.076	15	NA	
M451.1366T3.26	hilic															M451T3	451.136575574158	195.479764591225			2531	NA	
M452.1182T8.58	hilic															M452T9	452.118195945135	514.640244186109		[M-H-C6H8O6]- 629.177	1288	NA	
M452.1545T8.24	hilic															M452T8	452.154519831322	494.669009687629	[667][M+1]-		15	NA	
M453.066T9.32	hilic															M453T9	453.065980492232	559.428305927004		[M-H-CH3]- 469.088	19	NA	
M454.1937T5.98	hilic															M454T6	454.193681513838	358.763340307747	[670][M]-		4	NA	
M455.0542T11.65	hilic															M455T12	455.05421087356	698.958456331371			2325	NA	
M455.0817T9.07	hilic															M455T9.1	455.081671103369	544.262545908132		[M-H]- 456.09	748	NA	
M455.1178T7.34	hilic															M455T7.1	455.117794018319	440.267654707051		[3M+2Cl]2- 280.088	3	NA	
M455.1417T10.67	hilic															M455T11	455.141666536206	640.08148774207			2093	NA	
M455.1527T8.34	hilic															M455T8	455.152650514359	500.347678649414		[M-H-H20]- 474.165	15	NA	
M455.154T5.18	hilic															M455T5	455.15399706076	310.531837732594	[672][M]-	[M-H+NaCOOH]- 388.18	9	NA	
M455.3179T1.4	hilic															M455T1	455.317937534425	83.9600429092612			29	NA	
M455.7525T17.11	hilic															M456T17	455.752471529588	1026.7077977884		[M+Cl]- 420.779	28	NA	
M457.0538T9.39	hilic															M457T9.1	457.053836493779	563.380505337789		[M+Cl]- 422.084	19	NA	
M457.1207T9.07	hilic															M457T9.2	457.120655849611	544.487047440687		[2M-H]- 229.071	748	NA	
M457.2372T1.41	hilic															M457T1.2	457.237241653773	84.5118474980423			1941	NA	
M457.3339T1.45	hilic															M457T1.3	457.333884369637	87.0871980571232			11	NA	
M458.1533T5.16	hilic															M458T5	458.153250496581	309.587712646781		[M+Cl]- 423.182	9	NA	
M458.7567T17.02	hilic															M459T17	458.756711119369	1021.07077255414		[M-H-C2H4]- 487.791	1910	NA	
M459.1364T8.8	hilic															M459T9	459.136426628648	528.196850216061		[M-H-H20]- 478.161	748	NA	
M460.1678T7.83	hilic															M460T8	460.167830721526	469.679094568772			187	NA	
M462.1154T8.55	hilic															M462T9.1	462.115390404885	513.0852720707		[M-H-C2H4]- 491.156	15	NA	
M462.1471T8.32	hilic															M462T8.1	462.147076628039	499.136074437258			1286	NA	
M464.0987T10.45	hilic															M464T10	464.098716441206	626.878472928857			26	NA	
M464T2_glycocholate	hilic	Glycocholic acid;N-choloylglycine;Cholylglycine	CHEBI:29746	2	a,b	C01921	Lipid metabolism	Primary bile acid biosynthesis	Cholate	HMDB00138	CID10140	C26H43NO6	465.30904	RFDAIACWWDREDC-FRVQLJSFSA-N	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	M464T2	464.302168082899	90.8033636758333		[3M+Cl]- 143.108 [M+Cl]- 429.327	11	NA	
M465.1764T7.19	hilic															M465T7	465.176373176161	431.39825442751			3	NA	
M465.3048T1.23	hilic															M465T1	465.304767421858	73.7266200842201		[2M-H+Cl]2- 448.309	5	NA	
M466.2046T5.4	hilic															M466T5	466.204573087767	324.128921991812			934	NA	
M466.308T1.19	hilic															M466T1	466.308007492965	71.3348022323855			48	NA	
M467.0917T9.32	hilic															M467T9	467.091733197504	558.928275943248			1475	NA	
M467.1346T6.98	hilic															M467T7	467.134561955121	418.630365392364			1504	NA	
M468.8558T16.68	hilic															M469T17.1	468.855802906055	1000.61402006288			31	NA	
M469.168T8.83	hilic															M469T9	469.168027115871	529.84369801022			826	NA	
M470.0882T2.64	hilic															M470T3	470.088197034376	158.175539396437			22	NA	
M470.1432T8.6	hilic															M470T9	470.1432296736	515.880006905101			1293	NA	
M470.152T9.61	hilic															M470T10	470.151962361759	576.311426551429		[M-H-C6H10O4]- 617.206	17	NA	
M471.0709T7.53	hilic															M471T8	471.070896939344	451.890926727521			3	NA	
M471.1011T6.01	hilic															M471T6	471.101131240709	360.550760111008		[M+Cl]- 436.137	4	NA	
M471.1519T8.23	hilic															M471T8.1	471.151887313917	494.080624747387		[M-H+HCOOH]- 426.146	15	NA	
M471.1659T3.49	hilic															M471T3	471.165875110734	209.502696205595			8	NA	
M472.1499T6.89	hilic															M472T7	472.149899819698	413.509384421364			1552	NA	
M473.163T8.24	hilic															M473T8	473.163009370036	494.599086896793		[2M-H]- 237.083 [M-H]- 474.165	15	NA	
M474.1472T8.77	hilic															M474T9	474.147177369985	526.244142152009	[683][M]-	[M-2H+Na]- 453.187 [M-H]- 475.158 [M-H-CH2]- 489.17	16	NA	
M474.1988T3.47	hilic															M474T3	474.198806805904	208.499579254178		[M-H+NH3]- 458.175	8	NA	
M475.1245T8.4	hilic															M475T8	475.124494584124	503.972418349786		[M-H-CH3]- 491.156	15	NA	
M476.0939T8.46	hilic															M476T8	476.093891754268	507.807593286738			15	NA	
M476.2787T1.34	hilic															M476T1.1	476.278729234147	80.2772645774205	[682][M+3]-		5	NA	
M477.2822T1.35	hilic															M477T1	477.282198175768	80.8636022313034			5	NA	
M478.1685T8.62	hilic															M478T9.1	478.16845838244	517.122156135552			1305	NA	
M480.1842T8.64	hilic															M480T9	480.184198728887	518.325511034147			1291	NA	
M480.7386T20.38	hilic															M481T20	480.738624933324	1222.52150501124			30	NA	
M481.1447T8.3	hilic															M481T8	481.144721842373	497.895838209067		[M-H-CO2]- 526.142	15	NA	
M481.2409T2.96	hilic															M481T3.1	481.240857667904	177.400692287067			22	NA	
M482.1038T9.42	hilic															M482T9	482.103815921797	565.048130629422			1466	NA	
M482.1189T8.4	hilic															M482T8	482.118856485565	503.83630627919			15	NA	
M483.2733T1.3	hilic															M483T1	483.273326493342	78.0171735316553	[691][M]-	[M+Cl]- 448.309 [M-H-NH3]- 501.291	5	NA	
M485.3289T1.47	hilic															M485T1.2	485.328899048247	88.2948499734278		[3M-H+Cl]2- 312.231	11	NA	
M486.672T11.13	hilic															M487T11	486.671955902098	667.601320396348			2043	NA	
M486.8552T16.68	hilic															M487T17.1	486.85517675867	1000.61168980714	[692][M+2]-		31	NA	
M487.1312T8.93	hilic															M487T9.1	487.131178832285	535.641437800466		[M-H-COCH2]- 530.131	10	NA	
M487.1321T3.92	hilic															M487T4	487.132135137862	235.359586383869	[694][M]-	[2M-H]- 244.066	8	NA	
M487.2377T2.51	hilic															M487T3	487.237711379399	150.620718004581			1809	NA	
M488.1358T3.93	hilic															M488T4	488.135763525797	235.812442815501	[694][M+1]-		8	NA	
M488.1644T5.32	hilic															M488T5	488.16442825243	319.435027656818		[M-H]- 489.175	9	NA	
M488.1892T3.08	hilic															M488T3	488.18920005654	184.911456623307	[697][M]-	[M+Cl+HCOOH]- 407.225	22	NA	
M489.1374T3.92	hilic															M489T4	489.137366035516	235.472321767941	[694][M+2]-		8	NA	
M489.1484T8.84	hilic															M489T9.1	489.148423805966	530.376215140145		[M-H]- 490.149	748	NA	
M489.1765T3.5	hilic															M489T4.1	489.17651754078	210.032497219534		[M-H-C4H8]- 546.242	8	NA	
M489.3229T1.48	hilic															M489T1.1	489.322932171534	88.8931521342734	[695][M+2]-		11	NA	
M490.8821T9.19	hilic															M491T9	490.882141831324	551.433804698824			540	NA	
M491.1282T2.29	hilic															M491T2	491.128229603029	137.247720868897		[3M+Cl]- 152.056	18	NA	
M491.1554T11.14	hilic															M491T11	491.155441174943	668.390851335403			2029	NA	
M491.4899T11.15	hilic															M491T11.1	491.489882562139	668.713204431917			2029	NA	
M493.1503T3.45	hilic															M493T3	493.150338668197	207.196829230939		[M+Cl]- 458.175	8	NA	
M493.1809T8.25	hilic															M493T8	493.180946700986	494.790481136966			15	NA	
M493.2231T3.44	hilic															M493T3.1	493.223112212632	206.125285088736		[M-H-H20]- 512.255	8	NA	
M493.8689T16.68	hilic															M494T17	493.868943872258	1000.51713785953		[M+Cl+NH3]- 441.868	31	NA	
M494.326T1.43	hilic															M494T1	494.325982633694	85.9187280212423		[M-H]- 495.325	11	NA	
M495.0732T7.31	hilic															M495T7	495.073174592168	438.370555886232			3	NA	
M495.1871T7.23	hilic															M495T7.1	495.187143344231	433.832458396169			306	NA	
M495.2103T2.26	hilic															M495T2	495.210321126623	135.679350640004		[2M-H]- 248.097	18	NA	
M495.8419T16.67	hilic															M496T17	495.841876450402	1000.32305664341		[M-2H+Na]- 474.871	31	NA	
M496.1442T8.7	hilic															M496T9.2	496.144158947721	521.857129677311		[M-2H+Na]- 475.158	16	NA	
M496.7123T17.03	hilic															M497T17	496.712313322184	1021.70679961584			1910	NA	
M498.9308T1.24	hilic															M499T1	498.930758268022	74.2143999827638			5	NA	
M499.052T7.45	hilic															M499T7	499.052002456339	447.168396579362	[706][M]-	[2M-H]- 250.03	3	NA	
M500.0555T7.44	hilic															M500T7	500.055463215796	446.648351075975	[706][M+1]-		3	NA	
M500.066T10.76	hilic															M500T11	500.066018510223	645.83989071897			2101	NA	
M500.1204T10.12	hilic															M500T10	500.12035201557	607.41140897102			1684	NA	
M501.0473T7.45	hilic															M501T7	501.047275597439	447.053133063424	[706][M+2]-		3	NA	
M501.1166T8.36	hilic															M501T8	501.116573625238	501.784145585957			15	NA	
M501.1266T8.76	hilic															M501T9	501.126574786536	525.772402150732			1293	NA	
