variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M808.916T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M809T1.1	808.915982583745	47.2451142658691		[M+Cl]- 773.958	18	NA		0.0366067455604142	0.96472402393498	0	0.361561758680498	0.0191014363715898	1	0.195101789583223		0
M242.0789T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M242T1.4	242.078855981669	69.712234326897		[3M+2Cl]2- 138.082	205	NA		-0.0332495334663268	0.96472402393498	0	-0.220427804347702	0.170173933686003	0	0.502674563596414		0
M174.0407T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M174T1.1	174.040728803867	71.1148958088432			8	NA		0.0302540791421375	0.96472402393498	0	0.18062829716666	0.258532311947188	0	0.149003158498575		0
M896.3453T0.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M896T1.1	896.345277932616	48.1627328127596		[M+Cl+NH3]- 844.34	18	NA		0.0224911334562439	0.96472402393498	0	0.149187928805603	0.180577968742818	0	0.0437390313245552		0
M178.949T0.7_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M179T1.2	178.948961238713	43.2023624008579		[3M+2Cl]2- 95.9937 [3M+2Cl]2- 95.9937	90	NA		0.0183313978835109	0.96472402393498	0	-0.171593892530373	0.306453838580868	0	0.0605566067071644		0
M199.038T1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M199T1.2	199.03803439375	59.9951208222815			1837	NA		-0.0171261274828414	0.96472402393498	0	0.143590176727265	0.359742007932371	0	0.0258917911256318		0
M134.8946T18	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M135T18.1	134.894582909317	1078.88199143837			534	NA		-0.0157612447057129	0.96472402393498	0	0.060138743597248	0.631235769769088	0	0.613265993554349		0
M548.2969T16.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M548T17	548.29691389194	996.678227299482			1420	NA		-0.0114846149286763	0.96472402393498	0	0.235558918260615	0.0862332088574675	0	0.38132676729998		0
M739.2039T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M739T16	739.203938538013	936.031637767818	[500][M+1]-		17	NA		-0.0114805978925112	0.96472402393498	0	0.0468226453535898	0.625975365889531	0	0.133648681353538		0
M716.2738T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M716T16	716.273753206555	936.396625867824	[489][M]-	[M-H+HCOOH]- 671.285	17	NA		-0.0104248609236528	0.96472402393498	0	0.00181599667004662	0.981484045367113	0	0.0087039524346208		0
M142T8.2_L.Tryptophan.frag.1..M.H.	metabolomics_plasma_c18acquity_neg	MX2	c18acquity	L-Tryptophan frag 1 [M-H-CH3NO2]-	CHEBI:27897	1	a,b,c	M142T8.2	142.066200533118	452.088512400711			32	NA		-0.00961076745684686	0.96472402393498	0	0.339912421526988	0.0224264317538647	1	0.312835905647943		0
M926.3275T0.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M926T1.1	926.327496258653	47.0367081429701	[615][M+1]2-		18	NA		0.00853388450250314	0.96472402393498	0	-0.32210809415349	0.021542227464484	1	0.217144092269256		0
M92.9279T0.9_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M93T1	92.9279100509291	52.6360714825784		[M-H-C6H10O5]- 255.991 [M-H-C6H10O5]- 255.991	33	NA		0.00663543481035589	0.96472402393498	0	0.00669746055865517	0.914201847386957	0	0.25694340044629		0
M109.0294T9.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M109T9	109.029433946042	547.399046672562			193	NA		0.000660373538062586	0.96472402393498	0	-0.598959375164092	0.000373968357360457	1	0.306384314633445		0
M1003.57T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M1004T15	1003.56999013909	877.27392218022	[656][M+2]-		994	128	@M1002.5677T14.6|+13C	-0.0580053919466117	0.965413576387071	0	-0.822131227777747	8.11112639138954e-05	1	0.296976468570026		0
M209.0666T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M209T1.2	209.066632319795	55.4089504613138		[M-H]- 210.075	105	NA		-0.0444205526515198	0.965413576387071	0	-0.14172365402437	0.643189142066648	0	0.192779779719942		0
M527.2871T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M527T15	527.287142774433	875.785258733304	[315][M+3]-		52	NA		-0.0339443919344351	0.965413576387071	0	-0.323794788851853	0.0303699889629107	1	0.235694275225689		0
M134.8945T17.8_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M135T18.2	134.894543897235	1066.27796646725			14	NA		0.0324788460292709	0.965413576387071	0	0.211447499404235	0.234852352993229	0	0.306425021510329		0
M145.087T10.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M145T10.3	145.087026999278	606.741899069532			1733	NA		0.0256182883469371	0.965413576387071	0	0.0470180477405986	0.818577627953931	0	0.756497486137983		0
M431.9295T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M432T1	431.929532341145	46.1938069948087	[261][M+1]-		1829	NA		0.0196738655552267	0.965413576387071	0	-0.192658338354089	0.317873074488622	0	0.417101593851051		0
M560.3311T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M560T17	560.331078854335	1009.30773547976	[355][M+2]-		19	NA		0.0185602559149665	0.965413576387071	0	0.160814358304272	0.0691173910691595	0	0.0382425683433125		0
M564.9278T14.7_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M565T15.5	564.927760326762	882.674329237044			501	NA		-0.0183349592263919	0.965413576387071	0	-0.182748026423894	0.0238019300230966	1	0.215291553259488		0
M565.3341T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M565T15.10	565.334130144652	897.138334903242	[359][M+1]-		742	NA		0.0128084411402583	0.965413576387071	0	-0.218141029754284	0.133360482699783	0	0.0544630290762686		0
M637.2636T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M637T15	637.263637611114	882.037783397118	[429][M+1]-		11	NA		-0.0127282642659399	0.965413576387071	0	-0.101006097138717	0.104426600079938	0	0.118449747434243		0
M417.048T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M417T1	417.048048657936	47.2290521741912	[256][M]-	[M-H+NaCOOH]- 350.068	18	30	@M281.0731T0.8|+2(HCOONa)|@M349.0606T0.8|+(HCOONa)|@M485.0354T0.8|-(HCOONa)|@M553.0227T0.8|-2(HCOONa)	0.00593535303690018	0.965413576387071	0	0.595020643511907	1.09065597111763e-05	1	0.0465498226941474		0
M734.2523T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M734T15	734.252332368668	884.466591939696	[496][M+1]-		172	NA		-0.00348712149342312	0.965413576387071	0	0.254818255474897	0.00646466357634461	1	0.374908676600484		0
M454.284T15.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M454T15	454.284046442988	906.39569441829	[266][M+2]-		1188	NA		-0.0349446375994074	0.966428044050675	0	-0.387844491168641	0.00991810228977891	1	0.311673284527087		0
M243.1966T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M243T15	243.196568266512	874.029107658804			2287	NA		-0.0223800744651381	0.966428044050675	0	-0.117610272904827	0.388853263531476	0	0.316943626540421		0
M117.9285T9.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M118T9.2	117.928532293818	563.837393564265			1435	NA		-0.0124468040559851	0.966428044050675	0	0.0384208001880157	0.747582196474682	0	0.0885041777191463		0
M131T1.4_L.Asparagine	metabolomics_plasma_c18acquity_neg	MX2	c18acquity	L-Asparagine	CHEBI:17196	1	a,b,c'*	M131T1.4	131.046180213407	51.5428715293678			33	NA		-0.00624287621821829	0.966428044050675	0	0.413834742963434	0.0109559851998162	1	0.157747441739861		0
M284.7748T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M285T1	284.774796245253	51.9862096116314		[2M-2H+K]- 123.904	33	NA		0.00280763485671365	0.966428044050675	0	-0.281280837366689	0.00544122345729951	1	0.0985807589606552		0
M116.9285T7.5_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M117T8.1	116.928454443286	452.449075866946			32	7	@M99.9257T7.5|+(OH.)|@M115.9206T7.5_1|+13C|@M117.9285T7.5|-13C|-15N	-0.00237205894372927	0.966428044050675	0	0.710487887275942	0.00147028018911932	1	0.486209886834647		0
M537.9015T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M538T1.1	537.90147298059	53.0119664991167			33	NA		0.024963706692402	0.966610491160436	0	0.101959231139915	0.553127361729906	0	0.164983011451616		0
M201.0381T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M201T1.1	201.038090811326	72.1644313271064		[M-H+NaCOOH]- 134.06	8	NA		-0.0114561419656454	0.966610491160436	0	0.0100296084142926	0.933513895919113	0	0.190206094548768		0
M486.0386T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M486T1	486.038581350359	47.184186502803	[288][M+1]-		18	NA		0.0384512729555855	0.968792151152799	0	0.478819299979369	0.00248184031522355	1	0.314505251895787		0
M218.9823T0.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M219T1	218.982332275711	43.2456178687862			90	NA		-0.0235107094590283	0.968792151152799	0	-0.116602369400558	0.455469481552828	0	0.144274309595535		0
M359.0483T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M359T1	359.048287923263	70.8025775490228			8	68	@M381.0301T1.2|-Na	-0.0600374517996975	0.969686139760074	0	-0.654210272128767	0.0172660692000395	1	0.0349136374156139		0
M532.8744T0.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M533T1	532.874371088843	42.9243432682699	[330][M]-	[M-H+CF3COOH]- 399.894	90	101	@M534.8735T0.7|-34S|-41K|-37Cl	0.0220673814569992	0.969686139760074	0	-0.250292299105896	0.32088309859528	0	0.115848173582911		0
M665.2584T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M665T15.1	665.258448472791	882.006608309538	[455][M+1]-		11	NA		-0.0185788586488549	0.969686139760074	0	-0.201762930601472	0.017852100201947	1	0.174449048345929		0
M603.2069T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M603T15	603.206935272748	877.950032581356	[398][M+3]-		51	NA		0.0110630883030751	0.969865920295883	0	-0.168629542094651	0.22397212560104	0	0.0445903763964396		0
M217.0177T7.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M217T8.1	217.017734278032	452.284002089922			32	NA		-0.00212041222527048	0.969865920295883	0	0.614418325612911	0.00276326684676026	1	0.029227088945356		0
M650.3078T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M650T16	650.307845075952	936.291648411234			17	NA		0.0151879982498784	0.970245840804342	0	0.0918185222647967	0.345632336551558	0	0.284364185454139		0
M155.8667T1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M156T1	155.866713117014	57.5128689029789		[M-H-CH3]- 171.906	105	NA		-0.0124241144113206	0.970245840804342	0	-0.0593559615230603	0.498800579735225	0	0.381716417699921		0
M753.2408T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M753T15.1	753.240829733906	897.662270358288		[M+Cl+NaCOOH]- 650.284 [M-H+NaCOOH]- 686.261	26	NA		-0.0241311790346721	0.970498470950704	0	-0.19360112609095	0.151193187618827	0	0.366000804924998		0
M205.0883T7.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M205T8	205.088279423438	452.319118467759	[83][M+2]-		32	NA		-0.0105173560390295	0.972410722850449	0	0.418480217723319	0.0513832147571497	0	0.231454434686023		0
M159T7_peptide.fragment	metabolomics_plasma_c18acquity_neg	MX2	c18acquity	peptide fragment		3	b,c	M159T7	159.092672783012	440.954844859262		[M-H-CO2]- 204.09	195	NA		0.0662261227326848	0.973698250726107	0	0.831282792044522	0.00452019924366128	1	0.0774500283364967		0
M292.9299T0.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M293T1	292.929919267056	43.1322603434953		[M+Cl+NH3]- 240.932	90	NA		0.0238854794677774	0.973698250726107	0	0.0150751258602124	0.963156420734589	0	0.252241326035352		0
M481.3129T16.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M481T17	481.312878650545	996.364773248766	[283][M+1]-		1418	NA		0.0192787755244943	0.973698250726107	0	0.100602487020469	0.480044003931167	0	0.142409316886769		0
M711.1787T15.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M711T15	711.178717132558	916.849751012598			1975	NA		-0.0141168799630993	0.973698250726107	0	-0.0580309110960542	0.593607926835629	0	0.164931427144117		0
M585.3523T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M585T17	585.352265312684	1009.41296656571		[M-H-CH3]- 601.381	19	NA		-0.0107582267202986	0.973698250726107	0	0.0681203288562653	0.574675966901386	0	0.287365331276035		0
M157.0117T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M157T15.4	157.011741853099	898.151573858934			26	NA		0.00405111969074134	0.973698250726107	0	-0.0835985254347751	0.174150394744474	0	0.078820403619952		0
M103.9201T7.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M104T7	103.920149407791	440.592756118297			195	NA		-0.000554042890138717	0.973698250726107	0	0.530123666974815	0.00330950360616785	1	0.356186608022176		0
M566.3463T15.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M566T15.7	566.346300609588	921.89624335335	[363][M]-	[M+Cl]- 531.377 [M-H]- 567.354	62	108	@M567.3497T15.4|-13C	-0.0299092734526489	0.974339553284212	0	-0.332133968524779	0.0256054760021818	1	0.233184276204615		0
M89.0243T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M89T1	89.0243491336104	71.3080511060262	[2][M]-		8	4	@M90.0277T1.2|-13C	-0.0218945341511407	0.974895460276029	0	-0.0179767877154262	0.949164329073537	0	0.0730900532357413		0
M113.0244T9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M113T9	113.0243596474	537.863477436389			140	NA		-0.0100692748050886	0.974895460276029	0	0.682513217744299	0.0304324080029926	1	0.31751850660058		0
M908.9342T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M909T1	908.934164542355	47.5246601556848		[M-H]- 909.935	18	NA		-0.00485574521508525	0.974895460276029	0	0.259738182424021	0.043767732579633	1	0.317586493223377		0
M189.0081T0.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M189T1.1	189.008139348729	43.1423333026378		[M-H]- 190.015	90	31	@M146.9611T0.7_2|+(C3H6)	0.00777721531122388	0.975003588742522	0	-0.204738583826016	0.135178362226147	0	0.0330103662902222		0
M97.0041T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M97T1.5	97.0041260913378	71.0213044322424		[M-H-CH2]- 112.018	8	NA		0.0851787267781692	0.976528203360806	0	0.980798061737209	0.0644385404576875	0	0.108973181637931		0
M114.9341T7.5_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M115T8	114.934101898833	452.246203962168		[M+Cl]- 79.9619	32	NA		0.0448307373384047	0.976528203360806	0	0.573309041431321	0.0452168158252346	1	0.324529760321546		0
M564.3305T15.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M564T15.2	564.330464851317	910.64725681701			1217	NA		-0.0386875727699003	0.976528203360806	0	-0.503238753028995	0.0214800587563973	1	0.386362738840852		0
M144.9234T8.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M145T8	144.92340510317	502.419166191736		[M-H]- 145.931	136	NA		0.0384559825487258	0.976528203360806	0	0.0837845056430879	0.841638765027239	0	0.479342202881951		0
M623.1965T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M623T15	623.196511384564	875.646199140618		[M+Cl]- 588.227 [M-H]- 624.203	52	NA		-0.0339826270241996	0.976528203360806	0	-0.528896253411942	0.000131367703030489	1	0.308644132624699		0
M186.0561T7.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M186T8	186.05609809581	452.356751757465		[M-H-NH3]- 204.091	32	NA		0.0338055928306211	0.976528203360806	0	0.458536823470766	0.0109114252246463	1	0.013851498606236		0
M242.1762T12.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M242T13.1	242.176212677981	772.034380255362			688	NA		0.031248978993446	0.976528203360806	0	0.104855714686396	0.73424664409317	0	0.392576387982706		0
M259.0223T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M259T1.1	259.022295637028	54.2640139211035			105	NA		-0.0289755080090881	0.976528203360806	0	-0.188605801686233	0.543387001047685	0	0.371170766239306		0
M510.3469T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M510T17	510.34687663702	1009.30773547976	[305][M+2]-		19	NA		0.024727526293697	0.976528203360806	0	0.388390419597251	7.8397053275583e-05	1	0.0083737675921069		0
M392.031T7.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M392T8	392.031019766164	452.39203297335		[M+Cl]- 357.065	32	NA		0.0240408541484509	0.976528203360806	0	0.297190894393156	0.0727756845680602	0	0.0580042866572738		0
M143.0347T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M143T1.2	143.034654006269	71.8963129297332			8	NA		0.0227047233436206	0.976528203360806	0	0.296297388704371	0.0470527381101891	1	0.285371614151707		0
M198.9366T7.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M199T8	198.936564571248	452.120167205113			32	NA		0.0222071298429043	0.976528203360806	0	0.192164483100244	0.171106317038781	0	0.100114245200185		0
M406.8798T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M407T1	406.879827734362	53.2046093679591		[2M-2H+K]- 184.969 [M+Cl]- 371.909	33	NA		0.0184534652532431	0.976528203360806	0	0.0186671222775061	0.940205193944325	0	0.235553297516234		0
M350.9187T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M351T1	350.918707030152	53.4428580889817		[M-H]- 351.928	33	NA		0.0181930482850596	0.976528203360806	0	0.0454751251707926	0.845705589784779	0	0.0761892172588989		0
M594.3773T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M594T17.1	594.37733991256	1008.21376358784		[M-H-H20]- 613.396	19	NA		-0.016909484199628	0.976528203360806	0	-0.741141279036292	1.75229878441021e-05	1	0.270110428497722		0
M736.1854T14.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M736T15	736.185373521731	885.287032061628	[497][M]-		172	NA		-0.0162049848413179	0.976528203360806	0	-0.158564223956933	0.174411167803491	0	0.0569278062162598		0
M910.8979T0.8_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M911T1.1	910.897869573341	47.38080624765	[609][M]2-		18	NA		0.015753754979821	0.976528203360806	0	0.638877999707878	1.18835328025627e-06	1	0.0604415042327019		0
M92.0505T8.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M92T9	92.050522433299	519.109448896926			1080	NA		0.0151007267468533	0.976528203360806	0	0.940114813111869	0.000707557872721084	1	0.23354273046685		0
M396.2238T17.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M396T18	396.223812860076	1065.86729801417	[246][M+1]-		14	NA		0.0150000540499811	0.976528203360806	0	0.0871608264986836	0.535590353945631	0	0.534131271780492		0
M641.2948T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M641T17	641.294843502629	1009.26460666249	[440][M+1]-		19	NA		0.0141862315163532	0.976528203360806	0	0.201194217250862	0.00198843362465406	1	0.0531788948596469		0
M243.1967T16.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M243T16	243.19665963546	969.074673507966			1281	NA		0.0141712901974689	0.976528203360806	0	-0.0237584888980962	0.915922713259827	0	0.529167472204602		0
M565.0585T14.7_5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M565T15.6	565.058526787489	881.828329408698	[360][M+1]2-		11	NA		-0.0140232591122391	0.976528203360806	0	-0.0974696471799614	0.394321322209418	0	0.234911818974325		0
M178.9203T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M179T1.1	178.920335976286	73.8016862030814			1576	NA		0.0138847662285553	0.976528203360806	0	-0.00568909750125535	0.974890803781568	0	0.584804167522058		0
M858.5307T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M859T15	858.530724582636	881.848584258342			11	NA		-0.0136011006171692	0.976528203360806	0	-0.0978424474105655	0.385318992651733	0	0.084014194294291		0
M351.2517T20.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M351T20	351.251678932243	1213.50376633351		[M+Cl+NaCOOH]- 248.295 [M-H+NaCOOH]- 284.272	114	NA		0.0125734666830137	0.976528203360806	0	0.07251057328671	0.603809429544389	0	0.097774604094973		0
M578.219T15.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M578T15.1	578.218965089681	929.157907053138	[376][M]-		1269	NA		-0.0121923798730332	0.976528203360806	0	-0.650862257054587	2.0555524623352e-05	1	0.224722291626842		0
M464.3147T15.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M464T16.1	464.314658097927	939.507168019158			2296	NA		0.0115799728125374	0.976528203360806	0	-0.127404702006839	0.480570032053417	0	0.0416021524322235		0
M146.0822T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M146T1.6	146.082215667394	55.2089169587141		[M-H-CH2]- 161.105	105	NA		-0.0114586101319532	0.976528203360806	0	-0.00278570891893182	0.987404130778676	0	0.154175617276656		0
M327.9213T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M328T1	327.921305232962	54.6400927144662		[M-2H+Na]- 306.944	105	NA		-0.0110439587901432	0.976528203360806	0	0.0442204120179124	0.818577627953931	0	0.0446896542777431		0
M704.3366T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M704T17	704.33662923488	1010.32900636929	[480][M]-	[M+Cl+NaCOOH]- 601.381	19	NA		-0.0106547555026246	0.976528203360806	0	-0.106633839051376	0.194974071818143	0	0.496911253682417		0
M554.3036T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M554T15.1	554.303614923499	882.681545765826	[351][M]-	[M+Cl]- 519.333	11	NA		-0.0105739878421236	0.976528203360806	0	-0.125612957561362	0.0587544155801156	0	0.606187533432853		0
M544.342T15.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M544T15.1	544.341987519557	913.6251446577	[336][M+4]-		9	NA		-0.0104607756690704	0.976528203360806	0	-0.0592739352134952	0.504569193223118	0	0.414108255806449		0
M640.256T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M640T15.2	640.255968687898	897.787167387984	[439][M]-	[M-H]- 641.263	26	NA		-0.00996408410403582	0.976528203360806	0	0.0133046835779815	0.918905640729233	0	0.370214907588068		0
M159.8599T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M160T1.1	159.859928423877	74.8923565415706			113	NA		0.00918914139864135	0.976528203360806	0	0.0254453296432153	0.850325409938009	0	0.172292733761469		0
M344.1011T11.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M344T12	344.101123434908	691.909217586702			468	NA		0.00888860486044685	0.976528203360806	0	-0.341189124540074	0.0837581120297961	0	0.588272571278752		0
M624.2919T15.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M624T15.1	624.291863796473	915.945947028732			2149	NA		-0.00880664509680251	0.976528203360806	0	0.00284252910852878	0.98192914777993	0	0.118175607467679		0
M388.9088T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M389T1	388.908840825323	53.6691092986045		[M-H+HCOOH]- 343.919	33	40	@M330.95T0.9_2|+(NaCl)	-0.00737622788848746	0.976528203360806	0	0.225733523190232	0.203811973860133	0	0.034059644376532		0
M570.9691T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M571T1	570.969132271876	53.4029676128942		[M-2H+K]- 534.009 [M+Cl]- 536.005	33	NA		-0.00668427210894329	0.976528203360806	0	0.394171607791602	0.0905185488744806	0	0.00584604874543233		0
M727.88T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M728T1	727.879978431588	48.0682744031336	[493][M+3]-		18	NA		0.00643657055593216	0.976528203360806	0	-0.132083044121888	0.252283107099083	0	0.275190526116319		0
M94.9249T0.9_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M95T1	94.9249487463237	52.8426861757681		[M-H]- 95.9302 [M+2Cl]2- 119.911	33	NA		0.00582996645410461	0.976528203360806	0	0.039024965867938	0.372987728709823	0	0.328899296498079		0
M541.8339T15.2_6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M542T15.7	541.833926098435	913.843412230818			9	NA		0.00482585575709571	0.976528203360806	0	-0.0805272893137978	0.327502372034525	0	0.536812582189566		0
M580.3623T16.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M580T16	580.362311274492	977.555692723452			2145	NA		-0.00458006212786621	0.976528203360806	0	0.292905290771396	0.0614397628382025	0	0.307424532512152		0
M507.3286T15.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M507T15.1	507.328633205091	921.861802271628	[304][M+1]-		62	NA		-0.0043327370385402	0.976528203360806	0	-0.381656039112654	0.00579180706525547	1	0.239772531825218		0
M276.9857T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M277T1.1	276.985728970409	53.4258720977321	[131][M+4]-		33	NA		-0.00425718276812503	0.976528203360806	0	0.212148500661907	0.0930504694145363	0	0.0814969443728217		0
M99.9257T7.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M100T7	99.9257175979431	440.126086474598			2064	NA		-0.00421248818391717	0.976528203360806	0	0.553866767585413	0.034651471992107	1	0.433752048347383		0
M542.6577T15.2_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M543T15.3	542.657693228316	913.499689111602	[340][M+1]-		458	NA		0.0038946574877734	0.976528203360806	0	-0.0772978073939612	0.285522832583689	0	0.0871366133682208		0
M998.8265T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M999T1	998.826496393462	48.2222704128008		[M-2H+K]- 961.875	18	NA		-0.00380762825601799	0.976528203360806	0	0.0581770444762064	0.428472966673389	0	0.53024945719186		0
M307.9153T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M308T1	307.915272752942	53.4343650933569		[M-H+HCOOH]- 262.914	33	NA		-0.00354827648572886	0.976528203360806	0	0.243222086010846	0.125477781635493	0	0.0903521423600045		0
M295.1551T14	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M295T14	295.15510285532	842.735045360514	[143][M]-		1133	NA		0.00340186134030773	0.976528203360806	0	-0.228106188423753	0.112938729579111	0	0.00308663314926904		0
M541.0625T15.2_12	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M541T15.12	541.062492026739	913.619274761478	[338][M+1]2-		9	NA		0.0033884812820979	0.976528203360806	0	-0.0325134889114267	0.568105792878413	0	0.121842228211769		0
