variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M356.1475T1.15	c18hypersil															M356T1	356.1474516	69.01992176			18	NA	
M356.6291T5.5	c18hypersil															M357T6	356.6291358	330.2477503			88	NA	
M357.0076T6.72	c18hypersil															M357T7	357.0075683	403.4772154		[M+Na]+ 334.017	112	NA	
M357.3014T13.32	c18hypersil															M357T13	357.3014394	799.0204227		[M+K+NaCOOH]+ 250.352	5	NA	
M357.9986T5.44	c18hypersil															M358T5	357.9986039	326.5113182			1105	NA	
M358.0647T8.58	c18hypersil															M358T9	358.064743	514.8838667			3863	NA	
M358.1274T1.04	c18hypersil															M358T1	358.1274174	62.4650994			26	NA	
M358.1626T2.05	c18hypersil															M358T2	358.1625785	123.0304873			3254	NA	
M358.2603T7.78	c18hypersil															M358T8	358.2602979	466.9465246			4	NA	
M358.3046T13.2	c18hypersil															M358T13	358.3046178	791.7665044			17	NA	
M358.6583T10.89	c18hypersil															M359T11	358.658325	653.6113411	[562][M]2+		25	NA	
M358.7101T5.9	c18hypersil															M359T6	358.7100625	354.1525097			4201	NA	
M358.8441T0.77	c18hypersil															M359T1	358.8441315	46.14581314		[M+H+HCOOH]+ 311.845	49	NA	
M358.9772T5.45	c18hypersil															M359T5	358.9772257	327.1725539		[3M+H+K]2+ 226.002	28	NA	
M359.0225T0.95	c18hypersil															M359T1.1	359.0225024	57.01763135			33	NA	
M359.1369T5.25	c18hypersil															M359T5.1	359.13692	314.9294602			1106	NA	
M359.1529T12.46	c18hypersil															M359T12	359.1528829	747.5503644			1759	NA	
M359.2308T5.58	c18hypersil															M359T6.2	359.2307911	334.5765078			88	NA	
M359.2806T7.98	c18hypersil															M359T8	359.2805945	478.6520743			3964	NA	
M360.0709T5.66	c18hypersil															M360T6.1	360.0708661	339.6754075		[M+K+CF3COOH]+ 187.12	88	NA	
M360.2147T5.79	c18hypersil															M360T6.2	360.2147396	347.4088263			2634	NA	
M360.8413T0.77	c18hypersil															M361T1.2	360.8412701	46.10334334		[M+H-C2H4]+ 387.869	49	NA	
M361.1645T1.26	c18hypersil															M361T1.4	361.1645467	75.76857531		[3M+K]+ 107.401	1	NA	
M361.1688T8.57	c18hypersil															M361T9	361.168789	514.3038359			3864	NA	
M361.2751T10.61	c18hypersil															M361T11	361.2751236	636.4803694	[567][M]+		2327	NA	
M361.5991T8.71	c18hypersil															M362T9	361.5991221	522.8797078			1665	NA	
M362.1444T6.42	c18hypersil															M362T6	362.1443589	385.4936857			607	NA	
M362.1775T8.57	c18hypersil															M362T9.1	362.1774748	514.0170386			3865	NA	
M362.2784T10.61	c18hypersil															M362T11	362.2783857	636.4087118	[567][M+1]+		2328	NA	
M363.0435T8.58	c18hypersil															M363T9	363.0435269	515.05826		[2M+H+K]2+ 343.046	85	NA	
M363.1846T13.39	c18hypersil															M363T13.1	363.1846146	803.3963503			5	NA	
M363.5192T4.56	c18hypersil															M364T5	363.5191752	273.760449			4308	NA	
M363.8536T4.56	c18hypersil															M364T5.1	363.8536491	273.6333048			4309	NA	
M363.8845T1.65	c18hypersil															M364T2	363.884544	98.7698025			97	NA	
M364.9326T19.92	c18hypersil															M365T20	364.9325545	1195.145382	[570][M+2]+		3424	NA	
M365.0407T8.58	c18hypersil															M365T9	365.0406647	514.8437942			3866	NA	
M365.0786T2.38	c18hypersil															M365T2.2	365.0786158	142.8639864		[M+Na+CF3COOH]+ 208.096	87	NA	
M365.2429T5.77	c18hypersil															M365T6	365.2428873	346.4211114			2635	NA	
M365.279T9.03	c18hypersil															M365T9.1	365.2790232	541.6518672	[573][M]+	[M+Na]+ 342.29	31	NA	
M366.1137T4.52	c18hypersil															M366T5.1	366.1137178	271.4100344			4310	NA	
M366.179T2.88	c18hypersil															M366T3	366.1790366	173.0519738			3058	NA	
M366.2421T9.62	c18hypersil															M366T10	366.2420628	577.2472882			110	NA	
M366.5961T8.7	c18hypersil															M367T9	366.5960803	522.0782613			1666	NA	
M367.0239T7.39	c18hypersil															M367T7.1	367.0239333	443.1140106			1923	NA	
M367.1437T0.82	c18hypersil															M367T1.2	367.1437249	48.9329245			1422	NA	
M367.1511T3.83	c18hypersil															M367T4.1	367.1510532	230.0975609		[3M+H]+ 122.04	8	NA	
M367.1515T1.83	c18hypersil															M367T2	367.1514648	109.7839494	[577][M]+	[M+H]+ 366.14	69	NA	
M367.1517T1.44	c18hypersil															M367T1.3	367.1517055	86.59605691			2910	NA	
M367.2832T8.36	c18hypersil															M367T8.2	367.2832161	501.5848973			3036	NA	
M367.3381T17.8	c18hypersil															M367T18	367.3381087	1068.291031			3997	NA	
M368.0963T2.97	c18hypersil															M368T3	368.0963198	177.9660723			131	NA	
M368.1554T1.82	c18hypersil															M368T2	368.1554186	109.0696322	[577][M+1]+		3235	NA	
M368.9117T0.8	c18hypersil															M369T1.1	368.9117438	48.01567028			1423	NA	
M369.2992T9.73	c18hypersil															M369T10	369.2992121	583.705496			59	NA	
M369.545T5.18	c18hypersil															M370T5	369.5449503	310.8340189			3730	NA	
M370.0497T6.54	c18hypersil															M370T7	370.0496568	392.4284295			609	NA	
M370.1602T1.88	c18hypersil															M370T2	370.1601605	112.6334826	[584][M]2+		6	NA	
M370.1646T5.64	c18hypersil															M370T6	370.1645532	338.6802272		[M+Na]+ 347.182	88	NA	
M370.2968T9.39	c18hypersil															M370T9	370.2968019	563.1549522	[585][M]+		3123	NA	
M370.6618T1.87	c18hypersil															M371T2	370.6618444	112.2486136	[584][M+1]2+		6	NA	
M371.0506T5.47	c18hypersil															M371T5	371.0505759	328.1404414			1107	NA	
M371.3695T18.47	c18hypersil															M371T18	371.3694515	1108.200577			4139	NA	
M372.0011T1.26	c18hypersil															M372T1	372.001122	75.4868192			1	NA	
M372.0424T0.8	c18hypersil															M372T1.1	372.0423708	48.11749871			1426	NA	
M372.0891T0.82	c18hypersil															M372T1.2	372.0891219	49.42434518			1427	NA	
M372.1423T1.29	c18hypersil															M372T1.3	372.142344	77.19351419		[3M+K]+ 111.058 [3M+2K]2+ 222.117	1	NA	
M372.1607T5.22	c18hypersil															M372T5.1	372.1607043	313.0368966			1108	NA	
M372.1873T5.17	c18hypersil															M372T5.2	372.1873329	310.1195448			3700	NA	
M372.3487T10.61	c18hypersil															M372T11	372.3486519	636.3748968			2324	NA	
M372.5216T5.17	c18hypersil															M373T5	372.5216234	310.003522			3731	NA	
M373.0459T0.71	c18hypersil															M373T1.2	373.045886	42.4833096			49	NA	
M373.1368T0.97	c18hypersil															M373T1.3	373.1368382	57.98256964	[592][M]+	[2M+H]+ 186.068	53	NA	
M373.86T3.31	c18hypersil															M374T3.1	373.860009	198.5047354			13	NA	
M373.86T1.9	c18hypersil															M374T2	373.8600193	114.1147731		[2M+K]+ 167.441	6	NA	
M373.86T1.25	c18hypersil															M374T1.2	373.860046	75.17122549			1	NA	
M373.8609T11.62	c18hypersil															M374T12	373.8608999	697.3554035		[3M+3Na-H]2+ 226.58 [2M+2Na+2K-H]3+ 499.345	2	NA	
M373.8611T11.03	c18hypersil															M374T11	373.8610716	662.0506946		[2M+Na+2K]3+ 510.331	3	NA	
M373.8611T13.35	c18hypersil															M374T13	373.8611392	800.7079299		[3M+3Na-H]2+ 226.58	5	NA	
M374.1406T0.97	c18hypersil															M374T1.4	374.1406379	58.12443066	[592][M+1]+		53	NA	
M374.2558T6.68	c18hypersil															M374T7	374.2558197	400.6186508			4595	NA	
M375.7311T6.05	c18hypersil															M376T6	375.7311265	362.7758649			4356	NA	
M375.9775T2.65	c18hypersil															M376T3	375.9774768	158.8246623		[M+K+NaCOOH]+ 269.021	133	NA	
M376.0295T5.48	c18hypersil															M376T5	376.0294614	328.606694			1109	NA	
M376.1884T6.42	c18hypersil															M376T6.2	376.1884454	385.0494446			495	NA	
M377.0834T0.96	c18hypersil															M377T1.2	377.083388	57.82391556			33	NA	
M377.1303T10.31	c18hypersil															M377T10	377.1302578	618.3631195			2965	NA	
M377T5_Riboflavin	c18hypersil	Riboflavin	CHEBI:17015	2	a,b	C00255	Metabolism of cofactors and vitamins	Riboflavin metabolism	Riboflavin	HMDB00244	CID493570	C17H20N4O6	376.13828	AUNGANRZJHBGPY-SCRDCRAPSA-N	InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1	M377T5	377.147458	312.0443412	[604][M]+		3705	NA	
M377.2314T8.72	c18hypersil															M377T9.1	377.231396	523.1936732			31	NA	
M377.2699T7.76	c18hypersil															M377T8	377.2699012	465.8526931			176	NA	
M377.9334T0.81	c18hypersil															M378T1	377.9333598	48.87332804	[603][M+1]+		1432	NA	
M378.1506T5.2	c18hypersil															M378T5	378.1506241	312.1093574	[604][M+1]+		3732	NA	
M379.0294T4.41	c18hypersil															M379T4.1	379.0294386	264.3865289			4378	NA	
M379.2453T9.45	c18hypersil															M379T9.1	379.2453344	567.1509478	[608][M+1]+		65	NA	
M379.3073T6.78	c18hypersil															M379T7	379.307328	406.7437263			140	NA	
M379.9303T0.81	c18hypersil															M380T1.2	379.9303271	48.84366695	[603][M+3]+		1434	NA	
M380.032T8.58	c18hypersil															M380T9	380.0320472	514.9249851			3867	NA	
M380.1834T5.46	c18hypersil															M380T5	380.1833586	327.4700039			1110	NA	
M381.0728T8.71	c18hypersil															M381T9	381.0727785	522.366471	[614][M]2+		1678	NA	
M381.2143T13.81	c18hypersil															M381T14	381.2142877	828.3425205	[611][M+1]+		833	NA	
M381.2197T5.66	c18hypersil															M381T6	381.2196542	339.7287433			88	NA	
M381.5541T5.66	c18hypersil															M382T6	381.5540517	339.6906435		[M+H]+ 380.543 [M+2H-CO]2+ 789.081	88	NA	
M381.9271T0.82	c18hypersil															M382T1	381.9271478	48.9060158	[613][M+1]+		1438	NA	
M382.0028T8.58	c18hypersil															M382T9.1	382.002837	515.0979946	[617][M]+	[M+K]+ 343.046	85	NA	
M382.1647T3.56	c18hypersil															M382T4	382.1646663	213.751779			3023	NA	
M382.1903T12.71	c18hypersil															M382T13.1	382.1903315	762.5875946			23	NA	
M382.9207T0.82	c18hypersil															M383T1.1	382.9206613	49.1351365	[613][M+2]+		1440	NA	
M383.0063T8.58	c18hypersil															M383T9	383.0062926	514.5663248	[617][M+1]+		3833	NA	
M383.0607T4.78	c18hypersil															M383T5	383.0606866	287.0086131			101	NA	
M383.2044T1.28	c18hypersil															M383T1.3	383.2044339	76.95865236		[3M+Na+K-H]+ 107.421	1	NA	
M383.2785T7.9	c18hypersil															M383T8.2	383.2784989	473.8105569			4545	NA	
M383.3324T12.99	c18hypersil															M383T13.1	383.3324063	779.2196395			17	NA	
M383.9998T8.58	c18hypersil															M384T9	383.9998219	514.8333209	[617][M+2]+		85	NA	
M384T1.1_N.Acetyllactosamine.N.Ac.	c18hypersil	N-Acetyllactosamine;N-Acetyl-D-lactosamine	CHEBI:16153	2	a,b	C00611				HMDB01542	CID439271	C14H25NO11	383.14276	KFEUJDWYNGMDBV-LODBTCKLSA-N	InChI=1S/C14H25NO11/c1-4(18)15-7-9(20)12(6(3-17)24-13(7)23)26-14-11(22)10(21)8(19)5(2-16)25-14/h5-14,16-17,19-23H,2-3H2,1H3,(H,15,18)/t5-,6-,7-,8+,9-,10+,11-,12-,13-,14+/m1/s1	M384T1.1	384.1525927	61.90104257		[M+H]+ 383.138	26	NA	
M384.2058T13.34	c18hypersil															M384T13	384.2057657	800.5655613			5	NA	
M384.2756T8.23	c18hypersil															M384T8.1	384.2755514	493.6164791			61	NA	
M384.8433T4.04	c18hypersil															M385T4	384.8432522	242.5243481			71	NA	
M384.9754T0.77	c18hypersil															M385T1.1	384.9753562	46.14401756		[M+2H-C5H8O4]2+ 899.978 [M+2H-C5H8O4]2+ 899.978	49	NA	
M385.2753T10.56	c18hypersil															M385T11	385.2753045	633.7182025	[626][M]+		2310	NA	
M385.3441T10.51	c18hypersil															M385T11.1	385.344087	630.7841715			2303	NA	
M385.6115T5.11	c18hypersil															M386T5	385.6115103	306.4561574			3694	NA	
M385.9494T1.05	c18hypersil															M386T1	385.9493973	63.29647447		[M+K]+ 346.99 [M+K]+ 346.99	26	NA	
M386.0344T3.87	c18hypersil															M386T4	386.0343926	232.108347		[M+H]+ 385.022	8	NA	
M386.2788T10.56	c18hypersil															M386T11	386.2788053	633.7141876	[626][M+1]+		2311	NA	
M386.7163T0.81	c18hypersil															M387T1	386.7162907	48.47660406			1444	NA	
M386.7657T5.69	c18hypersil															M387T6	386.7656926	341.2527111			88	NA	
M387.1844T13.09	c18hypersil															M387T13.1	387.1843834	785.5429009		[M+K+NaCOOH]+ 280.239 [M+K]+ 348.227	17	NA	
M388.0374T0.81	c18hypersil															M388T1	388.0373547	48.64166734			1446	NA	
M388.1371T2.1	c18hypersil															M388T2	388.1370958	125.7516224			3192	NA	
M388.1557T1.6	c18hypersil															M388T2.1	388.1556705	96.19840117			4155	NA	
M388.21T5.89	c18hypersil															M388T6	388.2099727	353.37539			2638	NA	
M388.3075T9	c18hypersil															M388T9.1	388.3074713	539.7025086			1681	NA	
M389.1181T0.94	c18hypersil															M389T1.2	389.118141	56.35370053			1803	NA	
M389.1803T4.84	c18hypersil															M389T5	389.1802745	290.6059828			3803	NA	
M389.2039T3.33	c18hypersil															M389T3	389.2038701	199.6056056			13	NA	
M389.219T6.22	c18hypersil															M389T6	389.21895	373.1000498		[M+K]+ 350.25	79	NA	
M390.1892T4.79	c18hypersil															M390T5.2	390.1892195	287.236566			4222	NA	
M391.2104T8.19	c18hypersil															M391T8	391.2103641	491.4136391			2050	NA	
M391.2853T3.31	c18hypersil															M391T3	391.2853417	198.7924051		[3M+K]+ 117.438	13	NA	
M391.2854T1.9	c18hypersil															M391T2	391.2854398	113.9700855			6	NA	
M392.2888T8.43	c18hypersil															M392T8	392.2888312	505.5677846	[633][M+1]+		43	NA	
M392.7078T0.81	c18hypersil															M393T1	392.7078226	48.53365705			1450	NA	
M393.1458T1.6	c18hypersil															M393T2	393.145809	95.74460451		[2M+K]+ 177.099	4147	NA	
M393.2264T7.85	c18hypersil															M393T8	393.2264113	471.0440334			175	NA	
M393.5879T4.95	c18hypersil															M394T5	393.5878675	296.9941828			4348	NA	
M394.1301T2.19	c18hypersil															M394T2	394.1300535	131.3305795			3283	NA	
M394.1663T2.88	c18hypersil															M394T3	394.1662977	172.5727472			3059	NA	
M394.1993T6.15	c18hypersil															M394T6	394.1992811	369.1584335		[M+H-CH2]+ 407.208	79	NA	
M394.2969T9.36	c18hypersil															M394T9	394.2968985	561.8703738			68	NA	
M395.1191T0.96	c18hypersil															M395T1.4	395.1190719	57.36981442			33	NA	
M396.3125T9.61	c18hypersil															M396T10	396.3124993	576.7074636			4400	NA	
M397.0767T6.23	c18hypersil															M397T6	397.0766847	373.5514352		[M+H]+ 396.064	79	NA	
M398.1597T3.52	c18hypersil															M398T4	398.1596714	211.2486077			3024	NA	
M398.1959T5.05	c18hypersil															M398T5.1	398.1958791	302.7686201		[M+H]+ 397.186	9	NA	
M399.0558T4.18	c18hypersil															M399T4	399.0557509	250.5613324			2552	NA	
M399.0652T0.94	c18hypersil															M399T1	399.0652257	56.62086348	[640][M]+		33	NA	
M399.1886T1.11	c18hypersil															M399T1.1	399.1885909	66.4552781		[2M+K]+ 180.109	18	NA	
M399.2737T6.9	c18hypersil															M399T7	399.2736834	414.2751673			2088	NA	
M400.0041T5.46	c18hypersil															M400T5	400.0041474	327.5144653			28	NA	
M400.0741T0.89	c18hypersil															M400T1	400.0741083	53.31266497	[640][M+1]+		33	NA	
M400.7495T5.35	c18hypersil															M401T5	400.7494564	321.2674581	[648][M]2+		1111	NA	
M401.0817T0.99	c18hypersil															M401T1.1	401.0817316	59.49112732			26	NA	
M401.1639T11.18	c18hypersil															M401T11	401.1638824	670.7581335			335	NA	
M401.251T5.35	c18hypersil															M401T5.2	401.2509575	321.2081271	[648][M+1]2+		1112	NA	
M401.343T14.34	c18hypersil															M401T14	401.3429846	860.1584198			54	NA	
M401.8222T0.81	c18hypersil															M402T1	401.8221975	48.33883285			1455	NA	
M402.2144T4.74	c18hypersil															M402T5.1	402.2144229	284.1114663		[M+H]+ 401.208	101	NA	
M402.2253T6.43	c18hypersil															M402T6.1	402.2253464	385.5823393			612	NA	
M402.9444T0.86	c18hypersil															M403T1.1	402.9444045	51.40348719			1457	NA	
M403.286T12.36	c18hypersil															M403T12	403.2860016	741.3190714			254	NA	
M403.8191T0.81	c18hypersil															M404T1	403.8190793	48.32099511			1458	NA	
M404.1768T0.89	c18hypersil															M404T1.2	404.176849	53.11250765			33	NA	
M404.7392T5.41	c18hypersil															M405T5	404.7391997	324.3615286	[653][M]2+		28	NA	
M404.8231T0.77	c18hypersil															M405T1	404.8231248	46.38396554			49	NA	
M405.2001T3.19	c18hypersil															M405T3	405.2001322	191.2746693			4581	NA	
M405.2409T5.41	c18hypersil															M405T5.3	405.2409335	324.4846954	[653][M+1]2+		1113	NA	
M405.3751T14.92	c18hypersil															M405T15.1	405.3751241	895.3003038			4058	NA	
M405.9863T1.93	c18hypersil															M406T2	405.9863273	115.9491328			6	NA	
M406.0294T4.24	c18hypersil															M406T4	406.0293551	254.3076441			2553	NA	
M406.2104T3.41	c18hypersil															M406T3	406.2103874	204.5670002			3025	NA	
M406.2299T4.24	c18hypersil															M406T4.1	406.2299106	254.3545684			2554	NA	
M406.9548T19.91	c18hypersil															M407T20	406.9547829	1194.623451			3434	NA	
M407.1726T3.83	c18hypersil															M407T4	407.1725688	229.9784655		[M+Na]+ 384.182	8	NA	
M407.1869T4.44	c18hypersil															M407T4.1	407.1869254	266.4103965			4385	NA	
M407.2405T0.94	c18hypersil															M407T1.1	407.2405309	56.17867549		[2M+H]+ 203.117	33	NA	
M407.3544T15.1	c18hypersil															M407T15.1	407.3544254	905.8683338			4106	NA	
M407.9831T4.41	c18hypersil															M408T4	407.9830684	264.4586131			4379	NA	
M408.0791T4.89	c18hypersil															M408T5	408.0791103	293.1313925		[M+H+CF3COOH]+ 273.082	84	NA	
M408.1774T1.88	c18hypersil															M408T2.1	408.1774264	113.0972503		[3M+H+Na]2+ 264.112	6	NA	
M408.2152T6.12	c18hypersil															M408T6	408.21518	367.0677149		[M+H]+ 407.208	79	NA	
M408.2431T14.54	c18hypersil															M408T15	408.2431124	872.4736406			3891	NA	
M409.021T1.05	c18hypersil															M409T1.1	409.0209879	62.95623788			26	NA	
M409.1741T4.97	c18hypersil															M409T5.1	409.1740812	297.9966635			106	NA	
M409.3853T17.23	c18hypersil															M409T17	409.3852539	1033.990924			3068	NA	
M410.019T4.8	c18hypersil															M410T5.1	410.0189969	287.7457651			4622	NA	
M410.0213T1.91	c18hypersil															M410T2	410.0213456	114.4705838		[3M+2Na-H]+ 121.692	6	NA	
M410.1686T1.34	c18hypersil															M410T1.2	410.1686489	80.303486			2911	NA	
M410.1753T1.92	c18hypersil															M410T2.1	410.1753422	115.1147161		[2M+2K-H]+ 166.624	6	NA	
M410.2996T8.14	c18hypersil															M410T8	410.2995778	488.4157112	[660][M+1]+		37	NA	
M410.7523T5.87	c18hypersil															M411T6	410.7522872	352.0430482			2639	NA	
M410.8579T0.77	c18hypersil															M411T1	410.8578986	46.07730369		[M+Na]+ 387.869	49	NA	
M410.9179T0.71	c18hypersil															M411T1.1	410.9179239	42.87216209	[657][M+2]+		49	NA	
M411.0653T6.22	c18hypersil															M411T6.1	411.0652585	373.3180853		[2M+Na+3K-H]3+ 547.16	79	NA	
M411.1003T0.92	c18hypersil															M411T1.2	411.1003147	55.2913865			33	NA	
M411.3596T10.72	c18hypersil															M411T11	411.3596104	643.2529234			2219	NA	
M412.0143T4.79	c18hypersil															M412T5	412.0143121	287.2295974	[665][M]+		101	NA	
M412.1737T5.17	c18hypersil															M412T5.1	412.1736671	310.0533936			3736	NA	
M412.1755T4.83	c18hypersil															M412T5.2	412.1754611	289.8328882			134	NA	
M412.3077T8.88	c18hypersil															M412T9	412.3076954	532.8277564			1689	NA	
M412.3441T10.4	c18hypersil															M412T10.1	412.3440911	624.0628031			2950	NA	
M412.5533T4.88	c18hypersil															M413T5	412.5533036	292.5429251			3829	NA	
M412.8549T0.77	c18hypersil															M413T1	412.8549298	46.07408951			49	NA	
M413.0176T4.78	c18hypersil															M413T5.1	413.0176427	287.0086131	[665][M+1]+		4228	NA	
M413.1154T6.24	c18hypersil															M413T6	413.1153763	374.6206726			613	NA	
M413.1259T1.63	c18hypersil															M413T2	413.1258657	97.9558124			97	NA	
M413.1359T9.21	c18hypersil															M413T9	413.1359198	552.5157909	[668][M]2+		2680	NA	
M413.1438T4.64	c18hypersil															M413T5.2	413.1438271	278.3183552			4268	NA	
M413.2678T0.74	c18hypersil															M413T1.1	413.2677733	44.48794775		[3M+H+K]2+ 262.182	49	NA	
M413.3504T9.94	c18hypersil															M413T10	413.3503919	596.1492402			45	NA	
M413.6376T9.2	c18hypersil															M414T9	413.6375632	552.1015295	[668][M+1]2+		2681	NA	
M414.3231T9.31	c18hypersil															M414T9.1	414.3231207	558.4168522			2682	NA	
M415.084T1.26	c18hypersil															M415T1.1	415.084012	75.82319352			1	NA	
M415.7319T5.77	c18hypersil															M416T6	415.7319096	346.4626342			2640	NA	
M416.0686T0.76	c18hypersil															M416T1.1	416.0686496	45.8076992			49	NA	
M416.2065T5.49	c18hypersil															M416T5	416.2064889	329.1464331			1115	NA	
M416.2525T5.53	c18hypersil															M416T6.1	416.2525394	331.822485	[675][M]+	[M+Na]+ 393.258	88	NA	
M416.3676T16.14	c18hypersil															M416T16	416.3676318	968.6736821			3766	NA	
M416.8032T0.77	c18hypersil															M417T1	416.8032198	46.48879486			49	NA	
M417.0029T1.46	c18hypersil															M417T1.1	417.0029167	87.38280381			2912	NA	
M417.0159T1.05	c18hypersil															M417T1.2	417.0159088	63.07255308			26	NA	
M417.0205T4.54	c18hypersil															M417T5.1	417.0204948	272.2274944			105	NA	
M417.101T0.95	c18hypersil															M417T1.4	417.1010432	56.78973098		[M+H]+ 416.095	33	NA	
M417.1797T5.43	c18hypersil															M417T5.3	417.1797461	326.046628			1117	NA	
M417.2116T2.23	c18hypersil															M417T2	417.211595	134.0464657			3193	NA	
M417.2211T4.54	c18hypersil															M417T5.4	417.2211255	272.2274944			105	NA	
M417.338T13.14	c18hypersil															M417T13.1	417.3379706	788.5230837			17	NA	
M417.4217T4.54	c18hypersil															M417T5.5	417.421702	272.1533683			105	NA	
M417.6223T4.54	c18hypersil															M418T5	417.6222894	272.1533683			105	NA	
M417.8229T4.54	c18hypersil															M418T5.1	417.822928	272.1145649			4316	NA	
M417.8877T6.43	c18hypersil															M418T6	417.8876891	385.8264661			614	NA	
M418.1717T1.21	c18hypersil															M418T1	418.1717117	72.795476			153	NA	
M418.2221T6.43	c18hypersil															M418T6.1	418.222071	385.830067			615	NA	
M418.2223T9.79	c18hypersil															M418T10	418.2222527	587.638907	[674][M+3]+		766	NA	
M418.8003T0.77	c18hypersil															M419T1	418.8002671	46.49050319		[M+K+NaCOOH]+ 311.845	49	NA	
M418.9699T0.78	c18hypersil															M419T1.1	418.9699026	46.50324812		[M+Na]+ 395.984 [M+Na]+ 395.984	49	NA	
M419.118T9.46	c18hypersil															M419T9	419.1180154	567.5329252			2936	NA	
M419.3544T14.68	c18hypersil															M419T15.1	419.354359	880.5847599			4503	NA	
M419.3545T16.36	c18hypersil															M419T16	419.3545294	981.3139442			4560	NA	
M419.7469T6.38	c18hypersil															M420T6	419.7469218	383.0519667	[682][M]2+		617	NA	
M420.0438T4.95	c18hypersil															M420T5.1	420.0438279	297.0739751	[684][M]2+		106	NA	
M420.0736T4.02	c18hypersil															M420T4	420.0735865	241.369861			71	NA	
M420.1822T5.97	c18hypersil															M420T6.1	420.1822356	358.3459496			107	NA	
M420.8868T0.76	c18hypersil															M421T1	420.8867924	45.58208968			49	NA	
M421.24T5.12	c18hypersil															M421T5.3	421.2399888	307.4221179			3738	NA	
M422.0717T5.48	c18hypersil															M422T5.1	422.071731	328.720768			1122	NA	
M422.3284T9.88	c18hypersil															M422T10.1	422.328431	592.8082864			2476	NA	
M422.8838T0.76	c18hypersil															M423T1	422.8837575	45.4441136			49	NA	
M423.064T0.98	c18hypersil															M423T1.2	423.0640184	58.62046505			2769	NA	
M423.2538T14.48	c18hypersil															M423T14	423.2538024	868.6675008			3535	NA	
M423.3274T14.84	c18hypersil															M423T15	423.3274364	890.4510224		[M+H]+ 422.318	73	NA	
M424.7177T6.13	c18hypersil															M425T6	424.7177357	367.9497078	[693][M+1]2+		79	NA	
M424.7555T6.1	c18hypersil															M425T6.1	424.7555272	366.2946612			3662	NA	
M424.8736T0.8	c18hypersil															M425T1	424.8735708	48.09615422			1461	NA	
M425.1554T5.23	c18hypersil															M425T5.2	425.1553653	313.9705709	[692][M+1]+		1123	NA	
M426.0108T1.04	c18hypersil															M426T1	426.0107859	62.2679675	[697][M]+		26	NA	
M426.2276T6.31	c18hypersil															M426T6.1	426.2275969	378.8254032			620	NA	
M426.2633T10.16	c18hypersil															M426T10	426.2632978	609.8604082			2443	NA	
M426.3181T17.57	c18hypersil															M426T18	426.3181075	1054.118795			3933	NA	
M426.8709T0.8	c18hypersil															M427T1.1	426.8709244	48.01567028			1462	NA	
M427.3598T15.78	c18hypersil															M427T16	427.3598248	946.7167534			4230	NA	
M427.5389T6.43	c18hypersil															M428T6	427.5388691	385.9308022	[702][M]+		621	NA	
M427.8736T6.43	c18hypersil															M428T6.1	427.8736262	385.7925336			622	NA	
M428.542T6.43	c18hypersil															M429T6	428.5420301	385.7417363	[702][M+1]+		624	NA	
M428.7014T0.81	c18hypersil															M429T1	428.7014103	48.41029836			1463	NA	
M428.9797T1.05	c18hypersil															M429T1.1	428.9797349	63.15914055			26	NA	
M429.027T1.04	c18hypersil															M429T1.2	429.0270302	62.68862892		[2M+2Na-H]+ 192.027	26	NA	
M429.0641T0.81	c18hypersil															M429T1.3	429.0641094	48.75055936			1464	NA	
M429.2103T5.6	c18hypersil															M429T6.2	429.2103426	335.8988727	[703][M+1]+		88	NA	
M429.3753T19.17	c18hypersil															M429T19	429.375277	1150.347157	[707][M]+		98	NA	
M431.061T0.81	c18hypersil															M431T1.2	431.0609827	48.81597663			1466	NA	
M431.1702T3.84	c18hypersil															M431T4	431.1702345	230.5693447		[2M+Na]+ 204.09	8	NA	
M431.2678T6.55	c18hypersil															M431T7.1	431.2677528	392.7439991			626	NA	
M431.3173T10.88	c18hypersil															M431T11	431.3172809	652.9512944			25	NA	
M431.3818T15.84	c18hypersil															M431T16	431.3818101	950.5118899	[708][M+2]+		116	NA	
M431.6338T9.97	c18hypersil															M432T10	431.6337696	598.0665188			2478	NA	
M431.7896T6.65	c18hypersil															M432T7	431.7895531	399.2185181			132	NA	
M432.2449T6.51	c18hypersil															M432T7.1	432.2449194	390.8958993			627	NA	
M432.7531T5.78	c18hypersil															M433T6	432.7530801	346.786954			2641	NA	
M432.9022T5.73	c18hypersil															M433T6.1	432.9022402	343.6003328		[M+Na]+ 409.916	88	NA	
M432.9205T19.92	c18hypersil															M433T20	432.9204553	1194.913484	[711][M+2]+		3439	NA	
M433.1101T3.86	c18hypersil															M433T4	433.1101452	231.6186606			8	NA	
M433.2507T4.6	c18hypersil															M433T5	433.2506916	276.096784			4261	NA	
M433.333T9.5	c18hypersil															M433T9	433.3330241	569.8081768			2939	NA	
